Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:39.89,,Alistair Ian CRAGG,13 JUN 1980,IRL,1,,"Boston, MA (USA) (i)",29 JAN 2005,1202
2,7:40.72,,Markos GENETI,07 JUN 1984,ETH,2,,"Fayetteville, AR (USA) (i)",11 FEB 2005,1197
3,7:41.42,,Kenenisa BEKELE,13 JUN 1982,ETH,2,,"Boston, MA (USA) (i)",29 JAN 2005,1192
4,7:43.30,,Mushir Salim JAWHER,13 JUN 1978,BRN,1,,"Schleyer Halle, Stuttgart (GER) (i)",29 JAN 2005,1180
5,7:43.66,,Mulugeta WENDIMU,07 JAN 1985,ETH,2,,"Schleyer Halle, Stuttgart (GER) (i)",29 JAN 2005,1178
6,7:43.80,,Reyes ESTÉVEZ,02 AUG 1976,ESP,1,,Stockholm (SWE) (i),15 FEB 2005,1177
7,7:44.32,,Günther WEIDLINGER,05 APR 1978,AUT,2,,Stockholm (SWE) (i),15 FEB 2005,1174
8,7:44.87,,Tim BROE,20 JUN 1977,USA,4,,"Boston, MA (USA) (i)",29 JAN 2005,1171
9,7:46.60,,Mark CARROLL,15 JAN 1972,IRL,1,,"Boston, MA (USA) (i)",28 JAN 2005,1160
10,7:47.19,,Alan WEBB,13 JAN 1983,USA,2,,"Boston, MA (USA) (i)",28 JAN 2005,1156
11,7:48.02,,Paul BITOK,26 JUN 1970,KEN,3,,"Schleyer Halle, Stuttgart (GER) (i)",29 JAN 2005,1151
12,7:48.36,,Mark Kipkinyor BETT,22 DEC 1976,KEN,3,,Stockholm (SWE) (i),15 FEB 2005,1149
13,7:48.46,,Juan Carlos HIGUERO,03 AUG 1978,ESP,1,,Valencia (ESP) (i),12 FEB 2005,1148
14,7:48.60,,Robert Sigei KIPNGETICH,03 JAN 1982,KEN,4,,"Schleyer Halle, Stuttgart (GER) (i)",29 JAN 2005,1147
15,7:50.11,,Erik SJÖQVIST,04 DEC 1972,SWE,4,,Stockholm (SWE) (i),15 FEB 2005,1138
16,7:50.44,,Bolota ASMEROM,12 OCT 1978,USA,4,,"Fayetteville, AR (USA) (i)",11 FEB 2005,1136
17,7:50.75,,Kevin SULLIVAN,20 MAR 1974,CAN,5,,"Boston, MA (USA) (i)",29 JAN 2005,1134
18,7:50.94,,Antonio David JIMÉNEZ,18 FEB 1977,ESP,1,,Zaragoza (ESP) (i),29 JAN 2005,1133
19,7:51.46,,John MAYOCK,26 OCT 1970,GBR,2,,"Palacio de Deportes, Madrid (ESP) (i)",05 MAR 2005,1130
20,7:51.61,,Pavel SHAPOVALOV,10 OCT 1975,RUS,1,,Moskva (RUS) (i),23 JAN 2005,1129
