Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:24.98,,Getnet WALE,16 JUL 2000,ETH,1,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1298
2,7:26.10,,Selemon BAREGA,20 JAN 2000,ETH,2,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1291
3,7:26.25,,Yomif KEJELCHA,01 AUG 1997,ETH,1,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1263
4,7:27.64,,Mohamed KATIR,17 FEB 1998,ESP,1,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1254
5,7:27.98,,Lamecha GIRMA,26 NOV 2000,ETH,3,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1278
6,7:28.94,,Stewart MCSWEYN,01 JUN 1995,AUS,2,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1246
7,7:29.24,,Berihu AREGAWI,28 FEB 2001,ETH,4,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1270
8,7:30.07,,Jacob KROP,04 JUN 2001,KEN,2,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1239
9,7:30.96,,Muktar EDRIS,14 JAN 1994,ETH,1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1233
10,7:31.33,,Nicholas KIPKORIR,29 SEP 1998,KEN,3,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1231
11,7:33.05,,Birhanu BALEW,27 FEB 1996,BRN,4,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1220
12,7:33.06,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1220
13,7:33.24,,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1219
14,7:34.00,,Filip INGEBRIGTSEN,20 APR 1993,NOR,5,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1214
15,7:34.12,,Bethwell BIRGEN,06 AUG 1988,KEN,1,,"Europahalle, Karlsruhe (GER) (i)",29 JAN 2021,1239
16,7:34.75,,Tadese WORKU,20 JAN 2002,ETH,2,,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1209
17,7:35.18,,Andrew BUTCHART,14 OCT 1991,GBR,3,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1206
18,7:35.65,,Matthew RAMSDEN,23 JUL 1997,AUS,5,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1203
19,7:35.91,,Justus SOGET,22 OCT 1999,KEN,6,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1202
20,7:36.08,,Marc SCOTT,21 DEC 1993,GBR,1,,"Brophy College Preparatory - Sports Campus, Phoenix, AZ (USA)",06 FEB 2021,1201
21,7:37.18,,Soufiane EL BAKKALI,07 JAN 1996,MAR,2,,"Stadion Śląski, Chorzów (POL)",05 SEP 2021,1194
22,7:37.21,,Grant FISHER,22 APR 1997,USA,2,,"Brophy College Preparatory - Sports Campus, Phoenix, AZ (USA)",06 FEB 2021,1194
23,7:37.39,,Patrick DEVER,05 SEP 1996,GBR,6,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1193
24,7:37.47,,Sean MCGORTY,08 MAR 1995,USA,3,,"Brophy College Preparatory - Sports Campus, Phoenix, AZ (USA)",06 FEB 2021,1192
25,7:37.80,,Michael KIBET,03 SEP 1999,KEN,7,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1190
26,7:37.90,,Yemaneberhan CRIPPA,15 OCT 1996,ITA,8,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1189
27,7:38.73,,Tom MORTIMER,07 JAN 1999,GBR,9,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1184
28,7:38.92,,Mohamed TINDOUFT,12 MAR 1993,MAR,3,,"Stadion Śląski, Chorzów (POL)",05 SEP 2021,1183
29,7:39.18,,Joe KLECKER,16 NOV 1996,USA,4,,"Brophy College Preparatory - Sports Campus, Phoenix, AZ (USA)",06 FEB 2021,1181
30,7:39.27,,Addisu YIHUNE,17 MAR 2003,ETH,3,,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1181
31,7:39.43,,David MCNEILL,06 OCT 1986,AUS,8,,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1180
32,7:39.45,,Elzan BIBIĆ,08 JAN 1999,SRB,1,,"Stadio Quercia, Rovereto (ITA)",31 AUG 2021,1180
33,7:39.62,,Mohamed FARES,06 FEB 1991,MAR,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 JUN 2021,1179
33,7:39.62,,Haftu TEKLU,21 JAN 2000,ETH,4,,"Stadion Śląski, Chorzów (POL)",05 SEP 2021,1179
35,7:39.70,,Jimmy GRESSIER,04 MAY 1997,FRA,3,,"Europahalle, Karlsruhe (GER) (i)",29 JAN 2021,1203
36,7:39.71,,Sam ATKIN,14 MAR 1993,GBR,10,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1178
37,7:39.88,,Zouhair TALBI,08 APR 1995,MAR,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 JUN 2021,1177
38,7:39.90,,Dinkalem AYELE,19 DEC 2000,ETH,4,,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1177
39,7:40.02,,Yasin HAJI,22 JAN 1996,ETH,5,,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1176
40,7:40.95,,Abdelaati IGUIDER,25 MAR 1987,MAR,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",29 JUN 2021,1170
41,7:40.99,,Jerry MOTSAU,12 MAR 1990,RSA,1,,"Centro Sportivo Saletti, Nembro (ITA)",17 JUN 2021,1170
42,7:41.20,,Fernando CARRO,01 APR 1992,ESP,11,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1169
43,7:41.27,,Jacob KIPLIMO,14 NOV 2000,UGA,,,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1169
44,7:41.31,,Narve Gilje NORDÅS,30 SEP 1998,NOR,1,,"Stadion, Lahti (FIN)",19 AUG 2021,1168
45,7:41.55,,Morgan MCDONALD,23 APR 1996,AUS,5,,"Brophy College Preparatory - Sports Campus, Phoenix, AZ (USA)",06 FEB 2021,1167
46,7:41.6h,,Andreas ALMGREN,12 JUN 1995,SWE,1f1,,"Friidrottshall, Sollentuna (SWE) (i)",30 JAN 2021,1191
47,7:41.69,,Paul CHELIMO,27 OCT 1990,USA,2,,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1166
48,7:42.15,,Jack ROWE,30 JAN 1996,GBR,12,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1163
49,7:42.21,,Abel KIPSANG,22 NOV 1996,KEN,8,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1163
