Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:32.17,,Selemon BAREGA,20 JAN 2000,ETH,1,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1225
2,7:33.26,,Joshua CHEPTEGEI,12 SEP 1996,UGA,2,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1218
3,7:34.85,,Nicholas KIPKORIR,29 SEP 1998,KEN,3,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1208
4,7:36.85,,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,4,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1196
5,7:37.37,,Birhanu BALEW,27 FEB 1996,BRN,5,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1193
6,7:37.41,,Hagos GEBRHIWET,11 MAY 1994,ETH,1,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1218
7,7:38.22,,Stewart MCSWEYN,01 JUN 1995,AUS,6,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1187
8,7:38.43,,Michael KIBET,03 SEP 1999,KEN,1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1186
9,7:38.96,,Paul CHELIMO,27 OCT 1990,USA,,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1183
10,7:39.52,,Muktar EDRIS,14 JAN 1994,ETH,2,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1179
11,7:39.83,,Telahun Haile BEKELE,13 MAY 1999,ETH,3,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1177
12,7:39.85,,Andrew HUNTER,05 SEP 1997,USA,7,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1177
13,7:40.49,,Ben TRUE,29 DEC 1985,USA,8,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1173
14,7:40.71,,Abdelaati IGUIDER,25 MAR 1987,MAR,1,,Sotteville-lès-Rouen (FRA),16 JUL 2019,1172
15,7:42.20,,Davis KIPLANGAT,10 JUL 1998,KEN,9,,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1163
16,7:42.62,,Grant FISHER,22 APR 1997,USA,1,,"New York, NY (USA) (i)",09 FEB 2019,1185
17,7:42.76,,Morgan MCDONALD,23 APR 1996,AUS,2,,"New York, NY (USA) (i)",09 FEB 2019,1184
18,7:42.93,,Edward CHESEREK,02 FEB 1994,KEN,2,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1183
