Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:37.13,,Alberto GARCÍA,22 FEB 1971,ESP,1,,Sevilla (ESP) (i),09 FEB 2002,1219
2,7:37.46,,Mushir Salim JAWHER,13 JUN 1978,KEN,1,,"Boston, MA (USA) (i)",27 JAN 2002,1217
3,7:38.77,,Luke KIPKOSGEI,27 NOV 1975,KEN,1,,Stuttgart (GER) (i),03 FEB 2002,1209
4,7:39.23,,Tim BROE,20 JUN 1977,USA,2,,"Boston, MA (USA) (i)",27 JAN 2002,1206
5,7:39.58,,Abderrahim GOUMRI,21 MAY 1976,MAR,2,,Stuttgart (GER) (i),03 FEB 2002,1204
6,7:40.16,,Million WOLDE,17 MAR 1979,ETH,3,,Stuttgart (GER) (i),03 FEB 2002,1200
7,7:40.54,,Abiyote ABATE,20 NOV 1980,ETH,4,,Stuttgart (GER) (i),03 FEB 2002,1198
8,7:40.68,,Dieter BAUMANN,09 FEB 1965,GER,5,,Stuttgart (GER) (i),03 FEB 2002,1197
9,7:40.80,,Salah HISSOU,16 JAN 1972,MAR,6,,Stuttgart (GER) (i),03 FEB 2002,1196
10,7:40.92,,Rui SILVA,03 AUG 1977,POR,2,,Stockholm (SWE) (i),06 FEB 2002,1195
11,7:41.09,,John MAYOCK,26 OCT 1970,GBR,3,,Stockholm (SWE) (i),06 FEB 2002,1194
12,7:41.41,,Bouabdellah TAHRI,20 DEC 1978,FRA,4,,Stockholm (SWE) (i),06 FEB 2002,1192
13,7:42.60,,Vyacheslav SHABUNIN,27 SEP 1969,RUS,5,,Stockholm (SWE) (i),06 FEB 2002,1185
14,7:45.28,,Mohamed KHALDI,05 MAR 1975,ALG,2,,Pireaus (GRE) (i),20 FEB 2002,1168
15,7:45.75,,Abdellah ABDELHAQ,13 AUG 1968,MAR,6,,Stockholm (SWE) (i),06 FEB 2002,1165
16,7:46.13,,Mohamed AMYN,25 MAR 1976,MAR,3,,Pireaus (GRE) (i),20 FEB 2002,1163
17,7:46.49,,Antonio David JIMÉNEZ,18 FEB 1977,ESP,2,,"Ferry-Dusika-Halle, Wien (AUT) (i)",02 MAR 2002,1160
18,7:46.84,,Jonathon RILEY,29 DEC 1978,USA,3,,"Boston, MA (USA) (i)",27 JAN 2002,1158
19,7:47.39,,Wolfram MÜLLER,08 JUL 1981,GER,2,,Karlsruhe (GER) (i),25 JAN 2002,1155
20,7:47.50,,Adrian BLINCOE,04 NOV 1979,NZL,4,,"Boston, MA (USA) (i)",27 JAN 2002,1154
21,7:47.90,,Markos GENETI,07 JUN 1984,ETH,5,,"Boston, MA (USA) (i)",27 JAN 2002,1152
22,7:47.96,,Matthew LANE,05 SEP 1977,USA,6,,"Boston, MA (USA) (i)",27 JAN 2002,1151
23,7:48.08,,Anthony FAMIGLIETTI,08 NOV 1978,USA,7,,"Boston, MA (USA) (i)",27 JAN 2002,1151
23,7:48.08,,Jesús ESPAÑA,21 AUG 1978,ESP,3,,"Ferry-Dusika-Halle, Wien (AUT) (i)",02 MAR 2002,1151
25,7:48.09,,Paul BITOK,26 JUN 1970,KEN,4,,Pireaus (GRE) (i),20 FEB 2002,1151
26,7:49.57,,Martin KEINO,20 JUN 1972,KEN,5,,Pireaus (GRE) (i),20 FEB 2002,1141
27,7:50.05,,Khoudir AGGOUNE,05 JAN 1981,ALG,6,,Pireaus (GRE) (i),20 FEB 2002,1138
28,7:50.21,,Hailu MEKONNEN,04 APR 1980,ETH,8,,Stuttgart (GER) (i),03 FEB 2002,1137
29,7:50.38,,Irba LAKHAL,12 DEC 1975,MAR,8,,Stockholm (SWE) (i),06 FEB 2002,1136
30,7:50.87,,Isaac VICIOSA,26 DEC 1969,ESP,2,,Sevilla (ESP) (i),09 FEB 2002,1133
31,7:51.36,,Fermín CACHO,16 FEB 1969,ESP,4,,Sevilla (ESP) (i),16 FEB 2002,1130
32,7:51.72,,Ian GILLESPIE,18 MAY 1970,GBR,8,,"Boston, MA (USA) (i)",27 JAN 2002,1128
33,7:52.49,,Yibeltal ADEMASU,05 MAR 1980,ETH,9,,Stuttgart (GER) (i),03 FEB 2002,1123
34,7:52.61,,Iván HIERRO,14 FEB 1978,ESP,5,,Sevilla (ESP) (i),16 FEB 2002,1123
35,7:52.97,,Roberto GARCÍA,20 AUG 1975,ESP,6,,Sevilla (ESP) (i),16 FEB 2002,1121
