Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:32.80,,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,,Stockholm (SWE) (i),18 FEB 2009,1247
2,7:34.05,,Abraham CHERKOS,23 SEP 1989,ETH,1f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1239
3,7:34.47,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,2f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1236
3,7:34.47,,Mo FARAH,23 MAR 1983,GBR,1,,"National Indoor Arena, Birmingham (GBR) (i)",21 FEB 2009,1236
5,7:35.41,,Bernard LAGAT,12 DEC 1974,USA,1,,"Schleyer Halle, Stuttgart (GER) (i)",07 FEB 2009,1230
6,7:35.98,,Shadrack KORIR,14 DEC 1978,KEN,3f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1227
7,7:37.98,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,4f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1214
8,7:40.00,,Bouabdellah TAHRI,20 DEC 1978,FRA,2,,Stockholm (SWE) (i),18 FEB 2009,1201
9,7:41.88,,Bekana DABA,29 JUL 1988,ETH,1f1,,"Boston, MA (USA) (i)",07 FEB 2009,1189
10,7:43.08,,Mohamed MOUSTAOUI,02 APR 1985,MAR,5f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1182
11,7:43.29,,Jesús ESPAÑA,21 AUG 1978,ESP,3,,"Oval Lingotto, Torino (ITA) (i)",07 MAR 2009,1180
12,7:43.41,,Sergio SÁNCHEZ,01 OCT 1982,ESP,6f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1180
13,7:43.71,,Tareq Mubarak TAHER,01 DEC 1986,BRN,1,,Gent (BEL) (i),08 FEB 2009,1178
14,7:44.35,,Edwin KIPKORIR,03 SEP 1989,KEN,2,,Gent (BEL) (i),08 FEB 2009,1174
15,7:44.69,,Galen RUPP,08 MAY 1986,USA,2f1,,"Boston, MA (USA) (i)",07 FEB 2009,1172
16,7:45.46,,Selim BAYRAK,30 NOV 1987,TUR,5,,"Oval Lingotto, Torino (ITA) (i)",07 MAR 2009,1167
17,7:45.87,,Robert Sigei KIPNGETICH,03 JAN 1982,KEN,3,,Gent (BEL) (i),08 FEB 2009,1164
18,7:46.74,,Markos GENETI,07 JUN 1984,ETH,3f1,,"Boston, MA (USA) (i)",07 FEB 2009,1159
19,7:47.03,,Suleiman Kipses SIMOTWO,21 APR 1980,KEN,2f1,,Paris (FRA) (i),13 FEB 2009,1157
20,7:47.22,,Essa Ismail RASHED,14 DEC 1986,QAT,4,,Gent (BEL) (i),08 FEB 2009,1156
21,7:47.76,,Jonas CHERUIYOT,11 JAN 1984,KEN,5,,Gent (BEL) (i),08 FEB 2009,1153
22,7:48.29,,Mourad MAROUFIT,26 JAN 1982,MAR,3f1,,Paris (FRA) (i),13 FEB 2009,1149
23,7:48.49,,Remmy Limo NDIWA,03 FEB 1988,KEN,4f1,,Paris (FRA) (i),13 FEB 2009,1148
24,7:49.55,,Josh ROHATINSKY,07 MAR 1982,USA,4f1,,"Boston, MA (USA) (i)",07 FEB 2009,1142
25,7:49.65,,Gideon GATHIMBA,09 MAR 1980,KEN,2f1,,Glasgow (GBR) (i),31 JAN 2009,1141
26,7:49.71,,Mohamed-Khaled BELABBAS,04 JUL 1981,FRA,6,,Gent (BEL) (i),08 FEB 2009,1141
27,7:50.50,,Nick MCCORMICK,11 SEP 1981,GBR,3,,"National Indoor Arena, Birmingham (GBR) (i)",21 FEB 2009,1136
28,7:51.13,,Brian OLINGER,02 JUN 1983,USA,5f1,,"Boston, MA (USA) (i)",07 FEB 2009,1132
29,7:51.22,,Ali SAIDI-SIEF,15 MAR 1978,ALG,2,,Karlsruhe (GER) (i),15 FEB 2009,1131
30,7:51.96,,Arne GABIUS,22 MAR 1981,GER,3,,Karlsruhe (GER) (i),15 FEB 2009,1127
31,7:52.17,,Ryan VAIL,19 MAR 1986,USA,1f1,,"Fayetteville, AR (USA) (i)",06 MAR 2009,1125
32,7:52.54,,James Kwalia C'KURUI,12 JUN 1984,QAT,3,,Stockholm (SWE) (i),18 FEB 2009,1123
33,7:52.66,,Serhiy LEBID,15 JUL 1975,UKR,1f1,,Sumy (UKR) (i),20 FEB 2009,1122
34,7:53.67,,David TORRENCE,26 NOV 1985,USA,1,,"Boston, MA (USA) (i)",28 FEB 2009,1116
35,7:53.71,,Boniface KIRUI,27 OCT 1987,KEN,7,,Gent (BEL) (i),08 FEB 2009,1116
36,7:53.81,,Olle WALLERÄNG,05 FEB 1985,SWE,4,,Stockholm (SWE) (i),18 FEB 2009,1115
37,7:53.91,,Mark DRAPER,28 JUN 1984,GBR,5h1,,"Oval Lingotto, Torino (ITA) (i)",06 MAR 2009,1115
38,7:53.98,,Adrian BLINCOE,04 NOV 1979,NZL,6f1,,"Boston, MA (USA) (i)",07 FEB 2009,1114
39,7:54.05,,Mustafa MOHAMED,01 MAR 1979,SWE,5,,Stockholm (SWE) (i),18 FEB 2009,1114
40,7:54.20,,Brandon BETHKE,19 JAN 1987,USA,2,,"Boston, MA (USA) (i)",28 FEB 2009,1113
41,7:54.42,,Michael COE,04 DEC 1987,USA,2,,"College Station, TX (USA) (i)",14 MAR 2009,1112
42,7:54.43,,Johan WALLERSTEIN,12 OCT 1978,SWE,6,,Stockholm (SWE) (i),18 FEB 2009,1112
43,7:54.59,,Elliott HEATH,04 FEB 1989,USA,3,,"College Station, TX (USA) (i)",14 MAR 2009,1111
44,7:55.15,,Ahmed EL RABY,1986,SUD,4,,Karlsruhe (GER) (i),15 FEB 2009,1107
45,7:55.27,,Shadrack KIPTOO BIWOTT,19 FEB 1985,KEN,1f1,,"New York, NY (USA) (i)",07 FEB 2009,1107
46,7:55.79,,Yuri FLORIANI,25 DEC 1981,ITA,5,,Karlsruhe (GER) (i),15 FEB 2009,1103
46,7:55.79,,Jonathon RILEY,29 DEC 1978,USA,3,,"Boston, MA (USA) (i)",28 FEB 2009,1103
48,7:55.84,,Rui SILVA,03 AUG 1977,POR,5,,"Schleyer Halle, Stuttgart (GER) (i)",07 FEB 2009,1103
49,7:55.89,,Oscar KÄCK,17 JUN 1982,SWE,7,,Stockholm (SWE) (i),18 FEB 2009,1103
50,7:56.00,,Willem VAN HOOF,18 FEB 1979,BEL,8,,Gent (BEL) (i),08 FEB 2009,1102
51,7:56.07,,Brimin Kiprop KIPRUTO,31 JUL 1985,KEN,9f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1102
