Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:23.81,,Lamecha GIRMA,26 NOV 2000,ETH,1,,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1306
2,7:24.68,,Mohamed KATIR,17 FEB 1998,ESP,2,,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1300
3,7:28.23,,Yared NUGUSE,01 JUN 1999,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2023,1277
4,7:31.35,,Jacob KROP,04 JUN 2001,KEN,3,,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1257
5,7:31.97,,Sam ATKIN,14 MAR 1993,GBR,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2023,1253
6,7:33.42,,Birhanu BALEW,27 FEB 1996,BRN,4,,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1243
7,7:33.47,,Josh KERR,08 OCT 1997,GBR,1,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1243
8,7:33.86,,Luis GRIJALVA,10 APR 1999,GUA,2,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1240
9,7:34.14,,Joe KLECKER,16 NOV 1996,USA,3,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1239
10,7:34.70,,Cooper TEARE,18 AUG 1999,USA,4,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1235
11,7:34.74,,Mario GARCÍA,29 JUN 1999,ESP,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2023,1235
12,7:35.24,,Jonas RAESS,08 MAR 1994,SUI,5,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1231
13,7:35.82,,Grant FISHER,22 APR 1997,USA,5,,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1228
14,7:36.13,,Addisu YIHUNE,17 MAR 2003,ETH,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2023,1226
15,7:36.22,,Geordie BEAMISH,24 OCT 1996,NZL,6,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1225
16,7:36.42,,Drew BOSLEY,08 OCT 2000,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2023,1224
17,7:36.89,,Dylan JACOBS,15 JUN 2000,USA,7,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1221
18,7:37.73,,Nico YOUNG,27 JUL 2002,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",02 DEC 2023,1216
19,7:37.96,,Telahun Haile BEKELE,13 MAY 1999,ETH,6,,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1214
20,7:38.04,,Brian Muange MUSAU,2006,KEN,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",02 DEC 2023,1214
21,7:38.39,,Kieran LUMB,02 AUG 1998,CAN,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",02 DEC 2023,1211
22,7:38.80,,Ryan SCHOPPE,,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",02 DEC 2023,1209
23,7:39.00,,Hobbs KESSLER,15 MAR 2003,USA,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2023,1208
24,7:39.38,,Michael Kiplangat TEMOI,26 MAR 2005,KEN,7,,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1205
25,7:39.94,,Sam PARSONS,18 JUN 1994,GER,8,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1202
26,7:40.32,,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,,"Ataköy Arena, Istanbul (TUR) (i)",05 MAR 2023,1199
27,7:40.35,,Abdisa FAYISA,24 APR 2005,ETH,1,,"Messehalle, Karlsruhe (GER) (i)",27 JAN 2023,1199
