Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:29.94,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,,Karlsruhe (GER) (i),12 FEB 2012,1266
1,7:29.94,,Edwin Cheruiyot SOI,03 MAR 1986,KEN,2,,Karlsruhe (GER) (i),12 FEB 2012,1266
3,7:31.23,,Yenew ALAMIREW,27 MAY 1990,ETH,3,,Karlsruhe (GER) (i),12 FEB 2012,1257
4,7:32.03,,Eliud KIPCHOGE,05 NOV 1984,KEN,4,,Karlsruhe (GER) (i),12 FEB 2012,1252
5,7:32.89,,Isiah Kiplangat KOECH,19 DEC 1993,KEN,2,,Liévin (FRA) (i),14 FEB 2012,1247
6,7:34.14,,Dejen GEBREMESKEL,24 NOV 1989,ETH,2,,Stockholm (SWE) (i),23 FEB 2012,1239
7,7:34.81,,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,4,,Liévin (FRA) (i),14 FEB 2012,1234
8,7:35.42,,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,4,,Stockholm (SWE) (i),23 FEB 2012,1230
9,7:37.96,,Tariku BEKELE,28 FEB 1987,ETH,6,,Stockholm (SWE) (i),23 FEB 2012,1214
10,7:38.13,,Arne GABIUS,22 MAR 1981,GER,5,,Karlsruhe (GER) (i),12 FEB 2012,1213
11,7:39.07,,Brimin Kiprop KIPRUTO,31 JUL 1985,KEN,5,,Liévin (FRA) (i),14 FEB 2012,1207
12,7:39.09,,Abera KUMA,31 AUG 1990,ETH,7,,Stockholm (SWE) (i),23 FEB 2012,1207
13,7:39.70,,Gideon GATHIMBA,09 MAR 1980,KEN,8,,Stockholm (SWE) (i),23 FEB 2012,1203
14,7:39.78,,Yitayal Atnafu ZERIHUN,20 JAN 1993,ETH,6,,Karlsruhe (GER) (i),12 FEB 2012,1203
15,7:41.02,,Silas KIPLAGAT,20 AUG 1989,KEN,3,,"Boston, MA (USA) (i)",04 FEB 2012,1195
16,7:41.44,,Bernard LAGAT,12 DEC 1974,USA,1,,"Ataköy Arena, Istanbul (TUR) (i)",11 MAR 2012,1192
17,7:41.48,,Hayle IBRAHIMOV,18 JAN 1990,AZE,8,,Karlsruhe (GER) (i),12 FEB 2012,1192
18,7:41.79,,Mo FARAH,23 MAR 1983,GBR,4,,"Ataköy Arena, Istanbul (TUR) (i)",11 MAR 2012,1190
19,7:41.94,,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,9,,Karlsruhe (GER) (i),12 FEB 2012,1189
20,7:42.49,,Polat Kemboi ARIKAN,12 DEC 1990,TUR,,,Istanbul (TUR) (i),18 FEB 2012,1185
21,7:43.35,,Abiyote ABINET,10 MAY 1989,ETH,9,,Stockholm (SWE) (i),23 FEB 2012,1180
22,7:43.88,,Bilisuma Shugi GELASSA,19 JUL 1989,BRN,1,,Hangzhou (CHN) (i),19 FEB 2012,1177
23,7:44.08,,Hagos GEBRHIWET,11 MAY 1994,ETH,4,,"Boston, MA (USA) (i)",04 FEB 2012,1176
24,7:44.16,,Lopez LOMONG,01 JAN 1985,USA,6,,"Ataköy Arena, Istanbul (TUR) (i)",11 MAR 2012,1175
25,7:44.26,,Yoann KOWAL,28 MAY 1987,FRA,7,,Liévin (FRA) (i),14 FEB 2012,1174
26,7:44.46,,Yohan DURAND,14 MAY 1985,FRA,2,,Bordeaux (FRA) (i),28 JAN 2012,1173
27,7:45.75,,Cameron LEVINS,28 MAR 1989,CAN,5,,"Boston, MA (USA) (i)",04 FEB 2012,1165
28,7:45.80,,Garrett HEATH,03 NOV 1985,USA,6,,"Boston, MA (USA) (i)",04 FEB 2012,1165
29,7:46.17,,Mohamad ALGARNI,02 JUL 1992,QAT,2,,Hangzhou (CHN) (i),19 FEB 2012,1162
30,7:46.19,,Matthew CENTROWITZ,18 OCT 1989,USA,7,,"Boston, MA (USA) (i)",04 FEB 2012,1162
31,7:46.64,,Lawi LALANG,15 JUN 1991,KEN,1,,"Nampa, ID (USA) (i)",10 MAR 2012,1160
32,7:46.81,,Chris DERRICK,17 OCT 1990,USA,2,,"Nampa, ID (USA) (i)",10 MAR 2012,1159
33,7:46.89,,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,10,,Stockholm (SWE) (i),23 FEB 2012,1158
34,7:46.95,,Paul Kipsiele KOECH,10 NOV 1981,KEN,8,,Liévin (FRA) (i),14 FEB 2012,1158
35,7:47.09,,Andrew BADDELEY,20 JUN 1982,GBR,8,,"Boston, MA (USA) (i)",04 FEB 2012,1157
36,7:47.88,,Morhad AMDOUNI,21 JUN 1988,FRA,4,,Bordeaux (FRA) (i),28 JAN 2012,1152
37,7:48.04,,Alemu BEKELE,23 MAR 1990,BRN,3,,Hangzhou (CHN) (i),19 FEB 2012,1151
38,7:48.23,,Craig MOTTRAM,18 JUN 1980,AUS,11,,"Ataköy Arena, Istanbul (TUR) (i)",11 MAR 2012,1150
39,7:48.62,,Florian CARVALHO DE FONSESCO,09 MAR 1989,FRA,9,,Liévin (FRA) (i),14 FEB 2012,1147
40,7:48.64,,Elroy GELANT,25 AUG 1986,RSA,12,,"Ataköy Arena, Istanbul (TUR) (i)",11 MAR 2012,1147
41,7:48.96,,Benson SEUREI,27 MAR 1984,KEN,1f3,,Linz (AUT) (i),02 FEB 2012,1145
41,7:48.96,,Dawit WOLDE,19 MAY 1991,ETH,10,,Liévin (FRA) (i),14 FEB 2012,1145
43,7:49.24,,Aziz LAHBABI,03 FEB 1991,MAR,5,,Bordeaux (FRA) (i),28 JAN 2012,1143
44,7:50.14,,Elliott HEATH,04 FEB 1989,USA,1,,"Fayetteville, AR (USA) (i)",28 JAN 2012,1138
45,7:50.26,,Paul CHELIMO,27 OCT 1990,KEN,4,,"Nampa, ID (USA) (i)",10 MAR 2012,1137
46,7:50.44,,Ryan HILL,31 JAN 1990,USA,5,,"Nampa, ID (USA) (i)",10 MAR 2012,1136
47,7:50.61,,Ilham Tanui ÖZBILEN,05 MAR 1990,TUR,,,Istanbul (TUR) (i),18 FEB 2012,1135
