Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:34.72,,Benjamin LIMO,23 AUG 1974,KEN,1,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1209
2,7:35.06,,Serhiy LEBID,15 JUL 1975,UKR,2,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1207
3,7:35.71,,Salah EL GHAZI,02 NOV 1975,MAR,3,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1203
4,7:35.77,,Abderrahim GOUMRI,21 MAY 1976,MAR,1,,Bruxelles (BEL),30 AUG 2002,1203
5,7:35.91,,Sammy KIPKETER,29 SEP 1981,KEN,4,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1202
6,7:35.94,,Paul BITOK,26 JUN 1970,KEN,5,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1202
7,7:36.11,,Abraham CHEBII,23 DEC 1979,KEN,6,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1201
8,7:36.30,,Mohamed AMYN,25 MAR 1976,MAR,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1199
9,7:36.98,,Benjamin MAIYO,06 OCT 1978,KEN,9,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1195
10,7:37.12,,Luke KIPKOSGEI,27 NOV 1975,KEN,4,,Bruxelles (BEL),30 AUG 2002,1194
11,7:37.13,,Alberto GARCÍA,22 FEB 1971,ESP,1,,Sevilla (ESP) (i),09 FEB 2002,1219
12,7:37.18,,James Kwalia C'KURUI,12 JUN 1984,KEN,10,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1194
13,7:37.30,,Craig MOTTRAM,18 JUN 1980,AUS,11,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1193
14,7:37.46,,Mushir Salim JAWHER,13 JUN 1978,KEN,1,,"Boston, MA (USA) (i)",27 JAN 2002,1217
15,7:37.94,,Mustapha ESSAÏD,20 JAN 1970,FRA,12,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1189
16,7:37.95,,James GETANDA,05 JUL 1983,KEN,2,,Doha (QAT),15 MAY 2002,1189
17,7:38.18,,Brahim BOULAMI,20 APR 1972,MAR,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1188
18,7:38.25,,John Kemboi KIBOWEN,21 APR 1969,KEN,3,,Doha (QAT),15 MAY 2002,1187
19,7:38.28,,Richard LIMO,18 NOV 1980,KEN,4,,Doha (QAT),15 MAY 2002,1187
20,7:38.34,,Mark Kipkinyor BETT,22 DEC 1976,KEN,6,,Bruxelles (BEL),30 AUG 2002,1187
21,7:38.69,,Patrick Mutuku IVUTI,30 JUL 1978,KEN,1,,Rieti (ITA),08 SEP 2002,1184
22,7:39.22,,Hillary CHENONGE,30 MAY 1985,KEN,7,,Bruxelles (BEL),30 AUG 2002,1181
23,7:39.23,,Tim BROE,20 JUN 1977,USA,2,,"Boston, MA (USA) (i)",27 JAN 2002,1206
24,7:39.38,,Joseph KOSGEI,25 AUG 1974,KEN,3,,Rieti (ITA),08 SEP 2002,1180
