Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:28.29,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,,Karlsruhe (GER) (i),28 FEB 2003,1276
2,7:30.23,,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,,Torino (ITA),06 JUN 2003,1238
3,7:30.79,,Ali SAIDI-SIEF,15 MAR 1978,ALG,1,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1234
4,7:30.91,,Eliud KIPCHOGE,05 NOV 1984,KEN,2,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1233
5,7:32.01,,John Kemboi KIBOWEN,21 APR 1969,KEN,3,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1226
6,7:32.98,,Alberto GARCÍA,22 FEB 1971,ESP,1,,Sevilla (ESP) (i),22 FEB 2003,1246
7,7:33.13,,Benjamin LIMO,23 AUG 1974,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1219
8,7:35.53,,James Kwalia C'KURUI,12 JUN 1984,KEN,5,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1204
9,7:36.98,,Kenenisa BEKELE,13 JUN 1982,ETH,1,,"Stade Louis II, Monaco (MON)",13 SEP 2003,1195
10,7:37.64,,Luke KIPKOSGEI,27 NOV 1975,KEN,6,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1191
11,7:38.36,,Mushir Salim JAWHER,13 JUN 1978,BRN,1,,"Olympiastadion, Berlin (GER)",10 AUG 2003,1187
12,7:38.48,,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,,Rieti (ITA),07 SEP 2003,1186
13,7:39.28,,Abraham CHEBII,23 DEC 1979,KEN,3,,"Stade Louis II, Monaco (MON)",13 SEP 2003,1181
14,7:40.49,,Paul BITOK,26 JUN 1970,KEN,1,,Sevilla (ESP),07 JUN 2003,1173
15,7:40.75,,Abiyote ABATE,20 NOV 1980,ETH,2,,Karlsruhe (GER) (i),28 FEB 2003,1196
16,7:40.82,,Pius Maluko MULI,15 DEC 1982,KEN,4,,Rieti (ITA),07 SEP 2003,1171
17,7:40.83,,Markos GENETI,07 JUN 1984,ETH,3,,Karlsruhe (GER) (i),28 FEB 2003,1196
18,7:40.85,,Abderrahim GOUMRI,21 MAY 1976,MAR,2,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2003,1196
19,7:41.83,,Saïd BÉRIOUI,03 JAN 1975,MAR,3,,Torino (ITA),06 JUN 2003,1165
20,7:41.89,,Charles Waweru KAMATHI,18 MAY 1978,KEN,4,,Torino (ITA),06 JUN 2003,1165
21,7:42.55,,Rui SILVA,03 AUG 1977,POR,1,,Stockholm (SWE) (i),18 FEB 2003,1185
22,7:42.70,,Jesús ESPAÑA,21 AUG 1978,ESP,4,,"National Indoor Arena, Birmingham (GBR) (i)",16 MAR 2003,1184
23,7:42.82,,Elijah Kipruto MARU,12 JUN 1976,KEN,5,,Torino (ITA),06 JUN 2003,1159
24,7:43.04,,Hillary CHENONGE,30 MAY 1985,KEN,6,,Torino (ITA),06 JUN 2003,1158
25,7:43.09,,Said Mohamed EL WARDI,19 APR 1972,MAR,7,,Torino (ITA),06 JUN 2003,1157
26,7:43.24,,Carles CASTILLEJO,18 AUG 1978,ESP,4,,Sevilla (ESP),07 JUN 2003,1156
27,7:43.57,,Juan Carlos DE LA OSSA,25 NOV 1976,ESP,5,,Sevilla (ESP),07 JUN 2003,1154
28,7:43.63,,Khoudir AGGOUNE,05 JAN 1981,ALG,5,,"Olympiastadion, Berlin (GER)",10 AUG 2003,1154
29,7:43.89,,Zersenay TADESE,01 JAN 1982,ERI,6,,Sevilla (ESP),07 JUN 2003,1152
30,7:43.93,,Dieter BAUMANN,09 FEB 1965,GER,6,,"Olympiastadion, Berlin (GER)",10 AUG 2003,1152
31,7:44.19,,Günther WEIDLINGER,05 APR 1978,AUT,3,,Stockholm (SWE) (i),18 FEB 2003,1175
32,7:44.27,,Hailu MEKONNEN,04 APR 1980,ETH,4,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2003,1174
33,7:44.34,,Gert-Jan LIEFERS,26 SEP 1978,NED,6,,"National Indoor Arena, Birmingham (GBR) (i)",16 MAR 2003,1174
34,7:44.70,,Joseph KOSGEI,25 AUG 1974,KEN,5,,Rieti (ITA),07 SEP 2003,1147
35,7:45.05,,Wolfram MÜLLER,08 JUL 1981,GER,1,,Dessau (GER),30 MAY 2003,1145
36,7:45.07,,Solomon BUSHENDICH,10 JAN 1984,KEN,8,,Torino (ITA),06 JUN 2003,1145
37,7:45.22,,Alistair Ian CRAGG,13 JUN 1980,IRL,1,,"Boston, MA (USA) (i)",01 FEB 2003,1168
38,7:45.32,,John MAYOCK,26 OCT 1970,GBR,8,,"National Indoor Arena, Birmingham (GBR) (i)",16 MAR 2003,1168
39,7:45.35,,Manuel Ángel PEÑAS,09 NOV 1977,ESP,7,,Sevilla (ESP),07 JUN 2003,1143
40,7:45.41,,Mohamed AMYN,25 MAR 1976,MAR,1,,Rabat (MAR),14 JUN 2003,1143
41,7:45.59,,Moses KIGEN,22 APR 1973,KEN,2,,Dessau (GER),30 MAY 2003,1142
42,7:45.70,,Moses MOSOP,07 JUL 1985,KEN,2,,Luzern (SUI),25 JUN 2003,1141
43,7:45.94,,Mourad MAROUFIT,26 JAN 1982,MAR,2,,Rabat (MAR),14 JUN 2003,1140
44,7:45.96,,Shadrack KOSGEI,24 NOV 1984,KEN,2,,"Portland, OR (USA)",17 MAY 2003,1140
45,7:46.0h,,José Antonio REDOLAT,17 FEB 1976,ESP,1,,Burjassot (ESP),21 MAY 2003,1139
46,7:46.08,,Salah HISSOU,16 JAN 1972,MAR,4,,Stockholm (SWE) (i),18 FEB 2003,1163
47,7:46.21,,Noah NGENY,02 NOV 1978,KEN,2,,"Boston, MA (USA) (i)",01 FEB 2003,1162
47,7:46.21,,Bernard BARMASAI,06 MAY 1974,KEN,6,,Rieti (ITA),07 SEP 2003,1138
49,7:46.22,,Jan FITSCHEN,02 MAY 1977,GER,3,,Dessau (GER),30 MAY 2003,1138
50,7:46.24,,Shadrack KORIR,14 DEC 1978,KEN,2,,Helsinki (FIN),18 AUG 2003,1138
51,7:46.36,,Abdelhak ZAKARIA,20 JUL 1974,BRN,1,,Arras (FRA),28 JUN 2003,1137
52,7:46.49,,Abel YAGUT,26 DEC 1984,KEN,10,,Torino (ITA),06 JUN 2003,1137
53,7:46.57,,Tim BROE,20 JUN 1977,USA,3,,"Portland, OR (USA)",17 MAY 2003,1136
54,7:46.7h,,Bouabdellah TAHRI,20 DEC 1978,FRA,2,,Burjassot (ESP),21 MAY 2003,1135
55,7:46.95,,Mike POWER,09 MAY 1976,AUS,4,,"Portland, OR (USA)",17 MAY 2003,1134
56,7:47.16,,Boniface KIPROP,12 OCT 1985,UGA,3,,Luzern (SUI),25 JUN 2003,1132
57,7:47.36,,David KIPLAK,27 DEC 1981,KEN,7,,"Olympiastadion, Berlin (GER)",10 AUG 2003,1131
58,7:47.38,,Pablo VILLALOBOS,20 MAY 1978,ESP,9,,Sevilla (ESP),07 JUN 2003,1131
59,7:47.46,,Adrian BLINCOE,04 NOV 1979,NZL,4,,Helsinki (FIN),18 AUG 2003,1131
60,7:47.47,,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,2,,"Palo Alto, CA (USA)",07 JUN 2003,1131
61,7:47.68,,Jonathon RILEY,29 DEC 1978,USA,5,,"Portland, OR (USA)",17 MAY 2003,1129
62,7:47.77,,Isaac VICIOSA,26 DEC 1969,ESP,3,,Sevilla (ESP) (i),22 FEB 2003,1153
63,7:47.96,,Vyacheslav SHABUNIN,27 SEP 1969,RUS,4,,"Boston, MA (USA) (i)",01 FEB 2003,1151
64,7:48.38,,Suleiman Kipses SIMOTWO,21 APR 1980,KEN,8,,"Olympiastadion, Berlin (GER)",10 AUG 2003,1125
65,7:48.50,,Onesphore NKUNZIMANA,23 JUL 1985,BDI,1,,Oordegem (BEL),16 AUG 2003,1124
66,7:48.53,,Martin KEINO,20 JUN 1972,KEN,3,,"Palo Alto, CA (USA)",07 JUN 2003,1124
67,7:48.72,,Adam GOUCHER,18 FEB 1975,USA,4,,"Palo Alto, CA (USA)",07 JUN 2003,1123
68,7:48.76,,Craig MOTTRAM,18 JUN 1980,AUS,8,,"Stade Louis II, Monaco (MON)",13 SEP 2003,1123
69,7:48.78,,Abdelhalim ZAHRAOUI,18 FEB 1983,MAR,4,,Rabat (MAR),14 JUN 2003,1123
70,7:48.81,,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,9,,"Olympiastadion, Berlin (GER)",10 AUG 2003,1122
71,7:49.09,,Serhiy LEBID,15 JUL 1975,UKR,10,,"Olympiastadion, Berlin (GER)",10 AUG 2003,1121
72,7:49.26,,Monder RIZKI,16 AUG 1979,BEL,2,,Oordegem (BEL),16 AUG 2003,1120
73,7:49.35,,Mark Kipkinyor BETT,22 DEC 1976,KEN,5,,Stockholm (SWE) (i),18 FEB 2003,1143
74,7:49.36,,Erik SJÖQVIST,04 DEC 1972,SWE,6,,Helsinki (FIN),18 AUG 2003,1119
75,7:49.40,,Yusef EL NASRI,28 JUL 1979,ESP,4,,Gent (BEL) (i),09 FEB 2003,1142
76,7:49.41,,Wilson Kipkosgei CHEMWENO,1978,KEN,4,,Rehlingen (GER),09 JUN 2003,1119
77,7:49.48,,Khalid ZOUBAA,27 APR 1977,FRA,7,,Helsinki (FIN),18 AUG 2003,1118
78,7:49.55,,David Biwott CHEMWENO,18 DEC 1981,KEN,8,,Helsinki (FIN),18 AUG 2003,1118
79,7:49.67,,Mario KRÖCKERT,02 MAR 1978,GER,4,,Dessau (GER),30 MAY 2003,1117
80,7:49.68,,Bolota ASMEROM,12 OCT 1978,USA,1,,"Seattle, WA (USA) (i)",01 FEB 2003,0
81,7:49.75,,Ridha EL AMRI,16 DEC 1976,TUN,6,,Rehlingen (GER),09 JUN 2003,1117
82,7:49.80,,Hicham BELLANI,15 SEP 1979,MAR,1,,Meknés (MAR),24 MAY 2003,1116
83,7:49.88,,Freddy GONZÁLEZ,07 OCT 1977,VEN,4,,Madrid (ESP),19 JUL 2003,1116
84,7:50.05,,Salah EL GHAZI,02 NOV 1975,MAR,5,,Madrid (ESP),19 JUL 2003,1115
