Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:28.72,,Isaac Kiprono SONGOK,25 APR 1984,KEN,1,,Rieti (ITA),27 AUG 2006,1247
2,7:29.11,,Tariku BEKELE,28 FEB 1987,ETH,2,,Rieti (ITA),27 AUG 2006,1245
3,7:29.74,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,2,,Doha (QAT),12 MAY 2006,1241
4,7:30.48,,Eliud KIPCHOGE,05 NOV 1984,KEN,3,,Doha (QAT),12 MAY 2006,1236
5,7:31.33,,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,3,,Rieti (ITA),27 AUG 2006,1231
6,7:31.84,,Edwin Cheruiyot SOI,03 MAR 1986,KEN,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1227
7,7:32.19,,Craig MOTTRAM,18 JUN 1980,AUS,1,,"Olympic Stadium, Athina (GRE)",17 SEP 2006,1225
8,7:32.37,,Abraham CHERKOS,23 SEP 1989,ETH,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1224
9,7:33.42,,Abraham CHEBII,23 DEC 1979,KEN,1,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1217
10,7:33.71,,Hicham BELLANI,15 SEP 1979,MAR,2,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1216
11,7:34.40,,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,3,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1211
12,7:34.41,,Bernard LAGAT,12 DEC 1974,USA,1,,Rethymno (GRE),21 JUL 2006,1211
13,7:34.77,,Khalid EL AMRI,20 MAR 1977,MAR,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1209
14,7:34.97,,Benjamin LIMO,23 AUG 1974,KEN,2,,Rethymno (GRE),21 JUL 2006,1208
15,7:34.98,,Matt TEGENKAMP,19 JAN 1982,USA,5,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1208
16,7:35.22,,Jamal Bilal SALEM,12 SEP 1978,QAT,2,,Naimette-Xhovémont (BEL),19 JUL 2006,1206
17,7:35.65,,Boaz CHEBOIYWO,02 AUG 1978,KEN,1,,"Fayetteville, AR (USA) (i)",10 FEB 2006,1229
18,7:35.87,,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,3,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1202
19,7:36.25,,Kenenisa BEKELE,13 JUN 1982,ETH,2,,"Olympic Stadium, Athina (GRE)",17 SEP 2006,1200
20,7:36.61,,Abderrahim GOUMRI,21 MAY 1976,MAR,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1197
21,7:36.78,,Joseph EBUYA,20 JUN 1987,KEN,4,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1196
22,7:36.88,,Moses MOSOP,07 JUL 1985,KEN,7,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1196
23,7:36.98,,Ali SAIDI-SIEF,15 MAR 1978,ALG,4,,Rethymno (GRE),21 JUL 2006,1195
24,7:37.49,,Shadrack KORIR,14 DEC 1978,KEN,2,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1217
25,7:37.64,,Juan Luis BARRIOS,24 JUN 1983,MEX,7,,Rieti (ITA),27 AUG 2006,1191
26,7:37.69,,Leonard Patrick KOMON,10 JAN 1988,KEN,6,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1191
27,7:38.15,,Mo FARAH,23 MAR 1983,GBR,3,,Zagreb (CRO),31 AUG 2006,1188
28,7:38.21,,James Kwalia C'KURUI,12 JUN 1984,QAT,7,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1187
29,7:38.26,,Jesús ESPAÑA,21 AUG 1978,ESP,8,,Rieti (ITA),27 AUG 2006,1187
30,7:39.27,,Bernard CHEPKOK,17 JAN 1984,KEN,9,,Rieti (ITA),27 AUG 2006,1181
31,7:39.41,,Gert-Jan LIEFERS,26 SEP 1978,NED,9,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1180
32,7:39.76,,Paul BITOK,26 JUN 1970,KEN,3,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1203
33,7:39.77,,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,1,,Pattaya (THA) (i),11 FEB 2006,1203
34,7:40.06,,Mark Kipkinyor BETT,22 DEC 1976,KEN,10,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1176
35,7:40.39,,Iván HIERRO,14 FEB 1978,ESP,4,,Zagreb (CRO),31 AUG 2006,1174
36,7:40.58,,Boniface KIPROP,12 OCT 1985,UGA,6,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1173
37,7:40.75,,Bado WORKU MERDESSA,22 JUL 1988,ETH,3,,Naimette-Xhovémont (BEL),19 JUL 2006,1172
38,7:41.59,,Adam GOUCHER,18 FEB 1975,USA,2,,"Fayetteville, AR (USA) (i)",10 FEB 2006,1191
39,7:41.92,,Terefe Zewdie MEREGA,23 OCT 1982,ETH,6,,Doha (QAT),12 MAY 2006,1164
40,7:42.11,,Essa Ismail RASHED,14 DEC 1986,QAT,7,,Doha (QAT),12 MAY 2006,1163
41,7:42.17,,Kevin SULLIVAN,20 MAR 1974,CAN,3,,"Fayetteville, AR (USA) (i)",10 FEB 2006,1188
42,7:42.48,,Bouabdellah TAHRI,20 DEC 1978,FRA,4,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1186
43,7:42.55,,Ahmed BADAY,15 JUN 1974,MAR,5,,Naimette-Xhovémont (BEL),19 JUL 2006,1161
44,7:42.98,,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,11,,Rieti (ITA),27 AUG 2006,1158
45,7:43.94,,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,2,,Cork (IRL),01 JUL 2006,1152
46,7:44.22,,Adil KAOUCH,01 JAN 1979,MAR,1,,Gent (BEL) (i),26 FEB 2006,1175
47,7:44.26,,Peter KAMAIS,07 NOV 1976,KEN,7,,Ostrava (CZE),30 MAY 2006,1150
48,7:44.31,,Abebe DINKESA,06 MAR 1984,ETH,5,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1174
49,7:44.32,,Ali Abdallah AFRINGI,02 NOV 1982,ERI,6,,Naimette-Xhovémont (BEL),19 JUL 2006,1150
50,7:44.57,,Micah Kemboi KOGO,30 JUN 1986,KEN,10,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1148
51,7:44.64,,Moukhled AL OUTAIBI,20 JUN 1976,KSA,3,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1172
52,7:45.10,,Günther WEIDLINGER,05 APR 1978,AUT,4,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1169
53,7:45.30,,Mang'ata Kimai NDIWA,12 DEC 1987,KEN,11,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1144
54,7:45.44,,Khoudir AGGOUNE,05 JAN 1981,ALG,2,,Algiers (ALG),22 JUN 2006,1143
55,7:46.04,,Bernard Muinde MATHEKA,18 JUL 1988,KEN,3,,Algiers (ALG),22 JUN 2006,1139
56,7:46.43,,Alistair Ian CRAGG,13 JUN 1980,IRL,4,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",12 MAR 2006,1161
57,7:46.59,,Francisco Javier ALVES,03 SEP 1980,ESP,5,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1160
58,7:46.62,,Wilson Kipkemei BUSIENEI,18 AUG 1981,UGA,4,,Algiers (ALG),22 JUN 2006,1136
59,7:46.9h,,Sean GRAHAM,1980,USA,3,,Lignano (ITA),16 JUL 2006,1134
60,7:47.02,,Joseph KOSGEI,25 AUG 1974,KEN,6,,Algiers (ALG),22 JUN 2006,1133
61,7:47.21,,Jan FITSCHEN,02 MAY 1977,GER,1,,Düsseldorf (GER) (i),17 FEB 2006,1156
62,7:47.33,,Brimin Kiprop KIPRUTO,31 JUL 1985,KEN,8,,Doha (QAT),12 MAY 2006,1131
63,7:47.38,,Roberto GARCÍA,20 AUG 1975,ESP,14,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1131
64,7:47.43,,Wifred Kipkoech TARAGON,09 JUN 1985,KEN,7,,Naimette-Xhovémont (BEL),19 JUL 2006,1131
65,7:47.65,,Aadam Ismaeel KHAMIS,12 FEB 1989,BRN,7,,Algiers (ALG),22 JUN 2006,1129
66,7:47.68,,Anis SELMOUNI,15 MAR 1979,MAR,3,,Rabat (MAR),17 JUN 2006,1129
