Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:30.16,,Galen RUPP,08 MAY 1986,USA,1,,"Globe Arena, Stockholm (SWE) (i)",21 FEB 2013,1264
2,7:31.66,,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,2,,"Globe Arena, Stockholm (SWE) (i)",21 FEB 2013,1255
3,7:32.87,,Hagos GEBRHIWET,11 MAY 1994,ETH,1,,"Reggie Lewis Center, Boston, MA (USA) (i)",02 FEB 2013,1247
4,7:34.71,,Bernard LAGAT,12 DEC 1974,USA,1,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2013,1235
5,7:34.92,,Abdelaati IGUIDER,25 MAR 1987,MAR,3,,"Globe Arena, Stockholm (SWE) (i)",21 FEB 2013,1234
6,7:38.35,,Paul Kipsiele KOECH,10 NOV 1981,KEN,4,,"Globe Arena, Stockholm (SWE) (i)",21 FEB 2013,1212
7,7:38.57,,Yenew ALAMIREW,27 MAY 1990,ETH,2,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2013,1210
8,7:39.59,,Albert ROP,17 JUL 1992,KEN,1,,Gent (BEL) (i),10 FEB 2013,1204
8,7:39.59,,Hayle IBRAHIMOV,18 JAN 1990,AZE,5,,"Globe Arena, Stockholm (SWE) (i)",21 FEB 2013,1204
10,7:39.81,,Ayanleh SOULEIMAN,03 DEC 1992,DJI,3,,Gent (BEL) (i),10 FEB 2013,1202
11,7:39.98,,Evan JAGER,08 MAR 1989,USA,,,"New York, NY (USA) (i)",16 FEB 2013,1201
12,7:40.41,,Andrew BUMBALOUGH,14 MAR 1987,USA,,,"New York, NY (USA) (i)",16 FEB 2013,1199
13,7:41.16,,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,4,,Gent (BEL) (i),10 FEB 2013,1194
14,7:41.59,,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,5,,Gent (BEL) (i),10 FEB 2013,1191
15,7:41.74,,Cameron LEVINS,28 MAR 1989,CAN,,,"New York, NY (USA) (i)",16 FEB 2013,1190
16,7:42.00,,Mo FARAH,23 MAR 1983,GBR,1,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2013,1189
17,7:42.79,,Lawi LALANG,15 JUN 1991,KEN,1,,"Fayetteville, AR (USA) (i)",26 JAN 2013,1184
18,7:43.32,,Dejen GEBREMESKEL,24 NOV 1989,ETH,3,,"Reggie Lewis Center, Boston, MA (USA) (i)",02 FEB 2013,1180
19,7:43.47,,Tesfaye CHERU,02 MAR 1993,ETH,7,,"Globe Arena, Stockholm (SWE) (i)",21 FEB 2013,1179
20,7:43.72,,Mahiedine MEKHISSI,15 MAR 1985,FRA,3,,Düsseldorf (GER) (i),08 FEB 2013,1178
21,7:43.99,,Aman WOTE,18 APR 1984,ETH,8,,"Globe Arena, Stockholm (SWE) (i)",21 FEB 2013,1176
22,7:44.18,,Bouabdellah TAHRI,20 DEC 1978,FRA,9,,"Globe Arena, Stockholm (SWE) (i)",21 FEB 2013,1175
23,7:45.77,,Florian CARVALHO DE FONSESCO,09 MAR 1989,FRA,2,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2013,1165
24,7:46.21,,Eric JENKINS,24 NOV 1991,USA,2,,"Fayetteville, AR (USA) (i)",09 MAR 2013,1162
25,7:46.72,,Yoann KOWAL,28 MAY 1987,FRA,4,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2013,1159
26,7:46.95,,Kemoy CAMPBELL,14 JAN 1991,JAM,3,,"Fayetteville, AR (USA) (i)",09 MAR 2013,1158
27,7:47.01,,Valentin SMIRNOV,13 FEB 1986,RUS,1f3,,Moskva (RUS) (i),12 FEB 2013,1157
28,7:47.16,,Simon DENISSEL,22 MAY 1990,FRA,6,,Gent (BEL) (i),10 FEB 2013,1156
29,7:47.57,,Yegor NIKOLAYEV,28 APR 1988,RUS,2f3,,Moskva (RUS) (i),12 FEB 2013,1154
30,7:48.20,,Stanley Kiprotich MUKCHE,20 APR 1994,KEN,,,Istanbul (TUR) (i),23 FEB 2013,1150
31,7:48.49,,Andrey SAFRONOV,16 DEC 1985,RUS,3f3,,Moskva (RUS) (i),12 FEB 2013,1148
32,7:48.64,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,5,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2013,1147
33,7:49.17,,Kirubel ERASSA,17 JUN 1993,USA,4,,"Fayetteville, AR (USA) (i)",09 MAR 2013,1144
34,7:49.53,,Diego ESTRADA,19 DEC 1989,MEX,5,,"Fayetteville, AR (USA) (i)",09 MAR 2013,1142
35,7:49.55,,Juan Carlos HIGUERO,03 AUG 1978,ESP,6,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2013,1142
36,7:49.80,,Henry LELEI,31 DEC 1988,KEN,6,,"Fayetteville, AR (USA) (i)",09 MAR 2013,1140
37,7:49.98,,Leonard KORIR,10 DEC 1986,KEN,,,"New York, NY (USA) (i)",16 FEB 2013,1139
38,7:50.23,,Will LEER,15 APR 1985,USA,,,"New York, NY (USA) (i)",16 FEB 2013,1137
39,7:50.40,,Ciaran Ó LIONÁIRD,11 APR 1988,IRL,3,,"Scandinavium, Göteborg (SWE) (i)",02 MAR 2013,1136
40,7:51.24,,David MCCARTHY,03 AUG 1988,IRL,1,,"Boston, MA (USA) (i)",14 FEB 2013,1131
41,7:51.46,,Lee EMANUEL,24 JAN 1985,GBR,3,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2013,1130
42,7:51.51,,Andrew BAYER,03 FEB 1990,USA,7,,"Fayetteville, AR (USA) (i)",09 MAR 2013,1130
43,7:51.61,,Zack MAYHEW,27 NOV 1989,USA,1,,"Bloomington, IN (USA) (i)",08 FEB 2013,1129
44,7:51.84,,Polat Kemboi ARIKAN,12 DEC 1990,TUR,1,,Istanbul (TUR) (i),23 FEB 2013,1127
