Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:37.92,Bernard LAGAT,12 DEC 1974,USA,1,,Metz (FRA),25 FEB 2015,1214
2,7:38.42,Ali KAYA,20 APR 1994,TUR,1,,"O2 Arena, Praha (CZE)",07 MAR 2015,1211
3,7:39.68,Paul Kipsiele KOECH,10 NOV 1981,KEN,2,,Metz (FRA),25 FEB 2015,1203
4,7:42.65,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,3,,Metz (FRA),25 FEB 2015,1184
5,7:43.77,Bethwell BIRGEN,06 AUG 1988,KEN,4,,Metz (FRA),25 FEB 2015,1177
6,7:44.48,Lee EMANUEL,24 JAN 1985,GBR,2,,"O2 Arena, Praha (CZE)",07 MAR 2015,1173
7,7:44.72,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,1,,Düsseldorf (GER),29 JAN 2015,1172
8,7:44.91,Eric JENKINS,24 NOV 1991,USA,1,,"New York, NY (USA)",14 FEB 2015,1170
9,7:44.97,Galen RUPP,08 MAY 1986,USA,,,"New York, NY (USA)",31 JAN 2015,1170
10,7:45.21,Cameron LEVINS,28 MAR 1989,CAN,,,"New York, NY (USA)",31 JAN 2015,1168
11,7:45.41,Paul Kipsiele KOECH,10 NOV 1981,KEN,1,,"Messehalle, Karlsruhe (GER)",31 JAN 2015,1167
12,7:45.44,Ben BLANKENSHIP,15 DEC 1988,USA,,,"New York, NY (USA)",31 JAN 2015,1167
13,7:45.54,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,3,,"O2 Arena, Praha (CZE)",07 MAR 2015,1166
14,7:45.62,Suguru OSAKO,23 MAY 1991,JPN,,,"New York, NY (USA)",31 JAN 2015,1166
15,7:45.65,Ali KAYA,20 APR 1994,TUR,1h2,,"O2 Arena, Praha (CZE)",06 MAR 2015,1166
16,7:45.71,Will GEOGHEGAN,15 JUL 1992,USA,2,,"New York, NY (USA)",14 FEB 2015,1165
17,7:45.79,Paul Kipsiele KOECH,10 NOV 1981,KEN,2,,Düsseldorf (GER),29 JAN 2015,1165
18,7:46.18,Richard RINGER,27 FEB 1989,GER,2,,"Messehalle, Karlsruhe (GER)",31 JAN 2015,1162
19,7:46.88,Lee EMANUEL,24 JAN 1985,GBR,,,"New York, NY (USA)",31 JAN 2015,1158
20,7:46.92,Adel MECHAAL,05 DEC 1990,ESP,2h2,,"O2 Arena, Praha (CZE)",06 MAR 2015,1158
21,7:47.12,Jesús ESPAÑA,21 AUG 1978,ESP,4,,"O2 Arena, Praha (CZE)",07 MAR 2015,1157
22,7:47.55,Pieter-Jan HANNES,30 OCT 1992,BEL,3h2,,"O2 Arena, Praha (CZE)",06 MAR 2015,1154
23,7:47.83,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,4h2,,"O2 Arena, Praha (CZE)",06 MAR 2015,1152
24,7:48.19,Dejen GEBREMESKEL,24 NOV 1989,ETH,1,,"Reggie Lewis Center, Boston, MA (USA)",07 FEB 2015,1150
25,7:48.33,Bernard LAGAT,12 DEC 1974,USA,2,,"Reggie Lewis Center, Boston, MA (USA)",07 FEB 2015,1149
26,7:48.36,Yegor NIKOLAYEV,28 APR 1988,RUS,3,,"Messehalle, Karlsruhe (GER)",31 JAN 2015,1149
27,7:48.43,Yegor NIKOLAYEV,28 APR 1988,RUS,1f2,,Moskva (RUS),17 FEB 2015,1148
28,7:48.44,Richard RINGER,27 FEB 1989,GER,5,,"O2 Arena, Praha (CZE)",07 MAR 2015,1148
29,7:48.59,Florian CARVALHO DE FONSESCO,09 MAR 1989,FRA,5h2,,"O2 Arena, Praha (CZE)",06 MAR 2015,1147
30,7:48.72,Hassan MEAD,28 AUG 1989,USA,3,,"Reggie Lewis Center, Boston, MA (USA)",07 FEB 2015,1147
31,7:48.80,Will LEER,15 APR 1985,USA,4,,"Reggie Lewis Center, Boston, MA (USA)",07 FEB 2015,1146
32,7:49.24,Yegor NIKOLAYEV,28 APR 1988,RUS,6h2,,"O2 Arena, Praha (CZE)",06 MAR 2015,1143
33,7:49.48,Florian ORTH,24 JUL 1989,GER,4,,"Messehalle, Karlsruhe (GER)",31 JAN 2015,1142
34,7:49.49,Halil AKKAŞ,01 JUL 1983,TUR,1,,Gent (BEL),07 FEB 2015,1142
35,7:49.51,Aleksey POPOV,17 JUN 1987,RUS,2f2,,Moskva (RUS),17 FEB 2015,1142
36,7:49.59,Adel MECHAAL,05 DEC 1990,ESP,6,,"O2 Arena, Praha (CZE)",07 MAR 2015,1141
37,7:49.80,Pieter-Jan HANNES,30 OCT 1992,BEL,1,,Mondeville (FRA),07 FEB 2015,1140
38,7:50.11,Łukasz PARSZCZYŃSKI,04 MAY 1985,POL,7,,"O2 Arena, Praha (CZE)",07 MAR 2015,1138
39,7:50.60,Isaac PRESSON,07 FEB 1992,USA,1f1,,"Boston, MA (USA)",14 FEB 2015,1135
40,7:51.02,Florian ORTH,24 JUL 1989,GER,8,,"O2 Arena, Praha (CZE)",07 MAR 2015,1133
41,7:51.07,Yegor NIKOLAYEV,28 APR 1988,RUS,1,,Yekaterinburg (RUS),07 JAN 2015,1132
42,7:51.1h,Jesús ESPAÑA,21 AUG 1978,ESP,1,,Valencia (ESP),08 FEB 2015,1132
43,7:51.16,Florian ORTH,24 JUL 1989,GER,7h2,,"O2 Arena, Praha (CZE)",06 MAR 2015,1132
44,7:51.17,Richard RINGER,27 FEB 1989,GER,3,,Düsseldorf (GER),29 JAN 2015,1132
45,7:51.5h,Roberto ALAIZ,20 JUL 1990,ESP,2,,Valencia (ESP),08 FEB 2015,1130
46,7:51.56,Jesús ESPAÑA,21 AUG 1978,ESP,8h2,,"O2 Arena, Praha (CZE)",06 MAR 2015,1129
47,7:51.62,Reed CONNOR,25 SEP 1990,USA,,,"New York, NY (USA)",31 JAN 2015,1129
48,7:51.87,Matthew HUGHES,03 AUG 1989,CAN,2f1,,"Boston, MA (USA)",14 FEB 2015,1127
49,7:51.94,Philip HURST,03 OCT 1990,GBR,9,,"O2 Arena, Praha (CZE)",07 MAR 2015,1127
50,7:51.99,Yegor NIKOLAYEV,28 APR 1988,RUS,10,,"O2 Arena, Praha (CZE)",07 MAR 2015,1127
51,7:52.0h,Carlos ALONSO,15 SEP 1989,ESP,3,,Valencia (ESP),08 FEB 2015,1126
52,7:52.14,Richard RINGER,27 FEB 1989,GER,1h1,,"O2 Arena, Praha (CZE)",06 MAR 2015,1126
53,7:52.24,Trevor DUNBAR,29 APR 1991,USA,5,,"Reggie Lewis Center, Boston, MA (USA)",07 FEB 2015,1125
54,7:52.33,Johan CRONJE,13 APR 1982,RSA,5,,"Messehalle, Karlsruhe (GER)",31 JAN 2015,1124
55,7:52.34,Adel MECHAAL,05 DEC 1990,ESP,1,,Sabadell (ESP),01 FEB 2015,1124
56,7:52.39,Lee EMANUEL,24 JAN 1985,GBR,2h1,,"O2 Arena, Praha (CZE)",06 MAR 2015,1124
57,7:52.47,Andrew BAYER,03 FEB 1990,USA,3,,"New York, NY (USA)",14 FEB 2015,1124
58,7:52.50,Łukasz PARSZCZYŃSKI,04 MAY 1985,POL,6,,"Messehalle, Karlsruhe (GER)",31 JAN 2015,1123
59,7:52.57,Philip HURST,03 OCT 1990,GBR,3h1,,"O2 Arena, Praha (CZE)",06 MAR 2015,1123
59,7:52.57,Łukasz PARSZCZYŃSKI,04 MAY 1985,POL,4h1,,"O2 Arena, Praha (CZE)",06 MAR 2015,1123
61,7:52.67,Matt ELLIOTT,08 SEP 1985,USA,6,,"Reggie Lewis Center, Boston, MA (USA)",07 FEB 2015,1122
62,7:52.82,Carlos ALONSO,15 SEP 1989,ESP,5h1,,"O2 Arena, Praha (CZE)",06 MAR 2015,1121
63,7:52.92,Hillary Cheruiyot NGETICH,15 SEP 1995,KEN,5,,Metz (FRA),25 FEB 2015,1121
63,7:52.92,Thomas CURTIN,08 AUG 1993,USA,1f2,,"Blacksburg, VA (USA)",28 FEB 2015,1121
65,7:53.11,Halil AKKAŞ,01 JUL 1983,TUR,6h1,,"O2 Arena, Praha (CZE)",06 MAR 2015,1120
66,7:53.13,Stanislav MASLOV,19 JAN 1989,UKR,7h1,,"O2 Arena, Praha (CZE)",06 MAR 2015,1120
67,7:53.15,Martin HEHIR,19 DEC 1992,USA,2f2,,"Blacksburg, VA (USA)",28 FEB 2015,1119
68,7:53.28,Brenton ROWE,17 AUG 1987,AUT,8h1,,"O2 Arena, Praha (CZE)",06 MAR 2015,1119
69,7:53.33,Clemens BLEISTEIN,29 SEP 1990,GER,9h1,,"O2 Arena, Praha (CZE)",06 MAR 2015,1118
70,7:53.61,Clemens BLEISTEIN,29 SEP 1990,GER,2,,Gent (BEL),07 FEB 2015,1117
71,7:53.99,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,1f1,,"Boston, MA (USA)",31 JAN 2015,1114
72,7:54.00,Jesús ESPAÑA,21 AUG 1978,ESP,7,,"Messehalle, Karlsruhe (GER)",31 JAN 2015,1114
72,7:54.00,Leul GEBRESILASE,20 SEP 1992,ETH,6,,Metz (FRA),25 FEB 2015,1114
74,7:54.4h,Sebastián MARTOS,20 JUN 1989,ESP,4,,Valencia (ESP),08 FEB 2015,1112
75,7:54.81,Thomas AWAD,27 MAY 1994,USA,4,,"New York, NY (USA)",14 FEB 2015,1109
76,7:55.37,Marc SCOTT,21 DEC 1993,GBR,1,,"Fayetteville, AR (USA)",31 JAN 2015,1106
77,7:55.8h,Alberto SÁNCHEZ,19 OCT 1988,ESP,5,,Valencia (ESP),08 FEB 2015,1103
78,7:55.87,Cory LESLIE,24 OCT 1989,USA,3f1,,"Boston, MA (USA)",14 FEB 2015,1103
79,7:55.89,Graham CRAWFORD,29 DEC 1992,USA,5,,"New York, NY (USA)",14 FEB 2015,1103
80,7:56.10,Thomas CURTIN,08 AUG 1993,USA,1,,"Winston Salem, NC (USA)",31 JAN 2015,1102
80,7:56.10,Thomas CURTIN,08 AUG 1993,USA,1,,"Winston Salem, NC (USA)",31 JAN 2015,1102
82,7:56.27,Andrew SPRINGER,10 MAR 1991,USA,4f1,,"Boston, MA (USA)",14 FEB 2015,1100
83,7:56.33,Dan LOWRY,30 OCT 1989,USA,7,,"Reggie Lewis Center, Boston, MA (USA)",07 FEB 2015,1100
84,7:56.68,Łukasz PARSZCZYŃSKI,04 MAY 1985,POL,3,,Gent (BEL),07 FEB 2015,1098
85,7:56.76,Chad NOELLE,12 APR 1993,USA,2,,"Fayetteville, AR (USA)",31 JAN 2015,1098
86,7:56.84,Erik OLSON,15 MAR 1992,USA,3,,"Fayetteville, AR (USA)",31 JAN 2015,1097
87,7:56.91,Brandon DOUGHTY,14 MAY 1993,USA,4,,"Fayetteville, AR (USA)",31 JAN 2015,1097
88,7:57.09,Mateusz DEMCZYSZAK,18 JAN 1986,POL,1,,Toruń (POL),22 FEB 2015,1096
89,7:57.14,Florian CARVALHO DE FONSESCO,09 MAR 1989,FRA,11,,"O2 Arena, Praha (CZE)",07 MAR 2015,1095
90,7:57.32,Krzysztof ŻEBROWSKI,09 JUL 1990,POL,2,,Toruń (POL),22 FEB 2015,1094
91,7:57.82,Kevin THOMAS,,USA,5f1,,"Boston, MA (USA)",14 FEB 2015,1091
92,7:58.01,Ethan SHAW,12 MAR 1990,USA,6f1,,"Boston, MA (USA)",14 FEB 2015,1090
93,7:58.35,Taylor GILLAND,02 APR 1991,USA,7f1,,"Boston, MA (USA)",14 FEB 2015,1088
94,7:58.61,Stephen SCHROEDER,,USA,1,,"Annapolis, MD (USA)",31 JAN 2015,1086
95,7:58.67,Chris MOEN,,USA,2f1,,"Boston, MA (USA)",31 JAN 2015,1086
95,7:58.67,Vladimir NIKITIN,05 AUG 1992,RUS,3f2,,Moskva (RUS),17 FEB 2015,1086
97,7:58.78,Paul POLLOCK,25 JUN 1986,IRL,10h1,,"O2 Arena, Praha (CZE)",06 MAR 2015,1085
98,7:58.81,Julian SAAD,10 SEP 1991,USA,3f1,,"Boston, MA (USA)",31 JAN 2015,1085
98,7:58.81,Eric JENKINS,24 NOV 1991,USA,1,,"Fayetteville, AR (USA)",14 MAR 2015,1085
100,7:58.93,Łukasz PARSZCZYŃSKI,04 MAY 1985,POL,3,,Toruń (POL),22 FEB 2015,1084
101,7:59.08,Malachy SCHROBILGEN,03 JAN 1994,USA,1f4,,"New York, NY (USA)",31 JAN 2015,1084
102,7:59.09,Dennis LICHT,30 MAY 1984,NED,1,,Apeldoorn (NED),22 FEB 2015,1083
103,7:59.15,Aman KEDI,16 SEP 1994,ETH,1,,Zaragoza (ESP),07 FEB 2015,1083
104,7:59.24,Dan LOWRY,30 OCT 1989,USA,4f1,,"Boston, MA (USA)",31 JAN 2015,1083
105,7:59.25,Paul POLLOCK,25 JUN 1986,IRL,1f1,,Sheffield (GBR),11 JAN 2015,1083
106,7:59.30,Ross PROUDFOOT,04 JUL 1992,CAN,1,,Windsor (CAN),13 MAR 2015,1082
107,7:59.37,Jack KEELAN,02 FEB 1995,USA,5,,"Fayetteville, AR (USA)",31 JAN 2015,1082
107,7:59.37,Stanislav MASLOV,19 JAN 1989,UKR,1f2,,Sumy (UKR),13 FEB 2015,1082
109,7:59.40,Zak SEDDON,28 JUN 1994,GBR,8f1,,"Boston, MA (USA)",14 FEB 2015,1082
110,7:59.42,Edward CHESEREK,02 FEB 1994,KEN,2,,"Fayetteville, AR (USA)",14 MAR 2015,1082
111,7:59.43,Vincent RONO,10 NOV 1990,KEN,2,,Mondeville (FRA),07 FEB 2015,1081
111,7:59.43,Pieter-Jan HANNES,30 OCT 1992,BEL,12,,"O2 Arena, Praha (CZE)",07 MAR 2015,1081
113,7:59.57,Jake SHELLEY,16 MAR 1991,GBR,2f1,,Sheffield (GBR),11 JAN 2015,1081
114,7:59.69,Johan CRONJE,13 APR 1982,RSA,4,,Düsseldorf (GER),29 JAN 2015,1080
115,7:59.95,Andreas VOJTA,09 JUN 1989,AUT,5,,Düsseldorf (GER),29 JAN 2015,1078
116,8:00.25,Ahmed BILE,21 SEP 1993,USA,1,,"University Park, PA (USA)",17 JAN 2015,1077
