Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:27.80,,Yenew ALAMIREW,27 MAY 1990,ETH,1,,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1280
2,7:28.00,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,2,,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1278
3,7:29.37,,Eliud KIPCHOGE,05 NOV 1984,KEN,3,,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1269
4,7:35.37,,Dejen GEBREMESKEL,24 NOV 1989,ETH,1,,"Boston, MA (USA) (i)",05 FEB 2011,1231
5,7:35.81,,Mo FARAH,23 MAR 1983,GBR,2,,"Boston, MA (USA) (i)",05 FEB 2011,1228
6,7:37.50,,Isiah Kiplangat KOECH,19 DEC 1993,KEN,1,,Gent (BEL) (i),13 FEB 2011,1217
7,7:37.64,,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,3,,"Boston, MA (USA) (i)",05 FEB 2011,1216
8,7:37.87,,Vincent RONO,10 NOV 1990,KEN,2,,Gent (BEL) (i),13 FEB 2011,1215
9,7:41.77,,Gideon GATHIMBA,09 MAR 1980,KEN,1,,Karlsruhe (GER) (i),13 FEB 2011,1190
10,7:42.54,,Hayle IBRAHIMOV,18 JAN 1990,AZE,2,,Karlsruhe (GER) (i),13 FEB 2011,1185
11,7:46.03,,Hais WELDAY,24 OCT 1989,ERI,3,,Karlsruhe (GER) (i),13 FEB 2011,1163
12,7:46.19,,Yoann KOWAL,28 MAY 1987,FRA,4,,Karlsruhe (GER) (i),13 FEB 2011,1162
13,7:47.94,,Abiyote ABINET,10 MAY 1989,ETH,3,,Gent (BEL) (i),13 FEB 2011,1152
14,7:48.24,,Samuel CHELANGA,23 FEB 1985,KEN,4,,"Boston, MA (USA) (i)",05 FEB 2011,1150
15,7:48.35,,Andrew BAYER,03 FEB 1990,USA,1,,"Bloomington, IN (USA) (i)",21 JAN 2011,1149
16,7:48.41,,Halil AKKAŞ,01 JUL 1983,TUR,4,,Gent (BEL) (i),13 FEB 2011,1149
17,7:49.93,,Daniel HULING,16 JUL 1983,USA,5,,"Boston, MA (USA) (i)",05 FEB 2011,1139
18,7:50.11,,Aaron BRAUN,28 MAY 1987,USA,6,,"Boston, MA (USA) (i)",05 FEB 2011,1138
19,7:50.52,,Yohan DURAND,14 MAY 1985,FRA,1,,Val-de-Reuil (FRA) (i),12 FEB 2011,1136
20,7:50.70,,Jesús ESPAÑA,21 AUG 1978,ESP,1,,Valencia (ESP) (i),19 FEB 2011,1134
21,7:51.30,,Sergey IVANOV,03 MAR 1979,RUS,1f3,,Moskva (RUS) (i),16 FEB 2011,1131
22,7:51.40,,Leonard KORIR,10 DEC 1986,KEN,1,,"Boston, MA (USA) (i)",29 JAN 2011,1130
23,7:51.60,,Rui SILVA,03 AUG 1977,POR,1,,Pombal (POR) (i),27 FEB 2011,1129
24,7:51.88,,Valentin SMIRNOV,13 FEB 1986,RUS,2f3,,Moskva (RUS) (i),16 FEB 2011,1127
25,7:51.95,,Víctor GARCÍA,13 MAR 1985,ESP,2,,Valencia (ESP) (i),19 FEB 2011,1127
26,7:52.11,,Yegor NIKOLAYEV,28 APR 1988,RUS,3f3,,Moskva (RUS) (i),16 FEB 2011,1126
27,7:52.12,,Andrey SAFRONOV,16 DEC 1985,RUS,4f3,,Moskva (RUS) (i),16 FEB 2011,1126
28,7:52.21,,Nordine GEZZAR,17 FEB 1980,FRA,1,,Mondeville (FRA) (i),05 FEB 2011,1125
29,7:52.27,,Elliott HEATH,04 FEB 1989,USA,1f1,,"Fayetteville, AR (USA) (i)",29 JAN 2011,1125
30,7:52.40,,Francisco Javier ALVES,03 SEP 1980,ESP,3,,Valencia (ESP) (i),19 FEB 2011,1124
31,7:52.52,,Shadrack KORIR,14 DEC 1978,KEN,5,,Karlsruhe (GER) (i),13 FEB 2011,1123
32,7:53.11,,Riley MASTERS,05 APR 1990,USA,2,,"Boston, MA (USA) (i)",29 JAN 2011,1120
32,7:53.11,,Florian CARVALHO DE FONSESCO,09 MAR 1989,FRA,2,,Val-de-Reuil (FRA) (i),12 FEB 2011,1120
34,7:53.12,,Sebastián MARTOS,20 JUN 1989,ESP,4,,Valencia (ESP) (i),19 FEB 2011,1120
35,7:53.33,,David MCCARTHY,03 AUG 1988,IRL,3,,"Boston, MA (USA) (i)",29 JAN 2011,1118
