Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:32.80,Getnet WALE,16 JUL 2000,ETH,1,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1247
2,7:33.19,Selemon BAREGA,20 JAN 2000,ETH,2,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1245
3,7:34.58,Birhanu BALEW,27 FEB 1996,BRN,3,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1236
4,7:34.94,Lamecha GIRMA,26 NOV 2000,ETH,4,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1233
5,7:35.71,Selemon BAREGA,20 JAN 2000,ETH,1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1228
6,7:35.78,Berihu AREGAWI,28 FEB 2001,ETH,5,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1228
7,7:36.03,Getnet WALE,16 JUL 2000,ETH,2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1226
8,7:36.21,Bethwell BIRGEN,06 AUG 1988,KEN,3,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1225
9,7:36.85,Berihu AREGAWI,28 FEB 2001,ETH,1f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",09 FEB 2020,1221
10,7:37.74,Lopez LOMONG,01 JAN 1985,USA,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2020,1216
11,7:38.03,Ryan HILL,31 JAN 1990,USA,2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2020,1214
12,7:38.25,Evan JAGER,08 MAR 1989,USA,3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2020,1212
13,7:38.50,Bethwell BIRGEN,06 AUG 1988,KEN,1,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1211
14,7:38.67,Birhanu BALEW,27 FEB 1996,BRN,4,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1210
15,7:38.85,Telahun Haile BEKELE,13 MAY 1999,ETH,6,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1208
16,7:39.94,Vladimir NIKITIN,05 AUG 1992,RUS,1,,"LFK CSKA, Moskva (RUS)",09 FEB 2020,1202
17,7:39.96,Getnet WALE,16 JUL 2000,ETH,1,,"Gallur, Madrid (ESP)",21 FEB 2020,1201
18,7:39.99,Grant FISHER,22 APR 1997,USA,4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2020,1201
19,7:40.23,Bethwell BIRGEN,06 AUG 1988,KEN,2,,"Gallur, Madrid (ESP)",21 FEB 2020,1200
20,7:40.25,Davis KIPLANGAT,10 JUL 1998,KEN,5,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1200
21,7:40.30,Selemon BAREGA,20 JAN 2000,ETH,3,,"Gallur, Madrid (ESP)",21 FEB 2020,1199
22,7:40.93,Birhanu BALEW,27 FEB 1996,BRN,2,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1195
23,7:41.31,Justus SOGET,22 OCT 1999,KEN,3,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1193
24,7:41.40,Djilali BEDRANI,01 OCT 1993,FRA,7,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1192
25,7:41.94,Travis MAHONEY,25 JUL 1990,USA,5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 FEB 2020,1189
26,7:42.58,Davis KIPLANGAT,10 JUL 1998,KEN,4,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1185
27,7:42.76,Telahun Haile BEKELE,13 MAY 1999,ETH,4,,"Gallur, Madrid (ESP)",21 FEB 2020,1184
28,7:43.33,Justus SOGET,22 OCT 1999,KEN,5,,"Gallur, Madrid (ESP)",21 FEB 2020,1180
29,7:43.47,Vladimir NIKITIN,05 AUG 1992,RUS,1,,"SOK Luch, Yekaterinburg (RUS)",07 JAN 2020,1179
30,7:43.73,Luis GRIJALVA,10 APR 1999,GUA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1178
31,7:43.89,Birhanu BALEW,27 FEB 1996,BRN,6,,"Gallur, Madrid (ESP)",21 FEB 2020,1177
32,7:44.21,Bethwell BIRGEN,06 AUG 1988,KEN,1,,"Reggie Lewis Center, Boston, MA (USA)",25 JAN 2020,1175
32,7:44.21,Willy FINK,07 MAR 1994,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1175
34,7:44.31,Fernando Daniel MARTÍNEZ,30 MAY 1993,MEX,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1174
35,7:44.39,Ouassim OUMAIZ,30 MAR 1999,ESP,7,,"Gallur, Madrid (ESP)",21 FEB 2020,1174
36,7:44.67,George BEAMISH,24 OCT 1996,NZL,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1172
37,7:45.08,Adel MECHAAL,05 DEC 1990,ESP,8,,"Gallur, Madrid (ESP)",21 FEB 2020,1169
38,7:45.50,Kieran LUMB,02 AUG 1998,CAN,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1167
39,7:45.57,Elzan BIBIĆ,08 JAN 1999,SRB,1,,"TipsArena, Linz (AUT)",08 FEB 2020,1166
40,7:45.67,Jonas RAESS,08 MAR 1994,SUI,6,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1166
41,7:45.70,Tyler DAY,18 DEC 1996,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1165
42,7:45.72,Travis MAHONEY,25 JUL 1990,USA,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1165
43,7:45.87,Abrham SIME,07 NOV 2001,ETH,8,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1164
44,7:46.30,Graham CRAWFORD,29 DEC 1992,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1162
45,7:46.32,Soufiyan BOUQANTAR,30 AUG 1993,MAR,9,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1162
46,7:46.36,Justyn KNIGHT,19 JUL 1996,CAN,1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1161
47,7:46.74,Edward CHESEREK,02 FEB 1994,KEN,2,,"Reggie Lewis Center, Boston, MA (USA)",25 JAN 2020,1159
48,7:47.03,Elzan BIBIĆ,08 JAN 1999,SRB,5,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1157
49,7:47.37,Benjamin FLANAGAN,11 JAN 1995,CAN,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1155
50,7:47.57,Joe KLECKER,16 NOV 1996,USA,2,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1154
51,7:47.85,Matt BAXTER,06 AUG 1994,NZL,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1152
52,7:47.93,Isaac UPDIKE,21 MAR 1992,USA,10f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1152
53,7:48.15,Vladimir NIKITIN,05 AUG 1992,RUS,1f2,,"LFK CSKA, Moskva (RUS)",25 FEB 2020,1150
54,7:48.17,Jordan GUSMAN,30 JAN 1994,MLT,3,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1150
55,7:48.34,Andreas ALMGREN,12 JUN 1995,SWE,1f1,,"Telekonsult Arena, Växjö (SWE)",22 FEB 2020,1149
56,7:48.44,Mason FERLIC,05 AUG 1993,USA,11f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1148
57,7:48.54,Jimmy GRESSIER,04 MAY 1997,FRA,10,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1148
58,7:48.57,John GAY,07 NOV 1996,CAN,12f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",15 FEB 2020,1148
59,7:48.73,Hillary BOR,22 NOV 1989,USA,4,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1147
60,7:48.84,Mohamed KATIR,17 FEB 1998,ESP,1f1,,"Velódromo Luis Puig, Valencia (ESP)",24 JAN 2020,1146
61,7:49.06,Soufiyan BOUQANTAR,30 AUG 1993,MAR,2f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",09 FEB 2020,1145
62,7:49.11,Jordan GUSMAN,30 JAN 1994,MLT,1,,"Armory Track&Field Center, New York, NY (USA)",25 JAN 2020,1144
63,7:49.15,Kieran TUNTIVATE,16 FEB 1997,THA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1144
64,7:49.19,Edwin KURGAT,,KEN,5,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1144
65,7:49.20,Justus SOGET,22 OCT 1999,KEN,11,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1144
66,7:49.45,Ryan ADAMS,23 MAR 1997,USA,2,,"Armory Track&Field Center, New York, NY (USA)",25 JAN 2020,1142
67,7:49.55,Andrew BAYER,03 FEB 1990,USA,1f1,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)",14 FEB 2020,1142
