Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:26.20,,Berihu AREGAWI,28 FEB 2001,ETH,1,,"Messehalle, Karlsruhe (GER) (i)",28 JAN 2022,1290
2,7:30.54,,Lamecha GIRMA,26 NOV 2000,ETH,1,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1262
3,7:30.66,,Selemon BAREGA,20 JAN 2000,ETH,2,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1261
4,7:30.82,,Adel MECHAAL,05 DEC 1990,ESP,1,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1260
5,7:30.88,,Getnet WALE,16 JUL 2000,ETH,3,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1260
6,7:31.77,,Birhanu BALEW,27 FEB 1996,BRN,4,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1254
7,7:31.90,,Jacob KROP,04 JUN 2001,KEN,3,,"Arena, Toruń (POL) (i)",22 FEB 2022,1253
8,7:34.31,,Andreas ALMGREN,12 JUN 1995,SWE,5,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1237
9,7:35.73,,Mohamed KATIR,17 FEB 1998,ESP,4,,"Gallur, Madrid (ESP) (i)",02 MAR 2022,1228
10,7:37.42,,Andrew BUTCHART,14 OCT 1991,GBR,2,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1218
10,7:37.42,,Luis GRIJALVA,10 APR 1999,GUA,3,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1218
12,7:37.45,,Samuel TEFERA,23 OCT 1999,ETH,1f3,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1217
13,7:37.81,,Jake WIGHTMAN,11 JUL 1994,GBR,4,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1215
14,7:37.86,,Daniel Simiu EBENYO,18 SEP 1995,KEN,2f3,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1215
15,7:38.13,,Yared NUGUSE,01 JUN 1999,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",12 FEB 2022,1213
16,7:38.14,,Maximilian THORWIRTH,09 JAN 1995,GER,5,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1213
17,7:38.79,,Diriba GIRMA,29 JAN 2003,ETH,8,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1209
18,7:39.23,,Yasin HAJI,22 JAN 1996,ETH,3f3,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1206
19,7:39.49,,Jonas RAESS,08 MAR 1994,SUI,6,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1204
20,7:39.50,,Geordie BEAMISH,24 OCT 1996,NZL,1,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1204
21,7:39.61,,Cooper TEARE,18 AUG 1999,USA,2,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1204
22,7:39.83,,Cole HOCKER,06 JUN 2001,USA,3,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1202
23,7:39.96,,Elzan BIBIĆ,08 JAN 1999,SRB,5,,"Arena, Toruń (POL) (i)",22 FEB 2022,1201
24,7:40.39,,Zouhair TALBI,08 APR 1995,MAR,1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",18 FEB 2022,1199
25,7:40.97,,Tom MORTIMER,07 JAN 1999,GBR,7,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1195
26,7:41.35,,Mohamed ABDILAAHI,24 MAR 1999,GER,4,,"Messehalle, Karlsruhe (GER) (i)",28 JAN 2022,1193
27,7:41.43,,Conner MANTZ,08 DEC 1996,USA,5,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1192
28,7:41.59,,Hugo HAY,28 MAR 1997,FRA,5,,"Gallur, Madrid (ESP) (i)",02 MAR 2022,1191
29,7:42.02,,Marc SCOTT,21 DEC 1993,GBR,3,,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1188
30,7:42.29,,Amon KEMBOI,,KEN,2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",18 FEB 2022,1187
31,7:42.63,,Andrew HUNTER,05 SEP 1997,USA,6,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1185
32,7:42.95,,Melkeneh AZIZE,01 JAN 2005,ETH,2,,"Halle Michel d'Ornano, Mondeville (FRA) (i)",09 FEB 2022,1183
33,7:43.22,,Morgan BEADLESCOMB,01 JUN 1998,USA,7,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1181
34,7:43.31,,Nicholas KIPKORIR,29 SEP 1998,KEN,10,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1180
35,7:43.33,,Azeddine HABZ,19 JUL 1993,FRA,8,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1180
36,7:43.57,,Patrick DEVER,05 SEP 1996,GBR,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",30 JAN 2022,1179
37,7:43.61,,Wesley KIPTOO,1999,KEN,3,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",18 FEB 2022,1178
38,7:44.22,,Willy FINK,07 MAR 1994,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",30 JAN 2022,1175
39,7:44.26,,Fouad MESSAOUDI,07 JAN 2001,MAR,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",03 DEC 2022,1174
40,7:44.40,,Jordan GUSMAN,30 JAN 1994,MLT,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",30 JAN 2022,1174
41,7:44.45,,Ossama MESLEK,08 JAN 1997,ITA,4f3,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1173
42,7:44.61,,Hicham AKANKAM,04 APR 1998,MAR,5f3,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1172
43,7:44.63,,Mohamed TINDOUFT,12 MAR 1993,MAR,6f3,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1172
44,7:44.65,,Jamaine COLEMAN,22 SEP 1995,GBR,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",30 JAN 2022,1172
45,7:44.69,,Jesse HAMLIN,,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",03 DEC 2022,1172
46,7:44.73,,James WEST,30 JAN 1996,GBR,1,,"Gately Indoor TF Center, Chicago, IL (USA) (i)",12 FEB 2022,1171
47,7:44.99,,Sam PARSONS,18 JUN 1994,GER,8,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1170
48,7:45.11,,Brian BARRAZA,16 MAY 1995,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",30 JAN 2022,1169
49,7:45.25,,Abrham SIME,07 NOV 2001,ETH,4,,"Halle Michel d'Ornano, Mondeville (FRA) (i)",09 FEB 2022,1168
50,7:45.34,,John GAY,07 NOV 1996,CAN,9,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1168
51,7:45.36,,Ben VEATCH,01 JUN 1998,USA,2,,"Gately Indoor TF Center, Chicago, IL (USA) (i)",12 FEB 2022,1168
52,7:45.73,,Olin HACKER,21 MAY 1997,USA,1f4,,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA) (i)",28 JAN 2022,1165
53,7:45.78,,Melkamu Zegeye WEBU,2002,ETH,7f3,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1165
54,7:45.86,,Mason FERLIC,05 AUG 1993,USA,9,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1164
55,7:45.91,,Darragh MCELHINNEY,09 NOV 2000,IRL,8f3,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",12 FEB 2022,1164
56,7:46.09,,Davor Aaron BIENENFELD,25 SEP 1997,GER,3,,"Gately Indoor TF Center, Chicago, IL (USA) (i)",12 FEB 2022,1163
57,7:46.16,,Craig ENGELS,01 MAY 1994,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",03 DEC 2022,1163
58,7:46.18,,Dillon MAGGARD,16 OCT 1995,USA,9,,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1162
59,7:46.35,,Vladimir NIKITIN,05 AUG 1992,RUS,1,,"SOK Luch, Yekaterinburg (RUS) (i)",07 JAN 2022,1161
60,7:46.61,,Alex MAIER,,USA,1f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",29 JAN 2022,1160
61,7:46.62,,Isaac KIMELI,09 MAR 1994,BEL,1,,"Complexe Sportif de Blocry, Louvain-La-Neuve (BEL) (i)",26 FEB 2022,1160
62,7:46.79,,Sam ATKIN,14 MAR 1993,GBR,1,,"JDL Fast Track, Winston Salem, NC (USA) (i)",05 FEB 2022,1159
