Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,7:29.94,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,,Karlsruhe (GER) (i),12 FEB 2012,1266
1,7:29.94,,Edwin Cheruiyot SOI,03 MAR 1986,KEN,2,,Karlsruhe (GER) (i),12 FEB 2012,1266
3,7:30.43,,Isiah Kiplangat KOECH,19 DEC 1993,KEN,1,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1236
4,7:30.99,,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,2,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1233
5,7:31.23,,Yenew ALAMIREW,27 MAY 1990,ETH,3,,Karlsruhe (GER) (i),12 FEB 2012,1257
6,7:31.40,,Eliud KIPCHOGE,05 NOV 1984,KEN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1230
7,7:31.88,,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1227
8,7:33.68,,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1216
9,7:34.03,,John KIPKOECH,29 DEC 1991,KEN,3,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1214
10,7:34.14,,Dejen GEBREMESKEL,24 NOV 1989,ETH,2,,Stockholm (SWE) (i),23 FEB 2012,1239
11,7:35.04,,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,5,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1207
12,7:35.16,,Evan JAGER,08 MAR 1989,USA,6,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1207
13,7:35.43,,Arne GABIUS,22 MAR 1981,GER,7,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1205
14,7:35.45,,Collis BIRMINGHAM,27 DEC 1984,AUS,8,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1205
15,7:37.96,,Tariku BEKELE,28 FEB 1987,ETH,6,,Stockholm (SWE) (i),23 FEB 2012,1214
16,7:39.07,,Brimin Kiprop KIPRUTO,31 JUL 1985,KEN,5,,Liévin (FRA) (i),14 FEB 2012,1207
17,7:39.09,,Abera KUMA,31 AUG 1990,ETH,7,,Stockholm (SWE) (i),23 FEB 2012,1207
18,7:39.70,,Gideon GATHIMBA,09 MAR 1980,KEN,8,,Stockholm (SWE) (i),23 FEB 2012,1203
19,7:39.73,,Cornelius KANGOGO,15 DEC 1993,KEN,2,,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1178
20,7:39.78,,Yitayal Atnafu ZERIHUN,20 JAN 1993,ETH,6,,Karlsruhe (GER) (i),12 FEB 2012,1203
21,7:39.86,,Andrew BADDELEY,20 JUN 1982,GBR,3,,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1177
22,7:40.00,,Kenenisa BEKELE,13 JUN 1982,ETH,7,,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1176
23,7:40.37,,Japhet Kipyegon KORIR,30 JUN 1993,KEN,4,,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1174
24,7:41.02,,Silas KIPLAGAT,20 AUG 1989,KEN,3,,"Boston, MA (USA) (i)",04 FEB 2012,1195
24,7:41.02,,Tigabu GEBREMARIAM,03 NOV 1990,ETH,5,,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1170
26,7:41.38,,Elroy GELANT,25 AUG 1986,RSA,6,,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1168
27,7:41.44,,Bernard LAGAT,12 DEC 1974,USA,1,,"Ataköy Arena, Istanbul (TUR) (i)",11 MAR 2012,1192
28,7:41.48,,Hayle IBRAHIMOV,18 JAN 1990,AZE,8,,Karlsruhe (GER) (i),12 FEB 2012,1192
29,7:41.74,,Daniele MEUCCI,07 OCT 1985,ITA,10,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1166
30,7:41.79,,Mo FARAH,23 MAR 1983,GBR,4,,"Ataköy Arena, Istanbul (TUR) (i)",11 MAR 2012,1190
31,7:42.22,,Ayanleh SOULEIMAN,03 DEC 1992,DJI,9,,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1163
32,7:42.31,,Polat Kemboi ARIKAN,12 DEC 1990,TUR,10,,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1162
33,7:42.52,,Joseph Kitur KIPLIMO,20 JUL 1988,KEN,7,,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1161
34,7:43.08,,Ryan HILL,31 JAN 1990,USA,1f2,,"Seattle, WA (USA) (i)",11 FEB 2012,0
35,7:43.35,,Abiyote ABINET,10 MAY 1989,ETH,9,,Stockholm (SWE) (i),23 FEB 2012,1180
36,7:43.50,,Albert ROP,17 JUL 1992,KEN,4,,"Puskás Ferenc Stadion, Budapest (HUN)",20 AUG 2012,1155
37,7:43.65,,Bobby CURTIS,28 NOV 1984,USA,2,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012,1154
38,7:43.88,,Bilisuma Shugi GELASSA,19 JUL 1989,BRN,1,,Hangzhou (CHN) (i),19 FEB 2012,1177
39,7:44.07,,Josphat Kiprono MENJO,20 AUG 1979,KEN,1,,Lappeenranta (FIN),18 JUL 2012,1151
40,7:44.08,,Hagos GEBRHIWET,11 MAY 1994,ETH,4,,"Boston, MA (USA) (i)",04 FEB 2012,1176
41,7:44.09,,Conseslus KIPRUTO,08 DEC 1994,KEN,3,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012,1151
42,7:44.16,,Lopez LOMONG,01 JAN 1985,USA,6,,"Ataköy Arena, Istanbul (TUR) (i)",11 MAR 2012,1175
43,7:44.23,,Jamal HITRANE,01 SEP 1989,MAR,4,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012,1150
44,7:44.24,,Ezekiel KEMBOI,25 MAY 1982,KEN,5,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012,1150
