Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
46,7:43.85,Brian FAY,09 NOV 1998,IRL,6,,"The Track at New Balance, Boston, MA (USA)",04 FEB 2023,1177
47,7:43.94,Olin HACKER,21 MAY 1997,USA,10,,"Armory Track&Field Center, New York, NY (USA)",11 FEB 2023,1176
48,7:43.96,Casey CLINGER,09 OCT 1998,USA,1f5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",28 JAN 2023,1176
49,7:44.03,Elzan BIBIĆ,08 JAN 1999,SRB,3,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1176
50,7:44.10,Elzan BIBIĆ,08 JAN 1999,SRB,5f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",11 FEB 2023,1175
50,7:44.10,Jackson SHARP,21 AUG 2000,AUS,1,,"Gately Indoor TF Center, Chicago, IL (USA)",11 FEB 2023,1175
52,7:44.14,Adam FOGG,27 JAN 1999,GBR,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1175
53,7:44.15,Adel MECHAAL,05 DEC 1990,ESP,1,,"Gallur, Madrid (ESP)",18 FEB 2023,1175
54,7:44.26,Fouad MESSAOUDI,07 JAN 2001,MAR,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",03 DEC 2022,1174
55,7:44.33,Tim VERBAANDERT,17 JUL 2000,NED,6f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",11 FEB 2023,1174
56,7:44.50,Cole SPROUT,03 DEC 2001,USA,2f5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",28 JAN 2023,1173
57,7:44.69,Jesse HAMLIN,,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",03 DEC 2022,1172
58,7:44.72,Darragh MCELHINNEY,09 NOV 2000,IRL,4,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1172
59,7:44.76,Graham BLANKS,,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1171
60,7:44.77,David RIBICH,27 DEC 1995,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1171
61,7:44.86,Bastien AUGUSTO,10 AUG 1999,FRA,1,,"Topsporthal Vlaanderen, Gent (BEL)",04 FEB 2023,1171
62,7:45.15,Ossama MESLEK,08 JAN 1997,ITA,6,,"Messehalle, Karlsruhe (GER)",27 JAN 2023,1169
63,7:45.46,Olin HACKER,21 MAY 1997,USA,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1167
64,7:45.48,John HEYMANS,09 JAN 1998,BEL,2,,"Topsporthal Vlaanderen, Gent (BEL)",04 FEB 2023,1167
65,7:45.62,Abdisa FAYISA,24 APR 2005,ETH,7f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",11 FEB 2023,1166
66,7:45.67,Liam MURPHY,04 FEB 2002,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1166
67,7:45.79,Darragh MCELHINNEY,09 NOV 2000,IRL,7,,"The Track at New Balance, Boston, MA (USA)",04 FEB 2023,1165
68,7:45.94,Salim KEDDAR,23 NOV 1993,ALG,8,,"Arena Stade Couvert, Liévin (FRA)",15 FEB 2023,1164
69,7:45.95,Ali ABDILMANA,17 FEB 2002,ETH,1f1,,"Halle Stéphane Diagana, Lyon (FRA)",28 JAN 2023,1164
70,7:46.16,Craig ENGELS,01 MAY 1994,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",03 DEC 2022,1163
71,7:46.47,Jack ROWE,30 JAN 1996,GBR,8f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",11 FEB 2023,1161
72,7:46.48,Ethan STRAND,,USA,1f2,,"Norton Sports Center, Louisville, KY (USA)",25 FEB 2023,1161
73,7:46.65,Charles GRETHEN,02 JUN 1992,LUX,5,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1160
74,7:46.67,Charlie O'DONOVAN,06 AUG 1999,IRL,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1159
75,7:46.76,Zachary FACIONI,03 APR 1999,AUS,6f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1159
76,7:46.83,Alec BASTEN,26 FEB 1998,USA,7f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1158
77,7:47.21,Federico BRUNO,18 JUN 1993,ARG,1f1,,"Velódromo Luis Puig, Valencia (ESP)",25 JAN 2023,1156
78,7:47.22,Melkeneh AZIZE,01 JAN 2005,ETH,2f1,,"Halle Stéphane Diagana, Lyon (FRA)",28 JAN 2023,1156
79,7:47.24,Tim VERBAANDERT,17 JUL 2000,NED,6,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1156
80,7:47.28,Johnathan RENIEWICKI,03 OCT 1995,USA,4,,"Armory Track&Field Center, New York, NY (USA)",28 JAN 2023,1156
81,7:47.68,Evan JAGER,08 MAR 1989,USA,8f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1153
82,7:47.74,Acer IVERSON,,USA,9f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1153
83,7:47.92,Adel MECHAAL,05 DEC 1990,ESP,1h1,,"Gallur, Madrid (ESP)",17 FEB 2023,1152
84,7:48.01,Sam PARSONS,18 JUN 1994,GER,7,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1151
85,7:48.10,Fouad MESSAOUDI,07 JAN 2001,MAR,1,,"Convention Center, Albuquerque, NM (USA)",11 MAR 2023,1151
86,7:48.22,James WEST,30 JAN 1996,GBR,8,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1150
87,7:48.23,Emil DANIELSSON,05 SEP 1997,SWE,1,,"Sportcity Indoor Track, Manchester (GBR)",28 JAN 2023,1150
88,7:48.32,Jack ROWE,30 JAN 1996,GBR,9,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1149
89,7:48.33,Parker WOLFE,27 JUL 2003,USA,2f2,,"Norton Sports Center, Louisville, KY (USA)",25 FEB 2023,1149
90,7:48.34,Drew BOSLEY,08 OCT 2000,USA,2,,"Convention Center, Albuquerque, NM (USA)",11 MAR 2023,1149
91,7:48.35,Tim VERBAANDERT,17 JUL 2000,NED,3,,"Gallur, Madrid (ESP)",22 FEB 2023,1149
92,7:48.38,Thierry NDIKUMWENAYO,26 MAR 1997,BDI,9,,"Arena Stade Couvert, Liévin (FRA)",15 FEB 2023,1149
93,7:48.66,Jackson SHARP,21 AUG 2000,AUS,3,,"Convention Center, Albuquerque, NM (USA)",11 MAR 2023,1147
94,7:48.67,Ehab EL-SANDALI,01 JAN 1997,CAN,10f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1147
95,7:48.68,Thomas VANOPPEN,19 SEP 1999,BEL,1f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",28 JAN 2023,1147
96,7:48.70,Abrham SIME,07 NOV 2001,ETH,3f1,,"Halle Stéphane Diagana, Lyon (FRA)",28 JAN 2023,1147
97,7:48.96,Fernando CARRO,01 APR 1992,ESP,4,,"Gallur, Madrid (ESP)",22 FEB 2023,1145
98,7:48.99,Thomas KEEN,16 JUN 2001,GBR,8,,"The Track at New Balance, Boston, MA (USA)",04 FEB 2023,1145
99,7:49.08,Ismael DEBJANI,25 SEP 1990,BEL,3,,"Topsporthal Vlaanderen, Gent (BEL)",04 FEB 2023,1144
100,7:49.18,Darragh MCELHINNEY,09 NOV 2000,IRL,1f2,,"National Indoor Arena, Abbotstown, Dublin (IRL)",18 FEB 2023,1144
101,7:49.19,Jack AHO,,USA,11f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1144
102,7:49.34,Diriba GIRMA,29 JAN 2003,ETH,4f1,,"Halle Stéphane Diagana, Lyon (FRA)",28 JAN 2023,1143
103,7:49.37,Casey CLINGER,09 OCT 1998,USA,4,,"Convention Center, Albuquerque, NM (USA)",11 MAR 2023,1143
104,7:49.40,Andreas ALMGREN,12 JUN 1995,SWE,5,,"Gallur, Madrid (ESP)",22 FEB 2023,1142
105,7:49.42,Austen DALQUIST,16 NOV 1995,USA,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",03 DEC 2022,1142
105,7:49.42,Pietro RIVA,01 MAY 1997,ITA,9f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",11 FEB 2023,1142
107,7:49.59,Ali ABDILMANA,17 FEB 2002,ETH,1,,"Stadium Miramas Métropole, Miramas (FRA)",03 FEB 2023,1141
108,7:49.62,Mason FERLIC,05 AUG 1993,USA,9,,"The Track at New Balance, Boston, MA (USA)",04 FEB 2023,1141
109,7:49.70,Salim KEDDAR,23 NOV 1993,ALG,5f1,,"Halle Stéphane Diagana, Lyon (FRA)",28 JAN 2023,1141
110,7:49.71,Seth ELKING,,USA,1f3,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",28 JAN 2023,1141
111,7:49.72,Ky ROBINSON,27 FEB 2002,AUS,3f5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",28 JAN 2023,1141
112,7:49.78,James WEST,30 JAN 1996,GBR,1,,"Utilita Arena Birmingham, Birmingham (GBR)",19 FEB 2023,1140
113,7:49.84,Lexington HILTON,,USA,4f5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",28 JAN 2023,1140
114,7:50.21,Elzan BIBIĆ,08 JAN 1999,SRB,1h2,,"Ataköy Arena, Istanbul (TUR)",04 MAR 2023,1137
115,7:50.25,John HEYMANS,09 JAN 1998,BEL,6f1,,"Halle Stéphane Diagana, Lyon (FRA)",28 JAN 2023,1137
116,7:50.29,Baldvin MAGNUSSON,07 APR 1999,ISL,12f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1137
117,7:50.31,Aidan TROUTNER,,USA,5f5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",28 JAN 2023,1137
118,7:50.46,Robin HENDRIX,14 JAN 1995,BEL,10,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1136
119,7:50.48,Ali ABDILMANA,17 FEB 2002,ETH,1f,,"Halle Michel d'Ornano, Mondeville (FRA)",08 FEB 2023,1136
120,7:50.55,Simon DENISSEL,22 MAY 1990,FRA,10f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",11 FEB 2023,1135
121,7:50.59,Domnic Lokinyomo LOBALU,16 AUG 1998,SSD,,,"Athletik Zentrum, St. Gallen (SUI)",19 FEB 2023,1135
122,7:50.63,Federico BRUNO,18 JUN 1993,ARG,2,,"Stadium Miramas Métropole, Miramas (FRA)",03 FEB 2023,1135
123,7:50.66,Mike FOPPEN,29 NOV 1996,NED,10,,"Arena Stade Couvert, Liévin (FRA)",15 FEB 2023,1135
124,7:50.69,Adel MECHAAL,05 DEC 1990,ESP,2h2,,"Ataköy Arena, Istanbul (TUR)",04 MAR 2023,1135
125,7:50.73,James WEST,30 JAN 1996,GBR,3h2,,"Ataköy Arena, Istanbul (TUR)",04 MAR 2023,1134
126,7:50.74,Alex MAIER,,USA,5,,"Convention Center, Albuquerque, NM (USA)",11 MAR 2023,1134
127,7:50.86,Osian PERRIN,21 JAN 2003,GBR,2,,"Utilita Arena Birmingham, Birmingham (GBR)",19 FEB 2023,1133
128,7:50.88,Vladimir NIKITIN,05 AUG 1992,RUS,1f1,,"LFK CSKA, Moskva (RUS)",03 MAR 2023,1133
129,7:50.92,Maximilian THORWIRTH,09 JAN 1995,GER,10,,"The Track at New Balance, Boston, MA (USA)",04 FEB 2023,1133
130,7:50.95,Mike FOPPEN,29 NOV 1996,NED,11,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1133
131,7:51.11,Darragh MCELHINNEY,09 NOV 2000,IRL,4h2,,"Ataköy Arena, Istanbul (TUR)",04 MAR 2023,1132
132,7:51.12,Matthew STONIER,24 SEP 2001,GBR,2,,"Sportcity Indoor Track, Manchester (GBR)",28 JAN 2023,1132
133,7:51.21,Salim KEDDAR,23 NOV 1993,ALG,2f,,"Halle Michel d'Ornano, Mondeville (FRA)",08 FEB 2023,1131
133,7:51.21,Nico YOUNG,27 JUL 2002,USA,11,,"Armory Track&Field Center, New York, NY (USA)",11 FEB 2023,1131
135,7:51.30,Charles GRETHEN,02 JUN 1992,LUX,5h2,,"Ataköy Arena, Istanbul (TUR)",04 MAR 2023,1131
135,7:51.30,Simon SUNDSTRÖM,04 FEB 1998,SWE,6h2,,"Ataköy Arena, Istanbul (TUR)",04 MAR 2023,1131
135,7:51.30,Magnus Tuv MYHRE,15 JUN 2000,NOR,12,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1131
138,7:51.32,Robin HENDRIX,14 JAN 1995,BEL,7h2,,"Ataköy Arena, Istanbul (TUR)",04 MAR 2023,1131
139,7:51.35,Mitchell UBENE,24 JUN 1998,CAN,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1130
140,7:51.36,Joey NOKES,,USA,6f5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",28 JAN 2023,1130
141,7:51.41,Joel Ibler LILLESØ,17 NOV 2003,DEN,1,,"Eva Lisa Holtz Arena, Karlstad (SWE)",12 FEB 2023,1130
142,7:51.48,Simon SUNDSTRÖM,04 FEB 1998,SWE,2,,"Eva Lisa Holtz Arena, Karlstad (SWE)",12 FEB 2023,1130
143,7:51.52,Antonio LÓPEZ,15 APR 2000,ESP,3f2,,"Norton Sports Center, Louisville, KY (USA)",25 FEB 2023,1129
144,7:51.59,Cole HOCKER,06 JUN 2001,USA,1,,"The Podium, Spokane, WA (USA)",27 JAN 2023,1129
145,7:51.61,Mike FOPPEN,29 NOV 1996,NED,8h2,,"Ataköy Arena, Istanbul (TUR)",04 MAR 2023,1129
146,7:51.78,Samuel FIREWU,03 MAY 2004,ETH,10f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1128
147,7:51.80,Charles WHEELER,04 JUL 1998,GBR,3,,"Utilita Arena Birmingham, Birmingham (GBR)",19 FEB 2023,1128
148,7:51.84,Loic SCOMPARIN,23 MAY 2001,FRA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1127
149,7:52.03,Benjamin GODISH,,USA,1f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1126
150,7:52.09,Simon DENISSEL,22 MAY 1990,FRA,1,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",22 JAN 2023,1126
151,7:52.13,Miguel COCA,,USA,2f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1126
152,7:52.16,Jack AHO,,USA,4f2,,"Norton Sports Center, Louisville, KY (USA)",25 FEB 2023,1126
153,7:52.23,Rich SAENZ,,USA,2f3,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",28 JAN 2023,1125
154,7:52.25,Dylan JACOBS,15 JUN 2000,USA,6,,"Convention Center, Albuquerque, NM (USA)",11 MAR 2023,1125
155,7:52.43,Ali ABDILMANA,17 FEB 2002,ETH,1,,"Track & Field complex QAZAQSTAN, Astana (KAZ)",23 JAN 2023,1124
156,7:52.47,Magnus Tuv MYHRE,15 JUN 2000,NOR,9h2,,"Ataköy Arena, Istanbul (TUR)",04 MAR 2023,1124
157,7:52.49,Dylan JACOBS,15 JUN 2000,USA,1f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",25 FEB 2023,1123
158,7:52.54,Simon SUNDSTRÖM,04 FEB 1998,SWE,13,,"Ataköy Arena, Istanbul (TUR)",05 MAR 2023,1123
159,7:52.67,Jake GEBHARDT,,USA,2,,"Gately Indoor TF Center, Chicago, IL (USA)",11 FEB 2023,1122
160,7:52.73,Mohamed AL GARNI,02 JUL 1992,QAT,4,,"Topsporthal Vlaanderen, Gent (BEL)",04 FEB 2023,1122
161,7:52.75,Devin HART,,USA,1f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",28 JAN 2023,1122
162,7:52.80,Micheal POWER,27 JAN 1999,IRL,1f2,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",25 FEB 2023,1122
163,7:52.81,Ryan DREW,,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",03 DEC 2022,1122
164,7:52.90,Ossama MESLEK,08 JAN 1997,ITA,1,,"Palaindoor Ancona, Ancona (ITA)",19 FEB 2023,1121
165,7:52.91,Anatoliy RYBAKOV,27 FEB 1985,RUS,2f1,,"LFK CSKA, Moskva (RUS)",03 MAR 2023,1121
166,7:52.96,Micah GILPATRIC,,USA,2f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",28 JAN 2023,1121
167,7:52.98,Anthony CAMERIERI,,USA,2f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",25 FEB 2023,1121
168,7:52.99,Anthony CAMERIERI,,USA,2f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",28 JAN 2023,1120
169,7:53.08,Blaise FERRO,,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1120
170,7:53.13,Konstantin PLOKHOTNIKOV,24 MAR 1997,RUS,3f1,,"LFK CSKA, Moskva (RUS)",03 MAR 2023,1120
171,7:53.19,Eli BENNETT,,USA,1f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1119
172,7:53.24,Zachary MICHON,,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1119
172,7:53.24,Alex PHILLIP,,USA,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1119
174,7:53.30,Damián VÍCH,14 AUG 1998,CZE,11f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA)",11 FEB 2023,1119
175,7:53.36,Ryan DREW,,USA,3f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",28 JAN 2023,1118
176,7:53.41,Patrick KIPROP,,KEN,7f5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",28 JAN 2023,1118
177,7:53.44,Abdurrahman GEDIKLIOĞLU,07 JAN 1998,TUR,5,,"Topsporthal Vlaanderen, Gent (BEL)",04 FEB 2023,1118
178,7:53.57,Yevgeniy RYBAKOV,27 FEB 1985,RUS,4f1,,"LFK CSKA, Moskva (RUS)",03 MAR 2023,1117
179,7:53.62,Ildar NADYROV,22 APR 1994,RUS,5f1,,"LFK CSKA, Moskva (RUS)",03 MAR 2023,1117
180,7:53.69,Jamie DEE,23 NOV 1997,GBR,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1116
181,7:53.72,Simon SUNDSTRÖM,04 FEB 1998,SWE,6,,"Topsporthal Vlaanderen, Gent (BEL)",04 FEB 2023,1116
182,7:53.73,Davis BOVE,,USA,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1116
182,7:53.73,Anass ESSAYI,18 MAY 2001,MAR,3f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",25 FEB 2023,1116
184,7:53.75,Ian SHANKLIN,1998,USA,5f2,,"Norton Sports Center, Louisville, KY (USA)",25 FEB 2023,1116
185,7:53.76,Ian HARRISON,,USA,6f2,,"Norton Sports Center, Louisville, KY (USA)",25 FEB 2023,1116
186,7:53.84,Joaquin MARTINEZ DE PINILLOS,,USA,4f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)",28 JAN 2023,1115
186,7:53.84,Takato SUZUKI,23 JUL 1997,JPN,3f3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1115
188,7:53.90,Charles HICKS,25 JUL 2001,GBR,8f5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",28 JAN 2023,1115
189,7:54.01,Julius DIEHR,,USA,4f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",27 JAN 2023,1114
190,7:54.06,Ben SHEARER,,USA,3f4,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",28 JAN 2023,1114
191,7:54.13,Simon SUNDSTRÖM,04 FEB 1998,SWE,3,,"Sportcity Indoor Track, Manchester (GBR)",28 JAN 2023,1113
192,7:54.20,Charles WHEELER,04 JUL 1998,GBR,4,,"Sportcity Indoor Track, Manchester (GBR)",28 JAN 2023,1113
193,7:54.28,Tim VERBAANDERT,17 JUL 2000,NED,7f1,,"Halle Stéphane Diagana, Lyon (FRA)",28 JAN 2023,1113
194,7:54.31,Filip SASÍNEK,08 JAN 1996,CZE,2,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",22 JAN 2023,1112
194,7:54.31,Noah CAREY,,USA,2f4,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",11 FEB 2023,1112
194,7:54.31,Mattia PADOVANI,26 AUG 1995,ITA,10h2,,"Ataköy Arena, Istanbul (TUR)",04 MAR 2023,1112
197,7:54.34,Philip SESEMANN,03 OCT 1992,GBR,1f3,,"National Indoor Athletics Centre, Sheffield (GBR)",08 JAN 2023,1112
197,7:54.34,Thomas BOYDEN,,USA,9f5,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",28 JAN 2023,1112
