Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,4:54.74,Bernard LAGAT,12 DEC 1974,USA,1,,"New York, NY (USA)",15 FEB 2014,1229
2,4:55.35,Cameron LEVINS,28 MAR 1989,CAN,2,,"New York, NY (USA)",15 FEB 2014,1223
3,4:56.99,David TORRENCE,26 NOV 1985,USA,3,,"New York, NY (USA)",15 FEB 2014,1206
4,4:57.17,Abiyote ABINET,10 MAY 1989,ETH,1,,Metz (FRA),28 FEB 2014,1204
5,4:57.35,Andrew BUMBALOUGH,14 MAR 1987,USA,4,,"New York, NY (USA)",15 FEB 2014,1202
6,4:57.56,Evan JAGER,08 MAR 1989,USA,5,,"New York, NY (USA)",15 FEB 2014,1200
7,4:57.74,Yomif KEJELCHA,01 AUG 1997,ETH,2,,Metz (FRA),28 FEB 2014,1198
8,5:00.18,Donald CABRAL,12 DEC 1989,USA,6,,"New York, NY (USA)",15 FEB 2014,1172
9,5:00.84,Soufiyan BOUQANTAR,30 AUG 1993,MAR,3,,Metz (FRA),28 FEB 2014,1166
10,5:01.84,Paul Kipsiele KOECH,10 NOV 1981,KEN,4,,Metz (FRA),28 FEB 2014,1155
11,5:02.41,Daniel HULING,16 JUL 1983,USA,7,,"New York, NY (USA)",15 FEB 2014,1150
12,5:03.77,Silas KISORIO,08 JAN 1983,KEN,8,,"New York, NY (USA)",15 FEB 2014,1136
13,5:04.48,Fouad EL KAAM,27 MAY 1988,MAR,5,,Metz (FRA),28 FEB 2014,1129
14,5:05.63,Łukasz PARSZCZYŃSKI,04 MAY 1985,POL,1,,Spala (POL),15 FEB 2014,1117
15,5:08.92,Yegor NIKOLAYEV,28 APR 1988,RUS,1,,Omsk (RUS),25 DEC 2013,1084
16,5:10.25,Travis MAHONEY,25 JUL 1990,USA,9,,"New York, NY (USA)",15 FEB 2014,1071
17,5:11.86,Tomasz OSMULSKI,13 MAR 1982,POL,1,,Łódź (POL),18 JAN 2014,1055
18,5:12.34,Ivan TUKHTACHEV,12 JUL 1989,RUS,2,,Omsk (RUS),25 DEC 2013,1051
19,5:13.80,Szymon KULKA,22 JUN 1993,POL,2,,Łódź (POL),18 JAN 2014,1036
20,5:14.55,Bader RASSIOUI,08 JUN 1985,MAR,6,,Metz (FRA),28 FEB 2014,1029
21,5:14.66,Mohad ABDIKADAR SHEIK ALI,12 JUN 1993,ITA,1,,Roma (ITA),11 JAN 2014,1028
22,5:16.90,Dmitriy BALASHOV,19 JAN 1989,RUS,3,,Omsk (RUS),25 DEC 2013,1007
23,5:18.65,Sergey USOLTSEV,17 OCT 1986,RUS,4,,Omsk (RUS),25 DEC 2013,990
24,5:18.97,Artur YELIZBARYAN,19 MAY 1993,RUS,5,,Omsk (RUS),25 DEC 2013,987
25,5:20.18,Siarhei PLATONAU,12 DEC 1990,BLR,1,,Mogilyov (BLR),24 JAN 2014,976
26,5:21.44,Viktor BAKHAREV,05 MAY 1994,RUS,6,,Omsk (RUS),25 DEC 2013,964
27,5:22.58,Ivan TENYAKOV,23 DEC 1990,RUS,7,,Omsk (RUS),25 DEC 2013,953
28,5:22.60,Stefano MASSIMI,20 SEP 1992,ITA,2,,Roma (ITA),11 JAN 2014,953
29,5:22.84,Moh ABDIKADAR SHEIK ALI,15 JAN 1992,ITA,3,,Roma (ITA),11 JAN 2014,951
30,5:22.89,Bartosz KOTŁOWSKI,03 SEP 1992,POL,3,,Łódź (POL),18 JAN 2014,950
31,5:22.95,Aleksey TURDAZOV,21 JAN 1981,RUS,8,,Omsk (RUS),25 DEC 2013,950
32,5:23.29,Ilya GRADKOVSKIY,18 MAR 1991,RUS,9,,Omsk (RUS),25 DEC 2013,947
33,5:24.04,Dawid ŻEBROWSKI,06 JAN 1991,POL,1f1,,Spala (POL),12 JAN 2014,940
34,5:24.58,Andrey SAFRONOV,16 DEC 1985,RUS,10,,Omsk (RUS),25 DEC 2013,935
35,5:24.87,Wojciech JAROSZ,05 FEB 1989,POL,4,,Łódź (POL),18 JAN 2014,932
36,5:25.17,Anton CHEPIKAU,25 JAN 1994,BLR,2,,Mogilyov (BLR),24 JAN 2014,929
37,5:25.53,Szymon TOPOLNICKI,04 FEB 1994,POL,2f1,,Spala (POL),12 JAN 2014,926
38,5:25.54,Yury KAPTSERAU,23 SEP 1987,BLR,3,,Mogilyov (BLR),24 JAN 2014,926
39,5:25.63,Maksim KARAMASHEV,01 MAY 1987,RUS,11,,Omsk (RUS),25 DEC 2013,925
40,5:26.40,Łukasz OSLIZLO,14 MAY 1989,POL,3f1,,Spala (POL),12 JAN 2014,918
41,5:27.51,Riku MARTTINEN,20 MAY 1987,FIN,1f1,,Helsinki (FIN),16 JAN 2014,908
42,5:29.12,Mateusz BORKOWSKI,02 APR 1997,POL,1f2,,Spala (POL),26 JAN 2014,893
43,5:29.19,Krzysztof GOSIEWSKI,03 MAY 1988,POL,5,,Łódź (POL),18 JAN 2014,893
