Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,5:07.04,Homiyu TESFAYE,23 JUN 1993,GER,1f1,,"Sportzentrum Kalbach, Frankfurt (GER)",12 DEC 2020,1103
2,5:18.91,Ilyas Yonis OSMAN,14 AUG 1999,SOM,2f1,,"Sportzentrum Kalbach, Frankfurt (GER)",12 DEC 2020,988
3,5:19.03,Sigurd TVEIT,16 MAR 2000,NOR,1,,"Steinkjerhallen, Steinkjer (NOR)",06 DEC 2020,986
4,5:19.47,Mathias FLAK,26 MAY 1999,NOR,2,,"Steinkjerhallen, Steinkjer (NOR)",06 DEC 2020,982
5,5:19.86,Ørjan KJELDSLI,29 APR 1996,NOR,3,,"Steinkjerhallen, Steinkjer (NOR)",06 DEC 2020,979
6,5:20.08,Nick JÄGER,22 AUG 1999,GER,1,,"Quelle-Sporthalle, Fürth (GER)",06 FEB 2021,977
7,5:20.17,Christoph SCHRICK,07 APR 2003,GER,3f1,,"Sportzentrum Kalbach, Frankfurt (GER)",12 DEC 2020,976
8,5:21.11,Marius ABELE,10 OCT 2000,GER,4f1,,"Sportzentrum Kalbach, Frankfurt (GER)",12 DEC 2020,967
9,5:21.14,Niklas BUCHHOLZ,04 MAR 1998,GER,2,,"Quelle-Sporthalle, Fürth (GER)",06 FEB 2021,967
10,5:21.19,Oliwier MUTWIL,27 OCT 1999,POL,1f1,,"Arena, Toruń (POL)",23 JAN 2021,966
11,5:22.07,Jędrzej POCZWARDOWSKI,29 JUN 2002,POL,1,,"Arena, Toruń (POL)",18 JAN 2021,958
12,5:22.08,Brian WEISHEIT,07 NOV 1997,GER,3,,"Quelle-Sporthalle, Fürth (GER)",06 FEB 2021,958
13,5:22.11,Mikołaj CZERONEK,15 NOV 2000,POL,1,,"Hala RKS, Łódź (POL)",24 JAN 2021,958
14,5:22.61,Rogério AMARAL,19 FEB 2001,POR,1f1,,Braga (POR),30 DEC 2020,953
15,5:23.92,Tomasz PRZYBYLAK,07 FEB 2001,POL,2f1,,"Arena, Toruń (POL)",23 JAN 2021,941
16,5:24.14,Tristian MERCHANT,,USA,1,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",06 FEB 2021,939
17,5:25.71,Gary MARTIN,,USA,2,,"Virginia Beach Sports Center, Virginia Beach, VA (USA)",06 FEB 2021,924
18,5:26.08,Dawid BOROWSKI,21 JUL 1999,POL,3f1,,"Arena, Toruń (POL)",23 JAN 2021,921
19,5:26.74,Wiktor SZYNAKA,08 JAN 2001,POL,2,,"Arena, Toruń (POL)",18 JAN 2021,915
19,5:26.74,Mateusz KUCHMAN,14 AUG 2001,POL,4f1,,"Arena, Toruń (POL)",23 JAN 2021,915
21,5:26.95,Paweł RAPTA,18 DEC 2000,POL,5f1,,"Arena, Toruń (POL)",23 JAN 2021,913
22,5:27.43,Florian BREMM,14 AUG 2000,GER,4,,"Quelle-Sporthalle, Fürth (GER)",06 FEB 2021,909
23,5:27.53,Chandler GIBBENS,,USA,1,,"Anschutz Sports Pavillion, Lawrence, KS (USA)",21 NOV 2020,908
24,5:27.87,Szymon SKALSKI,08 FEB 2002,POL,3,,"Arena, Toruń (POL)",18 JAN 2021,905
25,5:28.67,John LUDER,,USA,2,,"Anschutz Sports Pavillion, Lawrence, KS (USA)",21 NOV 2020,897
