Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,5:21.56,Francine NIYONSABA,05 MAY 1993,BDI,1,,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1241
2,5:25.86,Freweyni HAILU,12 FEB 2001,ETH,2,,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1217
3,5:32.40,Dawit SEYAUM,27 JUL 1996,ETH,3,,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1179
4,5:34.53,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,,"Moselstadion, Trier (GER)",17 SEP 2021,1167
5,5:36.06,Kristiina MÄKI,22 SEP 1991,CZE,4,,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1159
6,5:36.30,Svetlana APLACHKINA,28 NOV 1992,ANA,5,,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1157
7,5:37.00,Mercy CHERONO,07 MAY 1991,KEN,6,,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1154
8,5:37.60,Nadia BATTOCLETTI,12 APR 2000,ITA,1,,"Centro Sportivo, Cles (ITA)",21 AUG 2021,1150
9,5:40.91,Klara LUKAN,08 SEP 2000,SLO,7,,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1132
10,5:44.15,Elisa BORTOLI,28 SEP 1994,ITA,8,,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1114
11,5:46.90,Marta PÉREZ,19 APR 1993,ESP,1,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",12 MAY 2021,1099
12,5:47.17,Meraf BAHTA,24 JUN 1989,SWE,9,,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1097
13,5:48.57,Sara CHRISTIANSSON,21 JUL 1997,SWE,10,,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1090
14,5:50.51,Elisa BORTOLI,28 SEP 1994,ITA,2,,"Centro Sportivo, Cles (ITA)",21 AUG 2021,1079
15,5:51.72,Caster SEMENYA,07 JAN 1991,RSA,1,,"McArthur Stadium, Potchefstroom (RSA)",29 APR 2021,1073
16,5:56.63,Carla DOMÍNGUEZ,10 JUL 2003,ESP,2,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",12 MAY 2021,1046
17,5:59.41,Nadia BATTOCLETTI,12 APR 2000,ITA,1,,"Campo Comunale, Brescia (ITA)",10 APR 2021,1032
18,6:05.25,Elisa PALMERO,10 JUL 1999,ITA,3,,"Centro Sportivo, Cles (ITA)",21 AUG 2021,1001
19,6:05.48,Irene SÁNCHEZ-ESCRIBANO,25 AUG 1992,ESP,3,,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",12 MAY 2021,1000
20,6:08.12,Asuka ISHIMATSU,29 OCT 2003,JPN,1,,"Universiade Commemorative Stadium, Kobe (JPN)",25 APR 2021,986
21,6:09.01,Jenna WYNS,16 AUG 1993,BEL,1,,"AC Pegasus, Londerzeel (BEL)",25 SEP 2021,982
22,6:10.88,Abby LEWIS,2006,CAN,1,,"Beazley Fields, Dartmouth (CAN)",07 AUG 2021,972
23,6:11.17,Michela MORETTON,04 OCT 2000,ITA,4,,"Centro Sportivo, Cles (ITA)",21 AUG 2021,971
24,6:13.71,Malin Søtorp SOLBERG,21 APR 2006,NOR,1,,"Trondheim Stadion, Trondheim (NOR)",05 SEP 2021,958
25,6:13.84,Samira MEZEGHRANE-SAAD,29 DEC 1979,FRA,1,,Meudon (FRA),09 OCT 2021,957
26,6:14.03,Anne SCHREURS,03 NOV 1992,BEL,1,,"Sportcentrum Den Uyt, Mol (BEL)",01 AUG 2021,956
27,6:15.11,Akira MATSUI,12 MAY 2003,JPN,2,,"Universiade Commemorative Stadium, Kobe (JPN)",25 APR 2021,950
28,6:17.19,Yume TAMURA,21 DEC 2004,JPN,3,,"Universiade Commemorative Stadium, Kobe (JPN)",25 APR 2021,940
29,6:17.31,Mélanie BOVY,14 APR 1999,BEL,2,,"Sportcentrum Den Uyt, Mol (BEL)",01 AUG 2021,939
30,6:18.28,Ambre GRASSET,2006,FRA,1,,"Stade Adolphe Cheron, St-Maur (FRA)",09 JUN 2021,934
31,6:18.47,Ayari SHIOZAKI,24 JAN 2006,JPN,4,,"Universiade Commemorative Stadium, Kobe (JPN)",25 APR 2021,933
32,6:18.77,Fiona VON FLÜE,19 FEB 2008,SUI,1,,"Stadion Deutweg, Winterthur (SUI)",04 SEP 2021,932
33,6:18.86,Fuuka OTAGAKI,21 DEC 2004,JPN,5,,"Universiade Commemorative Stadium, Kobe (JPN)",25 APR 2021,931
34,6:18.87,Greta SETTINO,12 JUL 2003,ITA,1,,"Asd Pro Sport, Firenze (ITA)",17 APR 2021,931
35,6:19.10,Majken SÖDERLUND LARSSON,26 JUN 2007,SWE,1,,"Tingbergsvallen, Kungsbacka (SWE)",28 AUG 2021,930
36,6:19.59,Hanne VERBRUGGEN,27 MAY 1993,BEL,1,,"VITA Atletiek, Ninove (BEL)",08 SEP 2021,928
37,6:20.33,Sawa TAKEDA,02 DEC 2004,JPN,6,,"Universiade Commemorative Stadium, Kobe (JPN)",25 APR 2021,924
38,6:20.43,Giulia CORDAZZO,20 OCT 2002,ITA,1f2,,"Campo Communale, Modena (ITA)",10 APR 2021,924
39,6:20.58,Alma Eir KOLBERG HAKONARDOTTIR,21 MAR 2006,NOR,2,,"Trondheim Stadion, Trondheim (NOR)",05 SEP 2021,923
40,6:22.75,Lisa OBERNDORFER,1999,AUT,1,,"LAZ Wien, Wien (AUT)",05 MAY 2021,912
41,6:22.95,Natsuki IZUKA,01 NOV 2004,JPN,7,,"Universiade Commemorative Stadium, Kobe (JPN)",25 APR 2021,911
42,6:23.15,Mathilde DESWAEF,18 FEB 1999,BEL,2,,"VITA Atletiek, Ninove (BEL)",08 SEP 2021,910
43,6:23.22,Miu YAGI,22 SEP 2003,JPN,8,,"Universiade Commemorative Stadium, Kobe (JPN)",25 APR 2021,910
44,6:23.37,Naho IZAWA,09 FEB 2005,JPN,9,,"Universiade Commemorative Stadium, Kobe (JPN)",25 APR 2021,909
45,6:23.82,Tia Tanja ŽIVKO,08 OCT 2006,SLO,1,,"Mestni stadion, Ptuj (SLO)",19 SEP 2021,907
46,6:23.86,Matilde PRATI,14 MAY 2004,ITA,2,,"Campo Comunale, Brescia (ITA)",10 APR 2021,907
47,6:24.14,Deborah OBERLE,12 OCT 1991,ITA,3,,"Campo Comunale, Brescia (ITA)",10 APR 2021,905
48,6:24.18,Tuuli TOMINGAS,04 JAN 1995,EST,1,,"Tamme staadion, Tartu (EST)",07 JUL 2021,905
49,6:24.19,Sonia TISSI,07 SEP 2006,ITA,1,,"Campo Scuola Renato Martelli, Livorno (ITA)",23 MAY 2021,905
50,6:24.34,Kaho HASHIMOTO,01 APR 2005,JPN,10,,"Universiade Commemorative Stadium, Kobe (JPN)",25 APR 2021,904
50,6:24.34,Liz ROMO,1996,USA,3,,"Sportcentrum Den Uyt, Mol (BEL)",01 AUG 2021,904
