Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,5:33.76,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1172
2,5:38.19,Caster SEMENYA,07 JAN 1991,RSA,1,,Montreuil (FRA),11 JUN 2019,1147
3,5:38.66,Hawi FEYSA,01 FEB 1999,ETH,2,,Montreuil (FRA),11 JUN 2019,1144
4,5:39.90,Adanech ANBESA,23 JAN 1998,ETH,3,,Montreuil (FRA),11 JUN 2019,1137
5,5:41.03,Tsigie GEBRESELAMA,30 SEP 2000,ETH,2,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1131
6,5:41.24,Tigist KETEMA,15 SEP 1998,ETH,4,,Montreuil (FRA),11 JUN 2019,1130
7,5:41.91,Maureen KOSTER,03 JUL 1992,NED,3,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1126
8,5:42.52,Meselu BERHE,29 MAY 2000,ETH,4,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1123
9,5:43.43,Francine NIYONSABA,05 MAY 1993,BDI,5,,Montreuil (FRA),11 JUN 2019,1118
10,5:45.23,Sarah HEALY,13 FEB 2001,IRL,5,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1108
11,5:45.36,Josephine Chelangat KIPLANGAT,10 OCT 1998,KEN,6,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1107
12,5:47.15,Klara LUKAN,08 SEP 2000,SLO,7,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1098
13,5:48.06,Kaoutar FARKOUSSI,19 MAR 1996,MAR,6,,Montreuil (FRA),11 JUN 2019,1093
14,5:48.09,Mercy CHERONO,07 MAY 1991,KEN,8,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1092
15,5:50.42,Dinke FIRDISA,28 MAY 1999,ETH,7,,Montreuil (FRA),11 JUN 2019,1080
16,5:53.38,Solange Andreia PEREIRA,16 DEC 1989,ESP,8,,Montreuil (FRA),11 JUN 2019,1064
17,5:54.56,Jackline Chepwogen ROTICH,03 JUL 2000,KEN,9,,Montreuil (FRA),11 JUN 2019,1058
18,5:54.88,Ophélie CLAUDE-BOXBERGER,18 OCT 1988,FRA,10,,Montreuil (FRA),11 JUN 2019,1056
19,6:06.18,Liina TSERNOV,28 DEC 1987,EST,1,,Tartu (EST),31 JUL 2019,996
20,6:08.57,Mercy WANJIRU,02 MAR 1999,KEN,9,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,984
21,6:11.54,Nicole EGGER,10 MAR 1985,SUI,1,,Meilen (SUI),17 AUG 2019,969
22,6:15.95,Julia MAYER,20 JAN 1993,AUT,1,,Wien (AUT),08 MAY 2019,946
23,6:18.15,Kelly NEVOLIHHIN,15 NOV 1992,EST,2,,Tartu (EST),31 JUL 2019,935
24,6:20.55,Fatima AAFIR,27 JAN 2004,MAR,1,,El-Jadida (MAR),24 FEB 2019,923
25,6:21.33,Katrin ZAITSEVA,18 AUG 1996,EST,3,,Tartu (EST),31 JUL 2019,919
26,6:22.70,Faustine CHABOCHE,23 APR 2004,FRA,1f1,,Tours (FRA),14 JUL 2019,912
27,6:23.43,Klaudia KAZIMIERSKA,03 SEP 2001,POL,1,,Toruń (POL),12 MAY 2019,909
28,6:23.94,Dounia SOUHAIL,12 JAN 2004,MAR,2,,El-Jadida (MAR),24 FEB 2019,906
29,6:24.22,Julia AFELT,06 NOV 1999,POL,2,,Toruń (POL),12 MAY 2019,905
30,6:24.58,Katrijn VAN DE RIVIERE,19 AUG 1990,BEL,1,,Oudenaarde (BEL),12 JUL 2019,903
31,6:24.71,Bushra KHAN,26 JUL 2004,IND,1,,Mangalagiri (IND),06 NOV 2019,902
32,6:24.89,Mandeep SANGHA,2005,CAN,1f2,,Sydney (CAN),10 AUG 2019,901
