Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,5:41.30,Esther GUERRERO,07 FEB 1990,ESP,1,,Olot (ESP),21 JUL 2020,1130
2,5:59.67,Klaudia KAZIMIERSKA,03 SEP 2001,POL,1,,"Stadion OSiR, Wloclawek (POL)",20 JUN 2020,1030
3,6:12.15,Alice MAGNELL-MILLÁN,18 JUN 2005,SWE,1,,"Norrköpings Friidrottsarena, Norrköping (SWE)",08 AUG 2020,965
4,6:12.53,Olimpia BREZA,14 FEB 2002,POL,2,,"Stadion OSiR, Wloclawek (POL)",20 JUN 2020,964
5,6:16.14,Monika DUBIELLA,02 MAY 2000,POL,3,,"Stadion OSiR, Wloclawek (POL)",20 JUN 2020,945
6,6:17.62,Zita KÁCSER,02 OCT 1988,HUN,1,,"Atletski štadion, Murska Sobota (SLO)",22 AUG 2020,938
7,6:18.39,Alice MAGNELL-MILLÁN,18 JUN 2005,SWE,1,,"Norrköpings Friidrottsarena, Norrköping (SWE)",29 AUG 2020,934
8,6:21.77,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,1,,"Atletický stadion Slavia Praha, Praha (CZE)",28 MAY 2020,917
9,6:22.19,Meritxell SOLER,20 JUL 1992,ESP,2,,Olot (ESP),21 JUL 2020,915
10,6:23.03,Eliza GALIŃSKA,25 JUL 2006,POL,1f1,,"Stadion 650-lecia, Słupsk (POL)",26 SEP 2020,911
11,6:23.29,Julia AFELT,06 NOV 1999,POL,4,,"Stadion OSiR, Wloclawek (POL)",20 JUN 2020,909
12,6:23.60,Eliza GALIŃSKA,25 JUL 2006,POL,1,,"Stadion MOSiR, Ciechanow (POL)",12 SEP 2020,908
13,6:24.65,Emilia MIKSZUTA,01 AUG 2001,POL,5,,"Stadion OSiR, Wloclawek (POL)",20 JUN 2020,903
14,6:24.82,Eliza GALIŃSKA,25 JUL 2006,POL,6,,"Stadion OSiR, Wloclawek (POL)",20 JUN 2020,902
15,6:24.92,Jade LE CORRE,20 OCT 2005,FRA,1f1,,"Stade de Grandmont, Tours (FRA)",24 OCT 2020,901
