Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:17.11,,Gudaf TSEGAY,23 JAN 1997,ETH,1,,"Arena Stade Couvert, Liévin (FRA) (i)",10 FEB 2024,1279
2,8:20.87,,Elle ST. PIERRE,20 FEB 1995,USA,1,,"Glasgow Arena, Glasgow (GBR) (i)",02 MAR 2024,1265
3,8:22.68,,Beatrice CHEPKOECH,06 JUL 1991,KEN,3,,"Glasgow Arena, Glasgow (GBR) (i)",02 MAR 2024,1259
4,8:24.20,,Georgia GRIFFITH,05 DEC 1996,AUS,1,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1229
5,8:24.29,,Likina AMEBAW,30 NOV 1997,ETH,2,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1228
6,8:24.39,,Jessica HULL,22 OCT 1996,AUS,4,,"Glasgow Arena, Glasgow (GBR) (i)",02 MAR 2024,1253
7,8:26.30,,Maureen KOSTER,03 JUL 1992,NED,4,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1221
8,8:27.02,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,5,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1219
9,8:28.46,,Hirut MESHESHA,20 JAN 2001,ETH,1f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",03 FEB 2024,1238
10,8:29.32,,Marta GARCÍA,01 JAN 1998,ESP,6,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1211
11,8:29.76,,Laura MUIR,09 MAY 1993,GBR,5,,"Glasgow Arena, Glasgow (GBR) (i)",02 MAR 2024,1233
12,8:30.36,,Lemlem HAILU,25 MAY 2001,ETH,6,,"Glasgow Arena, Glasgow (GBR) (i)",02 MAR 2024,1231
13,8:30.99,,Caroline NYAGA,07 OCT 1993,KEN,7,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1205
14,8:32.02,,Melknat WUDU,03 JAN 2005,ETH,,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2024,1225
15,8:32.23,,Nathalie BLOMQVIST,20 APR 2001,FIN,8,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1201
16,8:32.35,,Medina EISA,03 JAN 2005,ETH,4,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1224
17,8:32.49,,Senayet GETACHEW,01 OCT 2005,ETH,5,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1224
18,8:33.01,,Aynadis MEBRATU,25 NOV 2004,ETH,6,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1222
19,8:33.10,,Alicia MONSON,13 MAY 1998,USA,,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2024,1222
20,8:33.65,,Wubrist ASCHAL,10 MAR 2005,ETH,9,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1196
21,8:34.09,,Nozomi TANAKA,04 SEP 1999,JPN,10,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1194
22,8:35.32,,Edinah JEBITOK,10 NOV 2001,KEN,11,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1190
23,8:35.57,,Rose DAVIES,21 DEC 1999,AUS,12,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1189
24,8:36.06,,Sarah HEALY,13 FEB 2001,IRL,2f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",03 FEB 2024,1211
25,8:36.13,,Laura GALVÁN,05 OCT 1991,MEX,13,,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1187
26,8:37.74,,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,7,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1205
27,8:38.94,,Regan YEE,04 JUL 1995,CAN,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",03 FEB 2024,1201
28,8:38.96,,Teresiah Muthoni GATERI,05 JAN 2002,KEN,9,,"Glasgow Arena, Glasgow (GBR) (i)",02 MAR 2024,1201
29,8:39.92,,Nikki HILTZ,23 OCT 1994,USA,,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2024,1197
30,8:40.59,,Linden HALL,20 JUN 1991,AUS,4,,"ES Marks Athletics Field, Sydney (AUS)",23 MAR 2024,1171
31,8:41.37,,Emily MACKAY,30 APR 1998,USA,,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2024,1192
32,8:41.50,,Parker VALBY,27 SEP 2002,USA,1,,"The Track at New Balance, Boston, MA (USA) (i)",09 MAR 2024,1192
33,8:41.93,,Josette ANDREWS,15 DEC 1995,USA,11,,"Glasgow Arena, Glasgow (GBR) (i)",02 MAR 2024,1190
34,8:42.16,,Georgia BELL,17 OCT 1993,GBR,1,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA) (i)",28 JAN 2024,1190
35,8:42.31,,Lauren RYAN,15 MAR 1998,AUS,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",09 FEB 2024,1189
36,8:42.96,,Maudie SKYRING,09 APR 1997,AUS,5,,"ES Marks Athletics Field, Sydney (AUS)",23 MAR 2024,1163
37,8:43.59,,Jenny BLUNDELL,09 MAY 1994,AUS,6,,"ES Marks Athletics Field, Sydney (AUS)",23 MAR 2024,1161
38,8:45.50,,Madie BOREMAN,10 JUL 1998,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",09 FEB 2024,1178
39,8:45.61,,Hannah NUTTALL,07 JUL 1997,GBR,9,,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2024,1177
40,8:45.79,,Emily INFELD,21 MAR 1990,USA,,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2024,1177
41,8:46.11,,Courtney WAYMENT,04 AUG 1998,USA,,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2024,1176
42,8:46.24,,Águeda MARQUÉS,19 MAR 1999,ESP,5,,"Arena Stade Couvert, Liévin (FRA) (i)",10 FEB 2024,1175
43,8:46.39,,Ella DONAGHU,13 APR 1998,USA,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1175
44,8:46.45,,Marwa BOUZAYANI,26 MAR 1997,TUN,6,,"Arena Stade Couvert, Liévin (FRA) (i)",10 FEB 2024,1175
45,8:46.51,,Esther GITAHI,,KEN,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",09 FEB 2024,1174
46,8:46.71,,Olivia MARKEZICH,10 AUG 2000,USA,2,,"The Track at New Balance, Boston, MA (USA) (i)",09 MAR 2024,1174
47,8:47.11,,Sarah BILLINGS,07 MAR 1998,AUS,7,,"ES Marks Athletics Field, Sydney (AUS)",23 MAR 2024,1149
48,8:47.25,,Klara LUKAN,08 SEP 2000,SLO,1,,"Olimpijski center, Novo Mesto (SLO) (i)",18 FEB 2024,1172
49,8:47.76,,Ludovica CAVALLI,20 DEC 2000,ITA,1,,"Palaindoor Ancona, Ancona (ITA) (i)",18 FEB 2024,1170
50,8:47.98,,Lisa ROOMS,17 JUN 1996,BEL,3f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",03 FEB 2024,1169
51,8:47.99,,Isobel BATT-DOYLE,14 SEP 1995,AUS,8,,"ES Marks Athletics Field, Sydney (AUS)",23 MAR 2024,1146
52,8:48.41,,Mariana MACHADO,12 NOV 2000,POR,4f1,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",03 FEB 2024,1168
