Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:27.93,,Meseret DEFAR,19 NOV 1983,ETH,1,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2008,1240
2,8:29.48,,Meselech MELKAMU,19 APR 1985,ETH,1,,"Velódromo Luis Puig, Valencia (ESP) (i)",09 FEB 2008,1234
3,8:31.94,,Gelete BURKA,23 JAN 1986,ETH,1,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2008,1226
4,8:33.37,,Tirunesh DIBABA,01 OCT 1985,ETH,1,,"Boston, MA (USA) (i)",26 JAN 2008,1221
5,8:33.66,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,1,,"International Stadium, Gateshead (GBR)",31 AUG 2008,1196
6,8:35.50,,Wude AYALEW,04 JUL 1987,ETH,1,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1189
7,8:35.86,,Mariem ALAOUI SELSOULI,08 APR 1984,MAR,2,,"Velódromo Luis Puig, Valencia (ESP) (i)",09 FEB 2008,1212
8,8:36.59,,Ejegayehu DIBABA,21 MAR 1982,ETH,2,,"Boston, MA (USA) (i)",26 JAN 2008,1209
9,8:37.78,,Dolores CHECA,27 DEC 1982,ESP,2,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1181
10,8:40.12,,Peninah CHEPCHUMBA,14 JAN 1985,KEN,3,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1173
11,8:41.82,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,4,,"Velódromo Luis Puig, Valencia (ESP) (i)",08 MAR 2008,1191
12,8:42.04,,Priscah Jepleting CHERONO,27 JUN 1980,KEN,2,,"International Stadium, Gateshead (GBR)",31 AUG 2008,1166
13,8:42.96,,Gulnara SAMITOVA-GALKINA,09 JUL 1978,RUS,1,,Vila Real de Santo António (POR),24 MAY 2008,1163
14,8:43.14,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,3,,"International Stadium, Gateshead (GBR)",31 AUG 2008,1163
15,8:44.33,,Zakia Mrisho MOHAMED,19 FEB 1984,TAN,4,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1159
16,8:44.46,,Mariya KONOVALOVA,14 AUG 1974,RUS,1,,Irkutsk (RUS),02 AUG 2008,1158
17,8:44.57,,Olga KOMYAGINA,10 FEB 1974,RUS,5,,"Velódromo Luis Puig, Valencia (ESP) (i)",08 MAR 2008,1181
18,8:44.61,,Yelena ORLOVA,30 MAY 1980,RUS,1,,Moskva (RUS) (i),09 FEB 2008,1181
19,8:44.92,,Jane Jepkosgei KIPTOO,08 AUG 1982,KEN,2,,"Stadio Quercia, Rovereto (ITA)",10 SEP 2008,1157
20,8:46.15,,Lucy Kabuu WANGUI,24 MAR 1984,KEN,4,,"International Stadium, Gateshead (GBR)",31 AUG 2008,1152
21,8:46.29,,Jessica AUGUSTO,08 NOV 1981,POR,2,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2008,1175
22,8:48.48,,Kimberley SMITH,19 NOV 1981,NZL,6,,"Velódromo Luis Puig, Valencia (ESP) (i)",08 MAR 2008,1167
23,8:48.56,,Megan WRIGHT,27 JAN 1982,CAN,4h2,,"Velódromo Luis Puig, Valencia (ESP) (i)",07 MAR 2008,1167
24,8:49.11,,Silvia WEISSTEINER,13 JUL 1979,ITA,7,,"Velódromo Luis Puig, Valencia (ESP) (i)",08 MAR 2008,1165
25,8:50.42,,Lisa DOBRISKEY,23 DEC 1983,GBR,3,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2008,1161
26,8:50.69,,Katrina WOOTTON,02 SEP 1985,GBR,4,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2008,1160
27,8:50.81,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1,,Leverkusen (GER),30 JUL 2008,1137
28,8:50.89,,Stephanie TWELL,17 AUG 1989,GBR,7,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 SEP 2008,1136
29,8:51.02,,Helen CLITHEROE,02 JAN 1974,GBR,5,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2008,1159
30,8:51.29,,Jennifer RHINES,01 JUL 1974,USA,6,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1135
31,8:51.85,,Yuriko KOBAYASHI,12 DEC 1988,JPN,1,,Sapporo (JPN),04 JUN 2008,1133
32,8:52.24,,Ann Karindi MWANGI,08 DEC 1988,KEN,2,,Sapporo (JPN),04 JUN 2008,1132
33,8:53.14,,Bizunesh URGESA,18 JUN 1989,ETH,2,,Rabat (MAR),14 JUN 2008,1129
34,8:53.57,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,2,,Irkutsk (RUS),02 AUG 2008,1127
35,8:53.72,,Genzebe DIBABA,08 FEB 1991,ETH,2,,"Carson, CA (USA)",18 MAY 2008,1127
36,8:54.16,,Elena BUHĂIANU-ANTOCI,16 JAN 1975,ROU,1,,Bucureşti (ROU) (i),15 FEB 2008,1148
37,8:54.24,,Sonja ROMAN,11 MAR 1979,SLO,2,,Düsseldorf (GER) (i),08 FEB 2008,1147
38,8:54.40,,Mimi BELETE,09 JUN 1988,BEL,1,,Brasschaat (BEL),23 JUL 2008,1124
39,8:54.42,,Asselefech MEDESSA MERGIA,23 JAN 1985,ETH,3,,Rabat (MAR),14 JUN 2008,1124
40,8:54.51,,Hanane OUHADDOU,01 JAN 1982,MAR,2,,Paris (FRA) (i),22 FEB 2008,1147
41,8:54.97,,Christin WURTH-THOMAS,11 JUL 1980,USA,4,,"Boston, MA (USA) (i)",26 JAN 2008,1145
42,8:55.09,,Olesya SYREVA,25 NOV 1983,RUS,7,,"Stade Louis II, Monaco (MON)",29 JUL 2008,1122
43,8:55.19,,Shannon ROWBURY,19 SEP 1984,USA,1,,"Boston, MA (USA) (i)",24 FEB 2008,1144
44,8:55.39,,Daniela DONISĂ,23 APR 1988,ROU,1,,Athina (GRE) (i),09 FEB 2008,1144
45,8:55.58,,Sarah JAMIESON,24 MAR 1975,AUS,1,,Velenje (SLO),26 JUN 2008,1120
46,8:55.72,,Amy MORTIMER,16 AUG 1981,USA,1,,Cork City (IRL),12 JUL 2008,1120
47,8:55.88,,Tiki GELANA,22 OCT 1987,ETH,1,,Nantes (FRA),06 JUN 2008,1119
48,8:56.23,,Rkia EL MOUKIM,22 FEB 1988,MAR,4,,Rabat (MAR),14 JUN 2008,1118
49,8:56.29,,Ruth Bosibori NYANGAU,02 JAN 1988,KEN,1,,Zaragoza (ESP),31 MAY 2008,1118
50,8:56.47,,Emebet ETAA BEDADA,11 JAN 1990,ETH,2,,Velenje (SLO),26 JUN 2008,1117
51,8:56.59,,Laura WHITTLE,27 JUN 1985,GBR,6,,"Stadio Quercia, Rovereto (ITA)",10 SEP 2008,1117
52,8:56.73,,Alemitu BEKELE,17 SEP 1977,TUR,2,,Athina (GRE) (i),09 FEB 2008,1139
53,8:56.96,,Anna ALMINOVA,17 JAN 1985,RUS,7,,"Stadio Quercia, Rovereto (ITA)",10 SEP 2008,1116
54,8:56.98,,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,2,,"Crystal Palace, London (GBR)",26 JUL 2008,1116
