Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:31.73,,Berhane ADERE,23 NOV 1973,ETH,1,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2003,1226
2,8:39.27,,Zhor EL KAMCH,15 MAR 1973,MAR,2,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2003,1200
3,8:41.14,,Marta DOMÍNGUEZ,03 NOV 1975,ESP,1,,Sevilla (ESP) (i),22 FEB 2003,1193
4,8:42.01,,Zahra OUAZIZ,20 DEC 1969,MAR,1,,Gent (BEL) (i),09 FEB 2003,1190
5,8:42.58,,Meseret DEFAR,19 NOV 1983,ETH,3,,"National Indoor Arena, Birmingham (GBR) (i)",15 MAR 2003,1188
6,8:46.95,,Hayley PARRY-TULLETT,17 FEB 1973,GBR,3,,Gent (BEL) (i),09 FEB 2003,1173
7,8:48.95,,Lidia CHOJECKA,25 JAN 1977,POL,1,,Spala (POL) (i),01 MAR 2003,1166
8,8:49.39,,Fernanda RIBEIRO,23 JUN 1969,POR,1,,Espinho (POR) (i),01 FEB 2003,1164
9,8:50.35,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,4,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2003,1161
10,8:50.62,,Galina BOGOMOLOVA,15 OCT 1977,RUS,6,,"National Indoor Arena, Birmingham (GBR) (i)",15 MAR 2003,1160
11,8:51.07,,Sarah SCHWALD,02 JAN 1973,USA,5,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2003,1158
12,8:51.23,,Restituta JOSEPH KEMI,30 JUL 1971,TAN,6,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2003,1158
13,8:51.58,,Maria Cristina GROSU,11 NOV 1976,ROU,2h2,,"National Indoor Arena, Birmingham (GBR) (i)",14 MAR 2003,1157
14,8:51.62,,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,7,,"National Indoor Arena, Birmingham (GBR) (i)",15 MAR 2003,1157
15,8:52.43,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,7,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2003,1154
16,8:52.57,,Regina JACOBS,28 AUG 1963,USA,1,,"Boston, MA (USA) (i)",02 MAR 2003,1153
17,8:52.78,,Irina MIKITENKO,23 AUG 1972,GER,1,,Leipzig (GER) (i),22 FEB 2003,1153
18,8:54.00,,Alla ZHILYAYEVA,05 FEB 1969,RUS,1,,Moskva (RUS) (i),25 FEB 2003,1148
19,8:55.15,,Yelena ORLOVA,30 MAY 1980,RUS,1,,Moskva (RUS) (i),11 FEB 2003,1144
20,8:56.22,,Bezunesh BEKELE,29 JAN 1983,ETH,5,,Gent (BEL) (i),09 FEB 2003,1141
21,8:56.26,,Shayne WILLE-CULPEPPER,03 DEC 1973,USA,2,,"Boston, MA (USA) (i)",02 MAR 2003,1141
22,8:57.44,,Amy RUDOLPH,18 SEP 1973,USA,3,,"Boston, MA (USA) (i)",02 MAR 2003,1136
23,8:57.88,,Sentayehu EJIGU,28 JUN 1985,ETH,2,,"Boston, MA (USA) (i)",01 FEB 2003,1135
24,8:57.89,,Oksana BELYAKOVA,09 SEP 1975,RUS,3,,Moskva (RUS) (i),25 FEB 2003,1135
25,8:57.92,,Brigitta TUSAI,30 JUN 1977,HUN,6,,Gent (BEL) (i),09 FEB 2003,1135
26,8:58.08,,Collette LISS-DOUGLAS,29 APR 1973,USA,4,,"Boston, MA (USA) (i)",02 MAR 2003,1134
27,8:58.75,,Tirunesh DIBABA,01 OCT 1985,ETH,3,,"Boston, MA (USA) (i)",01 FEB 2003,1132
28,8:59.64,,Katie MCGREGOR,02 SEP 1977,USA,5,,"Boston, MA (USA) (i)",02 MAR 2003,1129
29,8:59.76,,Amaia PIEDRA,02 JUN 1972,ESP,9,,"National Indoor Arena, Birmingham (GBR) (i)",15 MAR 2003,1129
30,9:00.22,,Shalane FLANAGAN,08 JUL 1981,USA,5,,"Boston, MA (USA) (i)",01 FEB 2003,1127
31,9:00.70,,Alesia TURAVA,06 DEC 1979,BLR,1,,Minsk (BLR) (i),24 FEB 2003,1125
32,9:00.77,,Melanie SCHULZ,27 AUG 1979,GER,9,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2003,1125
32,9:00.77,,Wioletta FRANKIEWICZ,09 JUN 1977,POL,3,,Leipzig (GER) (i),15 FEB 2003,1125
34,9:00.92,,Maria MARTINS,01 APR 1974,FRA,4,,Leipzig (GER) (i),15 FEB 2003,1125
35,9:01.40,,Natalia RODRÍGUEZ,02 JUN 1979,ESP,2,,Sevilla (ESP) (i),22 FEB 2003,1123
36,9:01.47,,Maria TSIRBA,28 JUL 1979,GRE,5,,Leipzig (GER) (i),15 FEB 2003,1123
37,9:01.58,,Lauren FLESHMAN,26 SEP 1981,USA,2,,"Fayetteville, AR (USA) (i)",15 MAR 2003,1122
38,9:01.85,,Maria Cristina PETITE,10 MAY 1972,ESP,3,,Sevilla (ESP) (i),22 FEB 2003,1121
39,9:02.49,,Galina ALEKSANDROVA,15 OCT 1975,RUS,4,,Moskva (RUS) (i),25 FEB 2003,1119
40,9:02.98,,Susanne PUMPER,01 SEP 1970,AUT,5h2,,"National Indoor Arena, Birmingham (GBR) (i)",14 MAR 2003,1118
41,9:03.55,,Ana DIAS,15 JAN 1974,POR,2,,Espinho (POR) (i),01 FEB 2003,1116
42,9:03.68,,Maria MCCAMBRIDGE,10 JUL 1975,IRL,6h2,,"National Indoor Arena, Birmingham (GBR) (i)",14 MAR 2003,1115
43,9:04.21,,Iris María FUENTES-PILA,10 AUG 1980,ESP,4,,Sevilla (ESP) (i),22 FEB 2003,1113
44,9:04.24,,Irina LISHCHINSKA,15 JAN 1976,UKR,10,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2003,1113
45,9:04.65,,Lívia TÓTH,07 JAN 1980,HUN,1,,Budapest (HUN) (i),02 MAR 2003,1112
46,9:04.77,,Fatiha BAOUF,15 JUL 1970,BEL,7,,Gent (BEL) (i),09 FEB 2003,1111
47,9:05.05,,Inês MONTEIRO,18 MAY 1980,POR,3,,Espinho (POR) (i),01 FEB 2003,1111
48,9:05.46,,Blake PHILLIPS-RUSSELL,24 JUL 1975,USA,7,,"Boston, MA (USA) (i)",02 MAR 2003,1109
49,9:05.66,,Krisztina PAPP,17 DEC 1982,HUN,1,,Wien (AUT) (i),28 JAN 2003,1108
50,9:06.80,,Tatyana PETROVA,08 APR 1983,RUS,5,,Moskva (RUS) (i),25 FEB 2003,1105
51,9:06.92,,Jessica AUGUSTO,08 NOV 1981,POR,4,,Espinho (POR) (i),01 FEB 2003,1104
52,9:07.16,,Sara GORTON,02 OCT 1980,USA,3,,"Fayetteville, AR (USA) (i)",15 MAR 2003,1103
53,9:07.72,,Ulrike MAISCH,21 JAN 1977,GER,1,,Rostock (GER) (i),05 JAN 2003,1101
54,9:07.83,,Kathleen FRIEDRICH,13 JUL 1977,GER,,,Erfurt (GER) (i),11 JAN 2003,1101
55,9:08.05,,Korene HINDS,18 JAN 1976,JAM,7,,"Boston, MA (USA) (i)",01 FEB 2003,1100
56,9:08.16,,Alena SAMOKHVALOVA,21 NOV 1980,RUS,6,,Moskva (RUS) (i),25 FEB 2003,1100
57,9:08.60,,Tatyana CHULAKH,02 JUN 1982,RUS,7,,Moskva (RUS) (i),25 FEB 2003,1098
58,9:09.27,,Maria LYNCH,03 SEP 1978,IRL,1,,Belfast (GBR) (i),15 FEB 2003,1096
59,9:09.39,,Rodica Daniela MOROIANU,18 NOV 1970,FRA,2,,Clermont-Ferrand (FRA) (i),01 MAR 2003,1096
60,9:09.55,,Sonia BEJARANO,02 AUG 1981,ESP,5,,Sevilla (ESP) (i),22 FEB 2003,1095
61,9:10.35,,Megan WRIGHT,27 JAN 1982,CAN,4,,"Fayetteville, AR (USA) (i)",15 MAR 2003,1093
62,9:11.10,,Ulla TUIMALA,27 APR 1982,FIN,1,,Kuortane (FIN) (i),23 FEB 2003,1090
63,9:11.35,,Margaret MAURY,15 MAY 1974,FRA,3,,Clermont-Ferrand (FRA) (i),01 MAR 2003,1089
64,9:11.36,,Una ENGLISH,14 AUG 1970,IRL,3,,Belfast (GBR) (i),15 FEB 2003,1089
65,9:11.51,,Natalya PAVLOVSKAYA,30 APR 1975,RUS,8,,Moskva (RUS) (i),25 FEB 2003,1089
66,9:11.61,,Nataliya TOBIAS,22 NOV 1980,UKR,1,,Sumy (UKR) (i),23 FEB 2003,1088
66,9:11.61,,Michaela MANNOVÁ,11 JAN 1982,CZE,5,,"Fayetteville, AR (USA) (i)",15 MAR 2003,1088
