Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:24.46,,Meseret DEFAR,19 NOV 1983,ETH,1,,"Schleyer Halle, Stuttgart (GER) (i)",06 FEB 2010,1252
2,8:25.27,,Sentayehu EJIGU,28 JUN 1985,ETH,2,,"Schleyer Halle, Stuttgart (GER) (i)",06 FEB 2010,1250
3,8:29.20,,Maryam Yusuf JAMAL,16 SEP 1984,BRN,2,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1211
4,8:31.38,,Shannon ROWBURY,19 SEP 1984,USA,3,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1203
5,8:32.18,,Mimi BELETE,09 JUN 1988,BRN,4,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1201
6,8:34.58,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1192
7,8:37.48,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,5,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1182
8,8:37.63,,Ines CHENONGE,01 FEB 1982,KEN,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1182
9,8:37.97,,Margaret Wangari MURIUKI,21 MAR 1986,KEN,6,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1181
10,8:38.05,,Nuria FERNÁNDEZ,16 AUG 1976,ESP,1,,Huelva (ESP),09 JUN 2010,1180
11,8:40.08,,Meselech MELKAMU,19 APR 1985,ETH,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1173
12,8:40.72,,Florence KIPLAGAT,27 FEB 1987,KEN,7,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1171
13,8:40.73,,Belaynesh OLJIRA,26 JUN 1990,ETH,7,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1171
14,8:41.11,,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,8,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1170
15,8:41.37,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,9,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1169
16,8:42.09,,Mercy CHERONO,07 MAY 1991,KEN,2,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1166
17,8:42.69,,Sara MOREIRA,17 OCT 1985,POR,3,,Huelva (ESP),09 JUN 2010,1164
18,8:43.72,,Sule UTURA,08 FEB 1990,ETH,1,,Rethymno (GRE),07 JUL 2010,1161
19,8:44.17,,René KALMER,03 NOV 1980,RSA,4,,Montreuil-sous-Bois (FRA),08 JUN 2010,1159
20,8:44.29,,Megan WRIGHT,27 JAN 1982,CAN,4,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1159
21,8:44.47,,Esther CHEMTAI,04 JUN 1988,KEN,5,,Montreuil-sous-Bois (FRA),08 JUN 2010,1158
22,8:44.53,,Zakia Mrisho MOHAMED,19 FEB 1984,TAN,5,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1158
23,8:44.54,,Purity Cherotich RIONORIPO,10 JUN 1993,KEN,6,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1158
24,8:45.10,,Natalya POPKOVA,21 SEP 1988,RUS,1,,Moskva (RUS),06 JUN 2010,1156
25,8:45.28,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,8,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1155
26,8:46.19,,Kalkidan GEZAHEGNE,08 MAY 1991,ETH,1,,"Boston, MA (USA) (i)",06 FEB 2010,1175
27,8:46.59,,Jessica AUGUSTO,08 NOV 1981,POR,1,,San Fernando (ESP),06 JUN 2010,1151
28,8:46.97,,Lauren FLESHMAN,26 SEP 1981,USA,10,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1150
29,8:47.01,,Genzebe DIBABA,08 FEB 1991,ETH,2,,"Boston, MA (USA) (i)",06 FEB 2010,1173
30,8:48.16,,Nelly CHEBET,10 JAN 1992,KEN,3,,Padova (ITA),03 SEP 2010,1146
31,8:48.25,,Krisztina PAPP,17 DEC 1982,HUN,11,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1145
32,8:49.65,,Layes ABDULLAYEVA,29 MAY 1991,AZE,3h2,,"Aspire Dome, Doha (QAT) (i)",12 MAR 2010,1163
33,8:49.81,,Meskerem ASSEFA,03 OCT 1991,ETH,6,,Montreuil-sous-Bois (FRA),08 JUN 2010,1140
34,8:50.42,,Laura WHITTLE,27 JUN 1985,GBR,5,,Padova (ITA),03 SEP 2010,1138
35,8:51.08,,Desiree DAVILA,26 JUL 1983,USA,5h2,,"Aspire Dome, Doha (QAT) (i)",12 MAR 2010,1158
36,8:51.1h,,Selly Chepyego KAPTICH,03 OCT 1985,KEN,1,,Fukuoka (JPN),12 JUN 2010,1136
37,8:51.41,,Yelena KOROBKINA,25 NOV 1990,RUS,2,,Moskva (RUS),06 JUN 2010,1134
38,8:51.82,,Helen CLITHEROE,02 JAN 1974,GBR,8,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1133
39,8:52.14,,Lidia CHOJECKA,25 JAN 1977,POL,6h2,,"Aspire Dome, Doha (QAT) (i)",12 MAR 2010,1155
40,8:52.35,,Sara HALL,15 APR 1983,USA,4,,Villeneuve d'Ascq (FRA),24 AUG 2010,1131
41,8:52.90,,Barbara PARKER,08 NOV 1982,GBR,4,,"Boston, MA (USA) (i)",06 FEB 2010,1152
42,8:53.24,,Adrienne HERZOG,30 SEP 1985,NED,7h2,,"Aspire Dome, Doha (QAT) (i)",12 MAR 2010,1151
43,8:53.73,,Amy YODER BEGLEY,11 JAN 1978,USA,1,,"Berkeley, CA (USA)",23 APR 2010,1127
44,8:54.04,,Milcah CHEMOS,24 FEB 1986,KEN,12,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1126
45,8:54.05,,Gladys CHEMWENO,04 JUL 1988,KEN,13,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1126
46,8:54.08,,Ancuţa BOBOCEL,03 OCT 1987,ROU,8h2,,"Aspire Dome, Doha (QAT) (i)",12 MAR 2010,1148
47,8:54.57,,Ingvill MÅKESTAD BOVIM,07 AUG 1981,NOR,1,,Oslo (NOR),19 MAY 2010,1124
48,8:55.03,,Natalia RODRÍGUEZ,02 JUN 1979,ESP,4,,Huelva (ESP),09 JUN 2010,1122
49,8:55.24,,Emebet ANTENEH,13 JAN 1992,ETH,2,,"Croix-Bleue Medavie Stadium, Moncton (CAN)",19 JUL 2010,1121
50,8:55.36,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,1,,Moskva (RUS) (i),26 FEB 2010,1144
51,8:55.55,,Afera GODFAY,25 SEP 1991,ETH,7,,Montreuil-sous-Bois (FRA),08 JUN 2010,1120
52,8:56.09,,Lisa UHL,31 AUG 1987,USA,1,,"Ames, IA (USA) (i)",27 FEB 2010,0
