Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:22.65,,Gudaf TSEGAY,23 JAN 1997,ETH,1,,"Gallur, Madrid (ESP) (i)",24 FEB 2021,1259
2,8:29.28,,Lemlem HAILU,25 MAY 2001,ETH,2,,"Gallur, Madrid (ESP) (i)",24 FEB 2021,1235
3,8:31.72,,Beatrice CHEPKOECH,06 JUL 1991,KEN,2,,"Arena, Toruń (POL) (i)",17 FEB 2021,1226
4,8:33.62,,Sifan HASSAN,01 JAN 1993,NED,2,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1220
5,8:36.41,,Ellinor PURRIER,20 FEB 1995,USA,,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1210
6,8:37.06,,Beatrice CHEBET,05 MAR 2000,KEN,3,,"Gallur, Madrid (ESP) (i)",24 FEB 2021,1207
7,8:37.84,,Fantu WORKU,29 MAR 1999,ETH,4,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1205
8,8:38.20,,Tsigie GEBRESELAMA,30 SEP 2000,ETH,5,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1203
9,8:39.19,,Emma COBURN,19 OCT 1990,USA,,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1200
10,8:42.41,,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,3,,"Europahalle, Karlsruhe (GER) (i)",29 JAN 2021,1189
11,8:44.43,,Gloria KITE,10 JAN 1998,KEN,4,,"Europahalle, Karlsruhe (GER) (i)",29 JAN 2021,1182
12,8:45.66,,Svetlana APLACHKINA,28 NOV 1992,RUS,1,,"LFK CSKA, Moskva (RUS) (i)",15 FEB 2021,1177
13,8:46.03,,Yelena KOROBKINA,25 NOV 1990,RUS,2,,"LFK CSKA, Moskva (RUS) (i)",15 FEB 2021,1176
14,8:46.43,,Amy-Eloise MARKOVC,05 AUG 1995,GBR,1,,"Arena, Toruń (POL) (i)",05 MAR 2021,1175
15,8:46.54,,Alice FINOT,09 FEB 1991,FRA,2,,"Arena, Toruń (POL) (i)",05 MAR 2021,1174
16,8:46.60,,Verity OCKENDEN,31 AUG 1991,GBR,3,,"Arena, Toruń (POL) (i)",05 MAR 2021,1174
17,8:47.73,,Julie-Anne STAEHLI,21 DEC 1993,CAN,,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1170
18,8:48.78,,Meraf BAHTA,24 JUN 1989,SWE,4,,"Arena, Toruń (POL) (i)",05 MAR 2021,1166
