Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:25.70,,Karissa SCHWEIZER,04 MAY 1996,USA,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1248
2,8:26.66,,Shelby HOULIHAN,08 FEB 1993,USA,2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1245
3,8:28.71,,Colleen QUIGLEY,20 NOV 1992,USA,3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1237
4,8:37.58,,Fantu WORKU,29 MAR 1999,ETH,1,,"Messehalle, Karlsruhe (GER) (i)",31 JAN 2020,1206
5,8:39.64,,Winfred Mutile YAVI,31 DEC 1999,BRN,1,,Val-de-Reuil (FRA) (i),14 FEB 2020,1198
6,8:40.20,,Quailyne Jebiwott KIPROP,01 MAY 1999,KEN,2,,Val-de-Reuil (FRA) (i),14 FEB 2020,1196
7,8:44.10,,Beyenu DEGEFA,12 JUL 1999,ETH,3,,"Stade Couvert Stephane Diagana, Eaubonne (FRA) (i)",17 FEB 2020,1183
8,8:44.46,,Luiza GEGA,05 NOV 1988,ALB,3,,"Messehalle, Karlsruhe (GER) (i)",31 JAN 2020,1181
9,8:45.76,,Tsigie GEBRESELAMA,30 SEP 2000,ETH,3,,Val-de-Reuil (FRA) (i),14 FEB 2020,1177
10,8:45.84,,Zerfe WONDEMAGEGN,26 OCT 2002,ETH,4,,Val-de-Reuil (FRA) (i),14 FEB 2020,1177
11,8:47.74,,Rosefline CHEPNGETICH,17 JUN 1997,KEN,5,,Val-de-Reuil (FRA) (i),14 FEB 2020,1170
12,8:47.82,,Abersh MINSEWO,22 FEB 2001,ETH,5,,"Stade Couvert Stephane Diagana, Eaubonne (FRA) (i)",17 FEB 2020,1170
13,8:47.97,,Julie-Anne STAEHLI,21 DEC 1993,CAN,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",24 JAN 2020,1169
14,8:48.27,,Ciara MAGEEAN,12 MAR 1992,IRL,1,,"AIT International Arena, Athlone (IRL) (i)",12 FEB 2020,1168
15,8:48.74,,Gloria KITE,10 JAN 1998,KEN,4,,"Messehalle, Karlsruhe (GER) (i)",31 JAN 2020,1167
16,8:48.85,,Selamawit TEFERI,24 MAR 1994,ISR,6,,"Stade Couvert Stephane Diagana, Eaubonne (FRA) (i)",17 FEB 2020,1166
17,8:48.92,,Nicole HUTCHINSON,17 JUN 1997,CAN,1,,"Armory Track&Field Center, New York, NY (USA) (i)",25 JAN 2020,1166
18,8:48.94,,Allie OSTRANDER,24 DEC 1996,USA,1,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1166
19,8:49.49,,Rosie CLARKE,17 NOV 1991,GBR,2,,"AIT International Arena, Athlone (IRL) (i)",12 FEB 2020,1164
20,8:49.74,,Laura GALVÁN,05 OCT 1991,MEX,3,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1163
21,8:49.78,,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,1,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",09 FEB 2020,1163
22,8:50.99,,Yelena KOROBKINA,25 NOV 1990,RUS,1f2,,"LFK CSKA, Moskva (RUS) (i)",25 FEB 2020,1159
23,8:51.06,,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,5,,"Messehalle, Karlsruhe (GER) (i)",31 JAN 2020,1158
24,8:51.49,,Jenny SIMPSON,23 AUG 1986,USA,1,,"JDL Fast Track, Winston Salem, NC (USA) (i)",08 FEB 2020,1157
25,8:51.78,,Dana GIORDANO,30 DEC 1993,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",14 FEB 2020,1156
26,8:51.91,,Taylor WERNER,01 MAY 1998,USA,4,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1156
27,8:52.53,,Anna SHCHAGINA,07 DEC 1991,RUS,2f2,,"LFK CSKA, Moskva (RUS) (i)",25 FEB 2020,1153
28,8:52.94,,Heidi SEE,09 AUG 1989,AUS,2,,"Armory Track&Field Center, New York, NY (USA) (i)",25 JAN 2020,1152
29,8:53.06,,Erika KEMP,26 JAN 1995,USA,5,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1152
30,8:53.69,,Alicia MONSON,13 MAY 1998,USA,6,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1149
31,8:54.40,,Megan MANSY,27 MAR 1994,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",14 FEB 2020,1147
32,8:54.43,,Emily LIPARI,19 NOV 1992,USA,3,,"Armory Track&Field Center, New York, NY (USA) (i)",25 JAN 2020,1147
33,8:54.66,,Weini KELATI FREZGHI,01 DEC 1996,ERI,7,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1146
34,8:55.49,,Maruša MIŠMAŠ,24 OCT 1994,SLO,1,,"Olimpijski center, Novo Mesto (SLO) (i)",09 FEB 2020,1143
35,8:55.56,,Yekaterina IVONINA,14 JUN 1994,RUS,3f2,,"LFK CSKA, Moskva (RUS) (i)",25 FEB 2020,1143
36,8:56.35,,Mercy CHEPKURUI,16 SEP 2000,KEN,7,,"Stade Couvert Stephane Diagana, Eaubonne (FRA) (i)",17 FEB 2020,1140
37,8:56.54,,Ellinor PURRIER,20 FEB 1995,USA,,,"Reggie Lewis Center, Boston, MA (USA) (i)",25 JAN 2020,1140
37,8:56.54,,Amy-Eloise NEALE,05 AUG 1995,GBR,4,,"Armory Track&Field Center, New York, NY (USA) (i)",25 JAN 2020,1140
39,8:56.60,,Emma COBURN,19 OCT 1990,USA,,,"Reggie Lewis Center, Boston, MA (USA) (i)",25 JAN 2020,1139
40,8:56.61,,Jessica HULL,22 OCT 1996,AUS,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1139
41,8:56.82,,Grace FORBES,,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1139
42,8:56.89,,Dominique SCOTT,24 JUN 1992,RSA,,,"Reggie Lewis Center, Boston, MA (USA) (i)",25 JAN 2020,1138
43,8:57.15,,Courtney FRERICHS,18 JAN 1993,USA,5,,"Convention Center, Albuquerque, NM (USA) (i)",14 FEB 2020,1137
44,8:57.63,,Amy CASHIN,28 JUL 1994,AUS,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1136
45,8:57.84,,Regan YEE,04 JUL 1995,CAN,8,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1135
46,8:58.14,,Jessica O'CONNELL,10 FEB 1989,CAN,,,"Reggie Lewis Center, Boston, MA (USA) (i)",25 JAN 2020,1134
47,8:58.23,,Josette NORRIS,15 DEC 1995,USA,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",14 FEB 2020,1134
48,8:59.21,,Stephanie GARCIA,03 MAY 1988,USA,,,"Reggie Lewis Center, Boston, MA (USA) (i)",25 JAN 2020,1130
49,8:59.28,,Erin TESCHUK,25 OCT 1994,CAN,4f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",14 FEB 2020,1130
50,8:59.83,,Svetlana APLACHKINA,28 NOV 1992,RUS,4f2,,"LFK CSKA, Moskva (RUS) (i)",25 FEB 2020,1128
51,8:59.93,,Victoria GERLACH,02 JUN 1994,USA,5f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",14 FEB 2020,1128
52,8:59.97,,Katrina COOGAN,15 NOV 1993,USA,,,"Reggie Lewis Center, Boston, MA (USA) (i)",25 JAN 2020,1128
53,9:00.05,,Natalya ARISTARKHOVA,31 OCT 1989,RUS,5f2,,"LFK CSKA, Moskva (RUS) (i)",25 FEB 2020,1128
54,9:00.42,,Shannon OSIKA,15 JUN 1993,USA,6,,"Armory Track&Field Center, New York, NY (USA) (i)",25 JAN 2020,1126
