Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:31.32,,Isabella OCHICHI,28 OCT 1979,KEN,1,,"Stade de France, Paris-St-Denis (FRA)",23 JUL 2004,1204
2,8:33.05,,Berhane ADERE,23 NOV 1973,ETH,1,,Dortmund (GER) (i),04 FEB 2004,1222
3,8:33.44,,Meseret DEFAR,19 NOV 1983,ETH,1,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2004,1220
4,8:33.56,,Tirunesh DIBABA,01 OCT 1985,ETH,2,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2004,1220
5,8:34.55,,Joanne PAVEY,20 SEP 1973,GBR,3,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2004,1216
6,8:34.85,,Liliya SHOBUKHOVA,13 NOV 1977,RUS,1,,Tula (RUS),05 JUN 2004,1191
7,8:35.83,,Elvan ABEYLEGESSE,11 SEP 1982,TUR,1,,Doha (QAT),14 MAY 2004,1188
8,8:36.43,,Edith MASAI,04 APR 1967,KEN,1,,Zürich (SUI),06 AUG 2004,1186
9,8:37.65,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,2,,"Stade Louis II, Monaco (MON)",19 SEP 2004,1182
10,8:39.16,,Lidia CHOJECKA,25 JAN 1977,POL,3,,"Stade Louis II, Monaco (MON)",19 SEP 2004,1176
11,8:40.32,,Maryam Yusuf JAMAL,16 SEP 1984,BRN,2,,Zürich (SUI),06 AUG 2004,1172
12,8:41.42,,Sonia O'SULLIVAN,28 NOV 1969,IRL,3,,Zürich (SUI),06 AUG 2004,1169
13,8:41.72,,Gulnara SAMITOVA,09 JUL 1978,RUS,1,,Moskva (RUS) (i),17 FEB 2004,1191
14,8:42.01,,Alice Jemeli TIMBILILI,01 FEB 1983,KEN,2,,"Stade de France, Paris-St-Denis (FRA)",23 JUL 2004,1167
15,8:42.20,,Marina DUBROVA,09 DEC 1978,UKR,2,,Moskva (RUS) (i),17 FEB 2004,1189
16,8:42.63,,Sentayehu EJIGU,28 JUN 1985,ETH,5,,"Stade Louis II, Monaco (MON)",19 SEP 2004,1164
17,8:43.17,,Irina MIKITENKO,23 AUG 1972,GER,6,,"Stade Louis II, Monaco (MON)",19 SEP 2004,1163
18,8:43.62,,Sally BARSOSIO,21 MAR 1978,KEN,3,,"Stade de France, Paris-St-Denis (FRA)",23 JUL 2004,1161
19,8:43.80,,Ines CHENONGE,01 FEB 1982,KEN,3,,Stockholm (SWE),27 JUL 2004,1160
20,8:45.73,,Lidiya GRIGORYEVA,21 JAN 1974,RUS,2,,Kazan (RUS),09 JUL 2004,1154
21,8:46.02,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,2,,Dortmund (GER) (i),04 FEB 2004,1176
22,8:47.46,,Alla ZHILYAYEVA,05 FEB 1969,RUS,2,,Tula (RUS),05 JUN 2004,1148
23,8:47.78,,Bouchra BENTHAMI-GHEZIELLE,19 MAY 1979,MAR,4,,Stockholm (SWE),27 JUL 2004,1147
24,8:47.90,,Galina ALEKSANDROVA,15 OCT 1975,RUS,3,,Kazan (RUS),09 JUL 2004,1146
25,8:48.58,,Krisztina PAPP,17 DEC 1982,HUN,5,,Stockholm (SWE),27 JUL 2004,1144
26,8:48.77,,Hayley PARRY-TULLETT,17 FEB 1973,GBR,4,,Dortmund (GER) (i),04 FEB 2004,1166
27,8:49.18,,Kimberley SMITH,19 NOV 1981,NZL,1,,"Fayetteville, AR (USA) (i)",13 MAR 2004,1165
28,8:49.21,,Galina BOGOMOLOVA,15 OCT 1977,RUS,3,,Moskva (RUS) (i),17 FEB 2004,1165
29,8:49.46,,Sarah JAMIESON,24 MAR 1975,AUS,3,,Madrid (ESP),17 JUL 2004,1141
30,8:50.37,,Zahra OUAZIZ,20 DEC 1969,MAR,5,,Dortmund (GER) (i),04 FEB 2004,1161
31,8:50.60,,Irene Kwambai KIPCHUMBA,25 OCT 1978,KEN,6,,Stockholm (SWE),27 JUL 2004,1137
32,8:50.67,,Tetyana HOLOVCHENKO,13 FEB 1980,UKR,1,,Kyiv (UKR),22 MAY 2004,1137
33,8:50.74,,Derebe ALEMU,05 JUN 1983,ETH,4,,"Stade de France, Paris-St-Denis (FRA)",23 JUL 2004,1137
34,8:51.05,,Marta DOMÍNGUEZ,03 NOV 1975,ESP,4h1,,"Sportaréna, Budapest (HUN) (i)",05 MAR 2004,1159
35,8:51.22,,Amy RUDOLPH,18 SEP 1973,USA,1,,"Gresham, OR (USA)",05 JUN 2004,1135
36,8:51.65,,Leah MALOT,07 JUN 1972,KEN,2,,Doha (QAT),14 MAY 2004,1134
37,8:51.92,,Fernanda RIBEIRO,23 JUN 1969,POR,3,,Doha (QAT),14 MAY 2004,1133
38,8:51.97,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,5,,Zürich (SUI),06 AUG 2004,1133
39,8:52.32,,Justyna LESMAN,06 NOV 1980,POL,8,,Stockholm (SWE),27 JUL 2004,1131
40,8:52.34,,Kathy BUTLER,22 OCT 1973,GBR,6,,Zürich (SUI),06 AUG 2004,1131
41,8:52.64,,Courtney BABCOCK,30 JUN 1972,CAN,9,,Stockholm (SWE),27 JUL 2004,1130
42,8:53.02,,Mestawat TUFA,14 SEP 1983,ETH,4,,Madrid (ESP),17 JUL 2004,1129
43,8:53.20,,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,8,,Zürich (SUI),06 AUG 2004,1128
44,8:53.58,,Lyubov KHARLAMOVA,02 MAR 1981,RUS,5,,Moskva (RUS) (i),17 FEB 2004,1150
45,8:53.73,,Andrea ŠULDESOVÁ,11 FEB 1975,CZE,6,,Dortmund (GER) (i),04 FEB 2004,1149
46,8:53.77,,Émilie MONDOR,29 APR 1981,CAN,10,,Zürich (SUI),06 AUG 2004,1126
47,8:53.86,,Hind DEHIBA CHAHYD,17 MAR 1979,FRA,8,,"Stade Louis II, Monaco (MON)",19 SEP 2004,1126
48,8:53.90,,Wioletta FRANKIEWICZ,09 JUN 1977,POL,7,,Dortmund (GER) (i),04 FEB 2004,1149
49,8:53.99,,Margaret MAURY,15 MAY 1974,FRA,1,,Aubiére (FRA) (i),21 FEB 2004,1148
50,8:54.32,,Nataliya TOBIAS,22 NOV 1980,UKR,9,,"Stade Louis II, Monaco (MON)",19 SEP 2004,1125
51,8:55.05,,Shalane FLANAGAN,08 JUL 1981,USA,1,,"Durham, NC (USA)",03 APR 2004,1122
52,8:55.36,,Carrie TOLLEFSON,18 JAN 1977,USA,2,,"Fayetteville, AR (USA) (i)",14 FEB 2004,1144
53,8:55.42,,Shayne WILLE-CULPEPPER,03 DEC 1973,USA,3,,"Fayetteville, AR (USA) (i)",14 FEB 2004,1143
54,8:55.43,,Veerle DEJAEGHERE,01 AUG 1973,BEL,1,,Nivelles (BEL),15 AUG 2004,1121
55,8:55.63,,Kirsi VALASTI,12 NOV 1969,FIN,7,,Madrid (ESP),17 JUL 2004,1120
56,8:55.76,,Philes ONGORI,19 JUL 1986,KEN,1,,Hamayama (JPN),06 AUG 2004,1120
57,8:55.94,,Sarah SCHWALD,02 JAN 1973,USA,4,,"Fayetteville, AR (USA) (i)",14 FEB 2004,1142
58,8:55.97,,Georgie CLARKE,17 JUN 1984,AUS,8,,Madrid (ESP),17 JUL 2004,1119
59,8:56.44,,Catherine BERRY,08 OCT 1975,GBR,10,,Stockholm (SWE),27 JUL 2004,1117
60,8:56.48,,Maria MCCAMBRIDGE,10 JUL 1975,IRL,1,,Belfast (GBR) (i),14 FEB 2004,1140
61,8:56.62,,Mestawet TADESSE,19 JUL 1985,ETH,2,,Gent (BEL) (i),08 FEB 2004,1139
62,8:56.82,,Maria MARTINS,01 APR 1974,FRA,3,,Gent (BEL) (i),08 FEB 2004,1139
63,8:57.24,,Nuray Tezeta SÜREKLI,08 APR 1980,TUR,1,,Istanbul (TUR),16 MAY 2004,1115
64,8:57.27,,Teyba ERKESSO,30 OCT 1982,ETH,2,,Zaragoza (ESP),08 JUN 2004,1115
65,8:57.81,,Meselech MELKAMU,19 APR 1985,ETH,4,,Doha (QAT),14 MAY 2004,1113
66,8:57.86,,Inna POLUŠKINA,07 JUL 1984,LAT,2,,Belfast (GBR) (i),14 FEB 2004,1135
67,8:57.97,,Oksana BELYAKOVA,09 SEP 1975,RUS,2,,Dessau (GER),04 JUN 2004,1112
68,8:58.51,,Jeļena PROKOPČUKA,21 SEP 1976,LAT,1,,Valmiera (LAT),01 AUG 2004,1110
69,8:58.55,,Marie DAVENPORT-MCMAHON,24 JAN 1975,IRL,1,,"Allston, MA (USA) (i)",14 FEB 2004,1133
70,8:58.62,,Laurence DUQUENOY,29 SEP 1969,FRA,5,,Gent (BEL) (i),08 FEB 2004,1132
71,8:58.66,,Natalie Anne HARVEY,19 JAN 1975,GBR,3,,Dessau (GER),04 JUN 2004,1110
72,8:58.72,,Yelena BURYKINA,07 MAY 1972,RUS,6,,Kazan (RUS),09 JUL 2004,1110
73,8:59.11,,Merima DENBOBA,21 AUG 1974,ETH,11,,Stockholm (SWE),27 JUL 2004,1108
74,8:59.19,,Emily MORRIS,23 OCT 1978,AUS,3,,Zaragoza (ESP),08 JUN 2004,1108
75,8:59.20,,Zulema FUENTES-PILA,25 MAY 1977,ESP,3,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 JUN 2004,1108
76,8:59.34,,Priscah Jepleting CHERONO,27 JUN 1980,KEN,1,,Trento (ITA),15 SEP 2004,1108
77,8:59.35,,Nuria FERNÁNDEZ,16 AUG 1976,ESP,1,,Avila (ESP),29 MAY 2004,1108
