Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:16.69,,Gudaf TSEGAY,23 JAN 1997,ETH,1,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",25 FEB 2023,1281
2,8:24.05,,Beatrice CHEBET,05 MAR 2000,KEN,1,,"Egret Stadium, Xiamen (CHN)",02 SEP 2023,1229
3,8:25.05,,Alicia MONSON,13 MAY 1998,USA,1,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1250
4,8:25.90,,Lilian Kasait RENGERUK,03 MAY 1997,KEN,2,,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1223
5,8:26.14,,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,3,,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1222
6,8:26.61,,Freweyni HAILU,12 FEB 2001,ETH,1,,"Stadion Śląski, Chorzów (POL)",16 JUL 2023,1220
7,8:28.05,,Laura GALVÁN,05 OCT 1991,MEX,2,,"Egret Stadium, Xiamen (CHN)",02 SEP 2023,1215
8,8:29.43,,Lemlem HAILU,25 MAY 2001,ETH,3,,"Stadion Śląski, Chorzów (POL)",16 JUL 2023,1210
9,8:29.48,,Teresiah Muthoni GATERI,05 JAN 2002,KEN,4,,"Stadion Śląski, Chorzów (POL)",16 JUL 2023,1210
10,8:29.88,,Margaret AKIDOR,26 JUN 2002,KEN,3,,"Egret Stadium, Xiamen (CHN)",02 SEP 2023,1209
11,8:30.13,,Whittni MORGAN,22 OCT 1997,USA,2,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1232
12,8:30.99,,Aynadis MEBRATU,25 NOV 2004,ETH,4,,"Egret Stadium, Xiamen (CHN)",02 SEP 2023,1205
13,8:31.20,,Mizan ALEM,22 JAN 2002,ETH,2,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",25 FEB 2023,1228
14,8:31.81,,Jessica HULL,22 OCT 1996,AUS,1,,"SOPAC, Sydney (AUS)",11 MAR 2023,1202
15,8:31.98,,Caroline NYAGA,07 OCT 1993,KEN,5,,"Egret Stadium, Xiamen (CHN)",02 SEP 2023,1201
16,8:32.50,,Weini KELATI FREZGHI,01 DEC 1996,USA,5,,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1200
17,8:32.53,,Sarah CHELANGAT,05 JUN 2001,UGA,6,,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1199
18,8:32.62,,Agnes Jebet NGETICH,23 JAN 2001,KEN,7,,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1199
19,8:33.44,,Diribe WELTEJI,13 MAY 2002,ETH,1f1,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA) (i)",04 FEB 2023,1220
20,8:34.89,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",18 FEB 2023,1215
21,8:35.04,,Sembo ALMAYEW,24 JAN 2005,ETH,2f1,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA) (i)",04 FEB 2023,1215
22,8:35.20,,Katelyn TUOHY,18 MAR 2002,USA,3,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1214
23,8:35.87,,Hanna KLEIN,06 APR 1993,GER,1,,"Ataköy Arena, Istanbul (TUR) (i)",03 MAR 2023,1212
24,8:35.93,,Maureen KOSTER,03 JUL 1992,NED,9,,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1188
25,8:36.48,,Elly HENES,13 OCT 1998,USA,4,,"Armory Track&Field Center, New York, NY (USA) (i)",11 FEB 2023,1210
26,8:36.71,,Mekedes ALEMESHETE,30 MAR 2006,ETH,6,,"Egret Stadium, Xiamen (CHN)",02 SEP 2023,1185
27,8:36.81,,Melknat WUDU,03 JAN 2005,ETH,7,,"Egret Stadium, Xiamen (CHN)",02 SEP 2023,1185
