Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:26.41,,Laura MUIR,09 MAY 1993,GBR,1,,"Messehalle, Karlsruhe (GER) (i)",04 FEB 2017,1245
2,8:29.41,,Hellen OBIRI,13 DEC 1989,KEN,1,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1235
3,8:30.76,,Sifan HASSAN,01 JAN 1993,NED,2,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1230
4,8:37.65,,Dawit SEYAUM,27 JUL 1996,ETH,3,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1205
5,8:41.94,,Shannon ROWBURY,19 SEP 1984,USA,3,,"Reggie Lewis Center, Boston, MA (USA) (i)",28 JAN 2017,1190
6,8:43.00,,Meraf BAHTA,24 JUN 1989,SWE,4,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1187
7,8:43.02,,Eilish MCCOLGAN,25 NOV 1990,GBR,5,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1187
8,8:43.46,,Yasemin CAN,11 DEC 1996,TUR,2,,"Kombank Arena, Beograd (SRB) (i)",05 MAR 2017,1185
9,8:44.63,,Maureen KOSTER,03 JUL 1992,NED,6,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1181
10,8:45.29,,Sofia ENNAOUI,30 AUG 1995,POL,7,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1179
11,8:45.81,,Genevieve LACAZE,04 AUG 1989,AUS,9,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1177
12,8:45.95,,Stephanie TWELL,17 AUG 1989,GBR,10,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1176
13,8:49.52,,Axumawit EMBAYE,18 OCT 1994,ETH,3,,"Messehalle, Karlsruhe (GER) (i)",04 FEB 2017,1164
14,8:50.36,,Fantu WORKU,29 MAR 1999,ETH,1,,Eaubonne (FRA) (i),10 FEB 2017,1161
15,8:50.74,,Gudaf TSEGAY,23 JAN 1997,ETH,2,,Eaubonne (FRA) (i),10 FEB 2017,1160
16,8:51.27,,Heather KAMPF,19 JAN 1987,USA,1,,"New York, NY (USA) (i)",04 FEB 2017,1158
17,8:51.58,,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,5,,"Messehalle, Karlsruhe (GER) (i)",04 FEB 2017,1157
18,8:51.75,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,6,,"Messehalle, Karlsruhe (GER) (i)",04 FEB 2017,1156
19,8:52.08,,Kate VAN BUSKIRK,09 JUN 1987,CAN,1,,"New York, NY (USA) (i)",11 FEB 2017,1155
20,8:52.53,,Luiza GEGA,05 NOV 1988,ALB,3,,Eaubonne (FRA) (i),10 FEB 2017,1153
21,8:53.48,,Stephanie GARCIA,03 MAY 1988,USA,2,,"New York, NY (USA) (i)",11 FEB 2017,1150
22,8:53.55,,Nicole SIFUENTES,30 JUN 1986,CAN,4,,"Reggie Lewis Center, Boston, MA (USA) (i)",28 JAN 2017,1150
23,8:53.56,,Alina REH,23 MAY 1997,GER,1,,Leipzig (GER) (i),19 FEB 2017,1150
24,8:54.06,,Dominique SCOTT,24 JUN 1992,RSA,5,,"Reggie Lewis Center, Boston, MA (USA) (i)",28 JAN 2017,1148
25,8:54.61,,Victoria GERLACH,02 JUN 1994,USA,3,,"New York, NY (USA) (i)",11 FEB 2017,1146
26,8:55.20,,Ana LOZANO,22 FEB 1991,ESP,6,,"Kombank Arena, Beograd (SRB) (i)",05 MAR 2017,1144
27,8:55.21,,Charlotta FOUGBERG,19 JUN 1985,SWE,3h2,,"Kombank Arena, Beograd (SRB) (i)",03 MAR 2017,1144
28,8:55.68,,Ellinor PURRIER,20 FEB 1995,USA,1f1,,"Boston, MA (USA) (i)",02 DEC 2017,1143
29,8:55.83,,Violah CHEPTOO,01 MAR 1989,KEN,4,,"New York, NY (USA) (i)",11 FEB 2017,1142
30,8:56.13,,Gesa Felicitas KRAUSE,03 AUG 1992,GER,2,,Leipzig (GER) (i),19 FEB 2017,1141
31,8:56.19,,Giulia VIOLA,24 APR 1991,ITA,7,,"Kombank Arena, Beograd (SRB) (i)",05 MAR 2017,1141
32,8:56.52,,Shannon OSIKA,15 JUN 1993,USA,5,,"New York, NY (USA) (i)",11 FEB 2017,1140
33,8:56.88,,Adanech ANBESA,23 JAN 1998,ETH,3,,Mondeville (FRA) (i),04 FEB 2017,1138
34,8:57.24,,Emily LIPARI,19 NOV 1992,USA,2,,"New York, NY (USA) (i)",04 FEB 2017,1137
35,8:57.65,,Birtukan Fente ALEMU,18 JUN 1989,ETH,11,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1136
36,8:57.86,,Hanna KLEIN,06 APR 1993,GER,3,,Leipzig (GER) (i),19 FEB 2017,1135
37,8:58.06,,Kalkidan FENTIE,09 MAY 1998,ETH,12,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1134
38,8:58.20,,Nuria FERNÁNDEZ,16 AUG 1976,ESP,4h1,,"Kombank Arena, Beograd (SRB) (i)",03 MAR 2017,1134
