Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:23.72,,Meseret DEFAR,19 NOV 1983,ETH,1,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1255
2,8:23.74,,Meselech MELKAMU,19 APR 1985,ETH,2,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1255
3,8:28.66,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,2,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",23 SEP 2007,1213
4,8:29.06,,Priscah Jepleting CHERONO,27 JUN 1980,KEN,3,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",23 SEP 2007,1212
5,8:29.52,,Mariem ALAOUI SELSOULI,08 APR 1984,MAR,1,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1210
6,8:31.50,,Joanne PAVEY,20 SEP 1973,GBR,3,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1227
7,8:33.25,,Shalane FLANAGAN,08 JUL 1981,USA,2,,"Boston, MA (USA) (i)",27 JAN 2007,1221
8,8:34.99,,Kara GOUCHER,09 JUL 1978,USA,3,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1191
9,8:35.03,,Jennifer RHINES,01 JUL 1974,USA,2,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1191
10,8:35.31,,Kimberley SMITH,19 NOV 1981,NZL,3,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1190
11,8:38.21,,Lidia CHOJECKA,25 JAN 1977,POL,4,,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1203
12,8:38.97,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,5,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1177
13,8:41.53,,Jessica AUGUSTO,08 NOV 1981,POR,6,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1168
14,8:43.05,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1163
15,8:43.09,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1163
16,8:43.92,,Lauren FLESHMAN,26 SEP 1981,USA,1,,"Crystal Palace, London (GBR)",03 AUG 2007,1160
