Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:31.23,,Genzebe DIBABA,08 FEB 1991,ETH,1,,Sabadell (ESP) (i),13 FEB 2018,1228
2,8:36.01,,Shelby HOULIHAN,08 FEB 1993,USA,1f1,,"Boston, MA (USA) (i)",03 FEB 2018,1211
2,8:36.01,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,,Dortmund (GER) (i),18 FEB 2018,1211
4,8:38.81,,Hellen OBIRI,13 DEC 1989,KEN,1,,"Atletická hala, Ostrava (CZE) (i)",25 JAN 2018,1201
5,8:39.15,,Beatrice CHEPKOECH,06 JUL 1991,KEN,2,,"Atletická hala, Ostrava (CZE) (i)",25 JAN 2018,1200
6,8:39.55,,Fantu WORKU,29 MAR 1999,ETH,3,,"Atletická hala, Ostrava (CZE) (i)",25 JAN 2018,1199
7,8:40.20,,Marielle HALL,28 JAN 1992,USA,2f1,,"Boston, MA (USA) (i)",03 FEB 2018,1196
8,8:40.31,,Jenny SIMPSON,23 AUG 1986,USA,1,,"Reggie Lewis Center, Boston, MA (USA) (i)",10 FEB 2018,1196
9,8:41.08,,Fotyen TESFAY,17 FEB 1998,ETH,2,,"Reggie Lewis Center, Boston, MA (USA) (i)",10 FEB 2018,1193
10,8:41.10,,Aisha PRAUGHT LEER,14 DEC 1989,JAM,1,,"New York, NY (USA) (i)",03 FEB 2018,1193
11,8:41.16,,Emma COBURN,19 OCT 1990,USA,2,,"New York, NY (USA) (i)",03 FEB 2018,1193
12,8:41.18,,Dominique SCOTT,24 JUN 1992,RSA,3,,"New York, NY (USA) (i)",03 FEB 2018,1193
13,8:41.60,,Karissa SCHWEIZER,04 MAY 1996,USA,4,,"New York, NY (USA) (i)",03 FEB 2018,1191
14,8:41.94,,Stephanie TWELL,17 AUG 1989,GBR,3,,"Reggie Lewis Center, Boston, MA (USA) (i)",10 FEB 2018,1190
15,8:42.46,,Meraf BAHTA,24 JUN 1989,SWE,1,,"Gallur, Madrid (ESP) (i)",08 FEB 2018,1188
16,8:43.15,,Katie MACKEY,12 NOV 1987,USA,5,,"New York, NY (USA) (i)",03 FEB 2018,1186
17,8:43.56,,Meskerem MAMO,13 APR 1999,ETH,3,,"Gallur, Madrid (ESP) (i)",08 FEB 2018,1185
18,8:45.68,,Sifan HASSAN,01 JAN 1993,NED,2,,"Arena Birmingham, Birmingham (GBR) (i)",01 MAR 2018,1177
19,8:45.78,,Laura MUIR,09 MAY 1993,GBR,3,,"Arena Birmingham, Birmingham (GBR) (i)",01 MAR 2018,1177
20,8:47.30,,Rosie CLARKE,17 NOV 1991,GBR,4,,"Gallur, Madrid (ESP) (i)",08 FEB 2018,1172
21,8:47.81,,Lauren PAQUETTE,27 JUN 1986,USA,6,,"New York, NY (USA) (i)",03 FEB 2018,1170
22,8:49.02,,Kate VAN BUSKIRK,09 JUN 1987,CAN,7,,"New York, NY (USA) (i)",03 FEB 2018,1166
23,8:49.78,,Geneviève LALONDE,05 SEP 1991,CAN,5,,"Reggie Lewis Center, Boston, MA (USA) (i)",10 FEB 2018,1163
24,8:49.89,,Norah JERUTO,02 OCT 1995,KEN,5,,"Atletická hala, Ostrava (CZE) (i)",25 JAN 2018,1163
25,8:50.80,,Hawi FEYSA,01 FEB 1999,ETH,5,,"Gallur, Madrid (ESP) (i)",08 FEB 2018,1159
26,8:50.87,,Eilish MCCOLGAN,25 NOV 1990,GBR,2,,Birmingham (GBR) (i),17 FEB 2018,1159
27,8:50.96,,Mel LAWRENCE,29 AUG 1989,USA,8,,"New York, NY (USA) (i)",03 FEB 2018,1159
28,8:51.07,,Emily LIPARI,19 NOV 1992,USA,9,,"New York, NY (USA) (i)",03 FEB 2018,1158
29,8:51.90,,Yelena KOROBKINA,25 NOV 1990,RUS,1f2,,Moskva (RUS) (i),12 FEB 2018,1156
30,8:53.63,,Sofia ENNAOUI,30 AUG 1995,POL,6,,"Atletická hala, Ostrava (CZE) (i)",25 JAN 2018,1150
31,8:53.97,,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,7,,"Atletická hala, Ostrava (CZE) (i)",25 JAN 2018,1148
32,8:54.08,,Gesa Felicitas KRAUSE,03 AUG 1992,GER,2,,Dortmund (GER) (i),18 FEB 2018,1148
33,8:54.35,,Allie OSTRANDER,24 DEC 1996,USA,2,,"College Station, TX (USA) (i)",10 MAR 2018,1147
34,8:54.56,,Margherita MAGNANI,26 FEB 1987,ITA,8,,"Atletická hala, Ostrava (CZE) (i)",25 JAN 2018,1146
35,8:55.10,,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,1f1,,Glasgow (GBR) (i),07 JAN 2018,1145
36,8:56.29,,Caterina GRANZ,14 MAR 1994,GER,3,,Dortmund (GER) (i),18 FEB 2018,1140
37,8:56.34,,Yekaterina IVONINA,14 JUN 1994,RUS,2f2,,Moskva (RUS) (i),12 FEB 2018,1140
38,8:57.07,,Simona VRZALOVÁ,07 APR 1988,CZE,9,,"Atletická hala, Ostrava (CZE) (i)",25 JAN 2018,1138
39,8:57.15,,Yelena SEDOVA,01 MAR 1990,RUS,3f2,,Moskva (RUS) (i),12 FEB 2018,1137
40,8:58.31,,Linn NILSSON,15 OCT 1990,SWE,3,,Eaubonne (FRA) (i),09 FEB 2018,1133
41,8:58.42,,Sarah PAGANO,23 JUL 1991,USA,2f4,,"New York, NY (USA) (i)",27 JAN 2018,1133
42,8:58.69,,Erin FINN,19 NOV 1994,USA,1,,"Ann Arbor, MI (USA) (i)",20 JAN 2018,1132
43,9:00.67,,Luiza GEGA,05 NOV 1988,ALB,1,,Istanbul (TUR) (i),17 FEB 2018,1125
44,9:01.27,,Natalya KOLOSKOVA,19 JUL 1988,RUS,4f2,,Moskva (RUS) (i),12 FEB 2018,1123
45,9:01.53,,Olga KUNGINA,17 DEC 1986,RUS,5f2,,Moskva (RUS) (i),12 FEB 2018,1122
46,9:01.96,,Jessica HULL,22 OCT 1996,AUS,3,,"College Station, TX (USA) (i)",10 MAR 2018,1121
47,9:02.31,,Vanessa FRASER,27 JUL 1995,USA,4,,"College Station, TX (USA) (i)",10 MAR 2018,1120
48,9:02.42,,Alina REH,23 MAY 1997,GER,4,,Dortmund (GER) (i),18 FEB 2018,1119
49,9:02.64,,Rachel SCHNEIDER,18 JUL 1991,USA,1,,"Winston Salem, NC (USA) (i)",03 FEB 2018,1119
50,9:03.18,,Marta PEN FREITAS,31 JUL 1993,POR,10,,"New York, NY (USA) (i)",03 FEB 2018,1117
51,9:03.51,,Weini KELATI FREZGHI,01 DEC 1996,ERI,5,,"College Station, TX (USA) (i)",10 MAR 2018,1116
52,9:03.68,,Sharon LOKEDI,10 MAR 1994,KEN,6,,"College Station, TX (USA) (i)",10 MAR 2018,1115
53,9:03.71,,Christina ARAGON,17 JUN 1997,USA,7,,"College Station, TX (USA) (i)",10 MAR 2018,1115
54,9:03.81,,Ednah KURGAT,15 JUN 1991,USA,8,,"College Station, TX (USA) (i)",10 MAR 2018,1115
55,9:04.62,,Lilli BURDON,26 JAN 1998,NZL,9,,"College Station, TX (USA) (i)",10 MAR 2018,1112
56,9:05.23,,Danielle JONES,21 AUG 1996,USA,7,,"Reggie Lewis Center, Boston, MA (USA) (i)",10 FEB 2018,1110
57,9:05.26,,Katelyn TUOHY,18 MAR 2002,USA,1,,NY (USA) (i),06 JAN 2018,1110
58,9:07.59,,Fadwa SIDI MADANE,20 NOV 1994,MAR,5,,Eaubonne (FRA) (i),09 FEB 2018,1102
59,9:07.68,,Anna ILYINA,14 AUG 1994,RUS,2,,Novocheboksarsk (RUS) (i),14 JAN 2018,1102
60,9:07.97,,Claire PERRAUX,06 OCT 1987,FRA,6,,Eaubonne (FRA) (i),09 FEB 2018,1101
61,9:08.43,,Maitane MELERO,20 FEB 1983,ESP,1,,Valencia (ESP) (i),17 FEB 2018,1099
62,9:08.99,,Regan YEE,04 JUL 1995,CAN,1,,Windsor (CAN) (i),09 MAR 2018,1097
63,9:09.65,,Nicole TULLY,30 OCT 1986,USA,11,,"New York, NY (USA) (i)",03 FEB 2018,1095
64,9:09.80,,Weynshet ANSA,09 APR 1996,ETH,2,,Sabadell (ESP) (i),13 FEB 2018,1094
65,9:09.97,,Katrina COOGAN,15 NOV 1993,USA,9,,"Reggie Lewis Center, Boston, MA (USA) (i)",10 FEB 2018,1094
66,9:10.01,,Stephanie BROWN,04 MAR 1991,USA,2,,"Winston Salem, NC (USA) (i)",03 FEB 2018,1094
67,9:10.35,,Beatriz ÁLVAREZ,16 DEC 1994,ESP,2,,Valencia (ESP) (i),17 FEB 2018,1093
68,9:10.40,,Taylor WERNER,01 MAY 1998,USA,2,,"Ann Arbor, MI (USA) (i)",20 JAN 2018,1092
69,9:10.43,,Sarah HEALY,13 FEB 2001,IRL,1,,Abbotstown (IRL) (i),17 FEB 2018,1092
70,9:10.50,,Kaoutar FARKOUSSI,19 MAR 1996,MAR,7,,Eaubonne (FRA) (i),09 FEB 2018,1092
71,9:10.54,,Rachel JOHNSON,30 APR 1993,USA,3,,"Winston Salem, NC (USA) (i)",03 FEB 2018,1092
71,9:10.54,,Fiona O'KEEFFE,24 MAY 1998,USA,10,,"College Station, TX (USA) (i)",10 MAR 2018,1092
73,9:11.01,,Jessica DROP,07 OCT 1998,USA,2f2,,"College Station, TX (USA) (i)",24 FEB 2018,1090
74,9:11.24,,Amy CASHIN,28 JUL 1994,AUS,1f1,,"Boston, MA (USA) (i)",09 FEB 2018,1090
75,9:11.42,,Svetlana SIMAKOVA,12 JUN 1987,RUS,6f2,,Moskva (RUS) (i),12 FEB 2018,1089
76,9:11.61,,Lyudmila LEBEDEVA,23 MAY 1990,RUS,7f2,,Moskva (RUS) (i),12 FEB 2018,1088
77,9:11.68,,Volha MAZURONAK,14 APR 1989,BLR,1,,Mogilyov (BLR) (i),17 FEB 2018,1088
