Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:30.26,,Sentayehu EJIGU,28 JUN 1985,ETH,1,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1232
2,8:36.91,,Meseret DEFAR,19 NOV 1983,ETH,1,,Stockholm (SWE) (i),22 FEB 2011,1208
3,8:37.47,,Kalkidan GEZAHEGNE,08 MAY 1991,ETH,2,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1206
4,8:39.18,,Shalane FLANAGAN,08 JUL 1981,USA,2,,Stockholm (SWE) (i),22 FEB 2011,1200
5,8:39.70,,Mercy Wanjiku NJOROGE,10 JUN 1986,KEN,3,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1198
6,8:39.81,,Helen CLITHEROE,02 JAN 1974,GBR,4,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1198
7,8:41.35,,Olesya SYREVA,25 NOV 1983,RUS,1,,Moskva (RUS) (i),16 FEB 2011,1192
8,8:41.64,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,2,,Moskva (RUS) (i),16 FEB 2011,1191
9,8:43.22,,Sylwia EJDYS,15 JUL 1984,POL,2,,Karlsruhe (GER) (i),13 FEB 2011,1186
10,8:43.79,,Christin WURTH-THOMAS,11 JUL 1980,USA,1,,"Fayetteville, AR (USA) (i)",12 FEB 2011,1184
11,8:44.22,,Sara MOREIRA,17 OCT 1985,POR,3,,Karlsruhe (GER) (i),13 FEB 2011,1182
12,8:44.25,,Mekdes BEKELE,20 JAN 1987,ETH,4,,Karlsruhe (GER) (i),13 FEB 2011,1182
12,8:44.25,,Lidia CHOJECKA,25 JAN 1977,POL,3,,Stockholm (SWE) (i),22 FEB 2011,1182
14,8:49.74,,Sally KIPYEGO,19 DEC 1985,KEN,1,,"Boston, MA (USA) (i)",05 FEB 2011,1163
15,8:50.78,,Jenny SIMPSON,23 AUG 1986,USA,2,,"Boston, MA (USA) (i)",05 FEB 2011,1159
16,8:51.78,,Dolores CHECA,27 DEC 1982,ESP,7,,Stockholm (SWE) (i),22 FEB 2011,1156
17,8:52.01,,Megan WRIGHT,27 JAN 1982,CAN,3,,"Boston, MA (USA) (i)",05 FEB 2011,1155
18,8:52.12,,Yelena KOROBKINA,25 NOV 1990,RUS,3,,Moskva (RUS) (i),16 FEB 2011,1155
19,8:53.01,,Mary Teresa CULLEN,17 AUG 1982,IRL,5,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1152
20,8:56.77,,Lucy OLIVER,18 NOV 1988,NZL,1f1,,"Boston, MA (USA) (i)",11 FEB 2011,1139
21,8:56.92,,Sheila REID,02 AUG 1989,CAN,1f1,,"New York, NY (USA) (i)",29 JAN 2011,1138
22,8:57.24,,Gemma TURTLE,15 MAY 1986,GBR,2,,Sheffield (GBR) (i),12 FEB 2011,1137
23,8:58.34,,Yevgeniya ZOLOTOVA,28 APR 1983,RUS,,,Moskva (RUS) (i),19 JAN 2011,1133
24,8:58.50,,Natalya POPKOVA,21 SEP 1988,RUS,4,,Moskva (RUS) (i),16 FEB 2011,1133
25,8:59.41,,Renata PLIŚ,05 FEB 1985,POL,3,,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1130
26,8:59.60,,Siham HILALI,02 MAY 1986,MAR,6,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1129
27,9:00.37,,Layes ABDULLAYEVA,29 MAY 1991,AZE,3,,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",06 MAR 2011,1126
28,9:00.64,,Christine BARDELLE,16 AUG 1974,FRA,4,,Liévin (FRA) (i),08 FEB 2011,1126
29,9:00.70,,Fionnula BRITTON,24 SEP 1984,IRL,4,,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1125
30,9:01.25,,Ancuţa BOBOCEL,03 OCT 1987,ROU,1f1,,Bucureşti (ROU) (i),19 FEB 2011,1123
31,9:01.43,,Charlene THOMAS,06 MAY 1982,GBR,7,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1123
32,9:01.46,,Frances KOONS,02 APR 1986,USA,5,,"Boston, MA (USA) (i)",05 FEB 2011,1123
33,9:01.91,,Jackie ARESON,31 MAR 1988,USA,1,,"University Park, PA (USA) (i)",29 JAN 2011,1121
34,9:02.47,,Elizabeth MALOY,10 AUG 1985,USA,6,,"Boston, MA (USA) (i)",05 FEB 2011,1119
35,9:02.55,,Svetlana SIMAKOVA,12 JUN 1987,RUS,5,,Moskva (RUS) (i),16 FEB 2011,1119
36,9:02.63,,Fanjanteino FELIX,26 JAN 1980,FRA,6,,Liévin (FRA) (i),08 FEB 2011,1119
37,9:02.94,,Nataliya TOBIAS,22 NOV 1980,UKR,5,,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",06 MAR 2011,1118
38,9:03.39,,Emily PIDGEON,01 JUN 1989,GBR,8,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1116
39,9:03.50,,Sultan HAYDAR,23 JUN 1987,TUR,1h1,,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",05 MAR 2011,1116
40,9:03.91,,Sara HALL,15 APR 1983,USA,2,,"Albuquerque, NM (USA) (i)",26 FEB 2011,1114
41,9:04.06,,Birtukan ADAMU,29 APR 1992,ETH,7,,Liévin (FRA) (i),08 FEB 2011,1114
42,9:05.00,,Julie CULLEY,10 SEP 1981,USA,7,,"Boston, MA (USA) (i)",05 FEB 2011,1111
43,9:06.13,,Svitlana SHMIDT,20 MAR 1990,UKR,2f2,,Sumy (UKR) (i),17 FEB 2011,1107
44,9:06.85,,Laura WHITTLE,27 JUN 1985,GBR,9,,"National Indoor Arena, Birmingham (GBR) (i)",19 FEB 2011,1104
45,9:07.81,,Natalya PUCHKOVA,28 JAN 1987,RUS,6,,Moskva (RUS) (i),16 FEB 2011,1101
46,9:08.13,,Allie KIEFFER,16 SEP 1987,USA,2,,Glasgow (GBR) (i),29 JAN 2011,1100
47,9:08.17,,Alfiya MURYASOVA,03 OCT 1988,RUS,7,,Moskva (RUS) (i),16 FEB 2011,1100
48,9:08.34,,Oksana BELYAKOVA,09 SEP 1975,RUS,4,,Moskva (RUS) (i),30 JAN 2011,1099
49,9:08.92,,Roxana BÂRCĂ,22 JUN 1988,ROU,7,,Karlsruhe (GER) (i),13 FEB 2011,1097
50,9:09.20,,Paula GONZÁLEZ,02 MAY 1985,ESP,2,,Valencia (ESP) (i),19 FEB 2011,1096
51,9:10.20,,Sonia BEJARANO,02 AUG 1981,ESP,3,,Valencia (ESP) (i),19 FEB 2011,1093
52,9:10.54,,Lyubov PULYAYEVA,26 APR 1982,RUS,8,,Moskva (RUS) (i),16 FEB 2011,1092
53,9:10.64,,Bogdana MIMIĆ,09 JAN 1989,SRB,1,,"New York, NY (USA) (i)",05 MAR 2011,1092
54,9:11.09,,Anna MISHCHENKO,25 AUG 1983,UKR,3f2,,Sumy (UKR) (i),17 FEB 2011,1090
55,9:11.24,,Stephanie REILLY,23 FEB 1978,IRL,1,,"Boston, MA (USA) (i)",29 JAN 2011,1090
56,9:11.48,,Viktoriya POHORYELSKA,04 AUG 1990,UKR,4f2,,Sumy (UKR) (i),17 FEB 2011,1089
57,9:12.02,,Anna NOSENKO,01 OCT 1988,UKR,1f2,,"Blacksburg, VA (USA) (i)",26 FEB 2011,1087
58,9:12.53,,Hannah DAVIDSON,15 APR 1990,USA,2,,"New York, NY (USA) (i)",05 MAR 2011,1085
59,9:13.02,,Ulrika FLODIN,09 FEB 1975,SWE,4,,Glasgow (GBR) (i),29 JAN 2011,1084
60,9:13.51,,Pasca CHERUIYOT,27 JUL 1986,KEN,1,,"Fayetteville, AR (USA) (i)",29 JAN 2011,1082
61,9:13.71,,Jordan HASAY,21 SEP 1991,USA,1,,"College Station, TX (USA) (i)",12 MAR 2011,1081
62,9:13.78,,Olena SERDYUK,14 NOV 1981,UKR,5f2,,Sumy (UKR) (i),17 FEB 2011,1081
63,9:13.79,,Sviatlana KUDZELICH,07 MAY 1987,BLR,1,,Mogilyov (BLR) (i),12 FEB 2011,1081
64,9:13.99,,Valeriya MARA,22 FEB 1983,UKR,1f2,,Zaporozhye (UKR) (i),28 JAN 2011,1080
65,9:14.06,,Lauren BONDS,09 JUN 1988,USA,2,,"Boston, MA (USA) (i)",29 JAN 2011,1080
65,9:14.06,,Shelby GREANY,01 APR 1991,USA,2f1,,"Boston, MA (USA) (i)",11 FEB 2011,1080
67,9:14.12,,Jessica O'CONNELL,10 FEB 1989,CAN,3,,"New York, NY (USA) (i)",05 MAR 2011,1080
68,9:14.40,,Olga SKRYPAK,02 DEC 1990,UKR,6f2,,Sumy (UKR) (i),17 FEB 2011,1079
69,9:14.46,,Yuliya KUTAKH,18 AUG 1991,UKR,4f2,,Zaporozhye (UKR) (i),28 JAN 2011,1079
70,9:14.47,,Ashley HIGGINSON,17 MAR 1989,USA,2f1,,"New York, NY (USA) (i)",29 JAN 2011,1079
71,9:14.78,,Regina KASHAYEVA,17 MAY 1979,RUS,9,,Moskva (RUS) (i),16 FEB 2011,1078
72,9:15.19,,Lindsay SUNDALL,21 APR 1986,USA,3f1,,"Boston, MA (USA) (i)",11 FEB 2011,1076
73,9:15.39,,Liz COSTELLO,23 FEB 1988,USA,2,,"University Park, PA (USA) (i)",29 JAN 2011,1076
74,9:15.61,,Anna LUCHKINA,13 JAN 1986,RUS,,,Moskva (RUS) (i),19 JAN 2011,1075
75,9:15.86,,Annie KEOWN,16 NOV 1990,NZL,3f1,,"New York, NY (USA) (i)",29 JAN 2011,1074
76,9:16.01,,Lauren PENNEY,27 MAY 1990,USA,3,,"Boston, MA (USA) (i)",29 JAN 2011,1074
77,9:16.1h,,Natalya GORCHAKOVA,17 APR 1983,RUS,1,,Moskva (RUS) (i),22 JAN 2011,1073
78,9:16.84,,Oleksandra SHAFAR,05 JAN 1988,BLR,2,,Gomel (BLR) (i),20 FEB 2011,1071
79,9:17.36,,Svetlana KLIMKOVICH-KOVGAN,26 AUG 1980,BLR,2,,Mogilyov (BLR) (i),12 FEB 2011,1069
80,9:17.46,,Emma COBURN,19 OCT 1990,USA,1,,"Lincoln, NE (USA) (i)",26 FEB 2011,1069
81,9:17.81,,Sandra ERIKSSON,04 JUN 1989,FIN,1,,Helsinki (FIN) (i),20 FEB 2011,1068
82,9:18.18,,Leonora JOY-PETRINA,29 JUL 1982,NZL,4,,"Boston, MA (USA) (i)",29 JAN 2011,1066
83,9:18.45,,Nicole DIMECURIO,21 MAR 1991,USA,3,,"Fayetteville, AR (USA) (i)",26 FEB 2011,1066
84,9:18.55,,Tatyana GUDKOVA,26 MAR 1985,RUS,10,,Moskva (RUS) (i),16 FEB 2011,1065
85,9:19.01,,Paula WHITING,14 AUG 1988,NZL,2,,"Fayetteville, AR (USA) (i)",12 FEB 2011,1064
86,9:19.17,,Marharyta LUCHYNINA,29 NOV 1984,UKR,5f2,,Zaporozhye (UKR) (i),28 JAN 2011,1063
87,9:19.41,,Elizabeth POTTER,27 DEC 1991,GBR,4,,Sheffield (GBR) (i),12 FEB 2011,1062
88,9:19.44,,Stephanie GARCIA,03 MAY 1988,USA,2f2,,"Blacksburg, VA (USA) (i)",26 FEB 2011,1062
89,9:19.87,,Chelsea BLANCHARD,14 MAR 1990,USA,1,,"Bloomington, IN (USA) (i)",12 FEB 2011,1061
90,9:19.96,,Silvia WEISSTEINER,13 JUL 1979,ITA,7h1,,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",05 MAR 2011,1060
91,9:20.10,,Alison SMITH,,USA,5,,"New York, NY (USA) (i)",05 MAR 2011,1060
92,9:20.53,,Harriet SCOTT,17 JAN 1986,GBR,1,,Sheffield (GBR) (i),20 FEB 2011,1059
93,9:20.78,,Heidi ERIKSSON,27 APR 1986,FIN,2,,Helsinki (FIN) (i),20 FEB 2011,1058
94,9:21.07,,Salomé ROCHA,25 APR 1990,POR,1,,Braga (POR) (i),16 JAN 2011,1057
95,9:21.12,,Johanna RISKU-LEHTINEN,21 FEB 1979,FIN,3,,Helsinki (FIN) (i),20 FEB 2011,1057
96,9:21.14,,Marіya SHATALOVA,01 MAR 1989,UKR,6f2,,Zaporozhye (UKR) (i),28 JAN 2011,1057
97,9:21.15,,Maren ORTH,22 JUN 1990,GER,5,,Glasgow (GBR) (i),29 JAN 2011,1057
98,9:21.20,,Stephanie MARCY,25 AUG 1989,USA,7,,"College Station, TX (USA) (i)",12 MAR 2011,1056
99,9:21.34,,Kim RUCK,24 MAR 1989,USA,3f2,,"Blacksburg, VA (USA) (i)",26 FEB 2011,1056
100,9:22.13,,Erin DROMGOOLE,03 SEP 1979,USA,5f1,,"Boston, MA (USA) (i)",11 FEB 2011,1053
101,9:22.14,,Tara ERDMANN,14 JUN 1989,USA,8,,"College Station, TX (USA) (i)",12 MAR 2011,1053
102,9:22.21,,Ercília MACHADO,24 DEC 1986,POR,2,,Pombal (POR) (i),13 FEB 2011,1053
103,9:22.46,,Jillian KING,21 MAR 1990,USA,4f2,,"Blacksburg, VA (USA) (i)",26 FEB 2011,1052
104,9:22.59,,Katie FLOOD,29 FEB 1992,USA,10,,"College Station, TX (USA) (i)",12 MAR 2011,1052
105,9:22.71,,Kristina UGAROVA,22 OCT 1987,RUS,11,,Moskva (RUS) (i),16 FEB 2011,1051
106,9:22.83,,Emily MACLEOD,06 JUN 1988,USA,1,,"Lafayette, LA (USA) (i)",26 FEB 2011,1051
107,9:23.08,,Clarisse CRUZ,09 JUL 1978,POR,1,,Pombal (POR) (i),29 JAN 2011,1050
108,9:23.09,,Betsy FLOOD,24 MAR 1990,USA,2,,"Lafayette, LA (USA) (i)",26 FEB 2011,1050
109,9:23.19,,Mia BEHM,26 JAN 1990,USA,2,,"Fayetteville, AR (USA) (i)",29 JAN 2011,1050
110,9:23.21,,Lucy KENNEDY,11 JUL 1988,AUS,2,,"Lincoln, NE (USA) (i)",26 FEB 2011,1050
111,9:23.48,,Megan GOETHALS,08 JUL 1992,USA,13,,"College Station, TX (USA) (i)",12 MAR 2011,1049
112,9:23.83,,Natalya PENDYUKHOVA,09 OCT 1988,RUS,12,,Moskva (RUS) (i),16 FEB 2011,1048
113,9:23.96,,Betsy SAINA,30 JUN 1988,KEN,3,,"Lincoln, NE (USA) (i)",26 FEB 2011,1047
114,9:24.00,,Holly VAN DALEN,18 NOV 1988,NZL,1,,"Boston, MA (USA) (i)",19 FEB 2011,1047
115,9:24.09,,Micaela BONESSI,20 JUL 1980,ITA,2,,Ancona (ITA) (i),20 FEB 2011,1047
116,9:24.33,,Lotte JACOBS,11 OCT 1988,NED,1,,Apeldoorn (NED) (i),12 FEB 2011,1046
117,9:24.34,,Astrid LEUTERT,12 SEP 1987,SUI,6f2,,"Blacksburg, VA (USA) (i)",26 FEB 2011,1046
118,9:24.39,,Doroteia PEIXOTO,07 OCT 1983,POR,2,,Braga (POR) (i),16 JAN 2011,1046
119,9:24.40,,Livia BURRI,27 JAN 1987,SUI,5,,Sheffield (GBR) (i),12 FEB 2011,1046
120,9:24.41,,Jessica ENGEL,03 APR 1989,USA,4,,"Lincoln, NE (USA) (i)",26 FEB 2011,1046
121,9:24.78,,Corey CONNER,07 MAY 1990,USA,1f2,,"Boston, MA (USA) (i)",06 MAR 2011,1045
