Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:30.61,Laura MUIR,09 MAY 1993,GBR,1,,"Emirates Arena, Glasgow (GBR)",01 MAR 2019,1230
2,8:32.47,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,,Leipzig (GER),16 FEB 2019,1224
3,8:34.06,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,,"Emirates Arena, Glasgow (GBR)",01 MAR 2019,1218
4,8:38.22,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,3,,"Emirates Arena, Glasgow (GBR)",01 MAR 2019,1203
5,8:39.45,Alina REH,23 MAY 1997,GER,4,,"Emirates Arena, Glasgow (GBR)",01 MAR 2019,1199
6,8:43.36,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,1,,"Messehalle, Karlsruhe (GER)",02 FEB 2019,1185
7,8:43.72,Alina REH,23 MAY 1997,GER,2,,Leipzig (GER),16 FEB 2019,1184
8,8:43.76,Alemaz SAMUEL,05 JUL 1999,ETH,1,,"Gallur, Madrid (ESP)",08 FEB 2019,1184
9,8:43.78,Alemaz SAMUEL,05 JUL 1999,ETH,2,,"Messehalle, Karlsruhe (GER)",02 FEB 2019,1184
10,8:44.68,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,1,,"Rud, Bærum (NOR)",10 FEB 2019,1181
11,8:45.97,Alicia MONSON,13 MAY 1998,USA,1,,"New York, NY (USA)",09 FEB 2019,1176
12,8:46.27,Gudaf TSEGAY,23 JUN 1997,ETH,3,,"Messehalle, Karlsruhe (GER)",02 FEB 2019,1175
13,8:46.44,Rachel SCHNEIDER,18 JUL 1991,USA,2,,"New York, NY (USA)",09 FEB 2019,1175
14,8:46.50,Jessica O'CONNELL,10 FEB 1989,CAN,3,,"New York, NY (USA)",09 FEB 2019,1174
15,8:46.60,Aisha PRAUGHT-LEER,14 DEC 1989,JAM,4,,"New York, NY (USA)",09 FEB 2019,1174
16,8:47.40,Alina REH,23 MAY 1997,GER,4,,"Messehalle, Karlsruhe (GER)",02 FEB 2019,1171
17,8:47.59,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,2,,"Gallur, Madrid (ESP)",08 FEB 2019,1171
18,8:47.61,Maureen KOSTER,03 JUL 1992,NED,5,,"Messehalle, Karlsruhe (GER)",02 FEB 2019,1170
19,8:48.03,Laura MUIR,09 MAY 1993,GBR,1,,Birmingham (GBR),09 FEB 2019,1169
20,8:48.85,Maureen KOSTER,03 JUL 1992,NED,3,,"Gallur, Madrid (ESP)",08 FEB 2019,1166
21,8:49.92,Axumawit EMBAYE,18 OCT 1994,ETH,6,,"Messehalle, Karlsruhe (GER)",02 FEB 2019,1162
22,8:50.57,Hanna KLEIN,06 APR 1993,GER,7,,"Messehalle, Karlsruhe (GER)",02 FEB 2019,1160
23,8:50.61,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,2,,Birmingham (GBR),09 FEB 2019,1160
24,8:50.69,Gudaf TSEGAY,23 JUN 1997,ETH,4,,"Gallur, Madrid (ESP)",08 FEB 2019,1160
25,8:52.12,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,5,,"Emirates Arena, Glasgow (GBR)",01 MAR 2019,1155
26,8:52.27,Emma COBURN,19 OCT 1990,USA,5,,"New York, NY (USA)",09 FEB 2019,1154
27,8:52.79,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,1,,Ulsteinvik (NOR),25 JAN 2019,1152
28,8:53.97,Yolanda NGARAMBE,14 SEP 1991,SWE,1f1,,"Boston, MA (USA)",08 FEB 2019,1148
29,8:53.98,Tsigie GEBRESELAMA,30 SEP 2000,ETH,8,,"Messehalle, Karlsruhe (GER)",02 FEB 2019,1148
29,8:53.98,Weini KELATI FREZGHI,01 DEC 1996,ERI,6,,"New York, NY (USA)",09 FEB 2019,1148
31,8:54.08,Svetlana APLACHKINA,28 NOV 1992,RUS,1,,Moskva (RUS),13 FEB 2019,1148
32,8:54.58,Vanessa FRASER,27 JUL 1995,USA,2f1,,"Boston, MA (USA)",08 FEB 2019,1146
33,8:54.60,Alemaz SAMUEL,05 JUL 1999,ETH,1,,"Arena Birmingham, Birmingham (GBR)",16 FEB 2019,1146
34,8:54.92,Rababe ARAFI,12 JAN 1991,MAR,1,,Eaubonne (FRA),12 FEB 2019,1145
35,8:54.97,Axumawit EMBAYE,18 OCT 1994,ETH,2,,"Arena Birmingham, Birmingham (GBR)",16 FEB 2019,1145
36,8:55.03,Meskerem MAMO,13 APR 1999,ETH,3,,"Arena Birmingham, Birmingham (GBR)",16 FEB 2019,1145
37,8:55.28,Ejgayehu TAYE,10 FEB 2000,ETH,4,,"Arena Birmingham, Birmingham (GBR)",16 FEB 2019,1144
38,8:56.04,Luiza GEGA,05 NOV 1988,ALB,1,,Istanbul (TUR),16 FEB 2019,1141
39,8:56.22,Maureen KOSTER,03 JUL 1992,NED,6,,"Emirates Arena, Glasgow (GBR)",01 MAR 2019,1141
40,8:56.44,Maureen KOSTER,03 JUL 1992,NED,5,,"Arena Birmingham, Birmingham (GBR)",16 FEB 2019,1140
