Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:23.24,Dawit SEYAUM,27 JUL 1996,ETH,1,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1257
2,8:26.77,Ejgayehu TAYE,10 FEB 2000,ETH,2,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1244
3,8:31.62,Alicia MONSON,13 MAY 1998,USA,1,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1227
4,8:33.72,Weini KELATI FREZGHI,01 DEC 1996,USA,2,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1219
5,8:33.92,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,1,,"Ocean Breeze Athl. Complex, New York, NY (USA)",06 FEB 2022,1219
6,8:36.31,Mekides ABEBE,29 JAN 2001,ETH,2,,"Ocean Breeze Athl. Complex, New York, NY (USA)",06 FEB 2022,1210
7,8:37.91,Josette NORRIS,15 DEC 1995,USA,3,,"Ocean Breeze Athl. Complex, New York, NY (USA)",06 FEB 2022,1204
8,8:38.15,Fantu WORKU,29 MAR 1999,ETH,3,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1204
9,8:39.36,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1f2,,"Gilliam Indoor Track, College Station, TX (USA)",15 JAN 2022,1199
10,8:39.79,Jessica HULL,22 OCT 1996,AUS,2f2,,"Gilliam Indoor Track, College Station, TX (USA)",15 JAN 2022,1198
11,8:41.32,Ayal DAGNACHEW,18 JAN 2002,ETH,1,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA)",14 FEB 2022,1192
12,8:41.53,Ellinor PURRIER ST. PIERRE,20 FEB 1995,USA,1,,"The Podium, Spokane, WA (USA)",27 FEB 2022,1192
13,8:41.72,Nadia BATTOCLETTI,12 APR 2000,ITA,2,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA)",14 FEB 2022,1191
14,8:41.82,Lemlem HAILU,25 MAY 2001,ETH,1,,"Štark Arena, Beograd (SRB)",18 MAR 2022,1191
15,8:41.92,Beatrice CHEBET,05 MAR 2000,KEN,4,,"Arena Stade Couvert, Liévin (FRA)",17 FEB 2022,1190
16,8:41.95,Werkuha GETACHEW,07 DEC 1995,ETH,3,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA)",14 FEB 2022,1190
17,8:42.04,Ellinor PURRIER ST. PIERRE,20 FEB 1995,USA,2,,"Štark Arena, Beograd (SRB)",18 MAR 2022,1190
18,8:42.23,Ejgayehu TAYE,10 FEB 2000,ETH,3,,"Štark Arena, Beograd (SRB)",18 MAR 2022,1189
19,8:42.29,Laura GALVÁN,05 OCT 1991,MEX,3,,"Armory Track&Field Center, New York, NY (USA)",29 JAN 2022,1189
20,8:42.89,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,4,,"Štark Arena, Beograd (SRB)",18 MAR 2022,1187
21,8:43.55,Julie-Anne STAEHLI,21 DEC 1993,CAN,4,,"Ocean Breeze Athl. Complex, New York, NY (USA)",06 FEB 2022,1185
22,8:43.86,Alicia MONSON,13 MAY 1998,USA,2,,"The Podium, Spokane, WA (USA)",27 FEB 2022,1184
23,8:43.91,Tigist KETEMA,15 SEP 1998,ETH,4,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA)",14 FEB 2022,1183
24,8:44.15,Amy-Eloise MARKOVC,05 AUG 1995,GBR,5,,"Ocean Breeze Athl. Complex, New York, NY (USA)",06 FEB 2022,1183
