Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:16.60,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1281
2,8:24.85,Genzebe DIBABA,08 FEB 1991,ETH,,,"National Indoor Arena, Birmingham (GBR)",15 FEB 2014,1251
3,8:29.99,Hellen OBIRI,13 DEC 1989,KEN,2,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1233
4,8:40.75,Irene JELAGAT,10 DEC 1988,KEN,3,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1194
5,8:43.16,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,,Hangzhou (CHN),16 FEB 2014,1186
6,8:43.29,Hiwot AYALEW,06 MAR 1990,ETH,,,"National Indoor Arena, Birmingham (GBR)",15 FEB 2014,1186
7,8:43.42,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,4,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1185
8,8:43.47,Almaz AYANA,21 NOV 1991,ETH,5,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1185
9,8:45.32,Sifan HASSAN,01 JAN 1993,NED,1,,"Europahalle, Karlsruhe (GER)",01 FEB 2014,1178
10,8:46.54,Betlhem DESALEGN,13 NOV 1991,UAE,2,,Hangzhou (CHN),16 FEB 2014,1174
11,8:47.94,Senbere TEFERI,03 MAY 1995,ETH,6,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1169
12,8:48.12,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,2,,"Europahalle, Karlsruhe (GER)",01 FEB 2014,1169
13,8:48.27,Alia SAEED MOHAMMED,18 MAY 1991,UAE,7,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1168
14,8:48.35,Kim CONLEY,14 MAR 1986,USA,1,,"New York, NY (USA)",15 FEB 2014,1168
15,8:50.60,Betsy SAINA,30 JUN 1988,KEN,2,,"New York, NY (USA)",15 FEB 2014,1160
16,8:51.48,Yelena KOROBKINA,25 NOV 1990,RUS,1f2,,Moskva (RUS),17 FEB 2014,1157
17,8:51.81,Margherita MAGNANI,26 FEB 1987,ITA,3,,"New York, NY (USA)",15 FEB 2014,1156
18,8:51.91,Abbey COOPER,25 MAY 1992,USA,4,,"New York, NY (USA)",15 FEB 2014,1156
19,8:53.07,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1h2,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1152
20,8:53.31,Hellen OBIRI,13 DEC 1989,KEN,2h2,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1151
21,8:53.70,Hiwot AYALEW,06 MAR 1990,ETH,3h2,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1149
22,8:53.74,Renata PLIŚ,05 FEB 1985,POL,1,,"Topsporthal Vlaanderen, Gent (BEL)",09 FEB 2014,1149
23,8:53.87,Gabriele GRUNEWALD,25 JUN 1986,USA,5,,"New York, NY (USA)",15 FEB 2014,1149
24,8:53.95,Lucy OLIVER,18 NOV 1988,NZL,6,,"New York, NY (USA)",15 FEB 2014,1148
25,8:55.04,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1145
26,8:55.21,Lidya CHEPKURUI,23 AUG 1984,KEN,8,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1144
27,8:55.90,Yelena KOROBKINA,25 NOV 1990,RUS,1f2,,Novocheboksarsk (RUS),11 JAN 2014,1142
28,8:56.20,Kate AVERY,10 OCT 1991,GBR,7,,"New York, NY (USA)",15 FEB 2014,1141
29,8:56.43,Lidya CHEPKURUI,23 AUG 1984,KEN,2,,"Topsporthal Vlaanderen, Gent (BEL)",09 FEB 2014,1140
30,8:56.78,Alia SAEED MOHAMMED,18 MAY 1991,UAE,3,,Hangzhou (CHN),16 FEB 2014,1139
31,8:56.90,Maryam Yusuf JAMAL,16 SEP 1984,BRN,3,,"Europahalle, Karlsruhe (GER)",01 FEB 2014,1138
32,8:57.03,Natalya ARISTARKHOVA,31 OCT 1989,RUS,2f2,,Moskva (RUS),17 FEB 2014,1138
33,8:57.72,Hellen OBIRI,13 DEC 1989,KEN,2,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1136
34,8:57.80,Renata PLIŚ,05 FEB 1985,POL,4h2,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1135
35,8:57.86,Genzebe DIBABA,08 FEB 1991,ETH,1h1,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1135
36,8:57.93,Senbere TEFERI,03 MAY 1995,ETH,1,,Eaubonne (FRA),11 FEB 2014,1135
37,8:58.10,Gabriele GRUNEWALD,25 JUN 1986,USA,5h2,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1134
38,8:58.50,Sifan HASSAN,01 JAN 1993,NED,2h1,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1133
39,8:58.51,Margherita MAGNANI,26 FEB 1987,ITA,3h1,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1133
40,8:58.79,Yelena NAGOVITSYNA,07 DEC 1982,RUS,2f2,,Novocheboksarsk (RUS),11 JAN 2014,1132
41,8:58.85,Shannon ROWBURY,19 SEP 1984,USA,4h1,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1132
42,8:58.97,Irene JELAGAT,10 DEC 1988,KEN,5h1,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1131
43,8:59.16,Maryam Yusuf JAMAL,16 SEP 1984,BRN,3,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1131
44,9:00.35,Alia SAEED MOHAMMED,18 MAY 1991,UAE,6h1,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1127
45,9:00.47,Haftamnesh TESFAYE,28 APR 1994,ETH,2,,Eaubonne (FRA),11 FEB 2014,1126
46,9:00.76,Emily SISSON,12 OCT 1991,USA,1f1,,"Boston, MA (USA)",07 FEB 2014,1125
47,9:00.84,Nicole TULLY,30 OCT 1986,USA,8,,"New York, NY (USA)",15 FEB 2014,1125
48,9:00.88,Stephanie TWELL,17 AUG 1989,GBR,,,"National Indoor Arena, Birmingham (GBR)",15 FEB 2014,1125
49,9:01.09,Maren ORTH,22 JUN 1990,GER,1,,Leipzig (GER),23 FEB 2014,1124
50,9:01.35,Laura NAGEL,11 FEB 1992,NZL,2f1,,"Boston, MA (USA)",07 FEB 2014,1123
51,9:01.57,Brianna FELNAGLE,09 DEC 1986,USA,9,,"New York, NY (USA)",15 FEB 2014,1122
52,9:02.14,Kristiina MÄKI,22 SEP 1991,CZE,3,,Eaubonne (FRA),11 FEB 2014,1120
53,9:02.67,Irene JELAGAT,10 DEC 1988,KEN,4,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1119
54,9:02.79,Deborah MAIER,17 AUG 1990,USA,1,,"Winston Salem, NC (USA)",01 FEB 2014,1118
55,9:03.22,Sifan HASSAN,01 JAN 1993,NED,5,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1117
56,9:04.43,Lidya CHEPKURUI,23 AUG 1984,KEN,,,"National Indoor Arena, Birmingham (GBR)",15 FEB 2014,1113
57,9:04.52,Jessica TEBO,08 APR 1988,USA,2,,"Winston Salem, NC (USA)",01 FEB 2014,1112
58,9:04.63,Josephine MOULTRIE,19 NOV 1990,GBR,,,"National Indoor Arena, Birmingham (GBR)",15 FEB 2014,1112
59,9:04.96,Elina SUJEW,02 NOV 1990,GER,2,,Leipzig (GER),23 FEB 2014,1111
60,9:05.93,Charlene THOMAS,06 MAY 1982,GBR,1,,Sheffield (GBR),09 FEB 2014,1108
61,9:06.17,Haftamnesh TESFAYE,28 APR 1994,ETH,3,,"Topsporthal Vlaanderen, Gent (BEL)",09 FEB 2014,1107
62,9:06.27,Sofia ENNAOUI,30 AUG 1995,POL,9,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1106
63,9:06.69,Katarzyna BRONIATOWSKA,22 FEB 1990,POL,4,,"Topsporthal Vlaanderen, Gent (BEL)",09 FEB 2014,1105
64,9:06.99,Corinna HARRER,19 JAN 1991,GER,3,,Leipzig (GER),23 FEB 2014,1104
65,9:07.05,Renata PLIŚ,05 FEB 1985,POL,6,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1104
66,9:07.11,Corinna HARRER,19 JAN 1991,GER,4,,"Europahalle, Karlsruhe (GER)",01 FEB 2014,1104
67,9:07.26,Laura NAGEL,11 FEB 1992,NZL,1,,"New York, NY (USA)",22 FEB 2014,1103
68,9:07.38,Layes ABDULLAYEVA,29 MAY 1991,AZE,5,,"Europahalle, Karlsruhe (GER)",01 FEB 2014,1103
69,9:07.39,Kerri GALLAGHER,31 MAY 1989,USA,1f1,,"Boston, MA (USA)",24 JAN 2014,1103
70,9:07.53,Sofia ENNAOUI,30 AUG 1995,POL,5,,"Topsporthal Vlaanderen, Gent (BEL)",09 FEB 2014,1102
71,9:07.62,Larisa KLEYMENOVA,06 AUG 1981,RUS,1,,Belgorod (RUS),22 JAN 2014,1102
72,9:07.82,Shannon ROWBURY,19 SEP 1984,USA,7,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1101
73,9:08.18,Hannah DAVIDSON,15 APR 1990,USA,3f1,,"Boston, MA (USA)",07 FEB 2014,1100
74,9:08.77,Sviatlana KUDZELICH,07 MAY 1987,BLR,1,,Mogilyov (BLR),22 FEB 2014,1098
75,9:08.83,Mara OLSON,08 MAR 1993,USA,1,,"Bloomington, IN (USA)",24 JAN 2014,1098
76,9:08.89,Khadija SAMNAH,09 JUL 1983,MAR,4,,Eaubonne (FRA),11 FEB 2014,1098
77,9:09.02,Josephine MOULTRIE,19 NOV 1990,GBR,2,,Sheffield (GBR),09 FEB 2014,1097
78,9:09.24,Meraf BAHTA,24 JUN 1989,SWE,1,,Göteborg (SWE),22 FEB 2014,1096
79,9:09.35,Emily SISSON,12 OCT 1991,USA,2,,"New York, NY (USA)",22 FEB 2014,1096
80,9:09.37,Emily LIPARI,19 NOV 1992,USA,1,,"State College, PA (USA)",01 FEB 2014,1096
80,9:09.37,Natalya ARISTARKHOVA,31 OCT 1989,RUS,7h1,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1096
82,9:09.96,Helen CLITHEROE,02 JAN 1974,GBR,,,"National Indoor Arena, Birmingham (GBR)",15 FEB 2014,1094
83,9:10.13,Margherita MAGNANI,26 FEB 1987,ITA,8,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1093
84,9:10.20,Lucy OLIVER,18 NOV 1988,NZL,8h1,,"Ergo Arena, Sopot (POL)",07 MAR 2014,1093
85,9:10.27,Katrina COOGAN,15 NOV 1993,USA,2,,"State College, PA (USA)",01 FEB 2014,1093
86,9:10.34,Kathy KROEGER,20 JUN 1991,USA,3,,"State College, PA (USA)",01 FEB 2014,1093
87,9:10.35,Nicol TRAYNOR,06 MAY 1989,USA,4f1,,"Boston, MA (USA)",07 FEB 2014,1093
88,9:10.40,Elinor KIRK,26 APR 1989,GBR,1f3,,"Birmingham, AL (USA)",01 MAR 2014,1092
89,9:10.48,Cory Ann MCGEE,29 MAY 1992,USA,1f2,,"College Station, TX (USA)",28 FEB 2014,1092
90,9:10.54,Sara SUTHERLAND,31 JAN 1992,USA,1,,"Fayetteville, AR (USA)",01 FEB 2014,1092
91,9:10.93,Yuliya CHIZHENKO,30 AUG 1979,RUS,1,,St. Petersburg (RUS),06 JAN 2014,1091
92,9:10.99,Rosie CLARKE,17 NOV 1991,GBR,3,,Sheffield (GBR),09 FEB 2014,1090
93,9:11.01,Gulshat FAZLITDINOVA,28 AUG 1992,RUS,3f2,,Moskva (RUS),17 FEB 2014,1090
94,9:11.03,Gotytom GEBRESLASE,15 JAN 1995,ETH,1,,"Boston, MA (USA)",15 FEB 2014,1090
95,9:11.44,Jackie ARESON,31 MAR 1988,AUS,10,,"New York, NY (USA)",15 FEB 2014,1089
96,9:11.56,Dominique SCOTT,24 JUN 1992,RSA,2f2,,"College Station, TX (USA)",28 FEB 2014,1089
97,9:11.66,Hannah DAVIDSON,15 APR 1990,USA,2f1,,"Boston, MA (USA)",24 JAN 2014,1088
98,9:11.68,Emily SHEARER,,USA,1f2,,"Boston, MA (USA)",09 MAR 2014,1088
99,9:11.73,Katie MATTHEWS,19 NOV 1990,USA,1f1,,"Cambridge, MA (USA)",01 FEB 2014,1088
100,9:11.76,Gabriele GRUNEWALD,25 JUN 1986,USA,9,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1088
101,9:11.86,Mara OLSON,08 MAR 1993,USA,1,,"Bloomington, IN (USA)",13 DEC 2013,1088
102,9:12.17,Sonja ROMAN,11 MAR 1979,SLO,10,,"Globe Arena, Stockholm (SWE)",06 FEB 2014,1086
103,9:12.26,Sara HALL,15 APR 1983,USA,11,,"New York, NY (USA)",15 FEB 2014,1086
104,9:12.37,Charlotta FOUGBERG,19 JUN 1985,SWE,2,,Göteborg (SWE),22 FEB 2014,1086
105,9:12.51,Hiwot AYALEW,06 MAR 1990,ETH,10,,"Ergo Arena, Sopot (POL)",09 MAR 2014,1085
106,9:12.57,Kate VAN BUSKIRK,09 JUN 1987,CAN,12,,"New York, NY (USA)",15 FEB 2014,1085
107,9:12.63,Nuria FERNÁNDEZ,16 AUG 1976,ESP,1,,Sabadell (ESP),22 FEB 2014,1085
108,9:12.70,Giulia VIOLA,24 APR 1991,ITA,1,,Ancona (ITA),23 FEB 2014,1085
109,9:12.76,Mara OLSON,08 MAR 1993,USA,3,,"New York, NY (USA)",22 FEB 2014,1085
110,9:13.26,Yekaterina SOKOLENKO,13 SEP 1992,RUS,1,,Irkutsk (RUS),19 JAN 2014,1083
111,9:13.55,Natalya POPKOVA,21 SEP 1988,RUS,4f2,,Moskva (RUS),17 FEB 2014,1082
112,9:13.86,Addie BRACY,04 AUG 1986,USA,3,,"Winston Salem, NC (USA)",01 FEB 2014,1081
113,9:14.00,Yekaterina SOKOLENKO,13 SEP 1992,RUS,5f2,,Moskva (RUS),17 FEB 2014,1080
114,9:14.10,Elinor KIRK,26 APR 1989,GBR,1f1,,"Birmingham, AL (USA)",11 JAN 2014,1080
115,9:14.47,Abbey COOPER,25 MAY 1992,USA,1,,"Albuquerque, NM (USA)",15 MAR 2014,1079
116,9:14.58,Alla KULYATINA,09 JUN 1990,RUS,1,,Irkutsk (RUS),19 JAN 2014,1078
117,9:14.75,Victoria GERLACH,02 JUN 1994,USA,4,,"State College, PA (USA)",01 FEB 2014,1078
118,9:15.36,Emine Hatun TUNA,07 DEC 1995,TUR,1,,Istanbul (TUR),22 FEB 2014,1076
119,9:15.70,Agata STRAUSA,02 DEC 1989,LAT,3f2,,"College Station, TX (USA)",28 FEB 2014,1075
120,9:15.82,Erin FINN,19 NOV 1994,USA,1,,"Ann Arbor, MI (USA)",18 JAN 2014,1074
121,9:15.87,Laura THWEATT,17 DEC 1988,USA,1,,"Lincoln, NE (USA)",08 FEB 2014,1074
122,9:15.89,Paula GONZÁLEZ,02 MAY 1985,ESP,2,,Sabadell (ESP),22 FEB 2014,1074
123,9:15.93,Sara GALIMBERTI,12 DEC 1991,ITA,2,,Ancona (ITA),23 FEB 2014,1074
124,9:16.05,Dominique SCOTT,24 JUN 1992,RSA,2,,"Albuquerque, NM (USA)",15 MAR 2014,1073
125,9:16.18,Jillian KING,21 MAR 1990,USA,5f1,,"Boston, MA (USA)",07 FEB 2014,1073
126,9:16.33,Natalya PENDYUKHOVA,09 OCT 1988,RUS,6f2,,Moskva (RUS),17 FEB 2014,1073
127,9:16.35,Liv WESTPHAL,22 DEC 1993,FRA,3f1,,"Boston, MA (USA)",24 JAN 2014,1072
128,9:16.36,Sarah LAHTI,18 FEB 1995,SWE,3,,Göteborg (SWE),22 FEB 2014,1072
129,9:16.56,Annie LEHARDY,18 OCT 1992,USA,4,,"Winston Salem, NC (USA)",01 FEB 2014,1072
130,9:16.64,Astrid LEUTERT,12 SEP 1987,SUI,6f1,,"Boston, MA (USA)",07 FEB 2014,1072
131,9:16.72,Liv WESTPHAL,22 DEC 1993,FRA,7f1,,"Boston, MA (USA)",07 FEB 2014,1071
132,9:16.74,Emine Hatun TUNA,07 DEC 1995,TUR,1,,Istanbul (TUR),16 FEB 2014,1071
133,9:16.78,Dana GIORDANO,30 DEC 1993,USA,8f1,,"Boston, MA (USA)",07 FEB 2014,1071
134,9:16.83,Jennifer RHINES,01 JUL 1974,USA,2f1,,"Cambridge, MA (USA)",01 FEB 2014,1071
135,9:17.00,Elinor KIRK,26 APR 1989,GBR,3,,"Albuquerque, NM (USA)",15 MAR 2014,1070
136,9:17.07,Sara Louise TREACY,22 JUN 1989,IRL,4,,Sheffield (GBR),09 FEB 2014,1070
137,9:17.37,Emma BATES,08 JUL 1992,USA,4,,"Albuquerque, NM (USA)",15 MAR 2014,1069
138,9:17.38,Katrina COOGAN,15 NOV 1993,USA,5,,"Albuquerque, NM (USA)",15 MAR 2014,1069
139,9:17.58,Grace HEYMSFIELD,24 MAR 1992,USA,4f2,,"College Station, TX (USA)",28 FEB 2014,1068
140,9:17.73,Catherine BECK,25 SEP 1985,USA,9f1,,"Boston, MA (USA)",07 FEB 2014,1068
141,9:17.77,Zewdnesh AYELE,21 NOV 1993,ETH,5,,Eaubonne (FRA),11 FEB 2014,1068
142,9:17.82,Natalya LEONTYEVA,05 JUL 1987,RUS,7f2,,Moskva (RUS),17 FEB 2014,1068
143,9:17.83,Grace HEYMSFIELD,24 MAR 1992,USA,6,,"Albuquerque, NM (USA)",15 MAR 2014,1068
144,9:17.87,Aisling CUFFE,12 SEP 1993,USA,7,,"Albuquerque, NM (USA)",15 MAR 2014,1067
145,9:17.92,Natalya POPKOVA,21 SEP 1988,RUS,1,,Moskva (RUS),24 JAN 2014,1067
146,9:17.96,Sara VAUGHN,16 MAY 1986,USA,13,,"New York, NY (USA)",15 FEB 2014,1067
147,9:18.02,Kerri GALLAGHER,31 MAY 1989,USA,1f1,,"New York, NY (USA)",10 JAN 2014,1067
148,9:18.10,Özlem KAYA ALICI,20 APR 1990,TUR,2,,Istanbul (TUR),16 FEB 2014,1067
149,9:18.39,Elena GARCÍA GRIMAU,19 JUN 1986,ESP,3,,Sabadell (ESP),22 FEB 2014,1066
150,9:18.85,Colleen QUIGLEY,20 NOV 1992,USA,1f1,,"Birmingham, AL (USA)",18 JAN 2014,1064
151,9:18.88,Juliet BOTTORFF,29 JAN 1991,USA,5,,"Winston Salem, NC (USA)",01 FEB 2014,1064
152,9:19.15,Irene VAN LIESHOUT,01 SEP 1993,NED,1,,Apeldoorn (NED),22 FEB 2014,1063
153,9:19.21,Jamie CHEEVER,28 FEB 1987,USA,6,,"Winston Salem, NC (USA)",01 FEB 2014,1063
154,9:19.24,Natalya PUCHKOVA,28 JAN 1987,RUS,3f2,,Novocheboksarsk (RUS),11 JAN 2014,1063
154,9:19.24,Eleanor BAKER,11 DEC 1983,GBR,5,,Sheffield (GBR),09 FEB 2014,1063
156,9:19.28,Laura MÉNDEZ,06 NOV 1988,ESP,1,,Valencia (ESP),28 DEC 2013,1063
157,9:19.29,Amela TERZIĆ,02 JAN 1993,SRB,2,,Istanbul (TUR),22 FEB 2014,1063
158,9:19.42,Sarah PAGANO,23 JUL 1991,USA,5,,"State College, PA (USA)",01 FEB 2014,1062
159,9:19.61,Cristina CASANDRA,01 FEB 1977,ROU,3,,Istanbul (TUR),22 FEB 2014,1062
160,9:19.83,Rosa MORIELLO,09 JUL 1992,USA,10f1,,"Boston, MA (USA)",07 FEB 2014,1061
161,9:19.84,Diana MARTÍN,31 JUL 1990,ESP,4,,Sabadell (ESP),22 FEB 2014,1061
