Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
38,8:51.90,Yelena KOROBKINA,25 NOV 1990,RUS,1f2,,Moskva (RUS),12 FEB 2018,1156
39,8:52.49,Rosie CLARKE,17 NOV 1991,GBR,3,,Birmingham (GBR),17 FEB 2018,1154
40,8:53.09,Lauren PAQUETTE,27 JUN 1986,USA,1f4,,"New York, NY (USA)",27 JAN 2018,1151
41,8:53.36,Karissa SCHWEIZER,04 MAY 1996,USA,1,,"College Station, TX (USA)",10 MAR 2018,1151
42,8:53.63,Sofia ENNAOUI,30 AUG 1995,POL,6,,Ostrava (CZE),25 JAN 2018,1150
43,8:53.97,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,7,,Ostrava (CZE),25 JAN 2018,1148
44,8:54.08,Emily LIPARI,19 NOV 1992,USA,6,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1148
44,8:54.08,Gesa Felicitas KRAUSE,03 AUG 1992,GER,2,,Dortmund (GER),18 FEB 2018,1148
46,8:54.35,Allie OSTRANDER,24 DEC 1996,USA,2,,"College Station, TX (USA)",10 MAR 2018,1147
47,8:54.56,Margherita MAGNANI,26 FEB 1987,ITA,8,,Ostrava (CZE),25 JAN 2018,1146
48,8:55.03,Yelena KOROBKINA,25 NOV 1990,RUS,1,,Novocheboksarsk (RUS),14 JAN 2018,1145
49,8:55.10,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,1f1,,Glasgow (GBR),07 JAN 2018,1145
50,8:55.68,Ellinor PURRIER,20 FEB 1995,USA,1f1,,"Boston, MA (USA)",02 DEC 2017,1143
51,8:56.29,Caterina GRANZ,14 MAR 1994,GER,3,,Dortmund (GER),18 FEB 2018,1140
52,8:56.34,Yekaterina IVONINA,14 JUN 1994,RUS,2f2,,Moskva (RUS),12 FEB 2018,1140
53,8:56.62,Katie MACKEY,12 NOV 1987,USA,8,,"Arena Birmingham, Birmingham (GBR)",01 MAR 2018,1139
54,8:57.07,Simona VRZALOVÁ,07 APR 1988,CZE,9,,Ostrava (CZE),25 JAN 2018,1138
55,8:57.15,Yelena SEDOVA,01 MAR 1990,RUS,3f2,,Moskva (RUS),12 FEB 2018,1137
56,8:57.33,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,1,,Eaubonne (FRA),09 FEB 2018,1137
57,8:57.53,Sofia ENNAOUI,30 AUG 1995,POL,2,,Eaubonne (FRA),09 FEB 2018,1136
58,8:58.31,Linn NILSSON,15 OCT 1990,SWE,3,,Eaubonne (FRA),09 FEB 2018,1133
59,8:58.42,Sarah PAGANO,23 JUL 1991,USA,2f4,,"New York, NY (USA)",27 JAN 2018,1133
60,8:58.69,Erin FINN,19 NOV 1994,USA,1,,"Ann Arbor, MI (USA)",20 JAN 2018,1132
61,8:59.93,Dominique SCOTT,24 JUN 1992,RSA,9,,"Arena Birmingham, Birmingham (GBR)",01 MAR 2018,1128
62,9:00.08,Shelby HOULIHAN,08 FEB 1993,USA,1,,"Albuquerque, NM (USA)",17 FEB 2018,1127
63,9:00.56,Karissa SCHWEIZER,04 MAY 1996,USA,1f2,,"College Station, TX (USA)",24 FEB 2018,1126
64,9:00.67,Luiza GEGA,05 NOV 1988,ALB,1,,Istanbul (TUR),17 FEB 2018,1125
65,9:01.27,Natalya KOLOSKOVA,19 JUL 1988,RUS,4f2,,Moskva (RUS),12 FEB 2018,1123
66,9:01.32,Eilish MCCOLGAN,25 NOV 1990,GBR,10,,"Arena Birmingham, Birmingham (GBR)",01 MAR 2018,1123
67,9:01.53,Olga KUNGINA,17 DEC 1986,RUS,5f2,,Moskva (RUS),12 FEB 2018,1122
68,9:01.68,Katie MACKEY,12 NOV 1987,USA,2,,"Albuquerque, NM (USA)",17 FEB 2018,1122
69,9:01.72,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,4,,Birmingham (GBR),17 FEB 2018,1122
70,9:01.85,Emma COBURN,19 OCT 1990,USA,3,,"Albuquerque, NM (USA)",17 FEB 2018,1121
71,9:01.96,Jessica HULL,22 OCT 1996,AUS,3,,"College Station, TX (USA)",10 MAR 2018,1121
72,9:02.31,Vanessa FRASER,27 JUL 1995,USA,4,,"College Station, TX (USA)",10 MAR 2018,1120
73,9:02.42,Alina REH,23 MAY 1997,GER,4,,Dortmund (GER),18 FEB 2018,1119
74,9:02.64,Rachel SCHNEIDER,18 JUL 1991,USA,1,,"Winston Salem, NC (USA)",03 FEB 2018,1119
75,9:03.03,Heather MACLEAN,31 AUG 1995,USA,2f1,,"Boston, MA (USA)",02 DEC 2017,1117
76,9:03.18,Marta PEN FREITAS,31 JUL 1993,POR,10,,"New York, NY (USA)",03 FEB 2018,1117
77,9:03.51,Weini KELATI FREZGHI,01 DEC 1996,ERI,5,,"College Station, TX (USA)",10 MAR 2018,1116
78,9:03.68,Sharon LOKEDI,10 MAR 1994,KEN,6,,"College Station, TX (USA)",10 MAR 2018,1115
79,9:03.71,Christina ARAGON,17 JUN 1997,USA,7,,"College Station, TX (USA)",10 MAR 2018,1115
80,9:03.81,Ednah KURGAT,15 JUN 1991,USA,8,,"College Station, TX (USA)",10 MAR 2018,1115
81,9:03.91,Geneviève LALONDE,05 SEP 1991,CAN,11,,"Arena Birmingham, Birmingham (GBR)",01 MAR 2018,1114
82,9:04.62,Lilli BURDON,26 JAN 1998,NZL,9,,"College Station, TX (USA)",10 MAR 2018,1112
83,9:05.10,Millie PALADINO,18 OCT 1995,USA,3f1,,"Boston, MA (USA)",02 DEC 2017,1110
84,9:05.23,Danielle JONES,21 AUG 1996,USA,7,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1110
85,9:05.26,Katelyn TUOHY,18 MAR 2002,USA,1,,NY (USA),06 JAN 2018,1110
86,9:05.27,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,4,,Eaubonne (FRA),09 FEB 2018,1110
87,9:05.94,Meraf BAHTA,24 JUN 1989,SWE,12,,"Arena Birmingham, Birmingham (GBR)",01 MAR 2018,1107
88,9:07.59,Fadwa SIDI MADANE,20 NOV 1994,MAR,5,,Eaubonne (FRA),09 FEB 2018,1102
89,9:07.68,Anna ILYINA,14 AUG 1994,RUS,2,,Novocheboksarsk (RUS),14 JAN 2018,1102
90,9:07.97,Claire PERRAUX,06 OCT 1987,FRA,6,,Eaubonne (FRA),09 FEB 2018,1101
91,9:08.43,Maitane MELERO,20 FEB 1983,ESP,1,,Valencia (ESP),17 FEB 2018,1099
92,9:08.99,Regan YEE,04 JUL 1995,CAN,1,,Windsor (CAN),09 MAR 2018,1097
93,9:09.65,Nicole TULLY,30 OCT 1986,USA,11,,"New York, NY (USA)",03 FEB 2018,1095
94,9:09.80,Weynshet ANSA,09 APR 1996,ETH,2,,Sabadell (ESP),13 FEB 2018,1094
95,9:09.81,Sarah PAGANO,23 JUL 1991,USA,8,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1094
96,9:09.97,Katrina COOGAN,15 NOV 1993,USA,9,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1094
97,9:10.01,Stephanie BROWN,04 MAR 1991,USA,2,,"Winston Salem, NC (USA)",03 FEB 2018,1094
98,9:10.35,Beatriz ÁLVAREZ,16 DEC 1994,ESP,2,,Valencia (ESP),17 FEB 2018,1093
99,9:10.40,Taylor WERNER,01 MAY 1998,USA,2,,"Ann Arbor, MI (USA)",20 JAN 2018,1092
100,9:10.43,Sarah HEALY,13 FEB 2001,IRL,1,,Abbotstown (IRL),17 FEB 2018,1092
101,9:10.50,Kaoutar FARKOUSSI,19 MAR 1996,MAR,7,,Eaubonne (FRA),09 FEB 2018,1092
102,9:10.54,Rachel JOHNSON,30 APR 1993,USA,3,,"Winston Salem, NC (USA)",03 FEB 2018,1092
102,9:10.54,Fiona O'KEEFFE,24 MAY 1998,USA,10,,"College Station, TX (USA)",10 MAR 2018,1092
104,9:10.55,Mel LAWRENCE,29 AUG 1989,USA,4,,"Albuquerque, NM (USA)",17 FEB 2018,1092
105,9:11.01,Jessica DROP,07 OCT 1998,USA,2f2,,"College Station, TX (USA)",24 FEB 2018,1090
106,9:11.03,Jessica HULL,22 OCT 1996,AUS,3f4,,"New York, NY (USA)",27 JAN 2018,1090
107,9:11.24,Amy CASHIN,28 JUL 1994,AUS,1f1,,"Boston, MA (USA)",09 FEB 2018,1090
108,9:11.42,Svetlana SIMAKOVA,12 JUN 1987,RUS,6f2,,Moskva (RUS),12 FEB 2018,1089
109,9:11.61,Lyudmila LEBEDEVA,23 MAY 1990,RUS,7f2,,Moskva (RUS),12 FEB 2018,1088
110,9:11.68,Volha MAZURONAK,14 APR 1989,BLR,1,,Mogilyov (BLR),17 FEB 2018,1088
111,9:11.85,Lyudmila LEBEDEVA,23 MAY 1990,RUS,3,,Novocheboksarsk (RUS),14 JAN 2018,1088
112,9:11.95,Elly HENES,13 OCT 1998,USA,4,,"Winston Salem, NC (USA)",03 FEB 2018,1087
113,9:11.99,Savannah CARNAHAN,,USA,5,,"Winston Salem, NC (USA)",03 FEB 2018,1087
114,9:12.07,Kathryn LAZARCHICK,27 OCT 1994,USA,2f1,,"Boston, MA (USA)",09 FEB 2018,1087
115,9:12.18,Morgan ILSE,,USA,6,,"Winston Salem, NC (USA)",03 FEB 2018,1086
116,9:12.25,Anna ILYINA,14 AUG 1994,RUS,8f2,,Moskva (RUS),12 FEB 2018,1086
117,9:12.53,Sasha GOLLISH,27 DEC 1981,CAN,2,,Windsor (CAN),09 MAR 2018,1085
118,9:12.61,Caroline ALCORTA,27 MAY 1996,USA,7,,"Winston Salem, NC (USA)",03 FEB 2018,1085
119,9:12.73,Paige STONER,31 JAN 1996,USA,4f4,,"New York, NY (USA)",27 JAN 2018,1085
120,9:13.37,Michelle SIKES,27 FEB 1985,USA,3f1,,"Boston, MA (USA)",09 FEB 2018,1082
121,9:13.40,Weini KELATI FREZGHI,01 DEC 1996,ERI,1,,"Albuquerque, NM (USA)",24 FEB 2018,1082
122,9:13.44,Camilla RICHARDSSON,14 SEP 1993,FIN,1,,Uppsala (SWE),11 FEB 2018,1082
123,9:13.54,Katie SNOWDEN,09 MAR 1994,GBR,2f1,,Glasgow (GBR),07 JAN 2018,1082
124,9:13.80,Irene SÁNCHEZ-ESCRIBANO,25 AUG 1992,ESP,3,,Valencia (ESP),17 FEB 2018,1081
125,9:13.91,Faye FULLERTON,31 MAY 1984,GBR,5,,Birmingham (GBR),17 FEB 2018,1081
126,9:14.12,Sara MOREIRA,17 OCT 1985,POR,1,,Pombal (POR),18 FEB 2018,1080
127,9:14.27,Amy DAVIS,15 FEB 1997,USA,5f4,,"New York, NY (USA)",27 JAN 2018,1079
128,9:14.38,Haley MEIER,06 DEC 1994,USA,1f2,,"Ann Arbor, MI (USA)",03 FEB 2018,1079
129,9:14.43,Elodie NORMAND,06 OCT 1988,FRA,8,,Eaubonne (FRA),09 FEB 2018,1079
129,9:14.43,Alla KULYATINA,09 JUN 1990,RUS,9f2,,Moskva (RUS),12 FEB 2018,1079
131,9:14.58,Maitane MELERO,20 FEB 1983,ESP,6,,"Gallur, Madrid (ESP)",08 FEB 2018,1078
132,9:15.03,Roxana BÂRCĂ,22 JUN 1988,ROU,1,,Bucureşti (ROU),04 FEB 2018,1077
133,9:15.19,Marielle HALL,28 JAN 1992,USA,5,,"Albuquerque, NM (USA)",17 FEB 2018,1076
134,9:15.21,Maitane MELERO,20 FEB 1983,ESP,1,,Valencia (ESP),27 JAN 2018,1076
135,9:15.22,Claire PERRAUX,06 OCT 1987,FRA,1,,Liévin (FRA),17 FEB 2018,1076
136,9:15.51,Camilla RICHARDSSON,14 SEP 1993,FIN,1,,Jyväskylä (FIN),03 FEB 2018,1075
137,9:15.60,Svetlana SIMAKOVA,12 JUN 1987,RUS,1,,Moskva (RUS),25 JAN 2018,1075
138,9:15.76,Jana SUSSMANN,12 OCT 1990,GER,5,,Dortmund (GER),18 FEB 2018,1074
139,9:15.86,Emma MITCHELL,02 SEP 1993,IRL,1,,Athlone (IRL),09 FEB 2018,1074
140,9:15.90,Margherita MAGNANI,26 FEB 1987,ITA,1,,Ancona (ITA),18 FEB 2018,1074
141,9:16.19,Yelena NAGOVITSYNA,07 DEC 1982,RUS,10f2,,Moskva (RUS),12 FEB 2018,1073
142,9:16.26,Shannon MURDOCK,,USA,4f1,,"Boston, MA (USA)",02 DEC 2017,1073
143,9:16.44,Sara MOREIRA,17 OCT 1985,POR,1f2,,Pombal (POR),11 FEB 2018,1072
144,9:16.48,Valeriia ZHANDAROVA,17 MAR 1994,GEO,2,,Istanbul (TUR),17 FEB 2018,1072
145,9:16.80,Carolina ROBLES,04 DEC 1991,ESP,4,,Valencia (ESP),17 FEB 2018,1071
146,9:16.89,Allie OSTRANDER,24 DEC 1996,USA,2,,"Albuquerque, NM (USA)",24 FEB 2018,1071
147,9:17.02,Courtney HUFSMITH,24 OCT 1998,CAN,3,,Windsor (CAN),09 MAR 2018,1070
148,9:17.07,Nicole SIFUENTES,30 JUN 1986,CAN,1,,"Ann Arbor, MI (USA)",16 FEB 2018,1070
149,9:17.11,Melissa JONES,1992,CAN,4,,Windsor (CAN),09 MAR 2018,1070
150,9:17.15,Rosie DONEGAN,01 JUL 1993,AUS,1f1,,"Boston, MA (USA)",26 JAN 2018,1070
151,9:17.60,Jessica DROP,07 OCT 1998,USA,1,,"Clemson, SC (USA)",20 JAN 2018,1068
151,9:17.60,Catarina ROCHA,10 DEC 1994,USA,2f1,,"Boston, MA (USA)",26 JAN 2018,1068
151,9:17.60,Katy KUNC,18 OCT 1995,USA,3f2,,"College Station, TX (USA)",24 FEB 2018,1068
154,9:17.62,Taylor WERNER,01 MAY 1998,USA,4f2,,"College Station, TX (USA)",24 FEB 2018,1068
155,9:17.64,Grace BARNETT,29 JUN 1995,USA,2,,"Clemson, SC (USA)",20 JAN 2018,1068
156,9:17.74,Susan TANUI,28 MAR 1987,USA,3f1,,"Boston, MA (USA)",26 JAN 2018,1068
157,9:17.94,Tatyana NEROZNAK,18 FEB 1992,KAZ,1,,Ust-Kamenogorsk (KAZ),16 JAN 2018,1067
158,9:18.19,Caroline SANG,,USA,8,,"Winston Salem, NC (USA)",03 FEB 2018,1066
159,9:18.24,Samantha NADEL,05 JUN 1994,USA,6f4,,"New York, NY (USA)",27 JAN 2018,1066
160,9:18.45,Camilla RICHARDSSON,14 SEP 1993,FIN,1,,Helsinki (FIN),18 FEB 2018,1066
160,9:18.45,Millie PALADINO,18 OCT 1995,USA,1,,NY (USA),24 FEB 2018,1066
162,9:18.47,Katherine RECEVEUR,19 JAN 1996,USA,1f1,,"Bloomington, IN (USA)",19 JAN 2018,1065
163,9:18.53,Michelle SIKES,27 FEB 1985,USA,1,,"State College, PA (USA)",27 JAN 2018,1065
164,9:18.55,Kristina POPADICH,1996,CAN,4f1,,"Boston, MA (USA)",26 JAN 2018,1065
165,9:18.56,Emine Hatun TUNA,07 DEC 1995,TUR,1,,Istanbul (TUR),10 FEB 2018,1065
166,9:18.60,Margaret CONNELLY,,USA,5f1,,"Boston, MA (USA)",02 DEC 2017,1065
167,9:18.67,Elly HENES,13 OCT 1998,USA,1f2,,"Clemson, SC (USA)",24 FEB 2018,1065
168,9:18.77,Alicia MONSON,13 MAY 1998,USA,1f3,,"New York, NY (USA)",27 JAN 2018,1064
169,9:18.86,Abbey WHEELER,29 OCT 1998,USA,5f1,,"Boston, MA (USA)",26 JAN 2018,1064
170,9:18.88,Dorcas WASIKE,,KEN,2f2,,"Ann Arbor, MI (USA)",03 FEB 2018,1064
171,9:18.89,Katsiaryna KARNEYENKA,17 MAR 1988,BLR,2,,Mogilyov (BLR),17 FEB 2018,1064
172,9:18.99,Sarah EDWARDS,07 JUL 1998,USA,2f2,,"Clemson, SC (USA)",24 FEB 2018,1064
173,9:19.10,Paige STONER,31 JAN 1996,USA,3f2,,"Clemson, SC (USA)",24 FEB 2018,1063
174,9:19.23,Nicole HUTCHINSON,17 JUN 1997,CAN,1,,"Haverford, PA (USA)",02 DEC 2017,1063
175,9:19.26,Liv WESTPHAL,22 DEC 1993,FRA,1f1,,"Boston, MA (USA)",25 FEB 2018,1063
176,9:19.28,Megan CUNNINGHAM,01 MAR 1995,USA,2f3,,"New York, NY (USA)",27 JAN 2018,1063
177,9:19.30,Birtukan ADAMU,29 APR 1992,ETH,9,,Eaubonne (FRA),09 FEB 2018,1063
178,9:19.76,Holly REES,05 JUN 1993,GBR,6f1,,"Boston, MA (USA)",26 JAN 2018,1061
179,9:19.84,Nell CROSBY,,USA,4f1,,"Boston, MA (USA)",09 FEB 2018,1061
180,9:19.91,Ashleigh WARNER,,USA,3f3,,"New York, NY (USA)",27 JAN 2018,1061
181,9:20.01,Kerry O’FLAHERTY,15 JUL 1981,IRL,2,,Abbotstown (IRL),17 FEB 2018,1060
182,9:20.02,Charlotte TAYLOR-GREEN,02 APR 1985,GBR,3f1,,Glasgow (GBR),07 JAN 2018,1060
183,9:20.11,Kira GARRY,04 MAR 1993,USA,5f1,,"Boston, MA (USA)",09 FEB 2018,1060
184,9:20.24,Kira GARRY,04 MAR 1993,USA,7f4,,"New York, NY (USA)",27 JAN 2018,1060
184,9:20.24,Amy-Eloise NEALE,05 AUG 1995,GBR,12,,"College Station, TX (USA)",10 MAR 2018,1060
186,9:20.27,Fatma ARIK,10 SEP 1997,TUR,2,,Istanbul (TUR),10 FEB 2018,1059
187,9:20.29,Caterina GRANZ,14 MAR 1994,GER,1,,Potsdam (GER),14 JAN 2018,1059
187,9:20.29,Caroline SANG,,USA,1f3,,"Birmingham, AL (USA)",18 FEB 2018,1059
189,9:20.30,Inessa GUSAROVA,29 OCT 1995,RUS,11f2,,Moskva (RUS),12 FEB 2018,1059
190,9:20.32,Elena GARCÍA GRIMAU,19 JUN 1986,ESP,5,,Valencia (ESP),17 FEB 2018,1059
191,9:20.34,Olivia HOJ,23 JAN 1998,USA,4f3,,"New York, NY (USA)",27 JAN 2018,1059
191,9:20.34,Catarina ROCHA,10 DEC 1994,USA,6f1,,"Boston, MA (USA)",09 FEB 2018,1059
193,9:20.57,Makena MORLEY,21 NOV 1996,USA,1f1,,"Boulder, CO (USA)",03 FEB 2018,1058
194,9:20.62,Dorcas WASIKE,,KEN,4f2,,"Clemson, SC (USA)",24 FEB 2018,1058
195,9:20.74,Gulshat GAYNETDINOVA,28 AUG 1992,RUS,12f2,,Moskva (RUS),12 FEB 2018,1058
196,9:20.87,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,1,,Budapest (HUN),18 FEB 2018,1057
197,9:21.07,Erin CLARK,25 OCT 1994,USA,13,,"College Station, TX (USA)",10 MAR 2018,1057
198,9:21.08,Jessica KAMILOS,03 AUG 1993,USA,8f4,,"New York, NY (USA)",27 JAN 2018,1057
199,9:21.12,Laura YOUNG,,USA,5f3,,"New York, NY (USA)",27 JAN 2018,1057
200,9:21.20,Devin CLARK,10 JUN 1997,USA,1,,"Fayetteville, AR (USA)",27 JAN 2018,1056
201,9:21.25,Maruša MIŠMAŠ,24 OCT 1994,SLO,1,,Bratislava (SVK),28 JAN 2018,1056
202,9:21.30,Ellinor PURRIER,20 FEB 1995,USA,1,,"Boston, MA (USA)",24 FEB 2018,1056
203,9:21.32,Aubrey ROBERTS,30 JAN 1998,USA,2f1,,"Boston, MA (USA)",25 FEB 2018,1056
204,9:21.41,Erin CLARK,25 OCT 1994,USA,2f1,,"Boulder, CO (USA)",03 FEB 2018,1056
205,9:21.58,Linn SÖDERHOLM,05 MAY 1996,SWE,2,,Uppsala (SWE),11 FEB 2018,1055
206,9:21.60,Tatyana NEROZNAK,18 FEB 1992,KAZ,1,,Ust-Kamenogorsk (KAZ),11 JAN 2018,1055
206,9:21.60,Deborah SCHÖNEBORN,13 MAR 1994,GER,6,,Dortmund (GER),18 FEB 2018,1055
208,9:21.73,Courtney WAYMENT,04 AUG 1998,USA,6f3,,"New York, NY (USA)",27 JAN 2018,1055
209,9:21.74,Muriel CONEO PAREDES,15 MAR 1987,COL,3,,Sabadell (ESP),13 FEB 2018,1055
210,9:21.84,Cristina ESPEJO,13 OCT 1994,ESP,6,,Valencia (ESP),17 FEB 2018,1054
211,9:21.85,Leticia FERNÁNDEZ,16 SEP 1992,ESP,1,,Ourense (ESP),13 JAN 2018,1054
212,9:21.86,Nada Ina PAUER,11 NOV 1986,AUT,,,München (GER),27 JAN 2018,1054
213,9:21.88,Liv WESTPHAL,22 DEC 1993,FRA,7f1,,"Boston, MA (USA)",09 FEB 2018,1054
214,9:21.90,Claire BORCHERS,20 APR 1996,USA,3f2,,"Ann Arbor, MI (USA)",03 FEB 2018,1054
215,9:22.00,Lauren PAQUETTE,27 JUN 1986,USA,6,,"Albuquerque, NM (USA)",17 FEB 2018,1054
216,9:22.01,Jessy LACOURSE,05 FEB 1997,CAN,8f1,,"Boston, MA (USA)",09 FEB 2018,1054
217,9:22.08,Bridget LYONS,05 FEB 1988,USA,3f1,,"Boston, MA (USA)",25 FEB 2018,1053
218,9:22.56,Maggie ALLEN,,USA,2f1,,"Bloomington, IN (USA)",19 JAN 2018,1052
219,9:22.70,Regan YEE,04 JUL 1995,CAN,1,,Winnipeg (CAN),23 FEB 2018,1051
220,9:22.79,Brogan MACDOUGALL,15 NOV 2000,CAN,9f1,,"Boston, MA (USA)",09 FEB 2018,1051
221,9:22.88,Ulyana AVVAKUMENKOVA,21 JUN 1994,RUS,1f1,,Moskva (RUS),12 FEB 2018,1051
222,9:22.94,Tatyana NEROZNAK,18 FEB 1992,KAZ,1,,Ust-Kamenogorsk (KAZ),17 FEB 2018,1051
223,9:23.05,Nina SAVINA,21 JUL 1993,BLR,3,,Mogilyov (BLR),17 FEB 2018,1050
224,9:23.11,Nastassia IVANOVA,04 NOV 1982,BLR,4,,Mogilyov (BLR),17 FEB 2018,1050
225,9:23.22,Natalya LEONTYEVA,05 JUL 1987,RUS,13f2,,Moskva (RUS),12 FEB 2018,1050
225,9:23.22,Shannon MALONE,,USA,5f2,,"Clemson, SC (USA)",24 FEB 2018,1050
227,9:23.24,Abby HONG,,USA,1f2,,"Boston, MA (USA)",09 FEB 2018,1050
228,9:23.34,Alberte Kjær PEDERSEN,23 JUN 1998,DEN,3,,Uppsala (SWE),11 FEB 2018,1049
229,9:23.45,Annie FRISBIE,31 DEC 1996,USA,2,,"Fayetteville, AR (USA)",27 JAN 2018,1049
230,9:23.48,Carmela CARDAMA,04 DEC 1996,ESP,7f3,,"New York, NY (USA)",27 JAN 2018,1049
231,9:23.60,Victoria GERLACH,02 JUN 1994,USA,3f1,,"Boston, MA (USA)",03 FEB 2018,1048
232,9:23.70,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,13,,"Arena Birmingham, Birmingham (GBR)",01 MAR 2018,1048
233,9:23.72,Jana SUSSMANN,12 OCT 1990,GER,1,,Hamburg (GER),03 FEB 2018,1048
234,9:23.73,Emily HOSKER-THORNHILL,27 OCT 1992,GBR,1,,Sheffield (GBR),18 FEB 2018,1048
235,9:23.87,Militsa MIRCHEVA,24 MAY 1994,BUL,6f2,,"Clemson, SC (USA)",24 FEB 2018,1048
