Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:21.42,,Gabriela SZABO,14 NOV 1975,ROU,1,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1239
2,8:22.20,,Paula RADCLIFFE,17 DEC 1973,GBR,2,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1236
3,8:23.23,,Edith MASAI,04 APR 1967,KEN,3,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1232
4,8:26.14,,Berhane ADERE,23 NOV 1973,ETH,1,,Bruxelles (BEL),30 AUG 2002,1222
5,8:27.18,,Tatyana TOMASHOVA,01 JUL 1975,RUS,3,,Bruxelles (BEL),30 AUG 2002,1218
6,8:31.27,,Joanne PAVEY,20 SEP 1973,GBR,4,,Bruxelles (BEL),30 AUG 2002,1204
7,8:31.69,,Lidia CHOJECKA,25 JAN 1977,POL,5,,Bruxelles (BEL),30 AUG 2002,1202
8,8:31.94,,Elvan ABEYLEGESSE,11 SEP 1982,TUR,6,,Bruxelles (BEL),30 AUG 2002,1202
9,8:32.80,,Ayelech WORKU,12 JUN 1979,ETH,7,,Bruxelles (BEL),30 AUG 2002,1199
10,8:33.62,,Sonia O'SULLIVAN,28 NOV 1969,IRL,3,,Zürich (SUI),16 AUG 2002,1196
11,8:35.10,,Zhor EL KAMCH,15 MAR 1973,MAR,8,,Bruxelles (BEL),30 AUG 2002,1191
12,8:36.79,,Carla SACRAMENTO,10 DEC 1971,POR,2,,Birmingham (GBR) (i),17 FEB 2002,1208
13,8:37.66,,Isabella OCHICHI,28 OCT 1979,KEN,6,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1182
14,8:38.76,,Ebru KAVAKLIOGLU,14 MAR 1970,TUR,9,,Bruxelles (BEL),30 AUG 2002,1178
15,8:39.36,,Marla RUNYAN,04 JAN 1969,USA,1,,"Hayward Field, Eugene, OR (USA)",26 MAY 2002,1176
16,8:39.84,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,2,,"Parc des Sports, Annecy (FRA)",23 JUN 2002,1174
17,8:40.02,,Ines CHENONGE,01 FEB 1982,KEN,6,,Zürich (SUI),16 AUG 2002,1173
18,8:40.28,,Meseret DEFAR,19 NOV 1983,ETH,10,,Bruxelles (BEL),30 AUG 2002,1173
19,8:41.58,,Werknesh KIDANE,07 JAN 1981,ETH,8,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1168
20,8:41.86,,Tirunesh DIBABA,01 OCT 1985,ETH,11,,Bruxelles (BEL),30 AUG 2002,1167
21,8:43.18,,Courtney BABCOCK,30 JUN 1972,CAN,9,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1163
22,8:43.20,,Alesia TURAVA,06 DEC 1979,BLR,5,,"Stade de France, Paris-St-Denis (FRA)",05 JUL 2002,1163
23,8:44.07,,Leah MALOT,07 JUN 1972,KEN,6,,"Stade de France, Paris-St-Denis (FRA)",05 JUL 2002,1160
24,8:44.40,,Kayoko FUKUSHI,25 MAR 1982,JPN,7,,"Stade de France, Paris-St-Denis (FRA)",05 JUL 2002,1158
25,8:45.09,,Zahra OUAZIZ,20 DEC 1969,MAR,12,,Bruxelles (BEL),30 AUG 2002,1156
26,8:46.24,,Olga YEGOROVA,28 MAR 1972,RUS,2,,Stuttgart (GER) (i),03 FEB 2002,1175
27,8:46.92,,Liliya SHOBUKHOVA,13 NOV 1977,RUS,2,,Volgograd (RUS) (i),12 FEB 2002,1173
28,8:47.49,,Helena JAVORNIK,26 MAR 1966,SLO,4,,Stuttgart (GER) (i),03 FEB 2002,1171
29,8:47.59,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,13,,Bruxelles (BEL),30 AUG 2002,1147
30,8:47.90,,Olga NELYUBOVA,12 JUL 1964,RUS,1,,Gdansk (POL),27 JUL 2002,1146
31,8:47.93,,Marta DOMÍNGUEZ,03 NOV 1975,ESP,1,,San Sebastián (ESP),20 AUG 2002,1146
32,8:48.30,,Sentayehu EJIGU,28 JUN 1985,ETH,7,,Zürich (SUI),16 AUG 2002,1145
33,8:48.81,,Dorcus INZIKURU,02 FEB 1982,UGA,2,,San Sebastián (ESP),20 AUG 2002,1143
34,8:50.11,,Merima DENBOBA,21 AUG 1974,ETH,2,,"Stadion Juliska, Praha (CZE)",17 JUN 2002,1139
35,8:50.96,,Seloua OUAZIZ,27 JUL 1974,MAR,3,,Sheffield (GBR),30 JUN 2002,1136
36,8:52.02,,Naomi MUGO,02 JAN 1977,KEN,1,,Chania (GRE),30 JUN 2002,1132
37,8:52.06,,Susanne PUMPER,01 SEP 1970,AUT,5,,Stuttgart (GER) (i),03 FEB 2002,1155
38,8:52.35,,Priscah Jepleting CHERONO,27 JUN 1980,KEN,4,,Linz (AUT),19 AUG 2002,1131
39,8:52.47,,Inês MONTEIRO,18 MAY 1980,POR,12,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1131
40,8:52.67,,Carrie TOLLEFSON,18 JAN 1977,USA,4,,Sheffield (GBR),30 JUN 2002,1130
41,8:53.26,,Amy RUDOLPH,18 SEP 1973,USA,5,,Sheffield (GBR),30 JUN 2002,1128
42,8:54.41,,Cheri GODDARD-KENAH,26 DEC 1970,USA,7,,Sheffield (GBR),30 JUN 2002,1124
43,8:54.50,,Joan AYABEI,17 MAY 1979,KEN,2,,Gdansk (POL),27 JUL 2002,1124
44,8:54.52,,Sonja STOLIĆ,21 APR 1980,YUG,1,,Wiesbaden (GER),16 MAY 2002,1124
45,8:54.67,,Anastasiya ZUBOVA,06 AUG 1979,RUS,3,,Gdansk (POL),27 JUL 2002,1123
46,8:54.73,,Una ENGLISH,14 AUG 1970,IRL,2,,Cork (IRL),06 JUL 2002,1123
47,8:55.22,,Maria Cristina GROSU,11 NOV 1976,ROU,1,,Pireaus (GRE) (i),23 FEB 2002,1144
48,8:55.55,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1,,Troisdorf (GER),31 JUL 2002,1120
49,8:56.03,,Suzy FAVOR HAMILTON,08 AUG 1968,USA,1,,"Des Moines, IA (USA)",27 APR 2002,1119
