Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:22.54,,Hellen OBIRI,13 DEC 1989,KEN,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1235
2,8:22.92,,Agnes Jebet TIROP,23 OCT 1995,KEN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1233
2,8:22.92,,Beatrice CHEPKOECH,06 JUL 1991,KEN,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1233
4,8:24.76,,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,4,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1227
5,8:25.13,,Hyvin KIYENG,13 JAN 1992,KEN,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1225
6,8:25.23,,Gudaf TSEGAY,23 JAN 1997,ETH,6,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1225
7,8:25.70,,Karissa SCHWEIZER,04 MAY 1996,USA,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1248
8,8:26.31,,Laura WEIGHTMAN,01 JUL 1991,GBR,7,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1221
9,8:26.66,,Shelby HOULIHAN,08 FEB 1993,USA,2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1245
10,8:28.71,,Colleen QUIGLEY,20 NOV 1992,USA,3,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 FEB 2020,1237
11,8:33.42,,Tsehay GEMECHU,12 DEC 1998,ETH,8,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1196
12,8:35.78,,Lemlem HAILU,25 MAY 2001,ETH,9,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1188
13,8:36.03,,Jessica HULL,22 OCT 1996,AUS,10,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1187
14,8:37.58,,Fantu WORKU,29 MAR 1999,ETH,1,,"Messehalle, Karlsruhe (GER) (i)",31 JAN 2020,1206
15,8:39.64,,Winfred Mutile YAVI,31 DEC 1999,BRN,1,,Val-de-Reuil (FRA) (i),14 FEB 2020,1198
16,8:39.88,,Quailyne Jebiwott KIPROP,01 MAY 1999,KEN,11,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1174
17,8:40.26,,Shannon ROWBURY,19 SEP 1984,USA,1,,"McKenzie High School Track, Finn Rock, Oregon (USA)",17 JUL 2020,1173
18,8:40.88,,Eilish MCCOLGAN,25 NOV 1990,GBR,12,,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1170
19,8:41.35,,Nozomi TANAKA,04 SEP 1999,JPN,1,,"Athletics Stadium, Fukagawa (JPN)",08 JUL 2020,1169
