Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:32.88,,Gabriela SZABO,14 NOV 1975,ROU,1,,Birmingham (GBR) (i),18 FEB 2001,1222
2,8:37.48,,Olga YEGOROVA,28 MAR 1972,RUS,1,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1206
3,8:40.15,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,3,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1197
4,8:40.98,,Marta DOMÍNGUEZ,03 NOV 1975,ESP,4,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1194
5,8:41.34,,Yanmei DONG,16 FEB 1977,CHN,5,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1192
6,8:42.75,,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,6,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1187
7,8:43.38,,Gete WAMI,11 DEC 1974,ETH,2,,Erfurt (GER) (i),02 FEB 2001,1185
7,8:43.38,,Regina JACOBS,28 AUG 1963,USA,1,,"Boston, MA (USA) (i)",04 FEB 2001,1185
9,8:44.33,,Leah MALOT,07 JUN 1972,KEN,3,,Erfurt (GER) (i),02 FEB 2001,1182
10,8:44.37,,Sonia O'SULLIVAN,28 NOV 1969,IRL,7,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1182
11,8:45.36,,Hayley PARRY-TULLETT,17 FEB 1973,GBR,8,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1178
12,8:46.39,,Violeta BECLEA-SZEKELY,26 MAR 1965,ROU,2,,Birmingham (GBR) (i),18 FEB 2001,1175
13,8:46.47,,Lidia CHOJECKA,25 JAN 1977,POL,3,,Birmingham (GBR) (i),18 FEB 2001,1174
14,8:46.56,,Werknesh KIDANE,07 JAN 1981,ETH,9,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1174
15,8:47.60,,Asmae LEGHZAOUI,30 AUG 1976,MAR,10,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1170
16,8:48.33,,Amy RUDOLPH,18 SEP 1973,USA,2,,"Boston, MA (USA) (i)",04 FEB 2001,1168
17,8:48.57,,Helena JAVORNIK,26 MAR 1966,SLO,5,,Birmingham (GBR) (i),18 FEB 2001,1167
18,8:48.60,,Barak AYSEN,09 SEP 1975,TUR,6,,Birmingham (GBR) (i),18 FEB 2001,1167
19,8:49.55,,Marina BASTOS,07 JUL 1971,POR,1,,Lisboa (POR) (i),04 MAR 2001,1164
20,8:50.36,,Mariya PANTYUKOVA,14 AUG 1974,RUS,7,,Birmingham (GBR) (i),18 FEB 2001,1161
21,8:51.68,,Sarah SCHWALD,02 JAN 1973,USA,3,,"Boston, MA (USA) (i)",04 FEB 2001,1156
22,8:52.41,,Irina MIKITENKO,23 AUG 1972,GER,1,,Dortmund (GER) (i),24 FEB 2001,1154
23,8:53.41,,Fernanda RIBEIRO,23 JUN 1969,POR,2,,Lisboa (POR) (i),04 MAR 2001,1150
24,8:54.96,,Kathy BUTLER,22 OCT 1973,GBR,4,,"Boston, MA (USA) (i)",04 FEB 2001,1145
25,8:55.69,,Cheri GODDARD-KENAH,26 DEC 1970,USA,2,,"Atlanta, GA (USA) (i)",03 MAR 2001,1142
26,8:57.53,,Alla ZHILYAYEVA,05 FEB 1969,RUS,3,,Moskva (RUS) (i),16 FEB 2001,1136
27,8:57.60,,Elva DRYER,26 SEP 1971,USA,4,,"Atlanta, GA (USA) (i)",03 MAR 2001,1136
28,8:57.83,,Maria CIONCAN,19 JUN 1977,ROU,1,,Budapest (HUN) (i),03 FEB 2001,1135
29,8:59.13,,Daniela YORDANOVA,08 MAR 1976,BUL,1,,Sofia (BUL) (i),03 FEB 2001,1131
30,8:59.73,,Maria Cristina PETITE,10 MAY 1972,ESP,2,,Valencia (ESP) (i),24 FEB 2001,1129
31,8:59.99,,Elena BUHĂIANU-ANTOCI,16 JAN 1975,ROU,1,,Bucureşti (ROU) (i),25 FEB 2001,1128
32,9:00.57,,Collette LISS-DOUGLAS,29 APR 1973,USA,1,,"Indianapolis, IN (USA) (i)",10 FEB 2001,1126
33,9:00.88,,Maria Cristina GROSU,11 NOV 1976,ROU,1,,Pireaus (GRE) (i),18 FEB 2001,1125
34,9:00.90,,Margarita MARUSOVA,25 NOV 1967,RUS,4,,Moskva (RUS) (i),16 FEB 2001,1125
35,9:02.23,,Ana DIAS,15 JAN 1974,POR,2,,Espinho (POR) (i),28 JAN 2001,1120
36,9:03.39,,Chrysostomia IAKOVOU,09 APR 1971,GRE,1,,Pireaus (GRE) (i),25 FEB 2001,1116
37,9:03.96,,Patricia ARRIBAS,02 OCT 1977,ESP,3,,Zaragoza (ESP) (i),20 JAN 2001,1114
