Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:16.60,,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Globe Arena, Stockholm (SWE) (i)",06 FEB 2014,1281
2,8:29.99,,Hellen OBIRI,13 DEC 1989,KEN,2,,"Globe Arena, Stockholm (SWE) (i)",06 FEB 2014,1233
3,8:40.75,,Irene JELAGAT,10 DEC 1988,KEN,3,,"Globe Arena, Stockholm (SWE) (i)",06 FEB 2014,1194
4,8:43.16,,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,,Hangzhou (CHN) (i),16 FEB 2014,1186
5,8:43.29,,Hiwot AYALEW,06 MAR 1990,ETH,,,"National Indoor Arena, Birmingham (GBR) (i)",15 FEB 2014,1186
6,8:43.42,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,4,,"Globe Arena, Stockholm (SWE) (i)",06 FEB 2014,1185
7,8:43.47,,Almaz AYANA,21 NOV 1991,ETH,5,,"Globe Arena, Stockholm (SWE) (i)",06 FEB 2014,1185
8,8:45.32,,Sifan HASSAN,01 JAN 1993,NED,1,,"Europahalle, Karlsruhe (GER) (i)",01 FEB 2014,1178
9,8:46.54,,Betlhem DESALEGN,13 NOV 1991,UAE,2,,Hangzhou (CHN) (i),16 FEB 2014,1174
10,8:47.94,,Senbere TEFERI,03 MAY 1995,ETH,6,,"Globe Arena, Stockholm (SWE) (i)",06 FEB 2014,1169
11,8:48.27,,Alia SAEED MOHAMMED,18 MAY 1991,UAE,7,,"Globe Arena, Stockholm (SWE) (i)",06 FEB 2014,1168
12,8:48.35,,Kim CONLEY,14 MAR 1986,USA,1,,"New York, NY (USA) (i)",15 FEB 2014,1168
13,8:50.60,,Betsy SAINA,30 JUN 1988,KEN,2,,"New York, NY (USA) (i)",15 FEB 2014,1160
14,8:51.81,,Margherita MAGNANI,26 FEB 1987,ITA,3,,"New York, NY (USA) (i)",15 FEB 2014,1156
15,8:51.91,,Abbey COOPER,25 MAY 1992,USA,4,,"New York, NY (USA) (i)",15 FEB 2014,1156
16,8:53.74,,Renata PLIŚ,05 FEB 1985,POL,1,,"Topsporthal Vlaanderen, Gent (BEL) (i)",09 FEB 2014,1149
17,8:53.87,,Gabriele GRUNEWALD,25 JUN 1986,USA,5,,"New York, NY (USA) (i)",15 FEB 2014,1149
18,8:53.95,,Lucy OLIVER,18 NOV 1988,NZL,6,,"New York, NY (USA) (i)",15 FEB 2014,1148
19,8:55.21,,Lidya CHEPKURUI,23 AUG 1984,KEN,8,,"Globe Arena, Stockholm (SWE) (i)",06 FEB 2014,1144
20,8:56.20,,Kate AVERY,10 OCT 1991,GBR,7,,"New York, NY (USA) (i)",15 FEB 2014,1141
21,8:57.03,,Natalya ARISTARKHOVA,31 OCT 1989,RUS,1f2,,Moskva (RUS) (i),17 FEB 2014,1138
