Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:22.50,,Genzebe DIBABA,08 FEB 1991,ETH,1,,Sabadell (ESP) (i),19 FEB 2016,1260
2,8:23.11,,Almaz AYANA,21 NOV 1991,ETH,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1233
3,8:24.27,,Hellen OBIRI,13 DEC 1989,KEN,1,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1228
4,8:26.36,,Mercy CHERONO,07 MAY 1991,KEN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1221
5,8:28.33,,Janet KISA,05 DEC 1992,KEN,3,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1214
6,8:28.49,,Gelete BURKA,23 JAN 1986,ETH,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1214
7,8:30.83,,Meseret DEFAR,19 NOV 1983,ETH,1,,"Reggie Lewis Center, Boston, MA (USA) (i)",14 FEB 2016,1230
8,8:31.86,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,4,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1202
9,8:34.50,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,6,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1193
10,8:37.54,,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1182
11,8:38.32,,Etenesh DIRO,10 MAY 1991,ETH,7,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1179
12,8:38.55,,Belaynesh OLJIRA,26 JUN 1990,ETH,1,,"Mestský Stadion, Ostrava (CZE)",20 MAY 2016,1179
13,8:39.47,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,4,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1175
14,8:40.80,,Haftamnesh TESFAYE,28 APR 1994,ETH,2,,"Mestský Stadion, Ostrava (CZE)",20 MAY 2016,1171
15,8:40.98,,Stephanie TWELL,17 AUG 1989,GBR,5,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1170
16,8:41.76,,Beyenu DEGEFA,12 JUL 1999,ETH,1,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUL 2016,1167
17,8:42.01,,Selah BUSIENEI,27 DEC 1991,KEN,8,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1167
18,8:43.08,,Meraf BAHTA,24 JUN 1989,SWE,9,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1163
19,8:43.27,,Eilish MCCOLGAN,25 NOV 1990,GBR,10,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1162
20,8:44.59,,Betlhem DESALEGN,13 NOV 1991,UAE,2,,Doha (QAT) (i),20 FEB 2016,1181
21,8:46.25,,Nicole SIFUENTES,30 JUN 1986,CAN,6,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1152
22,8:46.38,,Agnes Jebet TIROP,23 OCT 1995,KEN,2,,"Sports Park Mladost, Zagreb (CRO)",06 SEP 2016,1152
23,8:46.42,,Dalila ABDULKADIR,27 JUN 1998,BRN,2,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUL 2016,1151
24,8:46.58,,Katie MACKEY,12 NOV 1987,USA,7,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1151
25,8:46.65,,Dominique SCOTT,24 JUN 1992,RSA,8,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1151
26,8:46.74,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,3,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUL 2016,1150
27,8:46.88,,Susan KUIJKEN,08 JUL 1986,NED,3,,"Sports Park Mladost, Zagreb (CRO)",06 SEP 2016,1150
28,8:47.24,,Ruth JEBET,17 NOV 1996,BRN,2,,Doha (QAT) (i),20 FEB 2016,1172
29,8:47.46,,Fotyen TESFAY,17 FEB 1998,ETH,4,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUL 2016,1148
30,8:47.83,,Anna Emilie MØLLER,28 JUL 1997,DEN,5,,"Sports Park Mladost, Zagreb (CRO)",06 SEP 2016,1147
31,8:48.31,,Dera DIDA,26 OCT 1996,ETH,9,,"Stade Louis II, Monaco (MON)",15 JUL 2016,1145
32,8:48.46,,Maureen KOSTER,03 JUL 1992,NED,1,,Utrecht (NED),24 JUN 2016,1145
33,8:48.60,,Tigist GASHAW,25 DEC 1996,BRN,11,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1144
34,8:48.62,,Alia SAEED MOHAMMED,18 MAY 1991,UAE,3,,Doha (QAT) (i),20 FEB 2016,1167
35,8:49.06,,Nancy CHEPKWEMOI,08 OCT 1993,KEN,1,,"Emirates Arena, Glasgow (GBR) (i)",20 FEB 2016,1165
36,8:49.07,,Sofia ENNAOUI,30 AUG 1995,POL,2,,"Emirates Arena, Glasgow (GBR) (i)",20 FEB 2016,1165
37,8:49.43,,Gesa Felicitas KRAUSE,03 AUG 1992,GER,4,,"Emirates Arena, Glasgow (GBR) (i)",20 FEB 2016,1164
38,8:50.75,,Renata PLIŚ,05 FEB 1985,POL,6,,"Emirates Arena, Glasgow (GBR) (i)",20 FEB 2016,1160
39,8:50.97,,Sarah LAHTI,18 FEB 1995,SWE,2,,Utrecht (NED),24 JUN 2016,1136
40,8:51.00,,Mimi BELETE,09 JUN 1988,BRN,12,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1136
41,8:52.08,,Alemitu HAWI,14 NOV 1996,ETH,3,,Göteborg (SWE),15 JUL 2016,1132
42,8:52.28,,Genevieve LACAZE,04 AUG 1989,AUS,6,,"Sports Park Mladost, Zagreb (CRO)",06 SEP 2016,1132
