Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:31.56,,Meseret DEFAR,19 NOV 1983,ETH,1,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2012,1227
2,8:34.47,,Mariem ALAOUI SELSOULI,08 APR 1984,MAR,1,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1193
3,8:35.35,,Hellen OBIRI,13 DEC 1989,KEN,2,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2012,1214
4,8:35.89,,Sally KIPYEGO,19 DEC 1985,KEN,2,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1188
5,8:36.59,,Gelete BURKA,23 JAN 1986,ETH,3,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2012,1209
6,8:38.51,,Mercy CHERONO,07 MAY 1991,KEN,1,,"Stade Louis II, Monaco (MON)",20 JUL 2012,1179
7,8:39.14,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,2,,"Stade Louis II, Monaco (MON)",20 JUL 2012,1177
8,8:39.65,,Buze DIRIBA,09 FEB 1994,ETH,3,,"Stade Louis II, Monaco (MON)",20 JUL 2012,1175
9,8:39.83,,Shannon ROWBURY,19 SEP 1984,USA,4,,"Stade Louis II, Monaco (MON)",20 JUL 2012,1174
10,8:40.01,,Azmera GEBRU,31 OCT 1995,ETH,5,,"Stade Louis II, Monaco (MON)",20 JUL 2012,1173
11,8:40.81,,Veronica WANJIRU,29 OCT 1989,KEN,6,,"Stade Louis II, Monaco (MON)",20 JUL 2012,1171
12,8:41.01,,Svitlana SHMIDT,20 MAR 1990,UKR,1f2,,Sumy (UKR) (i),18 FEB 2012,1194
13,8:41.22,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,2,,"Alexander Stadium, Birmingham (GBR)",26 AUG 2012,1169
14,8:43.20,,Emebet ANTENEH,13 JAN 1992,ETH,7,,"Stade Louis II, Monaco (MON)",20 JUL 2012,1163
