Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:22.22,,Almaz AYANA,21 NOV 1991,ETH,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",14 JUN 2015,1236
2,8:26.54,,Genzebe DIBABA,08 FEB 1991,ETH,2,,"Letzigrund, Zürich (SUI)",03 SEP 2015,1220
3,8:34.32,,Senbere TEFERI,03 MAY 1995,ETH,3,,"Letzigrund, Zürich (SUI)",03 SEP 2015,1193
4,8:34.43,,Jenny SIMPSON,23 AUG 1986,USA,4,,"Letzigrund, Zürich (SUI)",03 SEP 2015,1193
5,8:35.48,,Mercy CHERONO,07 MAY 1991,KEN,5,,"Letzigrund, Zürich (SUI)",03 SEP 2015,1189
6,8:36.90,,Irene JELAGAT,10 DEC 1988,KEN,1,,"FBK Stadium, Hengelo (NED)",24 MAY 2015,1184
7,8:38.47,,Laura MUIR,09 MAY 1993,GBR,2,,"FBK Stadium, Hengelo (NED)",24 MAY 2015,1179
8,8:38.91,,Faith KIPYEGON,10 JAN 1994,KEN,,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1177
8,8:38.91,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,6,,"Letzigrund, Zürich (SUI)",03 SEP 2015,1177
10,8:39.85,,Alemitu HAROYE,09 MAY 1995,ETH,,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1174
11,8:39.92,,Shannon ROWBURY,19 SEP 1984,USA,7,,"Letzigrund, Zürich (SUI)",03 SEP 2015,1174
12,8:41.72,,Sally KIPYEGO,19 DEC 1985,KEN,1,,"New York, NY (USA) (i)",14 FEB 2015,1191
13,8:41.93,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,8,,"Letzigrund, Zürich (SUI)",03 SEP 2015,1167
14,8:43.19,,Betsy SAINA,30 JUN 1988,KEN,2,,"New York, NY (USA) (i)",14 FEB 2015,1186
15,8:44.20,,Madeleine HEINER,15 MAY 1987,AUS,3,,"FBK Stadium, Hengelo (NED)",24 MAY 2015,1159
16,8:45.05,,Gotytom GEBRESLASE,15 JAN 1995,ETH,3,,"New York, NY (USA) (i)",14 FEB 2015,1179
17,8:45.93,,Renata PLIŚ,05 FEB 1985,POL,4,,"FBK Stadium, Hengelo (NED)",24 MAY 2015,1153
18,8:46.17,,Perine NENGAMPI,1989,KEN,5,,"FBK Stadium, Hengelo (NED)",24 MAY 2015,1152
19,8:46.61,,Habiba GHRIBI,09 APR 1984,TUN,1,,"Barclaycard Arena, Birmingham (GBR) (i)",21 FEB 2015,1174
20,8:46.83,,Sviatlana KUDZELICH,07 MAY 1987,BLR,6,,"FBK Stadium, Hengelo (NED)",24 MAY 2015,1150
21,8:47.52,,Buze DIRIBA,09 FEB 1994,ETH,1,,"Stadion Juliska, Praha (CZE)",08 JUN 2015,1148
22,8:48.03,,Irine Chepet CHEPTAI,04 FEB 1992,KEN,10,,"Letzigrund, Zürich (SUI)",03 SEP 2015,1146
23,8:48.76,,Feyne GEMEDA,28 JUN 1992,ETH,2,,"Stadion Juliska, Praha (CZE)",08 JUN 2015,1143
24,8:49.04,,Caroline CHEPKEMOI,01 MAR 1993,KEN,3,,"Stadion Juliska, Praha (CZE)",08 JUN 2015,1143
25,8:49.50,,Jip VASTENBURG,21 MAR 1994,NED,7,,"FBK Stadium, Hengelo (NED)",24 MAY 2015,1141
