Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:24.66,,Meseret DEFAR,19 NOV 1983,ETH,1,,Stockholm (SWE),25 JUL 2006,1227
2,8:25.92,,Gelete BURKA,23 JAN 1986,ETH,2,,Stockholm (SWE),25 JUL 2006,1223
3,8:27.17,,Edith MASAI,04 APR 1967,KEN,3,,Stockholm (SWE),25 JUL 2006,1218
4,8:27.86,,Liliya SHOBUKHOVA,13 NOV 1977,RUS,1,,Moskva (RUS) (i),17 FEB 2006,1240
5,8:29.00,,Olesya SYREVA,25 NOV 1983,RUS,2,,Moskva (RUS) (i),17 FEB 2006,1236
6,8:29.55,,Tirunesh DIBABA,01 OCT 1985,ETH,1,,"Crystal Palace, London (GBR)",28 JUL 2006,1210
7,8:33.17,,Berhane ADERE,23 NOV 1973,ETH,2,,"Crystal Palace, London (GBR)",28 JUL 2006,1197
8,8:35.67,,Olga KOMYAGINA,10 FEB 1974,RUS,3,,Moskva (RUS) (i),17 FEB 2006,1212
9,8:35.94,,Ejegayehu DIBABA,21 MAR 1982,ETH,3,,"Crystal Palace, London (GBR)",28 JUL 2006,1188
10,8:36.60,,Lidia CHOJECKA,25 JAN 1977,POL,4,,Stockholm (SWE),25 JUL 2006,1185
11,8:38.80,,Joanne PAVEY,20 SEP 1973,GBR,4,,"Crystal Palace, London (GBR)",28 JUL 2006,1178
12,8:38.86,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,3,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",10 SEP 2006,1177
13,8:39.29,,Ines CHENONGE,01 FEB 1982,KEN,4,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",10 SEP 2006,1176
14,8:40.00,,Isabella OCHICHI,28 OCT 1979,KEN,5,,Stockholm (SWE),25 JUL 2006,1174
15,8:40.09,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,5,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",10 SEP 2006,1173
16,8:40.55,,Priscah Jepleting CHERONO,27 JUN 1980,KEN,1,,Ostrava (CZE),30 MAY 2006,1172
17,8:40.99,,Meselech MELKAMU,19 APR 1985,ETH,2,,Ostrava (CZE),30 MAY 2006,1170
18,8:41.42,,Kara GOUCHER,09 JUL 1978,USA,3,,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1169
19,8:41.67,,Mariem ALAOUI SELSOULI,08 APR 1984,MAR,1,,Gent (BEL) (i),26 FEB 2006,1191
20,8:41.78,,Eloise WELLINGS,09 NOV 1982,AUS,4,,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1167
21,8:42.38,,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,3,,Ostrava (CZE),30 MAY 2006,1165
22,8:42.86,,Jeļena PROKOPČUKA,21 SEP 1976,LAT,7,,Stockholm (SWE),25 JUL 2006,1164
23,8:43.38,,Sentayehu EJIGU,28 JUN 1985,ETH,4,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",11 MAR 2006,1185
24,8:43.45,,Marta DOMÍNGUEZ,03 NOV 1975,ESP,1,,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1162
25,8:43.88,,Yelena ORLOVA,30 MAY 1980,RUS,2,,Gent (BEL) (i),26 FEB 2006,1183
26,8:44.13,,Tatyana PETROVA,08 APR 1983,RUS,1,,"Meteor, Zhukovskiy (RUS)",24 JUN 2006,1159
27,8:44.49,,Krisztina PAPP,17 DEC 1982,HUN,2,,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1158
28,8:44.58,,Kayoko FUKUSHI,25 MAR 1982,JPN,5,,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1158
29,8:44.63,,Carrie TOLLEFSON,18 JAN 1977,USA,7,,"Crystal Palace, London (GBR)",28 JUL 2006,1158
30,8:45.09,,Yekaterina VOLKOVA,16 FEB 1978,RUS,4,,Moskva (RUS) (i),17 FEB 2006,1179
31,8:45.97,,Jane Gakunyi WANJIKU,14 JUN 1979,KEN,2,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006,1153
32,8:46.20,,Nuria FERNÁNDEZ,16 AUG 1976,ESP,3,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006,1152
33,8:47.06,,Kimberley SMITH,19 NOV 1981,NZL,8,,"Crystal Palace, London (GBR)",28 JUL 2006,1149
34,8:47.41,,Mestawat TUFA,14 SEP 1983,ETH,4,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1148
35,8:47.99,,Souad AIT SALEM,06 JAN 1979,ALG,2,,Algiers (ALG),22 JUN 2006,1146
36,8:48.00,,Bouchra CHAABI,22 SEP 1980,MAR,4,,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1146
37,8:48.16,,Mercy Wanjiku NJOROGE,10 JUN 1986,KEN,4,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006,1146
38,8:48.45,,Daniela YORDANOVA,08 MAR 1976,BUL,1,,Sofia (BUL) (i),12 FEB 2006,1168
39,8:48.65,,Workitu AYANU,19 APR 1987,ETH,9,,Stockholm (SWE),25 JUL 2006,1144
40,8:49.39,,Eveline Nganga WAMBUI,04 APR 1986,KEN,1,,Fukuroi (JPN),14 OCT 2006,1141
41,8:50.35,,Silvia WEISSTEINER,13 JUL 1979,ITA,6,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006,1138
42,8:50.63,,Bouchra BENTHAMI-GHEZIELLE,19 MAY 1979,FRA,3,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1160
43,8:50.65,,Donna MACFARLANE,18 JUN 1977,AUS,1,,Melbourne (AUS),09 MAR 2006,1137
44,8:51.16,,Aheza KIROS,16 OCT 1985,ETH,1,,Luzern (SUI),06 JUL 2006,1135
45,8:51.57,,Blake PHILLIPS-RUSSELL,24 JUL 1975,USA,1,,"Carson, CA (USA)",21 MAY 2006,1134
46,8:51.90,,Malindi ELMORE,13 MAR 1980,CAN,7,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006,1133
47,8:52.08,,Bezunesh BEKELE,29 JAN 1983,ETH,6,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1132
48,8:52.64,,Yingzhu LIU,1989,CHN,1,,Yantai (CHN),14 OCT 2006,1130
49,8:52.77,,Yuriko KOBAYASHI,12 DEC 1988,JPN,2,,Fukuroi (JPN),14 OCT 2006,1130
50,8:53.10,,Kate MCILROY,26 AUG 1981,NZL,3,,Melbourne (AUS),09 MAR 2006,1129
51,8:53.16,,Yongli YUE,28 DEC 1988,CHN,1,,Yantai (CHN),14 OCT 2006,1129
52,8:53.9h,,Tetyana KRIVOBOK-MEZENTSEVA,17 JAN 1972,UKR,1,,Sumy (UKR) (i),21 FEB 2006,1149
53,8:54.03,,Elvan ABEYLEGESSE,11 SEP 1982,TUR,1,,Valencia (ESP),27 MAY 2006,1126
54,8:54.14,,Chutong YUE,1989,CHN,3,,Yantai (CHN),14 OCT 2006,1125
55,8:54.41,,Beatrice CHEPCHUMBA,25 NOV 1983,KEN,8,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006,1124
56,8:54.86,,Melissa ROLLISON,13 APR 1983,AUS,4,,Melbourne (AUS),09 MAR 2006,1123
57,8:54.90,,Philes ONGORI,19 JUL 1986,KEN,2,,Fukagawa (JPN),07 JUN 2006,1123
58,8:54.93,,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,2,,Cork (IRL),01 JUL 2006,1123
59,8:55.2h,,Samira MEZEGHRANE-SAAD,29 DEC 1979,FRA,1,,La Seyne-sur-Mer (FRA),15 APR 2006,1122
60,8:56.10,,Irene Kwambai KIPCHUMBA,25 OCT 1978,KEN,9,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006,1119
61,8:56.35,,Deena KASTOR,14 FEB 1973,USA,4,,Luzern (SUI),06 JUL 2006,1118
62,8:56.41,,Lucy Kabuu WANGUI,24 MAR 1984,KEN,10,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",10 SEP 2006,1118
63,8:56.45,,Yuliya VINOKUROVA,17 JUN 1972,RUS,6,,Moskva (RUS) (i),17 FEB 2006,1140
64,8:56.56,,Justyna LESMAN,06 NOV 1980,POL,6,,Ostrava (CZE),30 MAY 2006,1117
65,8:56.67,,Teyba ERKESSO,30 OCT 1982,ETH,1,,Kassel (GER),08 JUN 2006,1117
66,8:56.69,,Amy RUDOLPH,18 SEP 1973,USA,5,,Luzern (SUI),06 JUL 2006,1117
67,8:56.89,,Kayo SUGIHARA,24 FEB 1983,JPN,10,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006,1116
68,8:56.93,,Sara HALL,15 APR 1983,USA,6,,Luzern (SUI),06 JUL 2006,1116
69,8:56.97,,Dorcus INZIKURU,02 FEB 1982,UGA,11,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006,1116
70,8:57.51,,Nadezhda RAKHIMKULOVA,17 MAY 1979,RUS,7,,Moskva (RUS) (i),17 FEB 2006,1136
71,8:57.65,,Maria MCCAMBRIDGE,10 JUL 1975,IRL,4,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1136
72,8:57.91,,Wioletta FRANKIEWICZ,09 JUN 1977,POL,4,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2006,1135
73,8:58.09,,Sara SLATTERY,02 OCT 1981,USA,3,,"Carson, CA (USA)",21 MAY 2006,1112
74,8:58.42,,Victoria MITCHELL,25 APR 1982,AUS,5,,Melbourne (AUS),09 MAR 2006,1111
75,8:58.62,,Kseniya AGAFONOVA,04 MAR 1983,RUS,3,,Cork (IRL),01 JUL 2006,1110
76,8:58.64,,Helen CLITHEROE,02 JAN 1974,GBR,8,,Ostrava (CZE),30 MAY 2006,1110
77,8:58.79,,Rosa María MORATÓ,19 JUN 1979,ESP,5,,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1110
78,8:58.83,,Julie COULAUD,07 AUG 1982,FRA,5,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2006,1132
79,8:58.93,,Anna THOMPSON,11 DEC 1976,AUS,6,,Melbourne (AUS),09 MAR 2006,1109
80,8:59.67,,Yuliya CHIZHENKO,30 AUG 1979,RUS,7,,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1107
81,8:59.90,,Tetyana HOLOVCHENKO,13 FEB 1980,UKR,6,,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2006,1128
82,8:59.92,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,2,,Kassel (GER),08 JUN 2006,1106
83,8:59.98,,Nataliya TOBIAS,22 NOV 1980,UKR,7,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1106
84,8:59.99,,Anália ROSA,28 FEB 1976,POR,8,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",11 MAR 2006,1128
85,9:00.15,,Maria PROTOPAPPA,05 MAY 1973,GRE,8,,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1105
86,9:00.27,,Emebet ETAA BEDADA,11 JAN 1990,ETH,3,,Zaragoza (ESP),03 JUN 2006,1105
87,9:00.34,,Lisa CORRIGAN,02 DEC 1984,AUS,1,,Sydney (AUS),11 NOV 2006,1104
88,9:00.47,,Renee BAILLIE,25 DEC 1981,USA,5,,"Carson, CA (USA)",21 MAY 2006,1104
89,9:00.61,,Mary Teresa CULLEN,17 AUG 1982,IRL,12,,"Crystal Palace, London (GBR)",28 JUL 2006,1103
90,9:00.67,,Nastassia IVANOVA,04 NOV 1982,BLR,2,,"Stadion Rošický, Praha (CZE)",17 JUN 2006,1103
91,9:00.89,,Lauren FLESHMAN,26 SEP 1981,USA,7,,Luzern (SUI),06 JUL 2006,1103
92,9:01.01,,Ida NILSSON,08 FEB 1981,SWE,6,,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1102
93,9:01.07,,Antje MÖLDNER-SCHMIDT,13 JUN 1984,GER,2,,Liévin (FRA) (i),05 MAR 2006,1124
94,9:01.31,,Samira CHELLAH,29 DEC 1979,ALG,3,,Algiers (ALG),22 JUN 2006,1101
95,9:01.69,,Adrienne HERZOG,30 SEP 1985,NED,13,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006,1100
96,9:01.79,,Katie MCGREGOR,02 SEP 1977,USA,3,,"Boston, MA (USA) (i)",28 JAN 2006,1122
97,9:02.03,,Amy MORTIMER,16 AUG 1981,USA,6,,"Carson, CA (USA)",21 MAY 2006,1099
98,9:02.04,,Megan WRIGHT,27 JAN 1982,CAN,6,,"Boston, MA (USA) (i)",28 JAN 2006,1121
99,9:02.33,,Christin JOHANSSON,26 JAN 1978,SWE,7,,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1098
100,9:02.35,,Wude AYALEW,04 JUL 1987,ETH,9,,Ostrava (CZE),30 MAY 2006,1098
101,9:02.62,,Lijuan LIU,01 APR 1988,CHN,1,,Yantai (CHN),15 OCT 2006,1097
102,9:02.82,,Sarah SCHWALD,02 JAN 1973,USA,4,,Cork (IRL),01 JUL 2006,1096
103,9:02.85,,Belaynesh FIKADU,28 MAR 1987,ETH,1,,Benidorm (ESP),19 APR 2006,1096
104,9:02.88,,Inga ABITOVA,06 MAR 1982,RUS,4,,Birmingham (GBR),20 AUG 2006,1096
105,9:02.90,,Veronica WANJIRU,29 OCT 1989,KEN,1,,"Chaoyang Sport Center, Beijing (CHN)",19 AUG 2006,1096
106,9:03.11,,Róisín MCGETTIGAN,23 AUG 1980,IRL,7,,"Boston, MA (USA) (i)",28 JAN 2006,1117
107,9:03.42,,Kate REED,28 SEP 1982,GBR,10,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1094
108,9:03.48,,Courtney BABCOCK,30 JUN 1972,CAN,8,,"Boston, MA (USA) (i)",28 JAN 2006,1116
109,9:03.61,,Shannon ROWBURY,19 SEP 1984,USA,9,,"Carson, CA (USA)",21 MAY 2006,1093
110,9:03.89,,Andrea GROVE-MCDONOUGH,10 JUL 1973,CAN,1,,Reims (FRA),25 JUL 2006,1092
111,9:04.00,,Nancy Jepkosgei KIPROP,07 JUL 1979,KEN,2,,Benidorm (ESP),19 APR 2006,1092
112,9:04.09,,Sharon DICKIE-THOMPSON,01 AUG 1979,USA,10,,"Carson, CA (USA)",21 MAY 2006,1092
113,9:04.12,,Sonia BEJARANO,02 AUG 1981,ESP,8,,"Estadio Iberoamericano, Huelva (ESP)",20 JUN 2006,1092
114,9:04.24,,Hanane OUHADDOU,01 JAN 1982,MAR,3,,Benidorm (ESP),19 APR 2006,1091
115,9:04.29,,Amy YODER BEGLEY,11 JAN 1978,USA,11,,"Carson, CA (USA)",21 MAY 2006,1091
116,9:04.46,,Xiaofang CHEN,28 OCT 1981,CHN,1,,Beijing (CHN) (i),24 FEB 2006,1113
117,9:04.50,,Susanne WIGENE,12 FEB 1978,NOR,11,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",10 SEP 2006,1090
118,9:04.61,,Dulce María RODRÍGUEZ,14 AUG 1972,MEX,12,,"Carson, CA (USA)",21 MAY 2006,1090
119,9:04.69,,Saida EL MEHDI,21 SEP 1981,MAR,4,,Benidorm (ESP),19 APR 2006,1090
120,9:05.15,,Monica JEPKOECH,01 JAN 1983,KEN,6,,Cork (IRL),01 JUL 2006,1088
121,9:05.53,,Christine BARDELLE,16 AUG 1974,FRA,3,,Aubiére (FRA) (i),25 FEB 2006,1109
122,9:05.84,,Olga ROSSEYEVA,01 AUG 1981,RUS,8,,Moskva (RUS) (i),17 FEB 2006,1108
123,9:06.11,,Kirsten Melkevik OTTERBU,29 MAY 1970,NOR,1,,Bergen (NOR),28 JUN 2006,1085
124,9:06.26,,Maria-Elena CALLE,25 JUL 1975,ECU,1,,"Akron, OH (USA) (i)",19 FEB 2006,0
124,9:06.26,,Pauline Kiragu WANGURU,26 AUG 1980,KEN,2,,Abashiri (JPN),13 JUN 2006,1085
126,9:06.35,,Liwei SONG,16 JAN 1988,CHN,3,,"Chaoyang Sport Center, Beijing (CHN)",19 AUG 2006,1084
127,9:06.41,,Emily PLUCK,07 JUL 1990,AUS,2,,Sydney (AUS),11 NOV 2006,1084
128,9:06.55,,Rahab Watetu NDUNG'U,28 NOV 1980,KEN,3,,Abashiri (JPN),13 JUN 2006,1084
129,9:06.61,,Johanna NILSSON,27 MAR 1983,SWE,1,,"Fayetteville, AR (USA) (i)",11 MAR 2006,1105
130,9:06.74,,Jessica AUGUSTO,08 NOV 1981,POR,1,,Ponce (PUR),27 MAY 2006,1083
131,9:06.76,,Joanna ANKIER,05 AUG 1982,GBR,8,,Melbourne (AUS),09 MAR 2006,1083
132,9:06.87,,Emily PIDGEON,01 JUN 1989,GBR,2,,Twickenham (GBR),07 JUN 2006,1083
133,9:07.03,,Marina IVANOVA,30 JUN 1983,RUS,3,,"Meteor, Zhukovskiy (RUS)",24 JUN 2006,1082
134,9:07.18,,Yuan JIN,11 FEB 1988,CHN,14,,"Carson, CA (USA)",21 MAY 2006,1082
135,9:07.41,,Stephanie TWELL,17 AUG 1989,GBR,1,,Gateshead (GBR),07 JUL 2006,1081
136,9:07.52,,Faye FULLERTON,31 MAY 1984,GBR,14,,"Crystal Palace, London (GBR)",28 JUL 2006,1080
137,9:07.56,,Jellia TINEGA,10 OCT 1985,KEN,5,,Takamatsu (JPN),13 MAY 2006,1080
138,9:07.59,,Jeruto KIPTUM,12 DEC 1981,KEN,1,,Nembro (ITA),11 JUL 2006,1080
139,9:07.65,,Arianna LAMBIE,12 JUN 1985,USA,1,,"Fayetteville, AR (USA) (i)",11 FEB 2006,1102
140,9:07.69,,Olivera JEVTIĆ,24 JUL 1977,SRB,1,,Novi Sad (SRB),17 JUN 2006,1080
141,9:07.70,,Nina RILLSTONE,15 APR 1975,NZL,1,,Auckland (NZL),07 JAN 2006,1080
142,9:07.80,,Élodie OLIVARÈS,22 MAY 1976,FRA,2,,Reims (FRA),25 JUL 2006,1080
143,9:08.22,,Gladys Jerotich KIPKEMOI,15 OCT 1986,KEN,3,,Rabat (MAR),17 JUN 2006,1078
144,9:08.32,,Hanan FARHOUN,26 MAY 1974,FRA,5,,"Estadio Ciudad de Málaga, Málaga (ESP)",28 JUN 2006,1078
145,9:08.54,,Zhenzhu LI,13 DEC 1985,CHN,2,,Beijing (CHN) (i),24 FEB 2006,1099
146,9:08.77,,Nouria MÉRAH-BENIDA,19 OCT 1970,ALG,5,,Gent (BEL) (i),26 FEB 2006,1098
147,9:09.19,,Teresa MCWALTERS,15 NOV 1984,USA,1,,"Seattle, WA (USA) (i)",28 JAN 2006,0
148,9:09.21,,Yamina BOUCHAOUANTE,31 JUL 1980,FRA,1,,Aix-les-Bains (FRA),21 MAY 2006,1075
149,9:09.30,,Jennifer RHINES,01 JUL 1974,USA,10,,Luzern (SUI),06 JUL 2006,1075
150,9:09.40,,Judit PLA,02 MAY 1978,ESP,1,,Elche (ESP),08 JUL 2006,1074
151,9:09.43,,Cristina CASANDRA,01 FEB 1977,ROU,5,,Liévin (FRA) (i),05 MAR 2006,1096
152,9:09.47,,Ibtissam LAKHOUAD,07 DEC 1980,MAR,5,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1096
153,9:09.85,,Hayley YELLING,03 JAN 1974,GBR,11,,Luzern (SUI),06 JUL 2006,1073
154,9:09.89,,Aiko HIROTA,06 JAN 1990,JPN,3,,Fukuroi (JPN),14 OCT 2006,1073
