Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:31.73,,Berhane ADERE,23 NOV 1973,ETH,1,,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2003,1226
2,8:33.95,,Gabriela SZABO,14 NOV 1975,ROU,1,,Zürich (SUI),15 AUG 2003,1195
3,8:34.85,,Zhor EL KAMCH,15 MAR 1973,MAR,2,,Paris (FRA),04 JUL 2003,1191
4,8:35.50,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",01 JUL 2003,1189
5,8:36.82,,Edith MASAI,04 APR 1967,KEN,1,,"Stade Louis II, Monaco (MON)",14 SEP 2003,1185
6,8:37.55,,Sonia O'SULLIVAN,28 NOV 1969,IRL,2,,Zürich (SUI),15 AUG 2003,1182
7,8:37.89,,Joanne PAVEY,20 SEP 1973,GBR,3,,"Stade Louis II, Monaco (MON)",14 SEP 2003,1181
8,8:38.00,,Olga YEGOROVA,28 MAR 1972,RUS,4,,Paris (FRA),04 JUL 2003,1180
9,8:38.06,,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,3,,Gateshead (GBR),13 JUL 2003,1180
10,8:38.31,,Meseret DEFAR,19 NOV 1983,ETH,4,,"Stade Louis II, Monaco (MON)",14 SEP 2003,1179
11,8:39.29,,Irina MIKITENKO,23 AUG 1972,GER,3,,Zürich (SUI),15 AUG 2003,1176
12,8:39.51,,Werknesh KIDANE,07 JAN 1981,ETH,5,,Paris (FRA),04 JUL 2003,1175
13,8:40.14,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,4,,Zürich (SUI),15 AUG 2003,1173
14,8:41.14,,Marta DOMÍNGUEZ,03 NOV 1975,ESP,1,,Sevilla (ESP) (i),22 FEB 2003,1193
15,8:42.01,,Zahra OUAZIZ,20 DEC 1969,MAR,1,,Gent (BEL) (i),09 FEB 2003,1190
16,8:42.29,,Elvan ABEYLEGESSE,11 SEP 1982,TUR,1,,Izmir (TUR),11 MAY 2003,1166
17,8:44.53,,Émilie MONDOR,29 APR 1981,CAN,6,,Zürich (SUI),15 AUG 2003,1158
18,8:44.65,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1,,Bergisch Gladbach (GER),14 AUG 2003,1158
19,8:44.78,,Tatyana TOMASHOVA,01 JUL 1975,RUS,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",01 JUL 2003,1157
20,8:45.29,,Leah MALOT,07 JUN 1972,KEN,7,,Zürich (SUI),15 AUG 2003,1155
21,8:45.52,,Courtney BABCOCK,30 JUN 1972,CAN,8,,Zürich (SUI),15 AUG 2003,1155
