Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:22.65,Gudaf TSEGAY,23 JUN 1997,ETH,1,,"Gallur, Madrid (ESP)",24 FEB 2021,1259
2,8:29.28,Lemlem HAILU,25 MAY 2001,ETH,2,,"Gallur, Madrid (ESP)",24 FEB 2021,1235
3,8:31.24,Lemlem HAILU,25 MAY 2001,ETH,1,,"Arena, Toruń (POL)",17 FEB 2021,1228
4,8:31.72,Beatrice CHEPKOECH,06 JUL 1991,KEN,2,,"Arena, Toruń (POL)",17 FEB 2021,1226
5,8:32.55,Lemlem HAILU,25 MAY 2001,ETH,1,,"Arena Stade Couvert, Liévin (FRA)",09 FEB 2021,1224
6,8:33.62,Sifan HASSAN,01 JAN 1993,NED,2,,"Arena Stade Couvert, Liévin (FRA)",09 FEB 2021,1220
7,8:34.21,Beatrice CHEPKOECH,06 JUL 1991,KEN,3,,"Arena Stade Couvert, Liévin (FRA)",09 FEB 2021,1218
8,8:36.41,Ellinor PURRIER,20 FEB 1995,USA,,,"Ocean Breeze Athl. Complex, New York, NY (USA)",13 FEB 2021,1210
9,8:37.06,Beatrice CHEBET,05 MAR 2000,KEN,3,,"Gallur, Madrid (ESP)",24 FEB 2021,1207
10,8:37.84,Fantu WORKU,29 MAR 1999,ETH,4,,"Arena Stade Couvert, Liévin (FRA)",09 FEB 2021,1205
11,8:38.20,Tsigie GEBRESELAMA,30 SEP 2000,ETH,5,,"Arena Stade Couvert, Liévin (FRA)",09 FEB 2021,1203
12,8:39.19,Emma COBURN,19 OCT 1990,USA,,,"Ocean Breeze Athl. Complex, New York, NY (USA)",13 FEB 2021,1200
13,8:40.04,Fantu WORKU,29 MAR 1999,ETH,3,,"Arena, Toruń (POL)",17 FEB 2021,1197
14,8:41.98,Beatrice CHEPKOECH,06 JUL 1991,KEN,1,,"Europahalle, Karlsruhe (GER)",29 JAN 2021,1190
15,8:42.22,Fantu WORKU,29 MAR 1999,ETH,2,,"Europahalle, Karlsruhe (GER)",29 JAN 2021,1189
16,8:42.41,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,3,,"Europahalle, Karlsruhe (GER)",29 JAN 2021,1189
17,8:42.76,Beatrice CHEBET,05 MAR 2000,KEN,6,,"Arena Stade Couvert, Liévin (FRA)",09 FEB 2021,1187
18,8:44.43,Gloria KITE,10 JAN 1998,KEN,4,,"Europahalle, Karlsruhe (GER)",29 JAN 2021,1182
19,8:44.51,Gloria KITE,10 JAN 1998,KEN,7,,"Arena Stade Couvert, Liévin (FRA)",09 FEB 2021,1181
20,8:45.66,Svetlana APLACHKINA,28 NOV 1992,RUS,1,,"LFK CSKA, Moskva (RUS)",15 FEB 2021,1177
21,8:46.03,Yelena KOROBKINA,25 NOV 1990,RUS,2,,"LFK CSKA, Moskva (RUS)",15 FEB 2021,1176
22,8:46.43,Amy-Eloise MARKOVC,05 AUG 1995,GBR,1,,"Arena, Toruń (POL)",05 MAR 2021,1175
23,8:46.54,Alice FINOT,09 FEB 1991,FRA,2,,"Arena, Toruń (POL)",05 MAR 2021,1174
24,8:46.60,Verity OCKENDEN,31 AUG 1991,GBR,3,,"Arena, Toruń (POL)",05 MAR 2021,1174
25,8:47.73,Julie-Anne STAEHLI,21 DEC 1993,CAN,,,"Ocean Breeze Athl. Complex, New York, NY (USA)",13 FEB 2021,1170
26,8:48.78,Meraf BAHTA,24 JUN 1989,SWE,4,,"Arena, Toruń (POL)",05 MAR 2021,1166
27,8:48.82,Maruša MIŠMAŠ ZRIMŠEK,24 OCT 1994,SLO,5,,"Europahalle, Karlsruhe (GER)",29 JAN 2021,1166
27,8:48.82,Amelia QUIRK,18 DEC 1999,GBR,5,,"Arena, Toruń (POL)",05 MAR 2021,1166
29,8:49.13,Selamawit TEFERI,24 MAR 1994,ISR,6,,"Arena, Toruń (POL)",05 MAR 2021,1165
30,8:49.63,Maureen KOSTER,03 JUL 1992,NED,8,,"Arena Stade Couvert, Liévin (FRA)",09 FEB 2021,1163
31,8:51.09,Elena BURKARD,10 FEB 1992,GER,7,,"Arena, Toruń (POL)",05 MAR 2021,1158
32,8:51.43,Katrina COOGAN,15 NOV 1993,USA,,,"Ocean Breeze Athl. Complex, New York, NY (USA)",13 FEB 2021,1157
33,8:51.63,Verity OCKENDEN,31 AUG 1991,GBR,1,,"Sportcity Indoor Track, Manchester (GBR)",13 FEB 2021,1157
34,8:51.66,Emily LIPARI,19 NOV 1992,USA,,,"Ocean Breeze Athl. Complex, New York, NY (USA)",13 FEB 2021,1156
35,8:52.60,Verity OCKENDEN,31 AUG 1991,GBR,1h2,,"Arena, Toruń (POL)",04 MAR 2021,1153
36,8:52.76,Jip VASTENBURG,21 MAR 1994,NED,6,,"Europahalle, Karlsruhe (GER)",29 JAN 2021,1153
37,8:53.00,Alice FINOT,09 FEB 1991,FRA,9,,"Arena Stade Couvert, Liévin (FRA)",09 FEB 2021,1152
38,8:53.21,Amelia QUIRK,18 DEC 1999,GBR,2h2,,"Arena, Toruń (POL)",04 MAR 2021,1151
39,8:53.39,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,,,"Ocean Breeze Athl. Complex, New York, NY (USA)",13 FEB 2021,1150
40,8:53.90,Lucía RODRÍGUEZ,26 JUL 1998,ESP,8,,"Arena, Toruń (POL)",05 MAR 2021,1149
41,8:54.11,Amy-Eloise MARKOVC,05 AUG 1995,GBR,,,"Ocean Breeze Athl. Complex, New York, NY (USA)",13 FEB 2021,1148
42,8:54.18,Nataliya STREBKOVA,06 MAR 1995,UKR,9,,"Arena, Toruń (POL)",05 MAR 2021,1148
43,8:54.37,Hanna KLEIN,06 APR 1993,GER,1,,"Helmut-Körnig-Halle, Dortmund (GER)",21 FEB 2021,1147
44,8:54.66,Ciara MAGEEAN,12 MAR 1992,IRL,1,,"Sportcity Indoor Track, Manchester (GBR)",02 JAN 2021,1146
45,8:55.25,Gesa Felicitas KRAUSE,03 AUG 1992,GER,10,,"Arena Stade Couvert, Liévin (FRA)",09 FEB 2021,1144
46,8:55.36,Jip VASTENBURG,21 MAR 1994,NED,2,,"Sportcity Indoor Track, Manchester (GBR)",02 JAN 2021,1144
47,8:55.45,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,4,,"Arena, Toruń (POL)",17 FEB 2021,1143
48,8:55.72,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,3h2,,"Arena, Toruń (POL)",04 MAR 2021,1142
49,8:56.02,Joyce KIMELI,,KEN,1f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",27 FEB 2021,1141
50,8:56.23,Natalya KOLOSKOVA,19 JUL 1988,RUS,3,,"LFK CSKA, Moskva (RUS)",15 FEB 2021,1141
51,8:56.26,Amy-Eloise MARKOVC,05 AUG 1995,GBR,1h1,,"Arena, Toruń (POL)",04 MAR 2021,1141
52,8:56.27,Verity OCKENDEN,31 AUG 1991,GBR,1,,"Sportcity Indoor Track, Manchester (GBR)",20 FEB 2021,1140
53,8:56.55,Katie IZZO,22 DEC 1996,USA,2f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA)",27 FEB 2021,1140
54,8:56.56,Elena BURKARD,10 FEB 1992,GER,2h1,,"Arena, Toruń (POL)",04 MAR 2021,1139
55,8:56.69,Maureen KOSTER,03 JUL 1992,NED,1,,"Omnisport, Apeldoorn (NED)",21 FEB 2021,1139
56,8:56.71,Lucía RODRÍGUEZ,26 JUL 1998,ESP,4h2,,"Arena, Toruń (POL)",04 MAR 2021,1139
57,8:56.85,Meraf BAHTA,24 JUN 1989,SWE,3h1,,"Arena, Toruń (POL)",04 MAR 2021,1138
58,8:56.91,Maureen KOSTER,03 JUL 1992,NED,4h1,,"Arena, Toruń (POL)",04 MAR 2021,1138
59,8:57.01,Rachel SCHNEIDER,18 JUL 1991,USA,1,,"JDL Fast Track, Winston Salem, NC (USA)",20 FEB 2021,1138
60,8:57.26,Selamawit TEFERI,24 MAR 1994,ISR,5h1,,"Arena, Toruń (POL)",04 MAR 2021,1137
61,8:57.28,Alice FINOT,09 FEB 1991,FRA,6h1,,"Arena, Toruń (POL)",04 MAR 2021,1137
