Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:23.24,,Dawit SEYAUM,27 JUL 1996,ETH,1,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1257
2,8:24.27,,Francine NIYONSABA,05 MAY 1993,BDI,,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1228
3,8:26.77,,Ejgayehu TAYE,10 FEB 2000,ETH,2,,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1244
4,8:26.81,,Alicia MONSON,13 MAY 1998,USA,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1220
5,8:27.14,,Beatrice CHEBET,05 MAR 2000,KEN,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1218
6,8:28.28,,Sifan HASSAN,01 JAN 1993,NED,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1214
7,8:29.05,,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1212
8,8:29.95,,Elise CRANNY,09 MAY 1996,USA,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1208
9,8:30.53,,Laura MUIR,09 MAY 1993,GBR,7,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1206
10,8:32.53,,Margaret AKIDOR,26 JUN 2002,KEN,1f4,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",27 NOV 2022,1199
11,8:33.72,,Weini KELATI FREZGHI,01 DEC 1996,USA,2,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1219
12,8:33.92,,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,1,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1219
13,8:34.65,,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KAZ,8,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1192
14,8:35.55,,Fantu WORKU,29 MAR 1999,ETH,9,,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1189
15,8:36.31,,Mekides ABEBE,29 JAN 2001,ETH,2,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1210
16,8:37.17,,Agnes Mwikali MUTUKU,15 DEC 2002,KEN,2f4,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",27 NOV 2022,1183
17,8:37.91,,Josette NORRIS,15 DEC 1995,USA,3,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1204
18,8:38.05,,Faith KIPYEGON,10 JAN 1994,KEN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",13 MAY 2022,1180
