Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:23.26,,Olga YEGOROVA,28 MAR 1972,RUS,1,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1232
2,8:24.19,,Gabriela SZABO,14 NOV 1975,ROU,2,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1229
3,8:25.40,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,2,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1224
4,8:25.56,,Tatyana TOMASHOVA,01 JUL 1975,RUS,3,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1224
5,8:25.62,,Berhane ADERE,23 NOV 1973,ETH,3,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1224
6,8:26.97,,Paula RADCLIFFE,17 DEC 1973,GBR,5,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1219
7,8:27.62,,Gete WAMI,11 DEC 1974,ETH,4,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1217
8,8:30.59,,Daniela YORDANOVA,08 MAR 1976,BUL,5,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2001,1206
9,8:31.76,,Edith MASAI,04 APR 1967,KEN,6,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1202
10,8:32.70,,Katalin SZENTGYÖRGYI,01 JAN 1979,HUN,6,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2001,1199
11,8:32.89,,Alesia TURAVA,06 DEC 1979,BLR,7,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2001,1198
11,8:32.89,,Irina MIKITENKO,23 AUG 1972,GER,7,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1198
13,8:33.87,,Asmae LEGHZAOUI,30 AUG 1976,MAR,8,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2001,1195
14,8:35.26,,Ebru KAVAKLIOGLU,14 MAR 1970,TUR,7,,Bruxelles (BEL),24 AUG 2001,1190
15,8:36.33,,Marta DOMÍNGUEZ,03 NOV 1975,ESP,8,,Bruxelles (BEL),24 AUG 2001,1186
16,8:36.58,,Joanne PAVEY,20 SEP 1973,GBR,9,,Bruxelles (BEL),24 AUG 2001,1185
17,8:40.97,,Kathy BUTLER,22 OCT 1973,GBR,10,,Bruxelles (BEL),24 AUG 2001,1170
18,8:41.17,,Carla SACRAMENTO,10 DEC 1971,POR,9,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2001,1169
19,8:41.34,,Yanmei DONG,16 FEB 1977,CHN,5,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1192
20,8:41.74,,Rose CHERUIYOT,21 JUL 1976,KEN,9,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1168
21,8:42.24,,Pamela CHEPCHUMBA,08 MAR 1979,KEN,4,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1166
22,8:42.39,,Gennet GEBRE GEORGIS,05 JAN 1977,ETH,10,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1165
23,8:42.75,,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,6,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1187
24,8:43.38,,Regina JACOBS,28 AUG 1963,USA,1,,"Boston, MA (USA) (i)",04 FEB 2001,1185
25,8:43.51,,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,,Melbourne (AUS),01 MAR 2001,1161
26,8:43.95,,Susan CHEPKEMEI,25 JUN 1975,KEN,5,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1160
27,8:44.00,,Yamna OUBOUHOU,20 FEB 1974,FRA,6,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1160
28,8:44.28,,Restituta JOSEPH KEMI,30 JUL 1971,TAN,7,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1159
29,8:44.33,,Leah MALOT,07 JUN 1972,KEN,3,,Erfurt (GER) (i),02 FEB 2001,1182
30,8:44.52,,Tegla LOROUPE,09 MAY 1973,KEN,8,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1158
31,8:44.69,,Marla RUNYAN,04 JAN 1969,USA,1,,"Eugene, OR (USA)",27 MAY 2001,1157
32,8:45.07,,Beatrice CHEPCHUMBA,25 NOV 1983,KEN,11,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2001,1156
33,8:45.36,,Hayley PARRY-TULLETT,17 FEB 1973,GBR,8,,"Atlantic Pavillion, Lisboa (POR) (i)",10 MAR 2001,1178
34,8:45.77,,Deena KASTOR,14 FEB 1973,USA,9,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1154
35,8:46.09,,Elva DRYER,26 SEP 1971,USA,3,,"Eugene, OR (USA)",27 MAY 2001,1153
36,8:46.39,,Violeta BECLEA-SZEKELY,26 MAR 1965,ROU,2,,Birmingham (GBR) (i),18 FEB 2001,1175
37,8:46.47,,Lidia CHOJECKA,25 JAN 1977,POL,3,,Birmingham (GBR) (i),18 FEB 2001,1174
