Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,8:33.05,,Berhane ADERE,23 NOV 1973,ETH,1,,Dortmund (GER) (i),04 FEB 2004,1222
2,8:33.44,,Meseret DEFAR,19 NOV 1983,ETH,1,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2004,1220
3,8:33.56,,Tirunesh DIBABA,01 OCT 1985,ETH,2,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2004,1220
4,8:34.55,,Joanne PAVEY,20 SEP 1973,GBR,3,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2004,1216
5,8:41.72,,Gulnara SAMITOVA,09 JUL 1978,RUS,1,,Moskva (RUS) (i),17 FEB 2004,1191
6,8:42.20,,Marina DUBROVA,09 DEC 1978,UKR,2,,Moskva (RUS) (i),17 FEB 2004,1189
7,8:46.02,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,2,,Dortmund (GER) (i),04 FEB 2004,1176
8,8:46.34,,Irina MIKITENKO,23 AUG 1972,GER,3,,Dortmund (GER) (i),04 FEB 2004,1175
9,8:48.77,,Hayley PARRY-TULLETT,17 FEB 1973,GBR,4,,Dortmund (GER) (i),04 FEB 2004,1166
10,8:49.18,,Kimberley SMITH,19 NOV 1981,NZL,1,,"Fayetteville, AR (USA) (i)",13 MAR 2004,1165
11,8:49.21,,Galina BOGOMOLOVA,15 OCT 1977,RUS,3,,Moskva (RUS) (i),17 FEB 2004,1165
12,8:50.21,,Lidiya GRIGORYEVA,21 JAN 1974,RUS,4,,Moskva (RUS) (i),17 FEB 2004,1161
13,8:50.37,,Zahra OUAZIZ,20 DEC 1969,MAR,5,,Dortmund (GER) (i),04 FEB 2004,1161
14,8:50.73,,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,2h1,,"Sportaréna, Budapest (HUN) (i)",05 MAR 2004,1160
15,8:51.05,,Marta DOMÍNGUEZ,03 NOV 1975,ESP,4h1,,"Sportaréna, Budapest (HUN) (i)",05 MAR 2004,1159
16,8:51.81,,Lidia CHOJECKA,25 JAN 1977,POL,1,,Gent (BEL) (i),08 FEB 2004,1156
