Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:43.70,,Wilfred BUNGEI,24 JUL 1980,KEN,1,,Rieti (ITA),28 AUG 2005,1213
2,1:43.96,,Yusuf Saad KAMEL,29 MAR 1983,BRN,1,,Rovereto (ITA),31 AUG 2005,1205
3,1:44.08,,Mbulaeni MULAUDZI,08 SEP 1980,RSA,1,,Helsinki (FIN),25 JUL 2005,1202
4,1:44.18,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,2,,Oslo (NOR),29 JUL 2005,1199
4,1:44.18,,Antonio Manuel REINA,13 JUN 1981,ESP,2,,Rieti (ITA),28 AUG 2005,1199
6,1:44.22,,Amine LAALOU,13 MAY 1982,MAR,1f1,,Sevilla (ESP),04 JUN 2005,1197
7,1:44.24,,Rashid RAMZI,17 JUL 1980,BRN,1,,"Olympiastadion, Helsinki (FIN)",14 AUG 2005,1197
8,1:44.27,,Majed Saeed SULTAN,03 NOV 1986,QAT,1,,Incheon (KOR),04 SEP 2005,1196
9,1:44.33,,Gary REED,25 OCT 1981,CAN,1sf3,,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1194
10,1:44.34,,Belal Mansoor ALI,17 OCT 1988,BRN,1,,Conegliano (ITA),16 JUN 2005,1194
11,1:44.39,,Mohammed Obaid AL SALHI,11 MAY 1986,KSA,1,,Lapinlahti (FIN),03 JUL 2005,1192
12,1:44.45,,Alfred Kirwa YEGO,28 NOV 1986,KEN,3,,Oslo (NOR),29 JUL 2005,1190
13,1:44.46,,Mouhssin CHEHIBI,28 JAN 1978,MAR,2f2,,Zürich (SUI),19 AUG 2005,1190
14,1:44.51,,William YIAMPOY,17 MAY 1974,KEN,3sf1,,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1188
15,1:44.62,,Khadevis ROBINSON,19 JUL 1976,USA,4f2,,Zürich (SUI),19 AUG 2005,1185
16,1:44.65,,James MCILROY,30 DEC 1976,GBR,3,,Rieti (ITA),28 AUG 2005,1184
17,1:44.71,,René HERMS,17 JUL 1982,GER,1,,Cuxhaven (GER),09 JUL 2005,1182
18,1:44.73,,Abdulrahman SULEIMAN,10 JAN 1984,QAT,2,,Incheon (KOR),04 SEP 2005,1182
19,1:44.74,,Dmitrijs MIĻKEVIČS,06 DEC 1981,LAT,1,,"Sacramento, CA (USA)",11 JUN 2005,1181
