Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:44.21,,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1,,"New York, NY (USA) (i)",03 FEB 2018,1256
2,1:45.10,,Donavan BRAZIER,15 APR 1997,USA,1,,"Albuquerque, NM (USA) (i)",18 FEB 2018,1228
3,1:45.15,,Michael SARUNI,18 JUN 1995,KEN,1,,"College Station, TX (USA) (i)",10 MAR 2018,1227
4,1:45.43,,Álvaro DE ARRIBA,02 JUN 1994,ESP,1f1,,Salamanca (ESP) (i),03 FEB 2018,1218
5,1:45.46,,Elliot GILES,26 MAY 1994,GBR,2h1,,"Arena Birmingham, Birmingham (GBR) (i)",02 MAR 2018,1217
6,1:45.52,,Drew WINDLE,22 JUL 1992,USA,3h1,,"Arena Birmingham, Birmingham (GBR) (i)",02 MAR 2018,1215
7,1:45.96,,Mostafa SMAILI,09 JAN 1997,MAR,1f1,,Gent (BEL) (i),10 FEB 2018,1202
8,1:46.08,,Isaiah HARRIS,18 OCT 1996,USA,2,,"College Station, TX (USA) (i)",10 MAR 2018,1198
9,1:46.33,,Amel TUKA,09 JAN 1991,BIH,2f1,,Gent (BEL) (i),10 FEB 2018,1190
10,1:46.43,,Kyle LANGFORD,02 FEB 1996,GBR,4,,"New York, NY (USA) (i)",03 FEB 2018,1187
11,1:46.47,,Adam KSZCZOT,02 SEP 1989,POL,1f1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",06 FEB 2018,1186
12,1:46.49,,Samuel ELLISON,05 DEC 1992,USA,1f1,,"Boston, MA (USA) (i)",10 FEB 2018,1185
13,1:46.51,,Marc REUTHER,23 JUN 1996,GER,f2,,Erfurt (GER) (i),27 JAN 2018,1185
14,1:46.52,,Nicholas Kiplangat KIPKOECH,22 OCT 1992,KEN,1f2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",06 FEB 2018,1185
15,1:46.54,,Wyclife KINYAMAL,02 JUL 1997,KEN,2f2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",06 FEB 2018,1184
16,1:46.57,,Erik SOWINSKI,21 DEC 1989,USA,3f2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",06 FEB 2018,1183
17,1:46.61,,Clayton MURPHY,26 FEB 1995,USA,5,,"New York, NY (USA) (i)",03 FEB 2018,1182
18,1:46.83,,Christian HARRISON,27 SEP 1993,USA,1f1,,"Boston, MA (USA) (i)",25 FEB 2018,1175
19,1:46.87,,Andreas KRAMER,13 APR 1997,SWE,2f1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",06 FEB 2018,1174
20,1:46.88,,Robert HEPPENSTALL,28 FEB 1997,CAN,3,,"College Station, TX (USA) (i)",10 MAR 2018,1174
21,1:46.90,,Marcin LEWANDOWSKI,13 JUN 1987,POL,1,,"Messehalle, Karlsruhe (GER) (i)",03 FEB 2018,1173
22,1:46.96,,Saúl ORDÓÑEZ,10 APR 1994,ESP,3,,"Messehalle, Karlsruhe (GER) (i)",03 FEB 2018,1171
23,1:46.99,,Russell DINKINS,27 JUN 1989,USA,2f1,,"Boston, MA (USA) (i)",10 FEB 2018,1170
24,1:47.02,,Andrew OSAGIE,19 FEB 1988,GBR,4,,"Messehalle, Karlsruhe (GER) (i)",03 FEB 2018,1169
25,1:47.04,,Neil GOURLEY,07 FEB 1995,GBR,1,,"Clemson, SC (USA) (i)",24 FEB 2018,1169
26,1:47.14,,John LEWIS,18 JAN 1996,USA,2,,"Clemson, SC (USA) (i)",24 FEB 2018,1166
27,1:47.33,,Jamie WEBB,01 JUN 1994,GBR,1f1,,Wien (AUT) (i),27 JAN 2018,1160
27,1:47.33,,Marius PROBST,20 AUG 1995,GER,1f1,,Erfurt (GER) (i),09 FEB 2018,1160
29,1:47.37,,Devin DIXON,22 SEP 1997,USA,1f1,,"Clemson, SC (USA) (i)",10 FEB 2018,1159
29,1:47.37,,Daniel KUHN,11 AUG 1995,USA,4,,"College Station, TX (USA) (i)",10 MAR 2018,1159
31,1:47.39,,Mateusz BORKOWSKI,02 APR 1997,POL,4,,"Arena, Toruń (POL) (i)",15 FEB 2018,1158
32,1:47.43,,Jan KUBISTA,23 SEP 1990,CZE,1f1,,Wien (AUT) (i),11 FEB 2018,1157
32,1:47.43,,Kevin LÓPEZ,12 JUN 1990,ESP,1,,Athlone (IRL) (i),21 FEB 2018,1157
34,1:47.46,,Filip ŠNEJDR,16 APR 1995,CZE,2f1,,Wien (AUT) (i),27 JAN 2018,1156
35,1:47.47,,Patrick JOSEPH,07 SEP 1995,USA,4,,"Clemson, SC (USA) (i)",24 FEB 2018,1156
36,1:47.48,,Mark ENGLISH,18 MAR 1993,IRL,2,,Athlone (IRL) (i),21 FEB 2018,1155
37,1:47.55,,Abraham ALVARADO,04 AUG 1995,USA,5,,"College Station, TX (USA) (i)",10 MAR 2018,1153
38,1:47.56,,Mohamed BELBACHIR,11 JAN 1994,ALG,2f1,,Sabadell (ESP) (i),13 FEB 2018,1153
39,1:47.57,,Daniel ANDÚJAR,14 MAY 1994,ESP,3f1,,Sabadell (ESP) (i),13 FEB 2018,1153
40,1:47.58,,Jesse GARN,04 JUN 1993,USA,6,,"New York, NY (USA) (i)",03 FEB 2018,1152
40,1:47.58,,Avery BARTLETT,08 FEB 1997,USA,5,,"Clemson, SC (USA) (i)",24 FEB 2018,1152
42,1:47.62,,Marco AROP,20 SEP 1998,CAN,1f1,,"Boston, MA (USA) (i)",03 FEB 2018,1151
43,1:47.63,,Quamel PRINCE,20 APR 1994,USA,5,,"Albuquerque, NM (USA) (i)",18 FEB 2018,1151
44,1:47.65,,Hamada MOHAMED,22 OCT 1992,EGY,5h1,,"Arena Birmingham, Birmingham (GBR) (i)",02 MAR 2018,1150
45,1:47.67,,Josh HOEY,01 NOV 1999,USA,2f1,,"Boston, MA (USA) (i)",25 FEB 2018,1150
46,1:47.69,,Jake WIGHTMAN,11 JUL 1994,GBR,3,,"Emirates Arena, Glasgow (GBR) (i)",25 FEB 2018,1149
46,1:47.69,,Dejon DEVROE,,USA,6,,"College Station, TX (USA) (i)",10 MAR 2018,1149
48,1:47.74,,Myles MARSHALL,08 DEC 1997,USA,2f1,,"Boston, MA (USA) (i)",03 FEB 2018,1147
49,1:47.77,,Joseph MCASEY,01 JUN 1993,USA,3f1,,"Boston, MA (USA) (i)",03 FEB 2018,1147
50,1:47.78,,Sho KAWAMOTO,01 MAR 1993,JPN,7,,"New York, NY (USA) (i)",03 FEB 2018,1146
51,1:47.80,,Christoph KESSLER,28 APR 1995,GER,5,,"Messehalle, Karlsruhe (GER) (i)",03 FEB 2018,1146
51,1:47.80,,Wesley VÁZQUEZ,27 MAR 1994,PUR,8,,"New York, NY (USA) (i)",03 FEB 2018,1146
53,1:47.81,,Thijmen KUPERS,04 OCT 1991,NED,5f1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",06 FEB 2018,1145
54,1:47.82,,Thomas STAINES,22 FEB 1998,GBR,1f1,,"Boulder, CO (USA) (i)",03 FEB 2018,1145
55,1:47.86,,Žan RUDOLF,09 MAY 1993,SLO,1f1,,Padova (ITA) (i),04 FEB 2018,1144
55,1:47.86,,Drew PIAZZA,28 JAN 1995,USA,3f1,,"Boston, MA (USA) (i)",10 FEB 2018,1144
55,1:47.86,,Takuto HANAMURA,24 JAN 1998,JPN,3f1,,"Boston, MA (USA) (i)",25 FEB 2018,1144
55,1:47.86,,Dylan CAPWELL,01 JUL 1995,USA,4f1,,"Boston, MA (USA) (i)",25 FEB 2018,1144
59,1:47.92,,Eliud Kipngetich RUTTO,13 MAR 1994,USA,2f1,,"Boston, MA (USA) (i)",27 JAN 2018,1142
60,1:47.96,,Edward Kibet KEMBOI,09 DEC 1993,KEN,3,,"Reggie Lewis Center, Boston, MA (USA) (i)",10 FEB 2018,1141
60,1:47.96,,Bryce HOPPEL,05 SEP 1997,USA,3h1,,"College Station, TX (USA) (i)",09 MAR 2018,1141
62,1:47.98,,Dage MINORS,26 OCT 1995,BER,4f1,,"Boston, MA (USA) (i)",10 FEB 2018,1140
63,1:47.99,,Brannon KIDDER,18 NOV 1993,USA,1f1,,"Albuquerque, NM (USA) (i)",03 FEB 2018,1140
63,1:47.99,,Harun ABDA,01 JAN 1990,USA,6,,"Albuquerque, NM (USA) (i)",18 FEB 2018,1140
65,1:48.01,,Vincent CRISP,17 AUG 1997,USA,2f1,,"Lubbock, TX (USA) (i)",27 JAN 2018,1139
66,1:48.04,,Andreas ALMGREN,12 JUN 1995,SWE,1,,Uppsala (SWE) (i),11 FEB 2018,1138
67,1:48.05,,Abraham Kipchirchir ROTICH,26 SEP 1993,BRN,3f1,,Gent (BEL) (i),10 FEB 2018,1138
68,1:48.06,,Chris GIESTING,10 DEC 1992,USA,4f1,,"Boston, MA (USA) (i)",03 FEB 2018,1138
69,1:48.23,,Christos DIMITRIOU,22 SEP 1993,CYP,3f1,,Wien (AUT) (i),27 JAN 2018,1133
70,1:48.30,,Clay LAMBOURNE,27 NOV 1995,USA,5h1,,"College Station, TX (USA) (i)",09 MAR 2018,1131
71,1:48.35,,Marvin HEINRICH,29 JAN 1997,GER,f2,,Erfurt (GER) (i),27 JAN 2018,1129
72,1:48.41,,Allen EKE,10 JUL 1994,USA,3f1,,"Boston, MA (USA) (i)",27 JAN 2018,1127
72,1:48.41,,Trevor GUERRERA,25 JUN 1996,USA,3f1,,"Boston, MA (USA) (i)",27 JAN 2018,1127
74,1:48.44,,Cornelius TUWEI,24 MAY 1993,KEN,6,,Liévin (FRA) (i),13 FEB 2018,1127
75,1:48.53,,Derek HOLDSWORTH,12 FEB 1996,USA,1f1,,"Lubbock, TX (USA) (i)",03 FEB 2018,1124
76,1:48.57,,Mitchell BLACK,,USA,5f1,,"Boston, MA (USA) (i)",27 JAN 2018,1123
77,1:48.60,,Marc RIENAS,,USA,5f1,,"Boston, MA (USA) (i)",10 FEB 2018,1122
78,1:48.62,,Vojtěch MLYNÁŘ,13 APR 1998,CZE,1f1,,"Atletická hala, Ostrava (CZE) (i)",25 JAN 2018,1121
78,1:48.62,,Thomas Arne ROTH,11 FEB 1991,NOR,2,,Uppsala (SWE) (i),11 FEB 2018,1121
80,1:48.63,,Benjamin ROBERT,04 JAN 1998,FRA,4f1,,Wien (AUT) (i),27 JAN 2018,1121
81,1:48.74,,Konstantin KHOLMOGOROV,07 FEB 1996,RUS,1,,Moskva (RUS) (i),04 FEB 2018,1118
82,1:48.78,,Ackeen COLLEY,02 APR 1998,JAM,1f2,,"Boston, MA (USA) (i)",25 FEB 2018,1116
83,1:48.81,,Leonel MANZANO,12 SEP 1984,USA,3f1,,"Lubbock, TX (USA) (i)",27 JAN 2018,1116
83,1:48.81,,Pavel TEBENKOV,27 DEC 1991,RUS,2,,Moskva (RUS) (i),04 FEB 2018,1116
85,1:48.82,,Nikolay VERBITSKIY,16 DEC 1995,RUS,1,,Moskva (RUS) (i),13 FEB 2018,1115
86,1:48.83,,Michael RHOADS,,USA,2,,"Albuquerque, NM (USA) (i)",24 FEB 2018,1115
87,1:48.87,,Josh KERR,08 OCT 1997,GBR,1f1,,"Albuquerque, NM (USA) (i)",20 JAN 2018,1114
88,1:48.91,,Blaine LACEY,,USA,1f3,,"Boston, MA (USA) (i)",03 FEB 2018,1113
89,1:48.95,,Sebastian KEINER,22 AUG 1989,GER,1f2,,Erfurt (GER) (i),27 JAN 2018,1111
90,1:48.96,,Otis JONES,,USA,3f1,,"Clemson, SC (USA) (i)",10 FEB 2018,1111
91,1:48.98,,Andreas BUBE,13 JUL 1987,DEN,6,,"Arena, Toruń (POL) (i)",15 FEB 2018,1110
91,1:48.98,,Charles JONES,01 NOV 1995,USA,1f1,,"Lubbock, TX (USA) (i)",16 FEB 2018,1110
93,1:48.99,,James GILREATH,07 AUG 1989,USA,2f1,,"Lubbock, TX (USA) (i)",03 FEB 2018,1110
93,1:48.99,,Mohammed AMAN,10 JAN 1994,ETH,7,,Liévin (FRA) (i),13 FEB 2018,1110
95,1:49.01,,Moad ZAHAFI,09 MAY 1998,MAR,2,,"Kirchberg, Luxembourg (LUX) (i)",03 FEB 2018,1110
