Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:44.22,,Donavan BRAZIER,15 APR 1997,USA,1,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1256
2,1:45.39,,Marc REUTHER,23 JUN 1996,GER,1f1,,"Hartwig-Gauder-Halle, Erfurt (GER) (i)",02 FEB 2020,1219
3,1:45.70,,Bryce HOPPEL,05 SEP 1997,USA,2,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1210
4,1:45.86,,Collins KIPRUTO,12 APR 1994,KEN,1,,"Arena, Toruń (POL) (i)",08 FEB 2020,1205
5,1:46.01,,Adam KSZCZOT,02 SEP 1989,POL,2,,"Arena, Toruń (POL) (i)",08 FEB 2020,1200
5,1:46.01,,Isaiah HARRIS,18 OCT 1996,USA,3,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1200
7,1:46.05,,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"Arena, Toruń (POL) (i)",08 FEB 2020,1199
8,1:46.20,,Balázs VINDICS,28 MAR 1994,HUN,1f3,,"BOK Csarnok, Budapest (HUN) (i)",23 FEB 2020,1194
9,1:46.31,,Mariano GARCÍA,25 SEP 1997,ESP,3,,"Gallur, Madrid (ESP) (i)",21 FEB 2020,1191
10,1:46.38,,Mostafa SMAILI,09 JAN 1997,MAR,1,,"Messehalle, Karlsruhe (GER) (i)",31 JAN 2020,1189
11,1:46.47,,Cornelius TUWEI,24 MAY 1993,KEN,5,,"Arena, Toruń (POL) (i)",08 FEB 2020,1186
12,1:46.51,,Mateusz BORKOWSKI,02 APR 1997,POL,6,,"Arena, Toruń (POL) (i)",08 FEB 2020,1185
13,1:46.60,,Adrián BEN,04 AUG 1998,ESP,5,,"Gallur, Madrid (ESP) (i)",21 FEB 2020,1182
14,1:46.84,,Andrew OSAGIE,19 FEB 1988,GBR,1h2,,"Emirates Arena, Glasgow (GBR) (i)",22 FEB 2020,1175
15,1:46.89,,Guy LEARMONTH,20 APR 1992,GBR,1,,"Emirates Arena, Glasgow (GBR) (i)",23 FEB 2020,1173
16,1:47.01,,Eric NZIKWINKUNDA,01 JAN 1997,BDI,1f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",07 FEB 2020,1170
16,1:47.01,,Brannon KIDDER,18 NOV 1993,USA,4,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1170
18,1:47.11,,Amel TUKA,09 JAN 1991,BIH,7,,"Arena, Toruń (POL) (i)",08 FEB 2020,1167
18,1:47.11,,Colby ALEXANDER,13 JUN 1991,USA,1f1,,"Armory Track&Field Center, New York, NY (USA) (i)",24 SEP 2020,1167
20,1:47.12,,Isaiah JEWETT,06 FEB 1997,USA,1f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",01 FEB 2020,1166
21,1:47.21,,Robert FARKEN,20 SEP 1997,GER,2f1,,"Hartwig-Gauder-Halle, Erfurt (GER) (i)",02 FEB 2020,1164
21,1:47.21,,Piers COPELAND,26 NOV 1998,GBR,3,,"Emirates Arena, Glasgow (GBR) (i)",23 FEB 2020,1164
