Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:45.63,,Adam KSZCZOT,02 SEP 1989,POL,1f1,,"Globe Arena, Stockholm (SWE) (i)",17 FEB 2016,1212
2,1:45.83,,Boris BERIAN,19 DEC 1992,USA,1,,"Oregon Convention Center, Portland, OR (USA) (i)",19 MAR 2016,1206
3,1:45.93,,Donavan BRAZIER,15 APR 1997,USA,1f1,,"College Station, TX (USA) (i)",16 JAN 2016,1203
3,1:45.93,,Musaeb Abdulrahman BALLA,19 MAR 1989,QAT,2f1,,"Globe Arena, Stockholm (SWE) (i)",17 FEB 2016,1203
5,1:46.20,,Andrés ARROYO,07 JUN 1995,PUR,2,,"Fayetteville, AR (USA) (i)",27 FEB 2016,1194
6,1:46.21,,Thijmen KUPERS,04 OCT 1991,NED,1,,Apeldoorn (NED) (i),28 FEB 2016,1194
7,1:46.25,,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,2,,"Messehalle, Karlsruhe (GER) (i)",06 FEB 2016,1193
8,1:46.26,,Kevin LÓPEZ,12 JUN 1990,ESP,1f1,,Sabadell (ESP) (i),19 FEB 2016,1192
9,1:46.32,,Hector HERNANDEZ,24 SEP 1994,PUR,3,,"Fayetteville, AR (USA) (i)",27 FEB 2016,1191
10,1:46.50,,Mostafa SMAILI,09 JAN 1997,MAR,1f1,,Gent (BEL) (i),13 FEB 2016,1185
11,1:46.63,,Álvaro DE ARRIBA,02 JUN 1994,ESP,1f2,,Valencia (ESP) (i),13 FEB 2016,1181
12,1:46.65,,Antoine GAKEME,24 DEC 1991,BDI,2,,"Oregon Convention Center, Portland, OR (USA) (i)",19 MAR 2016,1181
13,1:46.68,,Clayton MURPHY,26 FEB 1995,USA,1,,"Birmingham, AL (USA) (i)",12 MAR 2016,1180
14,1:46.72,,Timothy KITUM,20 NOV 1994,KEN,2f1,,Toruń (POL) (i),12 FEB 2016,1178
15,1:46.81,,Eliud Kipngetich RUTTO,13 MAR 1994,KEN,2,,"Birmingham, AL (USA) (i)",12 MAR 2016,1176
16,1:46.93,,Nicholas Kiplangat KIPKOECH,22 OCT 1992,KEN,1f2,,"Globe Arena, Stockholm (SWE) (i)",17 FEB 2016,1172
17,1:46.98,,Robby ANDREWS,29 MAR 1991,USA,1f1,,NY (USA) (i),27 FEB 2016,1170
18,1:46.99,,Mark ENGLISH,18 MAR 1993,IRL,2,,"Emirates Arena, Glasgow (GBR) (i)",20 FEB 2016,1170
19,1:47.01,,Brannon KIDDER,18 NOV 1993,USA,1f3,,"University Park, PA (USA) (i)",30 JAN 2016,1170
20,1:47.11,,Erik SOWINSKI,21 DEC 1989,USA,3,,"Emirates Arena, Glasgow (GBR) (i)",20 FEB 2016,1167
21,1:47.21,,Jeremiah Kipkorir MUTAI,27 DEC 1992,KEN,2f1,,Sabadell (ESP) (i),19 FEB 2016,1164
22,1:47.24,,Mohammed AMAN,10 JAN 1994,ETH,3f1,,Toruń (POL) (i),12 FEB 2016,1163
23,1:47.28,,Drew PIAZZA,28 JAN 1995,USA,1f1,,"Boston, MA (USA) (i)",30 JAN 2016,1161
24,1:47.31,,Isaiah HARRIS,18 OCT 1996,USA,1f3,,"University Park, PA (USA) (i)",06 FEB 2016,1160
25,1:47.35,,Guy LEARMONTH,20 APR 1992,GBR,1f1,,Wien (AUT) (i),30 JAN 2016,1159
25,1:47.35,,Robert HEPPENSTALL,28 FEB 1997,CAN,1,,"Boston, MA (USA) (i)",27 FEB 2016,1159
27,1:47.36,,Shaquille WALKER,24 JUN 1993,USA,3h1,,"Birmingham, AL (USA) (i)",11 MAR 2016,1159
28,1:47.37,,Ryan MANAHAN,14 JUL 1994,USA,2f3,,"University Park, PA (USA) (i)",30 JAN 2016,1159
29,1:47.38,,Carlton ORANGE,11 MAR 1997,USA,1,,"Fayetteville, AR (USA) (i)",30 JAN 2016,1158
30,1:47.44,,Joseph WHITE,16 NOV 1995,USA,3f3,,"University Park, PA (USA) (i)",30 JAN 2016,1157
