Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:45.60,,Wilfred BUNGEI,24 JUL 1980,KEN,1,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1213
2,1:45.82,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,,Karlsruhe (GER) (i),29 JAN 2006,1206
3,1:46.46,,Dmitrijs MIĻKEVIČS,06 DEC 1981,LAT,1,,"Lincoln, NE (USA) (i)",25 FEB 2006,1186
4,1:46.63,,Sam BURLEY,13 FEB 1981,USA,1,,"Boston, MA (USA) (i)",11 FEB 2006,1181
5,1:46.80,,Zachary GLAVASH,14 JUN 1984,USA,2,,"Lincoln, NE (USA) (i)",25 FEB 2006,1176
6,1:46.82,,Mbulaeni MULAUDZI,08 SEP 1980,RSA,1sf1,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",11 MAR 2006,1175
7,1:46.91,,Dmitriy BOGDANOV,11 APR 1979,RUS,3,,Karlsruhe (GER) (i),29 JAN 2006,1173
8,1:46.98,,Khadevis ROBINSON,19 JUL 1976,USA,1,,"Boston, MA (USA) (i)",26 FEB 2006,1170
9,1:47.02,,Jackson Kiprotich LANGAT,15 DEC 1980,KEN,1,,"Fayetteville, AR (USA) (i)",11 MAR 2006,1169
10,1:47.07,,Florent LACASSE,21 JAN 1981,FRA,4,,Karlsruhe (GER) (i),29 JAN 2006,1168
11,1:47.08,,Ramil ARITKULOV,01 MAR 1978,RUS,1,,Moskva (RUS) (i),18 FEB 2006,1167
12,1:47.23,,James WATKINS,30 OCT 1982,GBR,3sf2,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",11 MAR 2006,1163
13,1:47.25,,David KRUMMENACKER,24 MAY 1975,USA,2,,"Boston, MA (USA) (i)",26 FEB 2006,1162
14,1:47.34,,Antoine MARTIAK,28 JAN 1983,FRA,2,,Stockholm (SWE) (i),02 FEB 2006,1160
15,1:47.36,,Amine LAALOU,13 MAY 1982,MAR,2h2,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",10 MAR 2006,1159
16,1:47.38,,Manuel OLMEDO,17 MAY 1983,ESP,5,,Karlsruhe (GER) (i),29 JAN 2006,1158
16,1:47.38,,Juan de Dios JURADO,09 APR 1981,ESP,3sf1,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",11 MAR 2006,1158
18,1:47.50,,Joseph Mwengi MUTUA,10 DEC 1978,KEN,3,,"Schleyer Halle, Stuttgart (GER) (i)",04 FEB 2006,1155
19,1:47.56,,Moise JOSEPH,27 DEC 1981,HAI,6,,Karlsruhe (GER) (i),29 JAN 2006,1153
20,1:47.58,,Arnoud OKKEN,20 APR 1982,NED,3h2,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",10 MAR 2006,1152
21,1:47.74,,Grzegorz KRZOSEK,10 JAN 1976,POL,2,,Chemnitz (GER) (i),03 MAR 2006,1147
21,1:47.74,,Abdulrahman SULEIMAN,10 JAN 1984,QAT,4h2,,"Olimpiyskiy Stadion, Moskva (RUS) (i)",10 MAR 2006,1147
21,1:47.74,,Prince MUMBA,28 AUG 1984,ZAM,2,,"Fayetteville, AR (USA) (i)",11 MAR 2006,1147
24,1:47.81,,Ivan NESTEROV,10 FEB 1985,RUS,3,,Moskva (RUS) (i),18 FEB 2006,1145
25,1:47.83,,Dominic KIPRONO,02 FEB 1983,KEN,3,,"Fayetteville, AR (USA) (i)",11 MAR 2006,1145
26,1:47.92,,Joel LEGARE,13 NOV 1982,USA,4,,"Fayetteville, AR (USA) (i)",11 MAR 2006,1142
27,1:47.95,,Majed Saeed SULTAN,03 NOV 1986,QAT,1,,Gent (BEL) (i),26 FEB 2006,1141
28,1:47.97,,Osmar BARBOSA DOS SANTOS,20 OCT 1968,BRA,3,,Moskva (RUS) (i),25 JAN 2006,1141
28,1:47.97,,Gered BURNS,14 SEP 1984,USA,5,,"Fayetteville, AR (USA) (i)",11 MAR 2006,1141
30,1:47.99,,Timothy HARRIS,11 NOV 1985,USA,2,,"Boston, MA (USA) (i)",11 FEB 2006,1140
31,1:48.06,,Belal Mansoor ALI,17 OCT 1988,BRN,1,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1138
32,1:48.12,,Dávid TAKÁCS,15 FEB 1986,HUN,1,,Wien (AUT) (i),31 JAN 2006,1136
33,1:48.15,,Jaroslav RŮŽA,16 SEP 1983,CZE,1,,Leipzig (GER) (i),12 FEB 2006,1135
34,1:48.19,,Berhanu ALEMU,16 JUL 1982,ETH,3,,"Fayetteville, AR (USA) (i)",10 FEB 2006,1134
35,1:48.21,,Anton BOCHKARYOV,03 NOV 1978,RUS,4,,Moskva (RUS) (i),18 FEB 2006,1133
36,1:48.23,,William YIAMPOY,17 MAY 1974,KEN,2,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1133
37,1:48.29,,Eugenio BARRIOS,03 NOV 1976,ESP,3,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1131
38,1:48.34,,René HERMS,17 JUL 1982,GER,1,,Karlsruhe (GER) (i),26 FEB 2006,1130
39,1:48.36,,Ivan HESHKO,19 AUG 1979,UKR,2,,Pireaus (GRE) (i),25 FEB 2006,1129
40,1:48.40,,Yuriy KOLDIN,01 NOV 1983,RUS,4,,"Velódromo Luis Puig, Valencia (ESP) (i)",11 FEB 2006,1128
41,1:48.42,,Shaun SMITH,19 APR 1983,JAM,1,,"Albuquerque, NM (USA) (i)",28 JAN 2006,1127
42,1:48.48,,Tommy MANNING,,USA,1,,"New Haven, CT (USA) (i)",04 FEB 2006,1125
43,1:48.50,,Thomas CHAMNEY,16 APR 1984,IRL,6,,"Fayetteville, AR (USA) (i)",11 MAR 2006,1125
44,1:48.53,,Elkana Chepsiror KOSGEI,16 JUN 1983,KEN,1,,"Blacksburg, VA (USA) (i)",18 FEB 2006,1124
