Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:46.13,,Casimir LOXSOM,17 MAR 1991,USA,1,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1196
2,1:46.17,,Adam KSZCZOT,02 SEP 1989,POL,1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",01 FEB 2017,1195
3,1:46.34,,Nicholas Kiplangat KIPKOECH,22 OCT 1992,KEN,1,,"Arena, Toruń (POL) (i)",10 FEB 2017,1190
4,1:46.58,,Kevin LÓPEZ,12 JUN 1990,ESP,2f1,,Sabadell (ESP) (i),07 FEB 2017,1183
5,1:46.59,,Amel TUKA,09 JAN 1991,BIH,2,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1182
6,1:46.75,,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1f1,,"Albuquerque, NM (USA) (i)",04 FEB 2017,1177
7,1:46.79,,Kyle LANGFORD,02 FEB 1996,GBR,3,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1176
8,1:46.80,,Erik SOWINSKI,21 DEC 1989,USA,1,,"Messehalle, Karlsruhe (GER) (i)",04 FEB 2017,1176
9,1:46.86,,Andreas KRAMER,13 APR 1997,SWE,1h1,,"Kombank Arena, Beograd (SRB) (i)",03 MAR 2017,1174
10,1:46.90,,Michael SARUNI,18 JUN 1995,KEN,2f1,,"Albuquerque, NM (USA) (i)",04 FEB 2017,1173
11,1:47.00,,Guy LEARMONTH,20 APR 1992,GBR,5,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1170
12,1:47.02,,Andrew OSAGIE,19 FEB 1988,GBR,6,,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1169
13,1:47.03,,Daniel KUHN,11 AUG 1995,USA,1,,"Bloomington, IN (USA) (i)",21 JAN 2017,1169
14,1:47.11,,Mateusz BORKOWSKI,02 APR 1997,POL,4,,"Arena, Toruń (POL) (i)",10 FEB 2017,1167
15,1:47.13,,Mostafa SMAILI,09 JAN 1997,MAR,2f1,,Madrid (ESP) (i),24 FEB 2017,1166
16,1:47.16,,Daniel ANDÚJAR,14 MAY 1994,ESP,4f1,,Sabadell (ESP) (i),07 FEB 2017,1165
17,1:47.17,,Donavan BRAZIER,15 APR 1997,USA,1,,"College Station, TX (USA) (i)",18 FEB 2017,1165
