Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:42.47,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,,Bruxelles (BEL),24 AUG 2001,1252
2,1:42.55,,André BUCHER,19 OCT 1976,SUI,1f1,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1249
3,1:42.81,,Jean-Patrick NDUWIMANA,09 MAR 1978,BDI,2f1,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1241
4,1:42.96,,Wilfred BUNGEI,24 JUL 1980,KEN,3f1,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1236
5,1:43.00,,William YIAMPOY,17 MAY 1974,KEN,4f1,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1235
6,1:43.22,,Paweł CZAPIEWSKI,30 MAR 1978,POL,5f1,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1228
7,1:43.38,,Arthémon HATUNGIMANA,21 JAN 1974,BDI,3,,Bruxelles (BEL),24 AUG 2001,1223
8,1:43.47,,Hezekiel SEPENG,30 JUN 1974,RSA,3,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1221
9,1:43.63,,Joseph Mwengi MUTUA,10 DEC 1978,KEN,4,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1216
10,1:43.98,,Bram SOM,20 FEB 1980,NED,6,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1205
11,1:44.01,,Mbulaeni MULAUDZI,08 SEP 1980,RSA,7f1,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1204
12,1:44.02,,William CHIRCHIR,06 FEB 1979,KEN,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1204
13,1:44.21,,Kennedy KIMWETICH,1973,KEN,7,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1198
14,1:44.32,,Nils SCHUMANN,20 MAY 1978,GER,8f1,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1194
15,1:44.46,,Nicholas WACHIRA,19 NOV 1982,KEN,5,,Rieti (ITA),02 SEP 2001,1190
16,1:44.47,,Otukile LEKOTE,19 OCT 1978,BOT,1,,Montréal (CAN),10 JUL 2001,1190
17,1:44.52,,Joeri JANSEN,28 MAY 1979,BEL,6,,Bruxelles (BEL),24 AUG 2001,1188
18,1:44.54,,Trinity GRAY,19 APR 1978,USA,2,,Rovereto (ITA),29 AUG 2001,1188
19,1:44.55,,Andrea LONGO,26 JUN 1975,ITA,1,,Milano (ITA),06 JUN 2001,1187
19,1:44.55,,Djabir SAID-GUERNI,29 MAR 1977,ALG,2,,Milano (ITA),06 JUN 2001,1187
21,1:44.59,,Glody DUBE,02 JUL 1978,BOT,6,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2001,1186
22,1:44.80,,Benjamin KIPKURUI,28 DEC 1980,KEN,2,,Leverkusen (GER),26 AUG 2001,1180
23,1:44.85,,Noah NGENY,02 NOV 1978,KEN,4,,Milano (ITA),06 JUN 2001,1178
24,1:44.87,,Adem HACINI,13 DEC 1975,ALG,6,,Rieti (ITA),02 SEP 2001,1177
25,1:44.96,,David LELEI,10 MAY 1971,KEN,8,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1175
26,1:44.98,,Nicolas AÏSSAT,24 JUL 1980,FRA,3,,Rovereto (ITA),29 AUG 2001,1174
26,1:44.98,,Cornelius CHIRCHIR,05 JUN 1983,KEN,4,,Rovereto (ITA),29 AUG 2001,1174
28,1:45.01,,Norberto TÉLLEZ,23 DEC 1972,CUB,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1173
29,1:45.02,,Paul KORIR,15 JUL 1977,KEN,9,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1173
30,1:45.14,,Wolfram MÜLLER,08 JUL 1981,GER,5,,Leverkusen (GER),26 AUG 2001,1169
31,1:45.15,,Khadevis ROBINSON,19 JUL 1976,USA,3,,"Eugene, OR (USA)",27 MAY 2001,1169
32,1:45.24,,Michael ROTICH,14 JUL 1978,KEN,1,,Bydgoszcz (POL),15 JUN 2001,1166
33,1:45.25,,Henry ROTICH,05 DEC 1981,KEN,6,,Leverkusen (GER),26 AUG 2001,1166
34,1:45.27,,Fred ONYANCHA,25 DEC 1969,KEN,5,,Milano (ITA),06 JUN 2001,1165
34,1:45.27,,Khalid TIGHAZOUINE,18 JUN 1977,MAR,1,,Beijing (CHN),01 SEP 2001,1165
36,1:45.29,,Anthony KABARA,09 MAR 1978,KEN,2,,"Durham, NC (USA)",07 APR 2001,1165
37,1:45.39,,Bernard KISILU,06 DEC 1974,KEN,2,,Lappeenranta (FIN),15 JUL 2001,1162
38,1:45.44,,David KRUMMENACKER,24 MAY 1975,USA,4f2,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1160
39,1:45.48,,Achraf TADILI,08 JUL 1980,CAN,1,,Edmonton (CAN),24 JUN 2001,1159
40,1:45.49,,Derrick PETERSON,28 NOV 1977,USA,2,,Beijing (CHN),01 SEP 2001,1159
41,1:45.64,,Arnoud OKKEN,20 APR 1982,NED,4,,Beijing (CHN),01 SEP 2001,1154
42,1:45.71,,Paul MCMULLEN,19 FEB 1972,USA,8,,"Olympiastadion, Berlin (GER)",31 AUG 2001,1152
43,1:45.74,,David KIPTOO SINGOEI,25 JUN 1965,KEN,5,,"Eugene, OR (USA)",27 MAY 2001,1151
44,1:45.75,,Japheth KIMUTAI,20 DEC 1978,KEN,7,,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1151
44,1:45.75,,Grant CREMER,09 JUN 1978,AUS,6,,Stockholm (SWE),17 JUL 2001,1151
46,1:45.80,,Johan BOTHA,10 JAN 1974,RSA,3,,Stockholm (SWE) (i),15 FEB 2001,1207
47,1:45.81,,Francis MARWA,1976,KEN,1,,Madrid (ESP),07 JUL 2001,1149
48,1:45.82,,Boris KAVESHNIKOV,30 SEP 1974,RUS,1,,Tula (RUS),15 JUL 2001,1149
49,1:45.93,,Tom OMEY,24 APR 1975,BEL,4,,Papendal (NED),04 JUL 2001,1145
