Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:44.22,Donavan BRAZIER,15 APR 1997,USA,1,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1256
2,1:45.39,Marc REUTHER,23 JUN 1996,GER,1f1,,"Hartwig-Gauder-Halle, Erfurt (GER)",02 FEB 2020,1219
3,1:45.70,Bryce HOPPEL,05 SEP 1997,USA,2,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1210
4,1:45.86,Collins KIPRUTO,12 APR 1994,KEN,1,,"Arena, Toruń (POL)",08 FEB 2020,1205
5,1:46.01,Adam KSZCZOT,02 SEP 1989,POL,2,,"Arena, Toruń (POL)",08 FEB 2020,1200
5,1:46.01,Isaiah HARRIS,18 OCT 1996,USA,3,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1200
7,1:46.05,Marcin LEWANDOWSKI,13 JUN 1987,POL,3,,"Arena, Toruń (POL)",08 FEB 2020,1199
8,1:46.09,Collins KIPRUTO,12 APR 1994,KEN,1,,"Gallur, Madrid (ESP)",21 FEB 2020,1198
9,1:46.13,Marc REUTHER,23 JUN 1996,GER,1f2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1196
10,1:46.20,Balázs VINDICS,28 MAR 1994,HUN,1f3,,"BOK Csarnok, Budapest (HUN)",23 FEB 2020,1194
11,1:46.26,Marc REUTHER,23 JUN 1996,GER,4,,"Arena, Toruń (POL)",08 FEB 2020,1192
12,1:46.30,Adam KSZCZOT,02 SEP 1989,POL,2,,"Gallur, Madrid (ESP)",21 FEB 2020,1191
13,1:46.31,Mariano GARCÍA,25 SEP 1997,ESP,3,,"Gallur, Madrid (ESP)",21 FEB 2020,1191
14,1:46.34,Adam KSZCZOT,02 SEP 1989,POL,1,,"Emirates Arena, Glasgow (GBR)",15 FEB 2020,1190
14,1:46.34,Collins KIPRUTO,12 APR 1994,KEN,1,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1190
16,1:46.38,Mostafa SMAILI,09 JAN 1997,MAR,1,,"Messehalle, Karlsruhe (GER)",31 JAN 2020,1189
16,1:46.38,Collins KIPRUTO,12 APR 1994,KEN,1,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1189
18,1:46.42,Adam KSZCZOT,02 SEP 1989,POL,2f2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1188
19,1:46.45,Marcin LEWANDOWSKI,13 JUN 1987,POL,4,,"Gallur, Madrid (ESP)",21 FEB 2020,1187
20,1:46.47,Cornelius TUWEI,14 MAY 1993,KEN,5,,"Arena, Toruń (POL)",08 FEB 2020,1186
21,1:46.51,Mateusz BORKOWSKI,02 APR 1997,POL,6,,"Arena, Toruń (POL)",08 FEB 2020,1185
22,1:46.52,Cornelius TUWEI,14 MAY 1993,KEN,2,,"Emirates Arena, Glasgow (GBR)",15 FEB 2020,1185
23,1:46.60,Adrián BEN,04 AUG 1998,ESP,5,,"Gallur, Madrid (ESP)",21 FEB 2020,1182
24,1:46.67,Bryce HOPPEL,05 SEP 1997,USA,1,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1180
25,1:46.73,Balázs VINDICS,28 MAR 1994,HUN,1f2,,"BOK Csarnok, Budapest (HUN)",15 FEB 2020,1178
26,1:46.74,Cornelius TUWEI,14 MAY 1993,KEN,2,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1178
27,1:46.84,Andrew OSAGIE,19 FEB 1988,GBR,1h2,,"Emirates Arena, Glasgow (GBR)",22 FEB 2020,1175
28,1:46.86,Mostafa SMAILI,09 JAN 1997,MAR,6,,"Gallur, Madrid (ESP)",21 FEB 2020,1174
29,1:46.89,Guy LEARMONTH,20 APR 1992,GBR,1,,"Emirates Arena, Glasgow (GBR)",23 FEB 2020,1173
30,1:46.96,Collins KIPRUTO,12 APR 1994,KEN,1,,"Sätrahallen, Stockholm (SWE)",11 FEB 2020,1171
31,1:46.98,Andrew OSAGIE,19 FEB 1988,GBR,2,,"Emirates Arena, Glasgow (GBR)",23 FEB 2020,1170
32,1:47.01,Eric NZIKWINKUNDA,01 JAN 1997,BDI,1f1,,"Velódromo Luis Puig, Valencia (ESP)",07 FEB 2020,1170
32,1:47.01,Brannon KIDDER,18 NOV 1993,USA,4,,"Armory Track&Field Center, New York, NY (USA)",08 FEB 2020,1170
34,1:47.11,Amel TUKA,09 JAN 1991,BIH,7,,"Arena, Toruń (POL)",08 FEB 2020,1167
34,1:47.11,Eric NZIKWINKUNDA,01 JAN 1997,BDI,1f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1167
34,1:47.11,Colby ALEXANDER,13 JUN 1991,USA,1f1,,"Armory Track&Field Center, New York, NY (USA)",24 SEP 2020,1167
37,1:47.12,Isaiah JEWETT,06 FEB 1997,USA,1f1,,"Sports Performance Center, Lubbock, TX (USA)",01 FEB 2020,1166
38,1:47.16,Guy LEARMONTH,20 APR 1992,GBR,3,,"Emirates Arena, Glasgow (GBR)",15 FEB 2020,1165
38,1:47.16,Isaiah HARRIS,18 OCT 1996,USA,2,,"Convention Center, Albuquerque, NM (USA)",15 FEB 2020,1165
40,1:47.21,Robert FARKEN,20 SEP 1997,GER,2f1,,"Hartwig-Gauder-Halle, Erfurt (GER)",02 FEB 2020,1164
40,1:47.21,Piers COPELAND,26 NOV 1998,GBR,3,,"Emirates Arena, Glasgow (GBR)",23 FEB 2020,1164
42,1:47.22,Pablo SÁNCHEZ-VALLADARES,12 NOV 1997,ESP,2f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1163
43,1:47.23,Marcin LEWANDOWSKI,13 JUN 1987,POL,1f1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1163
44,1:47.25,Balázs VINDICS,28 MAR 1994,HUN,1f3,,"BOK Csarnok, Budapest (HUN)",09 FEB 2020,1162
45,1:47.26,Josh HOEY,01 NOV 1999,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1162
46,1:47.27,Konstantin KHOLMOGOROV,07 FEB 1996,RUS,1f2,,"LFK CSKA, Moskva (RUS)",09 FEB 2020,1162
47,1:47.29,Amel TUKA,09 JAN 1991,BIH,3f2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1161
47,1:47.29,Javier MIRON,13 DEC 1999,ESP,3f1,,"Pista Coberta de Catalunya, Sabadell (ESP)",19 FEB 2020,1161
49,1:47.30,Andreas KRAMER,13 APR 1997,SWE,8,,"Arena, Toruń (POL)",08 FEB 2020,1161
50,1:47.36,Collins KIPRUTO,12 APR 1994,KEN,1,,Val-de-Reuil (FRA),14 FEB 2020,1159
51,1:47.37,Filip ŠNEJDR,16 APR 1995,CZE,9,,"Arena, Toruń (POL)",08 FEB 2020,1159
51,1:47.37,Josh KERR,08 OCT 1997,GBR,4,,"Emirates Arena, Glasgow (GBR)",23 FEB 2020,1159
51,1:47.37,John GREGOREK,07 DEC 1991,USA,2f1,,"Armory Track&Field Center, New York, NY (USA)",24 SEP 2020,1159
54,1:47.40,Josh KERR,08 OCT 1997,GBR,4,,"Emirates Arena, Glasgow (GBR)",15 FEB 2020,1158
54,1:47.40,Elliot GILES,26 MAY 1994,GBR,5,,"Emirates Arena, Glasgow (GBR)",15 FEB 2020,1158
56,1:47.43,Eliott CRESTAN,22 FEB 1999,BEL,6,,"Emirates Arena, Glasgow (GBR)",15 FEB 2020,1157
56,1:47.43,Cornelius TUWEI,14 MAY 1993,KEN,7,,"Gallur, Madrid (ESP)",21 FEB 2020,1157
58,1:47.45,Filip ŠNEJDR,16 APR 1995,CZE,4f2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1156
59,1:47.48,Tamás KAZI,16 MAY 1985,HUN,2f3,,"BOK Csarnok, Budapest (HUN)",23 FEB 2020,1155
60,1:47.51,Žan RUDOLF,09 MAY 1993,SLO,2,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1154
61,1:47.52,Tshepo TSHITE,15 JAN 1997,RSA,2f1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",04 FEB 2020,1154
61,1:47.52,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,2,,"Sätrahallen, Stockholm (SWE)",11 FEB 2020,1154
63,1:47.57,Lukáš HODBOĎ,02 MAR 1996,CZE,3,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1153
64,1:47.59,Clayton MURPHY,26 FEB 1995,USA,1,,"JDL Fast Track, Winston Salem, NC (USA)",08 FEB 2020,1152
65,1:47.63,Lukáš HODBOĎ,02 MAR 1996,CZE,1f1,,"Ferry-Dusika-Halle, Wien (AUT)",01 FEB 2020,1151
66,1:47.66,Andreas KRAMER,13 APR 1997,SWE,1,,"Telekonsult Arena, Växjö (SWE)",23 FEB 2020,1150
67,1:47.68,Dylan CAPWELL,01 JUL 1995,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA)",01 FEB 2020,1149
68,1:47.73,Simone BARONTINI,05 JAN 1999,ITA,4,,"Atletická hala, Ostrava (CZE)",05 FEB 2020,1148
68,1:47.73,Josh KERR,08 OCT 1997,GBR,2h2,,"Emirates Arena, Glasgow (GBR)",22 FEB 2020,1148
70,1:47.75,Tshepo TSHITE,15 JAN 1997,RSA,3,,"Arena Stade Couvert, Liévin (FRA)",19 FEB 2020,1147
71,1:47.76,Tshepo TSHITE,15 JAN 1997,RSA,2,,Val-de-Reuil (FRA),14 FEB 2020,1147
