Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:45.77,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1f1,,Düsseldorf (GER) (i),03 FEB 2010,1208
2,1:45.99,,Ismail Ahmed ISMAIL,10 SEP 1984,SUD,2f1,,Düsseldorf (GER) (i),03 FEB 2010,1201
3,1:46.00,,Adam KSZCZOT,02 SEP 1989,POL,3f1,,Düsseldorf (GER) (i),03 FEB 2010,1200
4,1:46.09,,Jakub HOLUŠA,20 FEB 1988,CZE,2,,Karlsruhe (GER) (i),31 JAN 2010,1198
5,1:46.23,,Abubaker KAKI,21 JUN 1989,SUD,1,,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1193
6,1:46.37,,Boaz Kiplagat LALANG,08 FEB 1989,KEN,4f1,,Düsseldorf (GER) (i),03 FEB 2010,1189
7,1:46.66,,Robin SCHEMBERA,01 OCT 1988,GER,3f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",13 FEB 2010,1180
8,1:47.03,,Jackson Mumbwa KIVUVA,11 AUG 1989,KEN,3,,"Schleyer Halle, Stuttgart (GER) (i)",06 FEB 2010,1169
9,1:47.05,,David BUSTOS,25 AUG 1990,ESP,4sf1,,"Aspire Dome, Doha (QAT) (i)",13 MAR 2010,1168
10,1:47.13,,Luis Alberto MARCO,20 AUG 1986,ESP,4f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",13 FEB 2010,1166
11,1:47.24,,Richard KIPLAGAT,03 MAY 1984,KEN,5f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",13 FEB 2010,1163
12,1:47.25,,Asbel KIPROP,30 JUN 1989,KEN,4,,Stockholm (SWE) (i),10 FEB 2010,1162
13,1:47.40,,Andrew OSAGIE,19 FEB 1988,GBR,2h1,,"Aspire Dome, Doha (QAT) (i)",12 MAR 2010,1158
14,1:47.43,,Brian GAGNON,08 MAY 1987,USA,1f1,,"Boston, MA (USA) (i)",13 FEB 2010,1157
15,1:47.44,,Reuben BETT,06 NOV 1984,KEN,5f1,,Düsseldorf (GER) (i),03 FEB 2010,1157
15,1:47.44,,Marcin LEWANDOWSKI,13 JUN 1987,POL,5,,Stockholm (SWE) (i),10 FEB 2010,1157
17,1:47.48,,Ryan FOSTER,26 AUG 1988,AUS,1f1,,"University Park, PA (USA) (i)",30 JAN 2010,1155
18,1:47.50,,Kevin HAUTCOEUR,17 JAN 1985,FRA,5sf1,,"Aspire Dome, Doha (QAT) (i)",13 MAR 2010,1155
19,1:47.51,,Mario SCAPINI,02 FEB 1989,ITA,1,,Ancona (ITA) (i),19 FEB 2010,1154
20,1:47.57,,Moise JOSEPH,27 DEC 1981,HAI,1f2,,"University Park, PA (USA) (i)",30 JAN 2010,1153
21,1:47.59,,Nick SYMMONDS,30 DEC 1983,USA,1h1,,"Albuquerque, NM (USA) (i)",27 FEB 2010,1152
22,1:47.69,,Antonio Manuel REINA,13 JUN 1981,ESP,4,,Karlsruhe (GER) (i),31 JAN 2010,1149
23,1:47.72,,Michael RUTT,28 OCT 1987,USA,2f1,,"Boston, MA (USA) (i)",13 FEB 2010,1148
24,1:47.78,,Richard JONES,15 JUL 1988,USA,1,,"Fayetteville, AR (USA) (i)",28 FEB 2010,1146
25,1:47.80,,Tyler MULDER,15 FEB 1987,USA,2h1,,"Albuquerque, NM (USA) (i)",27 FEB 2010,1146
26,1:47.82,,Stepan POISTOGOV,14 DEC 1986,RUS,1f8,,Moskva (RUS) (i),14 FEB 2010,1145
27,1:47.91,,Kevin LÓPEZ,12 JUN 1990,ESP,1h3,,Valencia (ESP) (i),27 FEB 2010,1142
28,1:47.92,,Kyle SMITH,25 JAN 1985,CAN,2f2,,"University Park, PA (USA) (i)",30 JAN 2010,1142
29,1:47.93,,Andreas RAPATZ,05 SEP 1986,AUT,1f1,,Wien (AUT) (i),02 FEB 2010,1142
30,1:47.94,,Lukas RIFESSER,17 JUL 1986,ITA,4,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2010,1141
31,1:47.96,,Dmitriy BOGDANOV,11 APR 1979,RUS,5,,Karlsruhe (GER) (i),31 JAN 2010,1141
32,1:47.98,,Casimir LOXSOM,17 MAR 1991,USA,3f2,,"University Park, PA (USA) (i)",30 JAN 2010,1140
33,1:48.02,,Robby ANDREWS,29 MAR 1991,USA,1,,"New York, NY (USA) (i)",13 FEB 2010,1139
34,1:48.15,,Arnoud OKKEN,20 APR 1982,NED,6,,Karlsruhe (GER) (i),31 JAN 2010,1135
35,1:48.21,,Georg EBERHARDT,10 OCT 1988,GER,7,,Karlsruhe (GER) (i),31 JAN 2010,1133
36,1:48.24,,Ed ASTON,10 AUG 1988,GBR,5,,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2010,1132
37,1:48.26,,Dan WHITE,27 JAN 1989,USA,2f1,,"University Park, PA (USA) (i)",30 JAN 2010,1132
37,1:48.26,,Chris GOWELL,26 SEP 1985,GBR,1f1,,"Fayetteville, AR (USA) (i)",12 FEB 2010,1132
39,1:48.29,,David MCCARTHY,16 JUL 1983,IRL,2f1,,Wien (AUT) (i),02 FEB 2010,1131
39,1:48.29,,Fabiano PECANHA,05 JUN 1982,BRA,3h2,,"Aspire Dome, Doha (QAT) (i)",12 MAR 2010,1131
41,1:48.37,,Mattias CLAESSON,26 JUL 1986,SWE,6,,Stockholm (SWE) (i),10 FEB 2010,1129
