Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:43.98,,Michael SARUNI,18 JUN 1995,KEN,1,,"New York, NY (USA) (i)",09 FEB 2019,1263
2,1:44.41,,Donavan BRAZIER,15 APR 1997,USA,2,,"New York, NY (USA) (i)",09 FEB 2019,1250
3,1:45.27,,Devin DIXON,22 SEP 1997,USA,1f1,,"Lubbock, TX (USA) (i)",26 JAN 2019,1223
4,1:45.90,,Marco AROP,20 SEP 1998,CAN,1f1,,"Clemson, SC (USA) (i)",09 FEB 2019,1204
5,1:45.92,,Clayton MURPHY,26 FEB 1995,USA,1,,"Winston Salem, NC (USA) (i)",02 FEB 2019,1203
6,1:46.13,,Samuel ELLISON,05 DEC 1992,USA,3,,"New York, NY (USA) (i)",09 FEB 2019,1196
7,1:46.46,,Bryce HOPPEL,05 SEP 1997,USA,1,,"Birmingham, AL (USA) (i)",09 MAR 2019,1186
8,1:46.48,,Chris GIESTING,10 DEC 1992,USA,1f1,,"Boston, MA (USA) (i)",09 FEB 2019,1186
9,1:46.52,,Andreas KRAMER,13 APR 1997,SWE,1,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2019,1185
10,1:46.53,,Abraham ALVARADO,04 AUG 1995,USA,2f1,,"Boston, MA (USA) (i)",09 FEB 2019,1184
11,1:46.59,,Joseph WHITE,16 NOV 1995,USA,4,,"New York, NY (USA) (i)",09 FEB 2019,1182
12,1:46.61,,Erik SOWINSKI,21 DEC 1989,USA,5,,"New York, NY (USA) (i)",09 FEB 2019,1182
13,1:46.62,,Saúl ORDÓÑEZ,10 APR 1994,ESP,3,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1181
14,1:46.63,,Álvaro DE ARRIBA,02 JUN 1994,ESP,1f1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",20 FEB 2019,1181
15,1:46.67,,Edose IBADIN,27 FEB 1993,NGR,1f1,,"Boston, MA (USA) (i)",24 FEB 2019,1180
16,1:46.75,,Amel TUKA,09 JAN 1991,BIH,1,,"Atletická hala, Ostrava (CZE) (i)",12 FEB 2019,1177
17,1:46.87,,Robert HEPPENSTALL,28 FEB 1997,CAN,1,,"Blacksburg, VA (USA) (i)",23 FEB 2019,1174
18,1:46.91,,Isaiah JEWETT,06 FEB 1997,USA,2f1,,"Lubbock, TX (USA) (i)",26 JAN 2019,1173
19,1:46.92,,Mark ENGLISH,18 MAR 1993,IRL,1,,Athlone (IRL) (i),13 FEB 2019,1172
20,1:46.98,,Guy LEARMONTH,20 APR 1992,GBR,5,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1170
21,1:46.99,,Filip ŠNEJDR,16 APR 1995,CZE,2,,"Atletická hala, Ostrava (CZE) (i)",12 FEB 2019,1170
22,1:47.05,,Carlton ORANGE,11 MAR 1997,USA,3f1,,"Lubbock, TX (USA) (i)",26 JAN 2019,1168
23,1:47.13,,Jamie WEBB,01 JUN 1994,GBR,2,,"Emirates Arena, Glasgow (GBR) (i)",03 MAR 2019,1166
24,1:47.18,,Balázs VINDICS,28 MAR 1994,HUN,1f3,,Budapest (HUN) (i),03 FEB 2019,1164
25,1:47.27,,Joseph DENG,07 JUL 1998,AUS,1,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1162
26,1:47.28,,Vincent CRISP,17 AUG 1997,USA,4f1,,"Lubbock, TX (USA) (i)",26 JAN 2019,1161
