Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:45.63,Adam KSZCZOT,02 SEP 1989,POL,1f1,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1212
2,1:45.83,Boris BERIAN,19 DEC 1992,USA,1,,"Oregon Convention Center, Portland, OR (USA)",19 MAR 2016,1206
3,1:45.93,Donavan BRAZIER,15 APR 1997,USA,1f1,,"College Station, TX (USA)",16 JAN 2016,1203
3,1:45.93,Musaeb Abdulrahman BALLA,19 MAR 1989,QAT,2f1,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1203
5,1:45.96,Adam KSZCZOT,02 SEP 1989,POL,1,,"Messehalle, Karlsruhe (GER)",06 FEB 2016,1202
6,1:46.00,Boris BERIAN,19 DEC 1992,USA,1f1,,"Portland, OR (USA)",29 JAN 2016,1200
6,1:46.00,Adam KSZCZOT,02 SEP 1989,POL,1f1,,Düsseldorf (GER),03 FEB 2016,1200
8,1:46.08,Donavan BRAZIER,15 APR 1997,USA,1,,"Fayetteville, AR (USA)",27 FEB 2016,1198
9,1:46.18,Adam KSZCZOT,02 SEP 1989,POL,1f1,,Toruń (POL),12 FEB 2016,1195
10,1:46.20,Andrés ARROYO,07 JUN 1995,PUR,2,,"Fayetteville, AR (USA)",27 FEB 2016,1194
11,1:46.21,Thijmen KUPERS,04 OCT 1991,NED,1,,Apeldoorn (NED),28 FEB 2016,1194
12,1:46.23,Adam KSZCZOT,02 SEP 1989,POL,1,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1193
13,1:46.25,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,2,,"Messehalle, Karlsruhe (GER)",06 FEB 2016,1193
14,1:46.26,Kevin LÓPEZ,12 JUN 1990,ESP,1f1,,Sabadell (ESP),19 FEB 2016,1192
15,1:46.32,Hector HERNANDEZ,24 SEP 1994,PUR,3,,"Fayetteville, AR (USA)",27 FEB 2016,1191
16,1:46.50,Mostafa SMAILI,09 JAN 1997,MAR,1f1,,Gent (BEL),13 FEB 2016,1185
17,1:46.57,Thijmen KUPERS,04 OCT 1991,NED,2f1,,Gent (BEL),13 FEB 2016,1183
18,1:46.63,Álvaro DE ARRIBA,02 JUN 1994,ESP,1f2,,Valencia (ESP),13 FEB 2016,1181
19,1:46.65,Antoine GAKEME,24 DEC 1991,BDI,2,,"Oregon Convention Center, Portland, OR (USA)",19 MAR 2016,1181
20,1:46.68,Clayton MURPHY,26 FEB 1995,USA,1,,"Birmingham, AL (USA)",12 MAR 2016,1180
21,1:46.72,Timothy KITUM,20 NOV 1994,KEN,2f1,,Toruń (POL),12 FEB 2016,1178
22,1:46.74,Donavan BRAZIER,15 APR 1997,USA,1h1,,"Fayetteville, AR (USA)",26 FEB 2016,1178
23,1:46.79,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,2f1,,Düsseldorf (GER),03 FEB 2016,1176
23,1:46.79,Musaeb Abdulrahman BALLA,19 MAR 1989,QAT,1f2,,Düsseldorf (GER),03 FEB 2016,1176
23,1:46.79,Hector HERNANDEZ,24 SEP 1994,PUR,2h1,,"Fayetteville, AR (USA)",26 FEB 2016,1176
26,1:46.81,Eliud Kipngetich RUTTO,13 MAR 1994,KEN,2,,"Birmingham, AL (USA)",12 MAR 2016,1176
27,1:46.92,Musaeb Abdulrahman BALLA,19 MAR 1989,QAT,1,,Doha (QAT),21 FEB 2016,1172
27,1:46.92,Clayton MURPHY,26 FEB 1995,USA,1h1,,"Birmingham, AL (USA)",11 MAR 2016,1172
29,1:46.93,Nicholas Kiplangat KIPKOECH,22 OCT 1992,KEN,1f2,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1172
30,1:46.98,Robby ANDREWS,29 MAR 1991,USA,1f1,,NY (USA),27 FEB 2016,1170
31,1:46.99,Mark ENGLISH,18 MAR 1993,IRL,2,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1170
32,1:47.01,Brannon KIDDER,18 NOV 1993,USA,1f3,,"University Park, PA (USA)",30 JAN 2016,1170
33,1:47.08,Andrés ARROYO,07 JUN 1995,PUR,1h3,,"Fayetteville, AR (USA)",26 FEB 2016,1167
34,1:47.11,Erik SOWINSKI,21 DEC 1989,USA,3,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1167
35,1:47.16,Nicholas Kiplangat KIPKOECH,22 OCT 1992,KEN,3,,"Messehalle, Karlsruhe (GER)",06 FEB 2016,1165
36,1:47.19,Boris BERIAN,19 DEC 1992,USA,1,,"Portland, OR (USA)",12 MAR 2016,1164
37,1:47.21,Jeremiah Kipkorir MUTAI,27 DEC 1992,KEN,2f1,,Sabadell (ESP),19 FEB 2016,1164
38,1:47.22,Erik SOWINSKI,21 DEC 1989,USA,3,,"Oregon Convention Center, Portland, OR (USA)",19 MAR 2016,1163
39,1:47.24,Mohammed AMAN,10 JAN 1994,ETH,3f1,,Toruń (POL),12 FEB 2016,1163
