Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:41.01,,David RUDISHA,17 DEC 1988,KEN,1f1,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1298
2,1:42.23,,Abubaker KAKI,21 JUN 1989,SUD,2,,"Bislett Stadion, Oslo (NOR)",04 JUN 2010,1259
3,1:42.95,,Boaz Kiplagat LALANG,08 FEB 1989,KEN,2f1,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1237
4,1:43.29,,Mbulaeni MULAUDZI,08 SEP 1980,RSA,3,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1226
5,1:43.45,,Asbel KIPROP,30 JUN 1989,KEN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",14 MAY 2010,1221
6,1:43.71,,Amine LAALOU,13 MAY 1982,MAR,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",14 MAY 2010,1213
7,1:43.72,,Jackson Mumbwa KIVUVA,11 AUG 1989,KEN,4,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1213
8,1:43.76,,Nick SYMMONDS,30 DEC 1983,USA,3f1,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1212
9,1:43.77,,Abraham KIPLAGAT,09 AUG 1984,KEN,5,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1211
10,1:43.89,,Michael RIMMER,03 FEB 1986,GBR,4f1,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1208
11,1:43.97,,Alfred Kirwa YEGO,28 NOV 1986,KEN,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1205
12,1:44.10,,Marcin LEWANDOWSKI,13 JUN 1987,POL,5f1,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1201
13,1:44.18,,Yeimer LÓPEZ,28 AUG 1982,CUB,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",14 MAY 2010,1199
14,1:44.56,,Andrew WHEATING,21 NOV 1987,USA,2,,"Crystal Palace, London (GBR)",13 AUG 2010,1187
14,1:44.56,,Leonel MANZANO,12 SEP 1984,USA,4,,"Olympiastadion, Berlin (GER)",22 AUG 2010,1187
16,1:44.58,,Bram SOM,20 FEB 1980,NED,3,,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1186
17,1:44.65,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,2,,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1184
18,1:44.71,,Kléberson DAVIDE,20 JUL 1985,BRA,1,,Rio de Janeiro (BRA),23 MAY 2010,1182
19,1:44.74,,Arturo CASADO,26 JAN 1983,ESP,6f1,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1181
20,1:44.77,,Richard KIPLAGAT,03 MAY 1984,KEN,7,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1180
21,1:44.80,,Belal Mansoor ALI,17 OCT 1988,BRN,1,,Villeneuve d'Ascq (FRA),24 AUG 2010,1180
22,1:45.07,,Adam KSZCZOT,02 SEP 1989,POL,6,,"Olympiastadion, Berlin (GER)",22 AUG 2010,1171
23,1:45.14,,David TORRENCE,26 NOV 1985,USA,7,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1169
24,1:45.19,,Reuben BETT,06 NOV 1984,KEN,3,,Rio de Janeiro (BRA),23 MAY 2010,1168
25,1:45.23,,Duane SOLOMON,28 DEC 1984,USA,1sf2,,"Drake Stadium, Des Moines, IA (USA)",25 JUN 2010,1166
26,1:45.26,,Luis Alberto MARCO,20 AUG 1986,ESP,9,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1166
27,1:45.40,,Andy GONZÁLEZ,17 OCT 1987,CUB,1,,La Habana (CUB),03 JUL 2010,1161
28,1:45.45,,Sadjad MORADI,30 MAR 1983,IRI,1,,Guangzhou (CHN),25 NOV 2010,1160
29,1:45.50,,Fabiano PECANHA,05 JUN 1982,BRA,4,,Rio de Janeiro (BRA),23 MAY 2010,1158
30,1:45.54,,Robby ANDREWS,29 MAR 1991,USA,1h1,,"Eugene, OR (USA)",09 JUN 2010,1157
31,1:45.56,,Jakub HOLUŠA,20 FEB 1988,CZE,2,,Moskva (RUS),29 JUN 2010,1156
32,1:45.61,,Augustine Kiprono CHOGE,21 JAN 1987,KEN,7,,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1155
33,1:45.65,,Charles JOCK,23 NOV 1989,USA,1,,"Miramar, FL (USA)",11 JUL 2010,1154
34,1:45.70,,Cory PRIMM,01 DEC 1988,USA,2h1,,"Eugene, OR (USA)",09 JUN 2010,1152
35,1:45.74,,Darren ST. CLAIR,06 APR 1985,GBR,4,,"Crystal Palace, London (GBR)",13 AUG 2010,1151
36,1:45.77,,Khadevis ROBINSON,19 JUL 1976,USA,4,,"Icahn Stadium, New York, NY (USA)",12 JUN 2010,1150
37,1:45.78,,Ivan TUKHTACHEV,12 JUL 1989,RUS,3,,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1150
38,1:45.79,,Karjuan WILLIAMS,05 JUL 1987,USA,5,,Rio de Janeiro (BRA),23 MAY 2010,1149
39,1:45.81,,Mor SECK,24 SEP 1985,SEN,1,,Lignano Sabbiadoro (ITA),18 JUL 2010,1149
40,1:45.85,,Ismael Kipngetich KOMBICH,16 JAN 1985,KEN,3,,Moskva (RUS),29 JUN 2010,1148
41,1:45.86,,Job KINYOR,08 MAY 1990,KEN,3,,"Sports Park Mladost, Zagreb (CRO)",01 SEP 2010,1147
42,1:45.88,,Adnan Taes Agar AL MNTFAGE,24 MAR 1980,IRQ,2,,Guangzhou (CHN),25 NOV 2010,1147
43,1:45.90,,David Mutinda MUTUA,20 APR 1992,KEN,6,,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1146
44,1:45.91,,Mouhcine EL AMINE,18 JAN 1982,MAR,5,,Tanger (MAR),18 JUL 2010,1146
45,1:45.92,,Yuriy KOLDIN,01 NOV 1983,RUS,4,,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1146
46,1:45.94,,Fred SAMOEI,12 JAN 1986,KEN,3h1,,"Eugene, OR (USA)",09 JUN 2010,1145
47,1:45.97,,Antonio Manuel REINA,13 JUN 1981,ESP,7,,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1144
48,1:45.99,,Ismail Ahmed ISMAIL,10 SEP 1984,SUD,2f1,,Düsseldorf (GER) (i),03 FEB 2010,1201
49,1:46.01,,Gilbert KIPCHOGE,04 MAY 1983,KEN,2,,Daegu (KOR),19 MAY 2010,1143
50,1:46.04,,Ryan GREGSON,26 APR 1990,AUS,2,,"Olympic Park, Melbourne (AUS)",04 MAR 2010,1142
51,1:46.06,,Hamid OUALICH,26 APR 1988,FRA,3,,Montreuil-sous-Bois (FRA),08 JUN 2010,1141
52,1:46.09,,Gary REED,25 OCT 1981,CAN,6,,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1140
53,1:46.11,,Lance ROLLER,24 MAY 1990,USA,4h1,,"Eugene, OR (USA)",09 JUN 2010,1140
54,1:46.12,,David BUSTOS,25 AUG 1990,ESP,1f1,,Barakaldo (ESP),23 JUN 2010,1140
55,1:46.13,,Alex SANG,1984,KEN,3sf1,,Nairobi (KEN),25 JUN 2010,1139
56,1:46.17,,Mohammed Obaid AL SALHI,11 MAY 1986,KSA,3,,Aleppo (SYR),15 OCT 2010,1138
57,1:46.18,,Masato YOKOTA,19 NOV 1987,JPN,1,,Niigata (JPN),11 OCT 2010,1138
58,1:46.19,,Musaeb Abdulrahman BALLA,19 MAR 1989,QAT,3,,Guangzhou (CHN),25 NOV 2010,1137
59,1:46.21,,Olivier COLLIN,01 JUN 1989,CAN,1f1,,Nivelles (BEL),26 JUN 2010,1137
60,1:46.23,,Thomas CHAMNEY,16 APR 1984,IRL,3f1,,Torino (ITA),12 JUN 2010,1136
61,1:46.24,,Arnoud OKKEN,20 APR 1982,NED,1,,Emmen (NED),25 APR 2010,1136
62,1:46.26,,Aaron Jabril EVANS,31 JAN 1990,BER,1f3,,"Greensboro, NC (USA)",28 MAY 2010,1135
62,1:46.26,,Dimari PANKAJ,03 MAR 1990,IND,1,,Patiala (IND),05 AUG 2010,1135
64,1:46.27,,Manuel OLMEDO,17 MAY 1983,ESP,3,,"FBK Stadium, Hengelo (NED)",30 MAY 2010,1135
65,1:46.28,,Thomas LANCASHIRE,02 JUL 1985,GBR,4,,"Sports Park Mladost, Zagreb (CRO)",01 SEP 2010,1135
66,1:46.32,,Tyler MULDER,15 FEB 1987,USA,6,,Tanger (MAR),18 JUL 2010,1134
67,1:46.33,,Windy Cylof JONAS,11 MAR 1990,RSA,3,,Liège (BEL),13 JUL 2010,1133
68,1:46.36,,Jimmy ADAR,01 NOV 1987,UGA,1f2,,Regensburg (GER),05 JUN 2010,1132
68,1:46.36,,Jozef REPČÍK,03 AUG 1986,SVK,4,,Montreuil-sous-Bois (FRA),08 JUN 2010,1132
70,1:46.38,,Robin SCHEMBERA,01 OCT 1988,GER,4,,"Fana Stadion, Bergen (NOR)",20 JUN 2010,1132
71,1:46.39,,Shiferaw WOLA,23 FEB 1989,ETH,4,,"Nyayo National Stadium, Nairobi (KEN)",30 JUL 2010,1131
72,1:46.41,,Andrew OSAGIE,19 FEB 1988,GBR,3,,Milano (ITA),09 SEP 2010,1131
73,1:46.42,,Richard JONES,15 JUL 1988,USA,2f3,,"Greensboro, NC (USA)",28 MAY 2010,1131
74,1:46.43,,Geoffrey Kipkoech RONO,21 APR 1987,KEN,4,,Dakar (SEN),24 APR 2010,1130
75,1:46.47,,Gareth WARBURTON,23 APR 1983,GBR,7,,"Crystal Palace, London (GBR)",13 AUG 2010,1129
76,1:46.48,,Sebastian KEINER,22 AUG 1989,GER,2f1,,Haldensleben (GER),22 AUG 2010,1129
77,1:46.51,,Abraham Kipkoech SAWE,1990,KEN,4sf1,,Nairobi (KEN),25 JUN 2010,1128
77,1:46.51,,Jacob HERNANDEZ,08 SEP 1985,USA,3,,Lignano Sabbiadoro (ITA),18 JUL 2010,1128
79,1:46.52,,Takanori MATSUMOTO,12 APR 1986,JPN,2,,Niigata (JPN),11 OCT 2010,1128
80,1:46.53,,Jonathan JOHNSON,05 MAR 1982,USA,2f3,,"Los Angeles, CA (USA)",22 MAY 2010,1127
81,1:46.57,,Casimir LOXSOM,17 MAR 1991,USA,2,,"Croix-Bleue Medavie Stadium, Moncton (CAN)",25 JUL 2010,1126
82,1:46.63,,Michael RUTT,28 OCT 1987,USA,3f3,,"Greensboro, NC (USA)",28 MAY 2010,1124
82,1:46.63,,Geoffrey KIBET,05 JUN 1990,KEN,2sf3,,Nairobi (KEN),25 JUN 2010,1124
84,1:46.64,,Prince MUMBA,28 AUG 1984,ZAM,3f2,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1124
