Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,1:44.78,,Paweł CZAPIEWSKI,30 MAR 1978,POL,1,,"Ferry-Dusika-Halle, Wien (AUT) (i)",03 MAR 2002,1238
2,1:44.93,,André BUCHER,19 OCT 1976,SUI,2,,"Ferry-Dusika-Halle, Wien (AUT) (i)",03 MAR 2002,1234
3,1:45.25,,Antonio Manuel REINA,13 JUN 1981,ESP,3,,"Ferry-Dusika-Halle, Wien (AUT) (i)",03 MAR 2002,1224
4,1:45.54,,Wilson KIPKETER,12 DEC 1972,DEN,2,,Liévin (FRA) (i),24 FEB 2002,1215
5,1:45.65,,Hezekiel SEPENG,30 JUN 1974,RSA,3,,Liévin (FRA) (i),24 FEB 2002,1211
6,1:45.84,,Dmitriy BOGDANOV,11 APR 1979,RUS,4,,"Ferry-Dusika-Halle, Wien (AUT) (i)",03 MAR 2002,1205
7,1:46.06,,Joseph Mwengi MUTUA,10 DEC 1978,KEN,1,,Chemnitz (GER) (i),22 FEB 2002,1199
8,1:46.12,,Trinity GRAY,19 APR 1978,USA,1,,"New York, NY (USA) (i)",08 FEB 2002,1197
9,1:46.13,,Sergey KOZHEVNIKOV,12 MAY 1970,RUS,5,,"Ferry-Dusika-Halle, Wien (AUT) (i)",03 MAR 2002,1196
10,1:46.16,,Sylas KIMUTAI,12 OCT 1983,KEN,2,,Chemnitz (GER) (i),22 FEB 2002,1196
11,1:46.35,,Wilfred BUNGEI,24 JUL 1980,KEN,3,,Chemnitz (GER) (i),22 FEB 2002,1190
12,1:46.60,,Derrick PETERSON,28 NOV 1977,USA,1,,"New York, NY (USA) (i)",02 MAR 2002,1182
13,1:46.62,,Glody DUBE,02 JUL 1978,BOT,7,,Liévin (FRA) (i),24 FEB 2002,1181
14,1:46.68,,René HERMS,17 JUL 1982,GER,4,,Chemnitz (GER) (i),22 FEB 2002,1180
15,1:46.86,,Nils SCHUMANN,20 MAY 1978,GER,5,,Stuttgart (GER) (i),03 FEB 2002,1174
16,1:46.88,,Otukile LEKOTE,19 OCT 1978,BOT,1,,"Fayetteville, AR (USA) (i)",09 MAR 2002,1174
17,1:46.92,,Florent LACASSE,21 JAN 1981,FRA,8,,Liévin (FRA) (i),24 FEB 2002,1172
18,1:46.97,,Michael STEMBER,30 JAN 1978,USA,2,,"New York, NY (USA) (i)",02 MAR 2002,1171
19,1:47.06,,Nicolas AÏSSAT,24 JUL 1980,FRA,6,,Stuttgart (GER) (i),03 FEB 2002,1168
20,1:47.10,,David LELEI,10 MAY 1971,KEN,7,,Stuttgart (GER) (i),03 FEB 2002,1167
21,1:47.24,,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,2,,Stockholm (SWE) (i),06 FEB 2002,1163
22,1:47.27,,Manuel OLMEDO,17 MAY 1983,ESP,2,,Sevilla (ESP) (i),09 FEB 2002,1162
